id,mass,RT,Intensity
1,266.93769120321724,1.71875,8385.6337890625
2,240.03891980986998,1.71875,13485.7001953125
3,71.24382194606859,5.8770599365234375,3811.450927734375
4,102.02385540201394,4.49390983581543,8707.798828125
5,257.9671080389131,1.71875,7200.3671875
6,84.07007258859774,7.263480186462402,34494.4296875
7,199.0125168396115,1.71875,16380.7626953125
8,243.03797438301066,3.1068999767303467,11142.5986328125
9,261.06525047727143,5.8770599365234375,24053.439453125
10,276.896115471933,11.413900375366211,14885.3818359375
11,84.09231509502088,27.990299224853516,37525.30078125
12,182.96733728511876,19.7012996673584,17579.740234375
13,97.51436084804203,15.558699607849121,16641.091796875
14,111.96808439429462,14.177200317382812,10545.205078125
15,160.9719173854113,16.93950080871582,26631.615234375
16,160.98921082598346,12.793700218200684,12814.83203125
17,100.51002908973955,14.177200317382812,16665.20703125
18,102.10636688053218,5.8770599365234375,21066.51953125
19,131.97392853908423,14.177200317382812,25583.1015625
20,154.97802652014022,15.558699607849121,13713.4892578125
21,183.00699712395607,18.32110023498535,11028.453125
22,183.02531487705724,18.32110023498535,5952.3515625
23,183.02701480074404,16.93950080871582,5792.04248046875
24,188.97828300899636,16.93950080871582,14543.1435546875
25,200.97205737939683,15.558699607849121,23426.05859375
26,142.95876037021765,16.93950080871582,16255.4091796875
27,154.48531955593194,11.413900375366211,24069.203125
28,177.99188335667517,1.71875,26659.826171875
29,285.8931674580231,18.32110023498535,26562.72265625
30,374.06272083139953,18.32110023498535,8567.2099609375
31,96.0106913033773,15.558699607849121,9601.142578125
32,98.01348861485906,19.7012996673584,8425.1259765625
33,137.95330780253587,18.32110023498535,8655.5908203125
34,170.48765449353908,16.93950080871582,14544.384765625
35,243.0420590131218,21.08060073852539,8478.734375
36,248.90001300521325,19.7012996673584,11329.4677734375
37,172.97706855088094,16.93950080871582,17920.310546875
38,182.95079735340988,16.93950080871582,10383.033203125
39,183.00543646050613,21.08060073852539,15218.884765625
40,105.01581503305745,16.93950080871582,12137.6572265625
41,109.52398501973887,18.32110023498535,28519.35546875
42,134.95751409138563,18.32110023498535,19378.791015625
43,140.95090738801406,15.558699607849121,9635.3212890625
44,140.9953125899179,15.558699607849121,10625.669921875
45,156.99019303029786,23.84079933166504,4587.67236328125
46,183.02041371324626,19.7012996673584,8613.544921875
47,185.9884984445613,19.7012996673584,18145.00390625
48,200.99517949527524,18.32110023498535,24235.060546875
49,264.8722899684707,21.08060073852539,8150.32177734375
50,99.51218003088627,15.558699607849121,37758.1328125
51,110.00261170994911,18.32110023498535,14349.072265625
52,110.02964038097346,21.08060073852539,31011.76171875
53,140.96140261478615,12.793700218200684,15276.0107421875
54,286.8912956711883,14.177200317382812,14665.2529296875
55,90.00690495038037,16.93950080871582,48090.98828125
56,119.53532547780425,25.226200103759766,24952.923828125
57,182.99541113326538,16.93950080871582,25030.357421875
58,183.01550376448148,21.08060073852539,10095.9765625
59,247.94261616052648,14.177200317382812,25192.388671875
60,304.8909191359581,14.177200317382812,32141.84765625
61,89.51013053131257,18.32110023498535,16438.07421875
62,99.0135229575381,12.793700218200684,16308.337890625
63,228.99016097273727,14.177200317382812,22678.197265625
64,326.91966974080907,15.558699607849121,21712.2734375
65,89.00815138046066,11.413900375366211,66816.0390625
66,102.11219002321428,5.8770599365234375,15001.005859375
67,102.11218549930936,23.84079933166504,13716.19140625
68,182.962415597887,16.93950080871582,18519.6328125
69,228.0070203805116,18.32110023498535,17981.345703125
70,89.97525257596459,18.32110023498535,12914.5
71,117.02754872689107,15.558699607849121,30478.369140625
72,161.4939496429562,14.177200317382812,32239.921875
73,181.9878992581355,11.413900375366211,64421.30078125
74,195.9930250700733,16.93950080871582,74620.4921875
75,275.9379948723178,16.93950080871582,9400.931640625
76,84.06844401306739,25.226200103759766,32145.70703125
77,102.03900920960184,30.752899169921875,21566.61328125
78,142.96152552211848,15.558699607849121,21596.470703125
79,149.9399873178636,21.08060073852539,11149.3984375
80,84.04680555410165,33.52519989013672,10775.046875
81,110.02732484686427,18.32110023498535,33615.890625
82,154.9633673940778,18.32110023498535,49355.75390625
83,158.97183317023027,12.793700218200684,23389.404296875
84,178.9996435253021,14.177200317382812,24928.998046875
85,78.74680381523704,11.413900375366211,9541.791015625
86,137.59249881914758,14.177200317382812,8867.259765625
87,328.91485269669545,14.177200317382812,183485.515625
88,157.97347790165833,15.558699607849121,44479.37109375
89,81.52309657971945,40.432899475097656,6207.099609375
90,91.50453059641235,15.558699607849121,26602.84765625
91,287.88833598082425,14.177200317382812,165201.046875
92,226.01158449859665,14.177200317382812,41967.5390625
93,110.0236422006247,18.32110023498535,61744.18359375
94,182.9921207547153,18.32110023498535,29312.701171875
95,110.51828507392179,16.93950080871582,78173.3671875
96,110.01188254677669,19.7012996673584,32684.962890625
97,110.02516846155709,18.32110023498535,50309.6875
98,224.0112304509397,14.177200317382812,88396.6875
99,102.06119582438228,40.432899475097656,25256.306640625
100,139.96291973803875,14.177200317382812,47652.0546875
101,164.94772083386508,15.558699607849121,39149.33203125
102,201.00789101580483,1.71875,329814.40625
103,102.1287984066066,44.585899353027344,8051.81103515625
104,125.52916212072932,18.32110023498535,29069.759765625
105,102.11426086477613,27.990299224853516,12144.7705078125
106,102.11424463782265,44.585899353027344,12887.2646484375
107,271.9159706282177,21.08060073852539,54995.828125
108,102.03569041543078,48.748600006103516,25088.41015625
109,102.09316995121736,54.30080032348633,96031.5078125
110,110.00949472606709,21.08060073852539,30470.8203125
111,83.02974246146583,48.748600006103516,3618.24658203125
112,102.05144120448672,57.07389831542969,13421.1171875
113,102.11009746354124,51.52730178833008,24830.646484375
114,118.94238962762576,14.177200317382812,80171.9296875
115,186.9805534538501,18.32110023498535,103644.5078125
116,187.96365779640774,15.558699607849121,134382.8125
117,99.5120301780706,48.748600006103516,9680.9267578125
118,84.09405089923283,55.68830108642578,46266.28125
119,84.09389319998785,8.64900016784668,34973.9453125
120,84.09386772419248,37.67070007324219,34219.6484375
121,102.08661088968935,44.585899353027344,70742.3828125
122,102.10801589358653,66.77339935302734,24609.412109375
123,202.01567328093972,12.793700218200684,100000.453125
124,102.05899029792333,70.93080139160156,13468.43359375
125,107.03084902155042,65.38259887695312,9783.1474609375
126,232.04862498315828,59.84000015258789,8797.9736328125
127,102.96980217138753,63.995399475097656,13736.8212890625
128,123.0452958801283,69.54779815673828,11800.779296875
129,84.10884875237576,63.995399475097656,14295.228515625
130,102.06586931874304,61.2239990234375,16059.58984375
131,84.11143989098677,68.16179656982422,12203.921875
132,146.02947906831648,65.38259887695312,8817.748046875
133,91.02736625983542,65.38259887695312,10943.2705078125
134,124.03660950063134,68.16179656982422,9694.970703125
135,90.50680651680449,18.32110023498535,67592.2265625
136,123.03986541035054,77.84819793701172,5807.37890625
137,158.96371345184286,69.54779815673828,8210.16015625
138,89.05942166248198,51.52730178833008,15124.6259765625
139,166.98588323248066,26.61039924621582,25236.810546875
140,166.9859258504975,70.93080139160156,23363.30859375
141,166.985938927986,45.97380065917969,22582.740234375
142,79.01781231660402,65.38259887695312,41852.80859375
143,84.05816972420334,14.177200317382812,21024.96484375
144,105.00306233365869,29.36840057373047,20514.75390625
145,105.00302413721586,68.16179656982422,18001.884765625
146,105.00302871563608,54.30080032348633,17025.90625
147,84.05666623945771,7.263480186462402,18338.453125
148,120.98055575022399,65.38259887695312,49916.3125
149,120.98056889958784,37.67070007324219,50731.890625
150,136.95292100473085,18.32110023498535,421082.78125
151,70.01260769431981,41.81779861450195,49166.51953125
152,79.07533127940835,1.71875,19547.802734375
153,79.0753130419775,72.31559753417969,19531.384765625
154,79.07532991057039,37.67070007324219,21003.990234375
155,79.07530432945764,37.67070007324219,21003.990234375
156,128.0188974787224,39.05070114135742,46843.55078125
157,128.01889510746787,65.38259887695312,50027.12109375
158,128.01891737649575,21.08060073852539,43774.5859375
159,257.9672051277184,72.31559753417969,9400.607421875
160,829.9469669696523,87.48539733886719,32946.16015625
161,70.44750496673535,36.28879928588867,15896.66015625
162,70.44750865202703,1.71875,15177.9599609375
163,82.53715218800316,65.38259887695312,47672.75390625
164,82.53714973088971,4.49390983581543,42588.76953125
165,84.12352341712644,1.71875,10907.8740234375
166,122.12534437917759,51.52730178833008,63914.25390625
167,186.04334876890397,70.93080139160156,29106.982421875
168,186.04332452791004,1.71875,20888.44140625
169,82.02233993859507,1.71875,53826.2265625
170,84.11243820713618,76.46520233154297,10889.3857421875
171,90.00826483147306,16.93950080871582,139603.4375
172,159.96889294599606,15.558699607849121,1139607.125
173,214.0211968963568,79.22879791259766,10333.4814453125
174,829.8206439926472,80.60700225830078,42710.625
175,88.50897978000671,14.177200317382812,142627.296875
176,171.0341009817302,80.60700225830078,23006.4375
177,143.99646912271555,70.93080139160156,119628.953125
178,143.99648520686003,27.990299224853516,103557.3046875
179,143.99649697944474,37.67070007324219,99644.625
180,100.67104147402135,84.73380279541016,4604.275390625
181,171.99130984250607,37.67070007324219,91666.34375
182,83.00735103273205,86.1095962524414,6381.25927734375
183,83.10270897966942,84.73380279541016,6890.37548828125
184,663.958832887459,83.35859680175781,37782.56640625
185,737.508985531283,80.60700225830078,38924.14453125
186,83.02355972800315,87.48539733886719,7093.0546875
187,122.53646873618975,79.22879791259766,7021.3232421875
188,167.50532355662688,91.61519622802734,12586.548828125
189,443.3343222550283,95.74800109863281,17089.666015625
190,737.7318458988534,86.1095962524414,50779.25390625
191,830.0720377889854,81.9822006225586,27333.71484375
192,82.05870530306932,86.1095962524414,6267.89111328125
193,83.01952067295441,86.1095962524414,7888.60546875
194,83.02508766656238,87.48539733886719,8455.9501953125
195,83.03016777438302,91.61519622802734,9370.5078125
196,83.03828853681422,88.86360168457031,12781.2216796875
197,83.04284098069118,87.48539733886719,17369.412109375
198,83.04894440002128,86.1095962524414,28697.25390625
199,102.04060452959529,86.1095962524414,22053.01953125
200,102.05722502825603,86.1095962524414,10569.8525390625
201,102.07290312024031,90.23999786376953,20585.869140625
202,737.8424692372073,90.23999786376953,42660.45703125
203,110.02904212241978,95.74800109863281,44561.640625
204,110.04677361443117,94.36979675292969,11814.5078125
205,228.19545512995143,90.23999786376953,10621.9150390625
206,76.91297056273025,98.50440216064453,4273.0908203125
207,90.52572538657871,63.995399475097656,244121.625
208,102.04651170342308,98.50440216064453,12795.560546875
209,110.04139647934107,97.1261978149414,19557.474609375
210,110.05449113870044,98.50440216064453,8541.1533203125
211,137.03721945949158,101.26100158691406,16002.099609375
212,413.26618684027096,87.48539733886719,22472.150390625
213,110.0343460957561,95.74800109863281,23298.21875
214,110.03896715669235,98.50440216064453,17252.62890625
215,161.49416405878236,104.02899932861328,17610.037109375
216,250.1772854453762,88.86360168457031,17360.744140625
217,357.0564895879587,108.18099975585938,50956.21875
218,88.84615651316189,94.36979675292969,7310.6328125
219,110.00727757998193,98.50440216064453,36440.89453125
220,110.03214397222709,105.41200256347656,37924.49609375
221,114.01636117670422,101.26100158691406,9273.2734375
222,115.0585011064641,95.74800109863281,21224.16796875
223,73.53176705478867,8.64900016784668,119982.1015625
224,117.52306483251017,112.3479995727539,13391.5791015625
225,102.0426422459177,106.79299926757812,15327.931640625
226,84.08765676807882,4.49390983581543,67524.171875
227,102.02106070605562,113.73899841308594,5366.3671875
228,110.05085774301023,98.50440216064453,42127.84375
229,125.98597285961493,27.990299224853516,79480.546875
230,125.9859612012142,43.200401306152344,79451.703125
231,139.7736828732269,97.1261978149414,5976.25146484375
232,193.50375264780104,101.26100158691406,23911.8359375
233,224.99164601744434,105.41200256347656,6323.03564453125
234,349.07044840518296,87.48539733886719,47192.4140625
235,109.98640263623378,108.18099975585938,9883.666015625
236,175.49153238607366,97.1261978149414,33458.30859375
237,225.0151031634674,101.26100158691406,6408.564453125
238,357.55806842655363,108.18099975585938,21302.224609375
239,83.08069509630313,86.1095962524414,67168.0
240,110.05298195533656,97.1261978149414,8261.875
241,111.54907425877565,66.77339935302734,71415.640625
242,196.01642195266666,92.99099731445312,12804.169921875
243,531.3868100293198,105.41200256347656,8616.818359375
244,77.8218657161816,95.74800109863281,6181.01513671875
245,110.05912006400227,94.36979675292969,7202.7578125
246,193.50376724637462,117.91100311279297,21315.392578125
247,110.06629872954129,98.50440216064453,5833.2578125
248,109.99181693747694,94.36979675292969,12312.1279296875
249,180.9894383932308,18.32110023498535,193950.578125
250,180.98947892954257,95.74800109863281,65729.921875
251,131.03479110202687,95.74800109863281,29780.5078125
