peakID, mass, rt, intensity
0, 115.06328244571026, 578.6669921875, 2.170697216E9
1, 117.07890510651394, 532.614013671875, 1.585143424E9
2, 103.09965446632144, 932.5239868164062, 1.092635008E9
3, 257.1027332223096, 604.8109741210938, 1.071230784E9
4, 234.15780192803965, 532.614013671875, 5.91497536E8
5, 265.1159517891384, 633.8610229492188, 4.32127872E8
6, 137.04765496276963, 546.2639770507812, 4.13906528E8
7, 145.08504874125364, 643.81201171875, 2.86581824E8
8, 129.04261365394433, 483.6659851074219, 2.3898472E8
9, 267.0966248568188, 469.87298583984375, 2.31209184E8
10, 251.10166217887914, 441.04400634765625, 2.02958576E8
11, 128.0585400498442, 631.3790283203125, 1.72277904E8
12, 277.1159550149815, 542.5479736328125, 1.56246032E8
13, 129.07899800274083, 566.2630004882812, 1.52502544E8
14, 125.04768360884226, 424.8070068359375, 1.35700496E8
15, 243.08541348293323, 560.02001953125, 1.29403032E8
16, 116.0665810952625, 578.6669921875, 1.20073832E8
17, 359.14252681460266, 660.0689697265625, 1.19780736E8
18, 129.04262301167788, 460.91400146484375, 1.08716976E8
19, 204.06100294541363, 612.39599609375, 1.0724044E8
20, 279.1316768175556, 501.218994140625, 9.4397232E7
21, 225.1113482298412, 417.3739929199219, 9.3812304E7
22, 258.10598794792634, 604.8109741210938, 9.3421256E7
23, 111.04323673673335, 560.02001953125, 8.7705592E7
24, 182.07906651137498, 612.39599609375, 8.6712416E7
25, 118.08229292767258, 530.1090087890625, 8.6309952E7
26, 293.1472545590774, 468.6390075683594, 7.9298672E7
27, 104.1030257907251, 937.7490234375, 7.4386512E7
28, 279.08459015947074, 608.6900024414062, 6.9256512E7
29, 156.05352950332417, 510.0140075683594, 6.8734696E7
30, 112.06361054520809, 453.4540100097656, 6.534902E7
31, 159.1259500752241, 464.81298828125, 6.531198E7
32, 235.1610921228946, 532.614013671875, 6.0290532E7
33, 531.4322843706788, 222.31700134277344, 5.8378384E7
34, 293.14724781409717, 437.33099365234375, 5.4098412E7
35, 257.10109217243644, 493.7409973144531, 5.4023656E7
36, 486.1711158859392, 560.02001953125, 5.3709232E7
37, 269.14725702419656, 464.81298828125, 5.0356484E7
38, 188.15240577827066, 861.010009765625, 5.0197072E7
39, 283.09146896759466, 583.64501953125, 4.914812E7
40, 230.12658306877145, 576.197998046875, 4.8948532E7
41, 251.100356249525, 592.4000244140625, 4.8390816E7
42, 293.14715894997977, 447.26800537109375, 4.8380636E7
43, 266.1192656452554, 633.8610229492188, 4.792678E7
44, 165.11535237546738, 715.3150024414062, 4.4967016E7
