peakID, mass, rt, intensity
0, 115.06322576813967, 577.9130249023438, 2.000478208E9
1, 117.07887595658514, 532.8359985351562, 1.764235392E9
2, 257.1026217178527, 606.7650146484375, 9.9663648E8
3, 103.09962609661821, 933.281982421875, 9.29347392E8
4, 234.15774103137096, 532.8359985351562, 6.50341696E8
5, 265.1160135470457, 635.6409912109375, 4.57376768E8
6, 137.04765549871726, 547.7750244140625, 2.8993952E8
7, 145.08510031888304, 643.1510009765625, 2.8141136E8
8, 129.0425919637782, 483.4460144042969, 2.64492848E8
9, 267.09660540310546, 468.4989929199219, 2.1638688E8
10, 251.10157978264763, 440.96099853515625, 1.73055824E8
11, 128.0585675755538, 630.6389770507812, 1.65840128E8
12, 277.11597109413606, 542.7680053710938, 1.47259296E8
13, 129.07894075253324, 566.5469970703125, 1.33881192E8
14, 125.0476631871106, 420.7090148925781, 1.22882336E8
15, 116.06651881138444, 577.9130249023438, 1.15224576E8
16, 204.0609343975055, 612.9420166015625, 1.15003976E8
17, 243.08541175916062, 560.3319702148438, 1.09306112E8
18, 279.13158941427025, 501.302001953125, 1.0549336E8
19, 359.14262051265575, 662.135986328125, 1.00807024E8
20, 293.1472552168301, 468.4989929199219, 9.7055472E7
21, 118.08226499092754, 532.8359985351562, 9.6885368E7
22, 531.4323014655248, 220.45399475097656, 9.0838944E7
23, 258.10586780109713, 605.5289916992188, 8.787428E7
24, 225.11124191715615, 415.7489929199219, 8.5414568E7
25, 182.07900255819544, 612.9420166015625, 8.3688264E7
26, 293.14721417187246, 463.5469970703125, 7.3549456E7
27, 279.0844674671837, 608.0020141601562, 7.3433776E7
28, 111.04325074090843, 560.3319702148438, 6.9214672E7
29, 257.10104480047886, 492.5270080566406, 6.7475992E7
30, 156.0534870253784, 512.7139892578125, 6.6690424E7
31, 104.10299144361859, 933.281982421875, 6.4807784E7
32, 235.16103676751501, 532.8359985351562, 6.3583768E7
33, 159.12593111824765, 466.0190124511719, 5.9602504E7
34, 251.1002819530089, 593.0980224609375, 5.3899692E7
35, 151.09967900054247, 197.28700256347656, 5.3090436E7
36, 112.06362959150277, 453.5450134277344, 5.1622396E7
37, 273.08459612222646, 537.81298828125, 4.9100232E7
38, 269.1472531598921, 468.4989929199219, 4.895504E7
