peakID, mass, rt, intensity
0, 115.06335876923669, 576.9920043945312, 2.243652608E9
1, 117.07892764843575, 530.8610229492188, 1.508644736E9
2, 103.0996301693467, 937.4290161132812, 1.460652928E9
3, 257.1028568378882, 605.5390014648438, 1.225078272E9
4, 135.054487360543, 494.4389953613281, 6.56112704E8
5, 137.04771722392377, 547.0180053710938, 5.37569344E8
6, 234.15785970384223, 532.0969848632812, 4.77893248E8
7, 265.11594549232365, 634.2639770507812, 2.83655872E8
8, 145.08507579964714, 644.2440185546875, 2.52566928E8
9, 129.04260921669874, 484.3340148925781, 1.9571952E8
10, 151.04950669165615, 588.1699829101562, 1.84637872E8
11, 125.04769319882848, 424.78900146484375, 1.69365904E8
12, 277.11609854340793, 542.0330200195312, 1.65796016E8
13, 128.0585455115202, 630.5139770507812, 1.47905744E8
14, 129.07902679507495, 567.052978515625, 1.45150768E8
15, 155.06953928653013, 620.4530029296875, 1.25834912E8
16, 116.06666006682984, 576.9920043945312, 1.2227452E8
17, 103.06329122360627, 645.4840087890625, 1.08411648E8
18, 258.10611004072916, 605.5390014648438, 1.04828E8
19, 362.2090427244955, 206.61199951171875, 9.4909184E7
20, 104.10300196985163, 937.4290161132812, 9.442892E7
21, 129.0426290789728, 457.5369873046875, 8.3648072E7
22, 521.1956411377228, 661.989013671875, 8.2316048E7
23, 118.08231037621397, 529.625, 8.1694584E7
24, 225.11133072443894, 419.65899658203125, 7.9672448E7
25, 279.1316296174659, 500.63299560546875, 7.2957728E7
26, 293.1472432189866, 471.3999938964844, 7.0659992E7
27, 188.1524109157595, 859.6790161132812, 6.9515448E7
28, 136.03856195513825, 509.63800048828125, 6.7496864E7
29, 348.1935057478713, 207.9040069580078, 6.5865708E7
30, 165.11535585916633, 719.4710083007812, 6.5329212E7
31, 136.03850180247252, 481.8599853515625, 6.1597116E7
32, 279.08474885865775, 608.0469970703125, 6.0489788E7
33, 174.11165832720735, 1001.22998046875, 5.178318E7
34, 182.07916341303186, 612.989013671875, 5.1083212E7
35, 235.1611548175055, 532.0969848632812, 5.00025E7
36, 169.07384776106647, 436.0639953613281, 4.9642352E7
37, 175.09565129056034, 653.1370239257812, 4.935954E7
38, 204.06108487388406, 612.989013671875, 4.8589696E7
39, 531.432390716635, 223.11900329589844, 4.629748E7
40, 202.14299395898192, 862.3889770507812, 4.4243392E7
41, 204.0899364936918, 552.0260009765625, 4.3016828E7
42, 293.1471737688028, 433.5840148925781, 4.1367592E7
43, 230.12672840167286, 576.9920043945312, 4.0871888E7
44, 252.1207611046524, 468.9289855957031, 3.9914768E7
45, 112.06363911929067, 453.5610046386719, 3.9752896E7
46, 138.05103464738895, 547.0180053710938, 3.9477176E7
47, 156.05354441605598, 509.63800048828125, 3.9395048E7
48, 107.0371066103069, 424.78900146484375, 3.9248896E7
49, 145.11025956368408, 776.85302734375, 3.872212E7
50, 269.1472610683012, 467.6919860839844, 3.8696796E7
51, 228.14733641810705, 489.28399658203125, 3.8659848E7
52, 136.05779532242525, 495.677001953125, 3.6491892E7
53, 234.11163082574504, 418.4209899902344, 3.597326E7
54, 251.10163966719435, 441.02301025390625, 3.5675132E7
55, 132.08984887329981, 875.1220092773438, 3.5311504E7
56, 146.06912160818882, 628.0260009765625, 3.2586568E7
57, 290.0766271739629, 463.8280029296875, 3.1640228E7
58, 297.0896302637594, 414.71099853515625, 3.11926E7
59, 274.10265682134815, 467.6919860839844, 3.1071644E7
60, 151.09971544585358, 261.5679931640625, 3.0817242E7
61, 266.1192736721644, 634.2639770507812, 3.0323642E7
62, 151.0996772562105, 197.82699584960938, 2.9826362E7
63, 226.09525259063034, 428.5069885253906, 2.928887E7
64, 251.1005729216302, 590.64697265625, 2.8114356E7
65, 427.16899182326597, 649.2379760742188, 2.7634924E7
66, 126.04293707336942, 415.9460144042969, 2.7476158E7
67, 125.05891812203876, 479.16900634765625, 2.7157184E7
68, 327.131733701489, 444.85699462890625, 2.7066948E7
69, 132.0534626841441, 636.780029296875, 2.7062518E7
70, 265.1523665682343, 871.291015625, 2.6733052E7
71, 225.1212021990211, 467.6919860839844, 2.668223E7
72, 117.07891693688745, 564.5, 2.6410808E7
73, 387.1740557362514, 513.3469848632812, 2.6275608E7
74, 130.11061723525003, 919.2030029296875, 2.5912722E7
75, 258.08504873287336, 484.3340148925781, 2.4879722E7
76, 111.0432861286325, 550.7329711914062, 2.4565408E7
77, 359.14261624060293, 649.2379760742188, 2.4419246E7
78, 359.14255370268063, 658.093994140625, 2.4203584E7
79, 183.06611670003824, 616.7369995117188, 2.392224E7
80, 235.10551924025432, 240.2949981689453, 2.3902728E7
81, 152.06856422376444, 586.9320068359375, 2.3635354E7
82, 131.09470153789644, 518.4619750976562, 2.3166144E7
83, 308.1582002336569, 797.3389892578125, 2.3070522E7
84, 683.2482494234401, 678.14697265625, 2.2904568E7
85, 179.09459347515195, 393.9840087890625, 2.2355308E7
86, 400.1650981883048, 205.37600708007812, 2.2172186E7
87, 243.08551758079025, 559.5159912109375, 2.1901838E7
88, 181.0740504661016, 584.416015625, 2.1884648E7
89, 281.11220731709005, 414.71099853515625, 2.1422648E7
90, 273.0846889776718, 535.8090209960938, 2.1269594E7
91, 151.09967647993608, 217.9739990234375, 2.1209054E7
92, 159.1259399535574, 467.6919860839844, 2.0922836E7
93, 131.0582574215023, 563.2579956054688, 2.078036E7
94, 273.0847412670109, 522.1690063476562, 2.0658372E7
95, 363.2127249080107, 205.37600708007812, 2.055812E7
96, 149.07014392423693, 438.54400634765625, 2.0234622E7
97, 215.05587371284645, 636.780029296875, 2.0215636E7
98, 278.1476085202299, 414.71099853515625, 1.9647838E7
99, 266.1127882514086, 585.6539916992188, 1.90615E7
100, 226.0952504348398, 363.7279968261719, 1.8977344E7
101, 145.07386387997485, 661.989013671875, 1.896588E7
102, 278.1194468673481, 542.0330200195312, 1.8875422E7
103, 263.067166616124, 419.65899658203125, 1.868458E7
104, 241.10608249304408, 479.16900634765625, 1.8519058E7
105, 125.05896485726913, 509.63800048828125, 1.8512008E7
106, 137.04537407713454, 576.9920043945312, 1.8153576E7
107, 175.86800533515142, 1331.050048828125, 1.8091374E7
108, 69.0579179127442, 576.9920043945312, 1.8072736E7
109, 129.07903647596794, 412.239013671875, 1.8004882E7
110, 145.11027341376405, 270.8349914550781, 1.7529346E7
111, 174.13683289341134, 842.7670288085938, 1.7457572E7
112, 279.13163907171605, 475.2799987792969, 1.6993266E7
113, 165.07898435787928, 499.3919982910156, 1.6908334E7
114, 208.08481777849468, 419.65899658203125, 1.6898426E7
115, 149.0840877347068, 453.5610046386719, 1.6859824E7
116, 202.10653227152292, 649.2379760742188, 1.685163E7
117, 130.1218612224187, 798.6019897460938, 1.678256E7
118, 522.1993312154601, 661.989013671875, 1.6697836E7
119, 246.0503786142847, 542.0330200195312, 1.6666678E7
120, 223.10548047923533, 639.2620239257812, 1.610917E7
121, 324.10550600667676, 661.989013671875, 1.6102903E7
122, 324.1055269782461, 661.989013671875, 1.6102903E7
123, 115.06332751368882, 875.1220092773438, 1.6083135E7
124, 259.10554354393446, 542.0330200195312, 1.5912843E7
125, 336.16437146795033, 709.1309814453125, 1.5859422E7
126, 187.06332708207674, 553.2670288085938, 1.577847E7
127, 514.2063850014301, 605.5390014648438, 1.5778384E7
128, 223.1055599067279, 628.0260009765625, 1.5452004E7
129, 293.14730922397723, 396.5880126953125, 1.5414714E7
130, 184.08482037371104, 422.31298828125, 1.5406243E7
131, 188.11605717613642, 563.2579956054688, 1.5399857E7
132, 103.06333767276926, 418.4209899902344, 1.536392E7
133, 233.0900604205211, 590.64697265625, 1.5279347E7
134, 229.09499189205133, 470.1650085449219, 1.5064024E7
135, 532.4359260712254, 223.11900329589844, 1.497571E7
136, 115.06339837028955, 614.2260131835938, 1.4936197E7
137, 552.3618496427732, 221.87899780273438, 1.4493333E7
138, 130.1218552336213, 882.9349975585938, 1.4437704E7
139, 281.1109710749701, 552.0260009765625, 1.425965E7
140, 172.13240892398082, 1188.800048828125, 1.4238476E7
141, 192.1361687904858, 274.93701171875, 1.4113991E7
142, 161.06880368938792, 722.1699829101562, 1.3962303E7
143, 349.19692425066785, 206.61199951171875, 1.3922268E7
144, 293.14727583082674, 387.4129943847656, 1.3805684E7
145, 259.1070353836711, 605.5390014648438, 1.3701676E7
146, 130.12184506477598, 977.6430053710938, 1.3629183E7
147, 146.0884144783441, 644.2440185546875, 1.3481822E7
148, 158.06912660663463, 654.3770141601562, 1.3341093E7
149, 188.1160922575218, 547.0180053710938, 1.32514E7
150, 123.03206639806645, 368.8139953613281, 1.3083998E7
151, 133.07390316049063, 413.47601318359375, 1.3083323E7
