peakID, mass, rt, intensity
0, 115.06327635889546, 578.56201171875, 2.110473216E9
1, 117.07890972029473, 530.77001953125, 1.481823872E9
2, 117.07890813572781, 530.77001953125, 1.481823872E9
3, 103.099644098377, 929.625, 1.262046208E9
4, 257.1026794179026, 606.0180053710938, 1.164620672E9
5, 135.05452790192862, 496.41900634765625, 5.67960064E8
6, 234.15780676111913, 533.2789916992188, 3.70876096E8
7, 137.0476685520742, 546.9580078125, 3.65441056E8
8, 265.11596406881125, 636.3070068359375, 2.8936848E8
9, 129.04263595112982, 484.8550109863281, 2.45234288E8
10, 145.08507071686464, 643.7969970703125, 2.26904208E8
11, 277.1159515875133, 544.4739990234375, 1.61247776E8
12, 151.04938904779308, 588.5280151367188, 1.60980704E8
13, 125.04767311554885, 421.4129943847656, 1.45146672E8
14, 129.07896307253864, 566.031005859375, 1.4354112E8
15, 128.05854782489536, 631.3270263671875, 1.30228928E8
16, 155.06950153931615, 621.2239990234375, 1.16614368E8
17, 116.06657561773133, 578.56201171875, 1.16354576E8
18, 103.06328133306485, 646.2760009765625, 1.1451168E8
19, 258.1059409352935, 606.0180053710938, 1.00286904E8
20, 531.4321781786547, 220.74200439453125, 9.66338E7
21, 362.2090398166236, 206.81700134277344, 8.77834E7
22, 104.10302095655406, 929.625, 8.636068E7
23, 104.10301574890666, 929.625, 8.636068E7
24, 293.1472146970177, 472.09100341796875, 8.0856728E7
25, 279.13166035765835, 502.8529968261719, 8.0594824E7
26, 118.08229520586208, 535.7520141601562, 7.9242008E7
27, 225.11125080556215, 416.45001220703125, 7.7140448E7
28, 279.0845444616041, 609.906005859375, 7.343952E7
29, 521.1955847369887, 662.5659790039062, 7.244464E7
30, 521.1956336311553, 665.0479736328125, 7.0924952E7
31, 204.0609824601296, 613.614013671875, 6.8962032E7
32, 136.0385022598445, 513.2559814453125, 6.2117476E7
33, 348.1934947390784, 206.81700134277344, 6.13908E7
34, 165.11533557421535, 692.0809936523438, 6.0425396E7
35, 188.15240569305402, 860.3829956054688, 5.4134512E7
36, 182.07905170605278, 613.614013671875, 5.3723668E7
37, 136.03853859010528, 482.38299560546875, 4.8538584E7
38, 293.14719140982845, 455.5469970703125, 4.464676E7
39, 156.05350001282608, 510.49200439453125, 4.3215344E7
40, 174.1116615230435, 998.635009765625, 4.231416E7
41, 175.09565502123496, 655.0020141601562, 4.2281452E7
42, 273.0846466024533, 539.4660034179688, 4.1239752E7
43, 234.11157360509566, 416.45001220703125, 4.0134852E7
44, 235.16109124907464, 532.041015625, 3.9972968E7
45, 169.0738725230137, 434.2359924316406, 3.9499652E7
46, 251.10037292272767, 593.5780029296875, 3.924884E7
47, 230.1265636839708, 578.56201171875, 3.770192E7
48, 145.11026789034983, 275.9179992675781, 3.7569856E7
49, 252.1206826202656, 469.3840026855469, 3.6580308E7
50, 151.09967885777505, 196.7220001220703, 3.6127652E7
51, 269.14723232518116, 469.3840026855469, 3.6054652E7
52, 258.0851068233505, 484.8550109863281, 3.5434028E7
53, 126.04292102492383, 412.7330017089844, 3.501452E7
54, 204.0898824649135, 554.4340209960938, 3.4549448E7
55, 202.14299704464517, 860.3829956054688, 3.4499848E7
56, 132.08985556981995, 877.4730224609375, 3.4084912E7
57, 226.0951876845556, 430.4729919433594, 3.335193E7
58, 226.09522781976816, 430.4729919433594, 3.335193E7
59, 532.4357689384086, 220.74200439453125, 3.3284496E7
60, 228.14741688775675, 491.2659912109375, 3.2940334E7
61, 226.09522235889716, 425.375, 3.287337E7
62, 131.0946612933878, 519.4439697265625, 3.261992E7
63, 266.1192837141958, 636.3070068359375, 3.2344164E7
64, 136.0578543613395, 496.41900634765625, 3.1544052E7
65, 274.102571307592, 469.3840026855469, 3.1463798E7
66, 107.0370905869809, 421.4129943847656, 3.0450892E7
67, 192.13617304890423, 278.7749938964844, 3.0352638E7
68, 146.0691202408452, 631.3270263671875, 3.0016988E7
69, 327.13173698176547, 443.06500244140625, 2.9483542E7
70, 151.09971434765856, 235.08099365234375, 2.894965E7
