id:mass:RT:intensity:filteredIdentification
1:100.1119602984063:814.5360107421875:2.1214136E7:
2:102.03386166430708:2111.300048828125:2.079957E7:
3:102.03382045376257:2209.239990234375:9506585.0:
4:166.08606017724046:741.3779907226562:8890080.0:StdMix1_12, L-Phenylalanine, M+H, [12C]9[1H]12[14N]1[16O]2, 1.00000
5:102.0338062217673:2236.840087890625:8844366.0:
6:233.12818435048285:338.0450134277344:7908619.5:StdMix1_5, Melatonin, M+H, [12C]13[1H]17[14N]2[16O]2, 1.00000
7:81.52059086785343:2106.830078125:7843128.0:
8:102.03379366722936:2293.699951171875:7176992.5:
9:114.06606795000721:1037.739990234375:7125373.5:StdMix1_26, Creatinine, M+H, [12C]4[1H]8[14N]3[16O]1, 1.00000
10:167.01281820311976:2114.260009765625:6705547.5:
11:298.0964864504379:597.3259887695312:6694484.0:
12:170.08091776263808:910.1339721679688:6181829.0:StdMix1_7, 4-Aminobenzoate, M+CH3OH+H, [12C]8[1H]12[14N]1[16O]3, 0.32500; junk, 0.28000; junk, 0.25000; StdMix1_98, 3-Hydroxyphenylacetate, M+NH4, [12C]8[1H]12[14N]1[16O]3, 0.09000; StdMix1_19, Pyridoxine, M+H, [12C]8[1H]12[14N]1[16O]3, 0.05500
13:102.03378624829399:2309.110107421875:6053368.5:
14:132.1017695195959:783.7739868164062:5921166.0:StdMix1_13, L-Leucine, M+H, [12C]6[1H]14[14N]1[16O]2, 0.99500; junk, 0.00500
15:102.03378103095308:2336.909912109375:5618334.0:
16:102.03377345822152:2383.25:4944516.0:
17:102.03377384972912:2358.550048828125:4893441.5:
18:102.03377678534306:2392.5400390625:4855281.0:
19:124.03918038348074:455.3890075683594:4767017.0:StdMix1_8, Nicotinate, M+H, [12C]6[1H]6[14N]1[16O]2, 1.00000
20:245.06318757628105:546.1220092773438:4426071.0:
21:137.04564726440373:621.1920166015625:4372754.0:junk, 0.62500; junk, 0.37500
22:102.03376637900367:2431.18994140625:4261437.5:
23:122.54711613044664:2103.840087890625:4106479.0:
24:265.1114661023774:1768.4000244140625:3916524.0:StdMix1_47, Thiamin, M+H, [12C]12[1H]17[14N]4[16O]1[32S]1, 1.00000
25:245.06312378354244:557.7979736328125:3727983.5:
26:167.01277335336877:2165.169921875:3684585.75:
27:102.03376050415253:2459.050048828125:3661460.25:
28:205.09689422901448:786.7260131835938:3619928.5:StdMix1_14, L-Tryptophan, M+H, [12C]11[1H]13[14N]2[16O]2, 0.98000; junk, 0.02000
29:189.12307041961134:1067.43994140625:3611042.5:StdMix1_27, N2-Acetyl-L-lysine, M+H, [12C]8[1H]17[14N]2[16O]3, 1.00000
30:102.03376287471325:2443.590087890625:3592626.75:
31:125.98620544492371:2121.679931640625:3556874.75:
32:144.06537153011976:559.2520141601562:3539788.5:StdMix1_88, 2-oxobutanoate, M+ACN+H, [12C]6[1H]10[14N]1[16O]3, 1.00000
33:365.10502440575675:756.5759887695312:3497350.25:StdMix1_87, Maltose, M+Na, [12C]12[1H]22[16O]11[23Na]1, 1.00000
34:138.05481660288086:356.32598876953125:3481649.5:StdMix1_7, 4-Aminobenzoate, M+H, [12C]7[1H]8[14N]1[16O]2, 1.00000
35:133.05934543890783:1768.4000244140625:3345997.0:StdMix1_47, Thiamin, M+2H, [12C]12[1H]18[14N]4[16O]1[32S]1, 1.00000
36:116.07045383370809:951.7319946289062:3220678.25:StdMix1_22, L-Proline, M+H, [12C]5[1H]10[14N]1[16O]2, 1.00000
37:102.03375626881251:2488.610107421875:3084693.75:
38:255.1100490105685:338.0450134277344:2962731.25:StdMix1_5, Melatonin, M+Na, [12C]13[1H]16[14N]2[16O]2[23Na]1, 1.00000
39:102.0337485430174:2017.0400390625:2867819.75:
40:102.03372529868338:1971.18994140625:2831542.25:
41:136.06162382887567:896.4719848632812:2821307.25:StdMix1_21, Adenine, M+H, [12C]5[1H]6[14N]5, 1.00000
42:102.03373444545586:2004.4000244140625:2805956.25:
43:102.03375170868568:2516.570068359375:2783486.25:
44:309.18392969046516:830.2979736328125:2728956.25:
45:269.0877094536513:616.697998046875:2708771.25:StdMix1_11, Inosine, M+H, [12C]10[1H]13[14N]4[16O]5, 1.00000
46:102.09116476254401:4.422070026397705:2686523.75:
47:102.03375605303994:4.422070026397705:2676346.5:
48:102.03373612425476:1977.489990234375:2664201.25:
49:102.03372119837027:1875.5899658203125:2646621.25:
