id,mass,RT,Intensity
1,191.07337432560757,361.1189880371094,4.8634672E7
2,54.010798942911194,361.1189880371094,1.6177451E7
3,128.0294339656462,361.1189880371094,1.5600132E7
4,295.9697046769526,361.7049865722656,45186.359375
5,167.04766112416658,361.1189880371094,195087.84375
6,202.04808899646653,361.1189880371094,6.2018632E7
7,210.00097004885188,367.0329895019531,51585.58984375
8,151.01647935158073,361.1189880371094,1741348.5
9,168.0449351335605,361.3009948730469,416327.625
10,69.02153835090165,369.7359924316406,51246.6796875
11,120.02619936912349,369.7359924316406,80127.5859375
12,163.04646661139526,370.031005859375,119830.4765625
13,119.05675587825196,369.7359924316406,137482.25
14,241.03823663759906,369.7359924316406,400116.625
15,189.0642301927008,362.77398681640625,3.3606388E7
16,317.05475512721614,373.86199951171875,12970.66015625
17,218.0794744876797,361.1189880371094,9.4716288E7
18,80.0626513735612,372.9859924316406,222736.875
19,158.1002086204594,366.5480041503906,775738.875
20,192.08133211926287,361.1189880371094,4.1477956E7
21,205.09037481542302,382.39300537109375,29463.818359375
22,255.0918087468441,386.23199462890625,16378.29296875
23,161.99307661588315,385.93798828125,12756.8740234375
24,163.0244602765181,385.93798828125,6205.0771484375
25,138.03757928884622,379.74200439453125,17162.720703125
26,154.02426609027842,389.4679870605469,11880.4736328125
27,155.07678693398088,386.23199462890625,1864613.25
28,126.01378961796136,389.17401123046875,17094.138671875
29,154.02797781751784,389.4679870605469,17452.748046875
30,201.11587979820706,382.39300537109375,69613.6171875
31,56.03767523358861,386.23199462890625,7817.93212890625
32,131.05591578099882,385.3269958496094,9320.9912109375
33,196.06437478995636,378.5740051269531,13893.9775390625
34,204.09140805853838,385.93798828125,337595.40625
35,206.08824813978066,385.0329895019531,22933.109375
36,115.98859889245288,362.0,28814.134765625
37,121.01602072878005,380.27899169921875,11996.146484375
38,156.06075351196895,386.5270080566406,151723.59375
39,162.0425019077084,382.39300537109375,11984.4189453125
40,176.05817593171835,378.864990234375,12735.740234375
41,201.12000513634746,381.80499267578125,56324.71484375
42,256.08510380018873,385.3269958496094,19386.109375
43,94.02507705641203,380.27899169921875,127308.96875
44,133.03600002063175,380.27899169921875,1779573.5
45,167.98101548995774,361.3009948730469,812550.125
46,172.03817200938363,399.2770080566406,137853.21875
47,240.08477834136897,367.25299072265625,708118.75
48,340.1495633259136,363.5830078125,46845.4453125
49,130.05632143596955,387.114990234375,161512.125
50,183.03276903503243,380.27899169921875,6639618.5
51,171.03517630231696,389.4679870605469,388404.6875
52,202.11332459897983,382.0989990234375,57870.7578125
53,238.08774173351307,367.47601318359375,7197828.0
54,269.1119662635011,384.739990234375,45017.8515625
55,294.0959853080868,363.5830078125,50814.6796875
56,154.06885190973563,384.739990234375,250228.671875
57,117.98429357473178,361.7049865722656,204832.515625
58,174.05328315235042,361.1189880371094,2.15215168E8
59,112.04572676159316,380.27899169921875,86114.8203125
60,254.08836131617988,386.23199462890625,266250.46875
61,200.11649150561388,385.93798828125,841118.6875
62,202.1084233017758,403.35101318359375,13090.97265625
63,226.03220628717534,409.06298828125,241467.9375
64,127.04541801910703,399.2770080566406,5399237.0
65,203.07981798569404,398.6910095214844,1.9761118E7
66,189.10052422522728,399.2770080566406,9.3345912E7
67,147.05795606203597,362.77398681640625,907870.1875
68,147.0579631579593,399.2770080566406,6253987.5
69,165.0402351162697,426.48699951171875,8227.74609375
70,149.0372264888651,399.2770080566406,3410924.5
71,149.03721874296235,361.1189880371094,4.0175444E7
72,322.0716441364255,431.1929931640625,11622.837890625
73,141.0327889716082,427.07598876953125,8735.236328125
74,251.97626666247027,431.7030029296875,88086.984375
75,168.06546003631087,430.2539978027344,98379.21875
76,214.1321656935109,434.2139892578125,28565.7421875
77,192.02727046917988,428.5469970703125,108982.84375
78,156.08460159777962,436.00201416015625,46631.96875
79,135.0140786093591,430.2539978027344,92765.671875
80,271.0674113187253,437.7650146484375,67151.609375
81,200.1471000420404,439.8210144042969,4932.21826171875
82,141.0610599449663,436.00201416015625,73710.7421875
83,222.02003690846215,429.1319885253906,766861.5
84,107.07357338699039,444.8269958496094,53526.12890625
85,133.03484605991002,444.5329895019531,191094.328125
86,153.04222902694485,429.9750061035156,253788.375
87,120.99845866160884,430.2539978027344,134880.59375
88,90.04701562185346,446.9079895019531,86639.4375
89,149.02978768845,429.9750061035156,1103921.0
90,185.05089411878922,441.31298828125,154349.359375
91,153.02464543719532,389.17401123046875,264453.125
92,153.02464673664014,430.2539978027344,35115.42578125
93,167.06849825220903,429.9750061035156,139119.59375
94,175.08483998875062,416.60101318359375,3373956.0
95,138.03759770039636,448.36700439453125,11265.009765625
96,167.07697640244845,451.3269958496094,21724.580078125
97,282.0233713400924,424.7030029296875,75844.5703125
98,57.05805472683582,449.8349914550781,25869.310546875
99,57.05805433265068,408.6109924316406,22443.267578125
100,152.0449840693404,429.9750061035156,340379.15625
101,154.06886386628597,447.489990234375,26765.26953125
102,170.055434821381,430.2539978027344,309856.125
103,170.05925673267404,430.2539978027344,490623.78125
104,183.03274333654048,426.1929931640625,352018.78125
105,152.04875502913808,429.9750061035156,541208.0
106,154.0450861182218,434.802001953125,74604.4453125
107,167.04025883117689,430.2539978027344,1407684.25
108,169.09241250067717,447.7820129394531,1211169.625
109,267.9712937900049,431.4570007324219,799085.4375
110,166.04820740887735,433.0400085449219,871596.8125
111,166.04818521393722,398.2699890136719,1062900.125
112,166.04818264422295,361.1189880371094,2441882.0
113,206.06160143525284,442.1929931640625,101979.015625
114,209.03100711018863,457.22100830078125,3555689.5
115,140.0294019323993,426.7820129394531,91589.6953125
116,166.0688823818307,430.2539978027344,2978826.0
117,169.0559038503083,430.2539978027344,6714009.0
118,146.05833137242342,460.2080078125,6291477.5
119,146.0583636115971,399.2770080566406,6.06022E7
120,146.0583119243444,361.1189880371094,1.346254848E9
121,284.01985932603463,460.2080078125,411469.40625
122,206.02497905831237,460.2080078125,1.0829517E7
123,246.00213213187868,460.2080078125,840601.1875
124,267.98877812134725,460.2080078125,667520.0
125,300.05116704931015,460.2080078125,2724302.75
126,209.9837162498227,460.2080078125,482317.59375
127,299.05394980803635,460.2080078125,4005844.0
128,190.08444852960795,451.0320129394531,6034731.0
129,190.08454969537132,399.2770080566406,4254444.0
130,368.1146376175726,460.2080078125,1.9253122E7
131,162.03550417323225,459.4460144042969,149607.015625
132,247.9812946962579,460.2080078125,1.8301634E7
133,278.06481904595074,460.45001220703125,696842.625
134,180.0639127693462,464.35400390625,805439.6875
135,187.10300543062488,462.50799560546875,4.5340624E7
136,120.02436029514044,465.5480041503906,104246.5078125
137,88.03442875905648,464.35400390625,67468.75
138,204.06538693023677,470.1029968261719,370660.90625
139,248.0822453960898,470.1029968261719,112267.1171875
140,156.01759649193272,469.90301513671875,1376863.25
141,167.04361358056565,469.0660095214844,86471.2265625
142,207.0562091658208,469.90301513671875,54659.60546875
143,222.07140871415328,469.90301513671875,753093.875
144,163.08494163727795,469.90301513671875,51552.265625
145,174.0457266469726,469.90301513671875,536046.5
146,247.08923794853052,470.1029968261719,133382.203125
147,192.03859091440984,469.90301513671875,95896.2265625
148,187.0307139236057,469.90301513671875,1201406.125
149,276.143242698954,469.90301513671875,1121524.625
150,286.078209654844,468.4840087890625,36132.3984375
151,205.041015953035,469.90301513671875,207233.375
152,165.0611229418852,471.52099609375,173359.46875
153,236.00914249783256,474.4419860839844,23383.71875
154,277.1398897815395,469.90301513671875,830446.25
155,182.97926094893424,475.031005859375,24001.0234375
156,264.0957653321001,469.7040100097656,113257.578125
157,157.11615432916489,476.79400634765625,10808.4931640625
158,136.01113053916717,478.85101318359375,36010.5546875
159,165.0013001603722,478.2619934082031,28087.447265625
160,171.03948423116464,484.1520080566406,21635.30859375
161,189.08360637537265,470.1029968261719,806773.375
162,171.06907733498502,469.90301513671875,1697616.25
163,171.07269507616923,469.90301513671875,1028693.25
164,172.0663465826789,469.90301513671875,1185283.75
165,189.0796527441417,470.1029968261719,1364645.25
166,191.08050159485245,469.90301513671875,55837.41015625
167,165.03756089490432,478.5559997558594,59864.3671875
168,153.08486354253964,471.2560119628906,15385.2548828125
169,276.0310238970055,478.5559997558594,51547.09765625
170,154.03828995724265,470.1029968261719,354767.09375
171,262.0991845144495,469.90301513671875,1088971.875
172,262.1164479645189,470.1029968261719,2218605.5
173,102.01379700085519,465.197998046875,281516.9375
174,204.09287109415217,487.4110107421875,446611.28125
175,181.03244457030806,478.85101318359375,92517.609375
176,181.05595246882254,486.8219909667969,56446.6328125
177,204.07515043770942,487.4110107421875,1116542.625
178,180.0846781200437,474.4419860839844,49248.21484375
179,223.06921013722234,469.90301513671875,643462.6875
180,197.06341741662845,493.8819885253906,21015.041015625
181,221.07226687686043,469.90301513671875,5963571.0
182,171.04333967226805,481.50799560546875,29102.140625
183,202.09578116312636,487.4110107421875,6368215.0
184,186.1008600168586,469.90301513671875,661014.6875
185,354.0628263061132,473.5660095214844,48031.84375
186,182.03994269937436,493.5880126953125,142275.078125
187,183.07166646610654,487.4110107421875,90525.9609375
