id,mass,RT,Intensity
1,123.97734176146336,363.8039855957031,6411.5693359375
2,167.0516268532015,362.635986328125,43448.01171875
3,311.96462500120026,361.47100830078125,33276.29296875
4,315.9759034079102,361.7650146484375,10743.6455078125
5,54.01081756866016,360.8940124511719,8839995.0
6,63.99617013596376,362.0589904785156,16564.275390625
7,65.9918190178969,363.8039855957031,5942.7021484375
8,73.98048260660491,361.7650146484375,25669.779296875
9,216.0637031494119,360.8940124511719,1957929.625
10,218.07948226080194,360.8940124511719,5.5119708E7
11,128.0294429971213,360.8940124511719,9930496.0
12,192.08137092254788,360.8940124511719,2.415684E7
13,191.0734393276396,360.8940124511719,2.8090058E7
14,168.04492425621217,362.635986328125,273542.0
15,150.03443289964738,360.8940124511719,3.6031684E7
16,120.02620006780664,369.40899658203125,82380.9453125
17,163.04645090105734,369.40899658203125,126613.6640625
18,132.0062789021685,360.7149963378906,1.46323264E8
19,119.05674985154548,369.40899658203125,135232.59375
20,240.0847619698293,367.239013671875,666111.9375
21,241.03823482069345,369.40899658203125,400166.625
22,189.06424172114163,362.635986328125,1.6176396E7
23,151.01648872835565,360.8940124511719,956564.4375
24,152.04068346983013,372.0769958496094,199785.3125
25,202.0480956369172,360.8940124511719,3.7961512E7
26,158.10019478323213,366.7539978027344,647719.4375
27,176.05817261680716,379.7340087890625,10838.716796875
28,113.04913146212498,387.73699951171875,4073.32275390625
29,132.05193862314488,377.9700012207031,12011.021484375
30,161.9929633145008,385.9739990234375,5579.314453125
31,173.03224152728265,389.7919921875,10530.5771484375
32,154.02798297328033,389.49798583984375,14864.4658203125
33,126.01379901391499,389.49798583984375,18000.560546875
34,201.11586042445464,383.31298828125,52423.89453125
35,201.1200591145781,385.364990234375,41348.81640625
36,172.03815156298012,399.76300048828125,115821.734375
37,256.08513713621596,381.8479919433594,15601.0908203125
38,205.09034026848298,381.260009765625,24831.3046875
39,121.01603859070755,374.4259948730469,8790.4453125
40,155.07678063602685,386.56201171875,1330605.5
41,156.0607474213112,386.56201171875,101520.71875
42,182.04870366033046,384.19000244140625,18297.880859375
43,206.08818819181553,384.4830017089844,18644.857421875
44,94.0250787748609,380.322998046875,81023.9375
45,80.06265162536454,372.9580078125,187404.984375
46,148.98260926425687,361.260009765625,129841.234375
47,154.06886060603566,385.0710144042969,161141.953125
48,183.03275333659363,380.322998046875,3687307.25
49,202.11333262690488,377.9700012207031,45028.984375
50,269.11199957507023,385.364990234375,34266.70703125
51,284.12338960069224,364.3869934082031,17627.427734375
52,95.98238342955423,361.7650146484375,110321.1484375
53,130.05632475202998,386.56201171875,118637.2265625
54,340.14959058921124,361.47100830078125,56713.2109375
55,171.0351843868133,389.49798583984375,313864.96875
56,57.05805365811498,362.9219970703125,23581.076171875
57,117.98429677043082,361.0740051269531,228685.984375
58,204.09142397854401,385.364990234375,250637.625
59,168.04491834077717,398.3380126953125,319908.8125
60,254.0883692783553,383.31298828125,194466.109375
61,112.04572997781266,385.0710144042969,50345.8125
62,200.11648056687707,381.260009765625,622846.125
63,174.0532884971436,360.8940124511719,1.31963616E8
64,189.1005237535188,399.5660095214844,8.5332608E7
65,133.0359751181072,423.4259948730469,583003.25
66,175.0848638089755,416.7460021972656,2050681.75
67,165.0402095842139,426.281005859375,9764.826171875
68,222.0200738784987,429.4989929199219,378591.28125
69,214.13217419504892,434.25799560546875,21597.619140625
70,141.06106521790437,436.34100341796875,59227.453125
71,154.04511178989347,435.1409912109375,61936.7265625
72,192.02729641578446,429.4989929199219,55582.98828125
73,92.0501119638109,444.8760070800781,45740.1171875
74,133.03483862352067,444.8760070800781,189459.1875
75,149.02981634683005,430.3789978027344,824766.625
76,167.04026746383516,430.3789978027344,1106686.375
77,169.0924185386685,447.8710021972656,887443.4375
78,152.04501073267906,444.8760070800781,257924.921875
79,186.08251148760394,455.5270080566406,176876.25
80,153.02465072851217,389.49798583984375,201099.53125
81,153.02465570741347,430.3789978027344,27509.697265625
82,154.0688654218152,447.8710021972656,19710.078125
83,284.0026700080716,431.9070129394531,425140.375
84,166.06892309150544,430.3789978027344,2373845.0
85,168.04496308431823,451.1159973144531,213553.28125
86,140.02941653618967,428.0369873046875,24922.353515625
87,169.05591987494776,444.8760070800781,6584158.5
88,222.05641808033292,423.4259948730469,858446.1875
89,222.056438448506,409.4339904785156,391723.75
90,238.08770367000025,423.4259948730469,1283001.5
91,238.08772610980162,409.2099914550781,713483.6875
92,294.095949474998,461.0159912109375,45326.046875
93,234.05665670829043,459.8059997558594,115416.5859375
94,206.06158721697835,442.52801513671875,83607.6953125
95,146.05831918485273,460.6319885253906,4284530.0
96,146.05836666250786,399.5660095214844,5.3247924E7
97,146.0583413304713,360.8940124511719,7.67460672E8
98,251.97602373637028,460.8219909667969,333216.96875
99,267.9888185181574,460.6319885253906,519966.3125
100,278.0647883979235,460.6319885253906,562778.0625
101,299.05397866149974,460.4419860839844,2987135.75
102,368.1146784837292,460.4419860839844,1.33366E7
103,190.0844652266,360.8940124511719,4.4143952E8
104,190.08452072894409,451.1159973144531,8951632.0
105,190.08457462413327,399.5660095214844,3714762.0
106,300.0511195000523,460.6319885253906,1960513.375
107,166.04820806168462,451.1159973144531,1116965.25
108,166.0481933294905,400.510986328125,1149855.75
109,166.04818811388103,360.8940124511719,2489945.25
110,247.98132378422528,460.4419860839844,1.238703E7
111,88.0343726082947,464.52801513671875,65796.8125
112,145.05596667095372,462.67498779296875,5207218.5
113,168.0241604210953,462.218994140625,127034.6484375
114,180.0639128334639,464.52801513671875,648939.3125
115,225.0345444729085,460.8219909667969,258511.390625
116,192.04278457132304,462.67498779296875,22742.05078125
117,171.06904070752867,470.05999755859375,1006407.0
118,186.10083317371257,470.2650146484375,407554.0
119,252.04040119882225,474.7749938964844,12305.0693359375
120,171.07275231449864,470.05999755859375,637080.0
121,172.06636038031897,470.2650146484375,720738.6875
122,189.07964484484037,470.2650146484375,956248.8125
123,189.08359921119228,470.05999755859375,523806.125
124,172.04886656186645,470.2650146484375,4667752.0
125,147.05363387509442,470.2650146484375,646738.375
126,262.09916177539117,470.05999755859375,812662.0
127,204.09294162334555,487.739990234375,412802.0
128,203.09939094451803,487.739990234375,273556.28125
129,171.0533335813891,483.3190002441406,6704674.5
130,180.08475831121123,474.7749938964844,20724.486328125
131,186.064442342838,487.739990234375,2632467.0
132,202.0957636704373,487.739990234375,5749976.0
133,240.04036859076152,464.52801513671875,1.7112088E7
134,246.08527376476678,470.05999755859375,2120032.25
135,294.09599763291897,516.6950073242188,95947.8671875
136,174.06446094638042,470.05999755859375,113771.53125
137,275.1432493541846,470.05999755859375,4992657.0
138,183.0716793672813,487.4460144042969,28956.935546875
139,225.0345140476739,495.71600341796875,69979.71875
140,111.0685102278289,500.114990234375,42752.55078125
141,214.13899063654057,500.3699951171875,146664.609375
142,125.06618734117257,496.5989990234375,116761.3046875
143,110.06067646101596,500.114990234375,126991.765625
144,152.0407108945854,498.3609924316406,27878.82421875
145,211.08486453411544,504.89599609375,32577.568359375
146,184.07942580909346,500.3699951171875,93569.953125
147,225.10049862400055,504.89599609375,40182.671875
148,121.06543864035831,505.4849853515625,38454.8671875
149,226.1083888882929,504.89599609375,177034.59375
150,182.03992624060982,493.6369934082031,31723.130859375
151,185.08723237462948,500.3699951171875,307156.78125
152,166.05635613147928,498.3609924316406,132542.453125
153,173.087170708451,500.8919982910156,3604112.5
154,196.09202395908767,510.4729919433594,34887.65625
155,155.07672709355901,500.6619873046875,1873707.75
156,155.04033848138107,499.5320129394531,302985.875
157,158.05103865394995,508.7139892578125,226191.890625
158,229.1081112866405,507.2439880371094,115814.28125
159,154.0563031330294,509.29998779296875,7659.7763671875
160,300.0512374499343,510.7909851074219,84108.9296875
161,192.06211194370243,511.67401123046875,11436.9287109375
162,213.11857597095755,511.67401123046875,17093.189453125
163,166.08685980593694,515.4949951171875,11469.82421875
164,168.07204512870976,511.67401123046875,9962.07421875
165,110.09705960172975,511.08599853515625,9854.2431640625
166,157.05597162653518,505.77899169921875,96572.8125
167,116.02943567245833,500.8919982910156,231792.71875
168,247.0697782012728,518.4520263671875,82559.515625
169,168.02416243664308,507.5379943847656,38728.96875
170,282.040660814058,509.88800048828125,26777.125
171,168.04500293034877,487.739990234375,118256.015625
172,247.981352158286,510.7909851074219,59639.02734375
173,312.1065907674262,516.989990234375,21142.830078125
174,368.11484284706995,510.7909851074219,150168.34375
175,238.08773945812277,499.2380065917969,2610107.75
176,260.1198521387799,470.05999755859375,1.3407392E7
177,260.1195338295112,524.5859985351562,704536.125
178,151.04539560330528,444.8760070800781,5098650.0
179,169.05592772705523,496.5989990234375,2443668.5
