id,mass,RT,Intensity
1,171.0300953025674,361.0299987792969,58341.0078125
2,182.02854753441588,361.9119873046875,6009.96142578125
3,63.99617081254548,363.0769958496094,12195.66015625
4,98.9858581589728,362.7860107421875,15085.275390625
5,93.98669180151333,361.322998046875,18827.544921875
6,311.9646265638288,362.7860107421875,13207.4267578125
7,189.06426083403892,362.2030029296875,1.2660627E7
8,190.03002911166513,367.0419921875,249287.1875
9,168.02753862920207,367.7820129394531,16252.0166015625
10,333.96658301403505,361.322998046875,31999.2578125
11,189.07642435203994,360.7909851074219,1.9492046E7
12,69.0215222090957,368.6600036621094,101963.6484375
13,120.02618277606486,368.95098876953125,151457.6875
14,187.02762627108243,368.95098876953125,22071.484375
15,241.03827899409856,368.6600036621094,754079.5625
16,119.05674639784101,368.6600036621094,251642.140625
17,317.054815880092,373.6679992675781,26623.7421875
18,174.05325407084504,360.7909851074219,4189554.5
19,219.11105616598306,381.3389892578125,11850.966796875
20,132.05199824582914,380.7510070800781,9915.3486328125
21,256.0851214517093,380.7510070800781,11767.5048828125
22,158.1002025874673,366.0190124511719,351253.3125
23,176.03250487379333,367.0419921875,148353.3125
24,240.08474920234775,367.0419921875,644120.25
25,156.0656429800979,384.572998046875,9956.7763671875
26,161.99299202048064,385.1619873046875,4816.0341796875
27,138.0375866496686,384.572998046875,13312.09765625
28,121.01603464396104,379.8450012207031,8190.025390625
29,201.11583171624395,378.67498779296875,40089.78515625
30,154.0242356594977,389.2980041503906,21325.171875
31,155.00389542346184,389.0039978027344,19125.1796875
32,201.12004068831448,386.3559875488281,34685.078125
33,173.0322475459709,389.0039978027344,23300.755859375
34,205.09034315381615,383.3970031738281,17988.48828125
35,154.02802482737414,389.2980041503906,25038.822265625
36,176.05815094926896,384.8680114746094,8336.4404296875
37,182.0487127390608,385.7699890136719,16542.732421875
38,126.01380083200198,389.0039978027344,27894.1875
39,155.07678271204807,386.3559875488281,699216.125
40,172.03830113534818,399.1730041503906,65488.8515625
41,269.1119752568095,380.4339904785156,28247.568359375
42,94.02507359575159,368.6600036621094,75300.4375
43,115.98861921018081,361.322998046875,58273.83203125
44,202.11332768664738,378.968994140625,36061.62109375
45,216.06384209355218,384.572998046875,269029.875
46,145.9792016723532,361.0299987792969,67541.7421875
47,183.0327291153443,380.1400146484375,1605171.125
48,294.09602114050375,361.0299987792969,73150.109375
49,130.0563219060146,385.7699890136719,93159.2421875
50,238.0877378581591,367.0419921875,6747951.0
51,112.04572542668113,379.552001953125,39425.90625
52,254.08837444643365,385.7699890136719,150057.046875
53,204.0914087268698,380.4339904785156,190367.0625
54,261.0466295403212,402.7539978027344,108208.671875
55,200.11647730670995,380.1400146484375,486620.84375
56,203.07984764209795,398.3599853515625,1.3979377E7
57,166.12324883087135,411.9739990234375,12508.068359375
58,310.09095266502976,412.56201171875,103384.8046875
59,176.08435102135314,416.1130065917969,71262.546875
60,189.10051282023167,399.1730041503906,6.1706968E7
61,236.0543749950145,424.6189880371094,63519.20703125
62,133.03595986927084,423.2409973144531,739668.125
63,220.07711738651355,367.0419921875,2.615542E7
64,220.07712730360979,408.8590087890625,2108228.25
65,165.04022193022524,425.2070007324219,11881.09375
66,136.02183895829373,430.2250061035156,17579.603515625
67,156.0845993545139,435.5799865722656,33739.4296875
68,214.13214326780098,433.50299072265625,17859.26953125
69,175.0848514438645,416.40399169921875,853836.0
70,141.0610523810758,435.5799865722656,55314.15625
71,192.02729972593937,428.7590026855469,54302.41015625
72,222.02003616637725,429.0530090332031,373320.28125
73,310.09094898919057,429.0530090332031,1373987.0
74,155.07675276868537,435.5799865722656,56389.53125
75,107.073567633635,444.41400146484375,69228.8984375
76,92.05010559299366,444.41400146484375,61972.95703125
77,149.02979558867895,429.9320068359375,760309.4375
78,167.04026003425605,429.9320068359375,1114223.875
79,90.04700991704779,447.0799865722656,70680.8203125
80,138.0375912655172,447.96099853515625,12967.8076171875
81,152.04881887732617,444.41400146484375,485987.71875
82,152.04500875014867,444.1239929199219,316222.34375
83,167.0770325656714,451.2139892578125,15279.818359375
