id,mass,RT,Intensity
1,191.0880468778465,361.1180114746094,6.6049964E7
2,295.969697380997,363.3590087890625,20515.884765625
3,176.05007579619462,361.1180114746094,2.50323E7
4,151.0165078950807,361.1180114746094,2725486.75
5,150.0344188294544,361.1180114746094,1.23184632E8
6,168.04488801690468,362.77099609375,255221.125
7,241.0382508082929,369.4570007324219,129848.359375
8,54.01081336576001,361.1180114746094,3.7066208E7
9,192.08135974062293,361.1180114746094,7.8609584E7
10,63.99617355625768,362.47698974609375,13539.052734375
11,98.98585402277999,362.1820068359375,18907.794921875
12,218.07950484953557,361.1180114746094,1.35365648E8
13,149.04098996826536,361.1180114746094,3.5386872E7
14,161.99304559356978,386.9219970703125,4245.58740234375
15,80.06265109357902,373.00799560546875,206571.0625
16,131.05969851914188,382.19500732421875,7409.24755859375
17,256.0850691987407,381.31298828125,15522.58984375
18,201.11587438155968,387.21600341796875,63269.7265625
19,201.120036409548,386.3340148925781,47685.7265625
20,205.09035610725036,381.31298828125,25492.630859375
21,56.03767644349993,385.4280090332031,6338.76416015625
22,121.0160224500102,380.7239990234375,9756.5419921875
23,162.04250421584933,382.489013671875,9945.373046875
24,176.05818236756508,386.62799072265625,13101.7412109375
25,177.06597157931867,378.3190002441406,6016.0888671875
26,196.06436680548737,384.5459899902344,9811.0849609375
27,206.08824901666367,386.9219970703125,19691.302734375
28,206.0882328611395,382.19500732421875,18651.849609375
29,128.02945103118964,361.1180114746094,2.7854724E7
30,155.07677873336095,386.62799072265625,1268481.5
31,156.06074192191178,386.62799072265625,99708.7421875
32,182.04872050636436,379.4939880371094,23282.2109375
33,202.1133174615711,384.2550048828125,50636.90234375
34,158.10018472727788,366.9010009765625,766285.375
35,216.06385549896424,385.1340026855469,409520.96875
36,73.9804794269691,362.1820068359375,22364.380859375
37,94.02507450339917,380.3760070800781,101080.2578125
38,133.03598726476108,380.3760070800781,1158610.375
39,154.068867917422,384.8399963378906,42289.2734375
40,171.0351855044484,389.5669860839844,105873.5
41,269.11199923534014,383.37200927734375,38045.41796875
42,153.0246616004019,389.5669860839844,74794.53125
43,167.98096759844478,361.4809875488281,769182.9375
44,168.02749727438598,363.3590087890625,26676.15625
45,183.03274424301043,380.3760070800781,4312528.5
46,254.0883615054338,386.9219970703125,215591.984375
47,130.0563225867021,383.6659851074219,134721.078125
48,112.0457297637613,387.21600341796875,58003.83984375
49,204.09142273629942,387.510986328125,276532.90625
50,201.06425739773442,399.4840087890625,420849.84375
51,200.11648426728712,381.31298828125,704231.0625
52,189.10054191947734,399.4840087890625,7.2921776E7
53,129.06105879007316,409.1960144042969,17911.318359375
54,149.03724484212304,399.4840087890625,2835964.75
55,222.02005638049386,429.47198486328125,281233.78125
56,134.02198742685553,433.2799987792969,1315556.625
57,156.08456571261496,435.92498779296875,28367.255859375
58,214.13217958473643,435.3169860839844,22767.263671875
59,141.06104574422986,436.218994140625,54673.95703125
60,192.02729448842194,429.76300048828125,36824.20703125
61,175.08487321792785,416.80499267578125,1829506.375
62,200.14715133879443,440.0299987792969,5830.97607421875
63,79.04222276733626,445.02801513671875,68937.234375
64,90.04699969240488,447.10400390625,69198.59375
65,158.100216271924,440.635009765625,8889.0869140625
66,149.0297979442807,430.35101318359375,615054.875
67,167.0402629660879,430.35101318359375,875348.9375
68,152.04879583820886,430.35101318359375,317130.875
69,152.04499028285954,430.35101318359375,201111.1875
70,153.04223959102603,430.35101318359375,144900.796875
71,169.09243598793395,447.9859924316406,835641.3125
72,82.07826884749785,450.6520080566406,235617.671875
73,174.05328893510406,361.1180114746094,4.38823584E8
74,174.05327621291497,433.01800537109375,112947.15625
75,117.98428309642816,361.8909912109375,180728.53125
76,140.029409851774,428.5889892578125,39849.23828125
77,169.0559127276806,430.35101318359375,4171382.0
78,162.0354917597873,459.718994140625,38051.203125
79,166.0689004292718,430.35101318359375,1797271.875
80,190.08445221611112,361.1180114746094,1.380431488E9
81,190.08453746786716,451.2409973144531,5007676.5
82,236.0720970128645,441.8059997558594,70284.3125
83,236.07211409701108,375.3580017089844,76306.515625
84,146.05835554245365,361.1180114746094,2.903232768E9
85,146.05833302314176,433.01800537109375,3920107.5
86,146.05836697528673,399.4840087890625,4.5225896E7
87,300.05107752352023,460.3710021972656,1896422.5
88,262.0335771810071,460.3710021972656,114223.7890625
89,267.98880946599917,460.3710021972656,495656.375
90,299.0539487833416,460.7539978027344,2721798.5
91,166.0482049699942,433.55999755859375,943755.3125
92,166.04819243429517,398.4209899902344,1201722.875
93,166.04817060266515,361.29901123046875,5410835.5
94,368.11469993287216,460.3710021972656,1.0976955E7
95,247.98136795011496,460.3710021972656,1.0355626E7
96,187.10297354211426,462.64801025390625,3.2894614E7
97,88.0344569181735,466.29400634765625,42006.796875
98,180.06392582270283,464.8269958496094,412468.21875
99,225.0345436205685,460.7539978027344,259884.3125
100,171.0690105709053,470.3039855957031,1065926.375
101,186.1008826967166,470.10198974609375,397483.0
102,165.06113889564804,474.7959899902344,61194.01953125
103,236.0090937369254,474.7959899902344,8791.9541015625
104,102.01379975587878,465.7090148925781,195595.9375
105,171.0433437381264,480.1130065917969,8898.2666015625
106,189.08360955178586,470.10198974609375,583903.875
107,172.0663802127433,470.3039855957031,784889.375
108,172.04886722142555,470.3039855957031,4681328.5
109,185.06350502290357,484.531005859375,14036.0029296875
110,246.08529681246748,470.10198974609375,2129224.0
111,147.053581953921,469.89898681640625,649212.4375
112,262.09916236524674,469.89898681640625,830208.8125
113,172.11591248101493,484.23699951171875,10614.3857421875
114,202.09578108783342,487.781005859375,4299767.0
115,278.06480576667485,460.56201171875,446086.53125
116,182.0399271394994,494.2659912109375,14625.3671875
117,232.14959902031538,500.1600036621094,109122.3359375
118,214.13895906289156,500.42401123046875,122639.390625
119,155.0767496096485,500.9599914550781,1584421.625
120,125.0661756926432,496.6400146484375,108079.9296875
121,226.10837698832566,504.6969909667969,82498.03125
122,280.0440059578946,469.89898681640625,313275.40625
123,280.0440081029696,495.14599609375,303066.34375
124,110.06068018206378,500.42401123046875,105735.5625
125,184.07941354169517,500.1600036621094,63421.62109375
126,168.02416107854572,507.04400634765625,52212.5234375
127,158.03999847836008,500.9599914550781,115366.8984375
128,158.05112667179895,508.8030090332031,199752.4375
129,168.07201102073813,509.385009765625,10664.8720703125
130,113.00622989580087,511.46600341796875,11390.6689453125
131,155.04032858175205,499.57501220703125,200474.890625
132,213.11853683391718,512.3480224609375,25363.2578125
133,243.12384588660132,512.3480224609375,32242.794921875
134,159.07160172466783,500.9599914550781,253356.46875
135,368.11478806796543,510.5849914550781,123050.03125
