	RT	Std3_1in10
203.1157788034609	522.5250244140625	2.201935616E9
123.031978020462	409.4540100097656	1.822412288E9
78.01388731168193	389.27899169921875	1.073153728E9
145.11015560493075	826.2860107421875	3.28154496E8
189.06369527504427	585.8759765625	2.98627968E8
205.0595008154706	295.3489990234375	2.86888736E8
188.0329288342092	295.3489990234375	2.29529072E8
204.11903238888894	522.5250244140625	2.12594224E8
211.08779175247096	536.2780151367188	1.81627552E8
156.02785575981613	390.5249938964844	1.44325216E8
147.03532915885276	371.4599914550781	1.4201456E8
124.03528633550428	409.4540100097656	1.20999128E8
131.0582569168583	577.0059814453125	9.138776E7
202.07758303412223	436.5780029296875	7.5039496E7
129.04263748037897	585.8759765625	7.2402712E7
147.08947663756172	355.114013671875	5.9507356E7
80.00968714681227	389.27899169921875	5.6106008E7
244.0879916752213	444.12701416015625	4.6695212E7
171.0531391011261	585.8759765625	4.5257364E7
211.04572789672994	585.8759765625	4.5159344E7
124.06366932530766	436.5780029296875	4.351252E7
162.12555800268902	262.6570129394531	3.8378052E7
161.10519328039024	587.14599609375	3.4926956E7
233.06969450808378	536.2780151367188	3.2408952E7
206.15183181722998	256.3290100097656	3.1414802E7
233.06968322332173	584.6389770507812	2.9575054E7
119.04047246302821	390.5249938964844	2.8934572E7
165.04257606215282	1348.199951171875	2.8651922E7
146.11348494934052	826.2860107421875	2.5947532E7
207.05524714342036	295.3489990234375	2.5548296E7
206.0628735708522	295.3489990234375	2.387419E7
79.01719785112755	389.27899169921875	2.371226E7
190.06703096975696	585.8759765625	2.2398136E7
160.0380361541986	295.3489990234375	2.223958E7
176.04733519197535	239.8520050048828	2.1655616E7
190.02868399397983	295.3489990234375	2.1442432E7
233.0696325166691	608.7009887695312	2.140914E7
113.04772880496088	577.0059814453125	2.1180692E7
232.9073963535085	1363.5699462890625	2.1052072E7
246.07136246563965	451.7019958496094	2.0552546E7
101.04766942827663	381.718994140625	2.0384574E7
221.0543427884255	353.8659973144531	1.9284738E7
234.90553999892452	1363.5699462890625	1.8481376E7
189.0361859518843	295.3489990234375	1.8465484E7
222.08913666802576	239.8520050048828	1.6964354E7
241.27671642623577	39.497501373291016	1.553595E7
147.0531410880224	585.8759765625	1.4634747E7
212.0911481845051	536.2780151367188	1.3912484E7
324.04493894494715	533.7890014648438	1.3670111E7
227.04133951710247	295.3489990234375	1.3191844E7
158.0236189602135	390.5249938964844	1.2429752E7
303.24078516565794	229.31700134277344	1.2374926E7
653.3243298995699	220.36199951171875	1.1858458E7
117.07898212838049	536.2780151367188	1.0996371E7
212.0911577225862	578.4320068359375	1.0582347E7
122.04801585008427	403.25799560546875	1.0534876E7
403.1992458760454	241.09800720214844	1.0041212E7
223.17829204747687	257.62200927734375	9877769.0
303.2406756781976	1331.31005859375	9837051.0
79.01325828299481	389.27899169921875	9811636.0
249.0435424535203	584.6389770507812	9769108.0
198.16200252024393	229.31700134277344	9533904.0
164.0585588724552	408.2179870605469	9407077.0
115.06333865334041	582.1640014648438	9384715.0
232.90743097134083	309.3680114746094	9065345.0
113.05895550945756	499.5580139160156	8903032.0
281.05750232683766	286.5780029296875	8736077.0
170.10548474856537	357.614013671875	8545561.0
148.03874329194858	371.4599914550781	7898154.5
234.9055870895809	310.6159973144531	7702780.0
133.01973155703743	434.08099365234375	7674971.5
124.02903411517941	409.4540100097656	7563512.5
266.1644623101109	233.43299865722656	7524541.0
150.08919355683727	362.7099914550781	7486847.0
249.0434092320093	654.68798828125	7398238.5
213.08357776764407	536.2780151367188	7353111.5
125.03613970199349	409.4540100097656	7140406.5
148.01605811868876	239.8520050048828	7129301.5
410.1187277669156	295.3489990234375	7034991.0
249.04355766289746	578.4320068359375	6960976.5
212.09113138324548	603.7139892578125	6871719.5
149.03116115203701	370.2130126953125	6540505.5
213.0835732804721	574.5130004882812	6438189.0
92.02961672388965	355.114013671875	6343711.5
161.05102479474783	327.3280029296875	6333995.5
157.0311922351767	389.27899169921875	6244408.0
203.0809453546926	436.5780029296875	6153891.5
249.04343798412052	622.5900268554688	5938486.5
198.16191800163966	1330.0699462890625	5884718.0
234.12146440297226	585.8759765625	5869661.0
202.04530722702987	609.947998046875	5850794.5
224.0895245940582	451.7019958496094	5778699.0
170.02236045405812	295.3489990234375	5669064.0
99.99587201767638	389.27899169921875	5306819.0
386.1727524100231	242.38299560546875	5279572.0
192.1361999157375	280.2850036621094	5238226.0
145.07386694661403	380.4670104980469	5196278.5
249.04356484082587	537.5250244140625	5187927.5
266.06988104378235	444.12701416015625	5167023.5
132.06159940211953	577.0059814453125	5164861.0
286.21412915362146	232.00100708007812	5147241.0
126.05032401221783	295.3489990234375	5126257.5
422.1332072410133	585.8759765625	5118604.0
187.02450298439075	1349.43994140625	5116677.5
100.03469831866025	295.3489990234375	5049589.5
188.07967315123534	493.2699890136719	5032738.5
249.043443798838	636.552001953125	5005617.5
179.15212749509243	262.6570129394531	5002586.0
212.09112753075877	512.5120239257812	4968912.0
113.08408836495147	323.57598876953125	4907017.5
213.0835702395484	568.2570190429688	4889612.0
245.09142833585318	444.12701416015625	4867798.0
665.1246146708986	536.2780151367188	4803282.5
84.02097516810431	525.0159912109375	4614322.0
86.03672695624901	827.5989990234375	4530733.5
129.04263585154422	486.9490051269531	4506203.5
95.04044148820392	391.77099609375	4398608.0
323.8382591557044	1363.5699462890625	4379514.5
232.90741349693013	347.52801513671875	4279256.5
654.3277321049943	221.6060028076172	4224071.5
250.1171454555262	291.59600830078125	4208040.0
110.10954834606059	230.56700134277344	4193366.75
156.08984033055359	398.0450134277344	4159604.5
278.151564754559	232.00100708007812	4158107.75
124.06368740645122	358.8659973144531	4139722.75
213.08355258083628	601.0	4126969.25
236.90374120953328	1363.5699462890625	4110014.25
144.0423011834729	522.5250244140625	4073430.5
250.0621230085352	588.3820190429688	4044202.75
130.04597465865294	585.8759765625	3980186.25
286.21400366432744	1332.72998046875	3979419.75
234.90557784800873	391.77099609375	3912011.25
232.90742316478185	40.750999450683594	3880416.0
222.08589013776174	295.3489990234375	3858873.75
404.19199649174817	1355.739990234375	3855963.0
170.0691463786815	585.8759765625	3822186.75
121.0738298447539	683.0980224609375	3803722.75
182.1055583664283	361.3710021972656	3684104.5
404.19201995667186	1363.5699462890625	3681581.75
75.06839652516081	1009.5399780273438	3667945.5
145.11028799589502	585.8759765625	3666798.25
148.09291516735834	355.114013671875	3660079.0
119.05822693467981	637.9840087890625	3623722.25
232.90743415585453	282.8269958496094	3576155.5
321.84007912203055	1362.3299560546875	3553200.75
234.9055879942024	187.60000610351562	3488673.75
342.14597354754903	577.0059814453125	3486727.25
234.90557176301076	21.770599365234375	3429524.75
163.12899353328265	262.6570129394531	3429106.5
234.90559659306183	263.9049987792969	3402336.75
535.1582191032633	220.36199951171875	3361261.75
106.06300158491625	262.6570129394531	3300402.5
444.157384903075	583.4030151367188	3297140.5
404.19205042038874	1381.9000244140625	3276035.5
207.15512968477776	256.3290100097656	3262744.0
124.06362472778582	396.7959899902344	3228470.5
227.01953271100848	585.8759765625	3168854.75
164.10486485223723	289.11199951171875	3154645.75
212.04894738079383	584.6389770507812	3142740.75
206.05864527856613	295.3489990234375	3118983.25
189.03228875643805	295.3489990234375	3111465.25
213.08358151687764	511.0369873046875	3108592.0
172.05655278131928	584.6389770507812	3078871.75
303.2408004093194	1378.0	3041414.0
103.06332253824937	537.5250244140625	3011689.25
404.1918861119159	1345.52001953125	3004507.0
170.09428754332046	251.302001953125	3004451.0
143.0582909474449	585.8759765625	2984677.75
204.07346472996676	436.5780029296875	2976632.0
125.0386098294571	409.4540100097656	2964359.5
286.21404900160087	1341.6199951171875	2913951.75
125.06701146179506	436.5780029296875	2877732.75
249.0433879426028	1286.0899658203125	2844853.5
156.0762346239506	317.093994140625	2816481.75
400.10918684162334	585.8759765625	2725797.25
213.08344072381354	1295.1300048828125	2693294.5
242.28010119023068	39.497501373291016	2690799.75
191.06755680495988	585.8759765625	2616585.75
110.1094877622228	1332.72998046875	2592314.5
130.09940092706998	256.3290100097656	2582099.5
223.06663100738498	255.08099365234375	2576381.25
78.03401556510376	408.2179870605469	2571704.25
166.04592213643	1348.199951171875	2550656.0
162.10852478825942	585.8759765625	2548079.25
323.83816254940564	1348.199951171875	2547973.0
370.3080895287049	225.5290069580078	2543896.0
306.07571490748893	654.68798828125	2517343.75
168.07863250417248	257.62200927734375	2505816.0
213.08349996748697	622.5900268554688	2493273.25
124.06369326193891	511.0369873046875	2446362.0
142.07428614982226	511.0369873046875	2434304.25
130.00887744483995	371.4599914550781	2430095.5
167.11575564870887	362.7099914550781	2426958.75
80.01813113660049	389.27899169921875	2340019.0
404.20294015097716	241.09800720214844	2335014.25
190.1568342178538	248.80599975585938	2329522.75
101.0476716424847	585.8759765625	2288513.25
