	RT	Std3
234.90553236566075	1363.8199462890625	1.801948E7
125.06694453020505	419.3559875488281	1.8005972E7
217.13127631528687	660.3629760742188	1.800114E7
233.0695974676777	635.6950073242188	1.7826348E7
246.08362261982813	444.47698974609375	1.7275386E7
192.13620733648688	280.8840026855469	1.7065054E7
342.14598766072	575.4000244140625	1.7061456E7
187.0244656889338	1363.8199462890625	1.6988378E7
172.06700236112448	365.30499267578125	1.6559124E7
250.0620618146281	589.2440185546875	1.635071E7
241.27671717427575	40.72760009765625	1.579143E7
133.07384309396753	389.2149963378906	1.5672069E7
326.0404917012228	533.8489990234375	1.5652572E7
197.01812200723919	528.8980102539062	1.5551053E7
227.01942572592608	588.010986328125	1.5415691E7
150.08910908912736	365.30499267578125	1.4941147E7
170.02241586030263	292.239990234375	1.4933773E7
143.07759619783022	511.0899963378906	1.4867502E7
107.03702687523491	437.0379943847656	1.4698758E7
130.04592141231774	584.31201171875	1.4670267E7
446.16516094546904	442.00299072265625	1.462229E7
226.07737948529723	443.239990234375	1.4478251E7
107.03704960183188	364.06500244140625	1.4354996E7
84.02097981226021	526.2379760742188	1.4331557E7
303.2407751035294	229.76600646972656	1.4275165E7
381.05337797812666	284.63800048828125	1.420206E7
403.1993151706176	241.3459930419922	1.3979359E7
130.008877965205	374.0539855957031	1.3964346E7
232.05161174945857	546.4320068359375	1.3949276E7
100.03472934056688	292.239990234375	1.3858043E7
145.97298392799823	1337.0	1.3764722E7
125.06702537389525	512.3880004882812	1.3138482E7
178.0477168927533	450.71600341796875	1.3125355E7
241.11601012023954	453.2200012207031	1.3055176E7
95.04044206692329	393.1189880371094	1.3005114E7
223.17828840667175	256.59100341796875	1.2873733E7
249.0434708456654	595.6060180664062	1.2806884E7
170.06908189891521	585.5440063476562	1.2700353E7
352.0760258532988	268.02801513671875	1.2660741E7
117.07894340128611	536.323974609375	1.257326E7
107.03709855399872	419.3559875488281	1.2412307E7
187.02449638077968	1371.3699951171875	1.2405567E7
143.0582358585203	586.7789916992188	1.2278547E7
126.07923487245766	420.6000061035156	1.2260428E7
172.05648494234154	588.010986328125	1.2119801E7
359.0714918709886	284.63800048828125	1.203145E7
113.05895162435853	499.6719970703125	1.1787165E7
213.08356510160195	576.6389770507812	1.1680256E7
145.97300997803313	615.6279907226562	1.158362E7
206.07906260371442	453.2200012207031	1.1456923E7
212.09109034878807	604.3709716796875	1.132787E7
198.16200080961485	229.76600646972656	1.1198586E7
106.04523703946738	308.7510070800781	1.091712E7
191.0674802814708	586.7789916992188	1.0851315E7
283.0533208366277	284.63800048828125	1.0781591E7
126.05036225129288	292.239990234375	1.078128E7
164.05865613623024	411.75	1.068132E7
125.03620464173072	412.98199462890625	1.0640539E7
78.01393518747412	1405.31005859375	1.0536994E7
406.1496081668515	437.0379943847656	1.0518658E7
146.1072224592759	826.697021484375	1.0221321E7
222.08601959262563	293.4729919433594	1.0090776E7
133.0196434067977	432.02899169921875	9982452.0
124.02911732467199	411.75	9851484.0
412.1143369252566	294.70599365234375	9771245.0
143.07753417321908	365.30499267578125	9569016.0
234.12138983688644	581.7630004882812	9532430.0
303.24069956094604	1331.8499755859375	9490598.0
173.10512808217163	802.906005859375	9478609.0
121.07382419564672	680.9509887695312	9442973.0
135.0545376817885	499.6719970703125	9336349.0
145.97301247427873	596.89697265625	9231524.0
114.05107097286125	575.4000244140625	9185886.0
312.17940984710566	364.06500244140625	9041482.0
147.11427583209047	829.1900024414062	8960977.0
107.03710694280227	512.3880004882812	8919694.0
113.04770266790005	382.989990234375	8908396.0
166.04589590347953	1348.68994140625	8901822.0
249.04345316276772	620.5880126953125	8840867.0
187.0245018651662	1393.75	8803015.0
249.04351767256293	580.5280151367188	8798888.0
148.01606598367448	240.10000610351562	8757500.0
243.03612370257622	362.8280029296875	8722901.0
101.0476248251347	588.010986328125	8648466.0
352.21060373845694	365.30499267578125	8645752.0
320.12179663119304	581.7630004882812	8570550.0
223.05005283495822	362.8280029296875	8551559.0
242.018990776859	635.6950073242188	8387792.5
282.06136232644684	284.63800048828125	8355181.0
115.0633017806601	581.7630004882812	8262226.0
212.0910865431159	535.0859985351562	8238002.0
145.97302623430792	570.4420166015625	8184398.5
411.12228994851546	294.70599365234375	8081607.5
171.10249999046303	364.06500244140625	8075460.5
262.08074548022734	377.81201171875	8071786.0
210.06164367008523	493.43499755859375	8063081.5
470.16097214188426	451.9779968261719	7943582.0
179.1521279378902	261.5820007324219	7847196.5
189.03235546900535	294.70599365234375	7819286.0
140.10619897250623	506.1029968261719	7785469.0
101.0299364411466	376.53399658203125	7781574.5
222.05777197091876	361.57501220703125	7632878.0
224.05924586324855	437.0379943847656	7628504.0
511.16129386154347	444.47698974609375	7624832.5
94.05308770690415	473.26300048828125	7519517.5
124.06368059908532	580.5280151367188	7429700.0
206.0587354864144	294.70599365234375	7427092.0
654.3277224032212	221.91200256347656	7419334.5
123.03205148226526	556.416015625	7324068.5
386.17275755569455	241.3459930419922	7159277.5
201.17285477324177	446.9540100097656	7092594.0
204.07216699953668	275.7200012207031	7019707.5
80.01813954784136	390.4580078125	6991100.0
99.06839751611314	308.7510070800781	6980084.5
172.06706548542567	346.53900146484375	6969562.0
289.1455956869382	443.239990234375	6929955.5
213.08351796833773	609.385986328125	6912007.0
369.1025416704238	533.8489990234375	6888484.0
422.13297317147385	590.47998046875	6882453.5
170.1055137310913	487.0450134277344	6824995.0
142.07426026226446	530.1389770507812	6788766.0
378.1270469733684	586.7789916992188	6782393.0
278.15157199560593	231.01199340820312	6703226.5
203.07630744733387	438.2799987792969	6657871.0
145.97304106404167	540.0709838867188	6648681.0
192.08738781743943	364.06500244140625	6604411.0
149.05106213526508	541.3079833984375	6473232.5
144.04232754957667	521.2750244140625	6445805.5
286.21413595386946	229.76600646972656	6381882.5
131.0694508697756	634.4520263671875	6352579.5
157.0932029868358	398.093994140625	6291930.5
170.10551077302964	502.3590087890625	6286251.0
205.05951212285797	354.0690002441406	6248246.0
163.0302618296884	472.0159912109375	6179698.5
80.0096897268399	1295.9599609375	6170843.0
208.05861302664673	293.4729919433594	6054838.5
157.07392683073363	284.63800048828125	6010492.0
407.2347949049621	522.5159912109375	5926112.0
108.02112762152237	635.6950073242188	5915396.5
124.06368564198051	530.1389770507812	5856449.5
489.1793625092867	443.239990234375	5849557.5
131.09463330235457	340.2929992675781	5832192.5
161.05104939615956	304.7799987792969	5799789.5
198.1619142350334	1331.8499755859375	5786704.5
188.03289837242343	354.0690002441406	5751024.0
148.03490832248323	374.0539855957031	5746435.5
156.07621809262653	308.7510070800781	5716202.5
170.10549025949416	540.0709838867188	5674841.0
83.03700432563299	585.5440063476562	5614558.5
401.11263230249034	585.5440063476562	5588300.5
151.06327854110978	1351.1600341796875	5575468.0
85.0527584759329	575.4000244140625	5492171.0
147.11687784590148	826.697021484375	5451727.5
236.90376047578417	313.8039855957031	5450733.5
194.1154774474765	308.7510070800781	5417956.0
275.1505403350577	599.3729858398438	5416713.0
212.09114300745964	488.2829895019531	5362124.5
167.11568485672205	365.30499267578125	5281405.0
132.06872493559723	356.55999755859375	5201458.0
140.1061742542139	572.9229736328125	5136724.5
323.83820027499297	1363.8199462890625	5103130.5
159.0268891361704	391.70001220703125	5059497.0
477.15757682130675	445.7139892578125	5058935.0
80.00968566979601	1207.449951171875	5047816.0
213.0835448585456	535.0859985351562	5024954.0
175.08448520998013	479.5350036621094	5021472.0
140.10618301488086	308.7510070800781	5006768.0
179.0793206097467	609.385986328125	5004533.5
125.06064472154041	437.0379943847656	4935782.0
234.07305852608425	610.625	4879143.0
170.1054622931008	428.2669982910156	4860115.0
80.00968506984063	1197.31005859375	4859134.0
206.15177686638552	556.416015625	4851521.0
323.8382701144401	317.7070007324219	4848691.0
214.08404271262137	384.23699951171875	4830308.5
158.03207023778262	393.1189880371094	4804320.0
163.1289881289872	262.9079895019531	4783969.5
205.07659275219342	438.2799987792969	4746354.0
225.09288661367546	450.71600341796875	4729228.0
140.10618666416465	183.86900329589844	4726691.5
217.09498346662278	285.8800048828125	4688231.0
142.07423089722582	437.0379943847656	4682415.0
80.00968336032085	1049.8800048828125	4680032.0
217.05610996000726	624.3309936523438	4669463.0
123.05132498460975	401.83099365234375	4651505.5
80.00968246043509	1158.5999755859375	4646406.5
128.05850573432144	635.6950073242188	4640185.5
345.1176241745465	362.8280029296875	4617842.5
140.106189660788	196.50100708007812	4614645.5
80.0096756815919	1110.5699462890625	4609589.0
206.15180665360128	1399.969970703125	4603654.5
201.0459370047891	409.2829895019531	4597522.0
106.06300139968356	262.9079895019531	4590437.0
80.00967835324171	1141.77001953125	4574039.0
80.00967979499224	1147.0	4565028.0
110.1095501386384	229.76600646972656	4559484.5
103.09963903705369	989.8880004882812	4559091.5
249.04352596400648	535.0859985351562	4553986.5
162.0338568015829	292.239990234375	4531323.5
125.03868759540806	412.98199462890625	4475297.0
191.0320084818121	292.239990234375	4474454.5
80.00975376325947	575.4000244140625	4456337.5
80.00968373446065	1029.4200439453125	4443080.5
212.09110919752027	449.4750061035156	4437726.5
250.11724148302375	300.885009765625	4433141.5
80.0097321225251	608.1480102539062	4405573.5
80.0097344617047	562.822998046875	4395833.5
80.0096762699962	1095.1500244140625	4384644.0
80.00968512709048	991.1430053710938	4367727.0
212.0911471675119	513.635009765625	4365853.0
133.06248941811515	575.4000244140625	4337312.5
102.0510106301306	381.5429992675781	4322324.0
80.00967909524897	1080.81005859375	4321073.5
141.02247495149362	393.1189880371094	4301357.0
161.05101464301907	349.0710144042969	4166835.75
161.04140192060638	292.239990234375	4156589.5
80.00968479559445	963.06298828125	4127889.0
173.99048253598627	623.094970703125	4117650.0
275.15056062407854	547.7219848632812	4114174.5
284.147940193297	365.30499267578125	4113018.25
229.0372911094626	292.239990234375	4100801.75
282.0113053136384	634.4520263671875	4081708.5
120.0615409683704	638.3599853515625	4074895.5
209.16270043720468	280.8840026855469	4068586.75
80.00968719630373	915.6430053710938	4067101.75
80.0096854662644	947.7020263671875	4066214.75
206.15175399490596	671.801025390625	4040941.5
189.08297167542224	493.43499755859375	4016045.0
275.15060297950504	516.1259765625	4005119.5
422.09094751069614	584.31201171875	3997316.5
140.10612507591313	384.23699951171875	3995298.25
80.00973349804451	596.89697265625	3993084.75
175.12077175927857	819.18798828125	3958735.5
207.15513446877935	257.8389892578125	3956504.75
236.90372131115632	1362.5899658203125	3925481.25
80.00969150027927	764.4249877929688	3899300.75
140.10616878958407	1381.68994140625	3884591.75
241.2766757438982	433.27301025390625	3876449.75
80.00969819029521	810.4340209960938	3867772.75
142.07424807833462	580.5280151367188	3864612.25
164.10490873494473	288.5360107421875	3842379.75
286.2140177826658	1331.8499755859375	3826087.0
144.04215472343125	362.8280029296875	3811821.25
376.0980886144836	284.63800048828125	3780016.5
80.00971053247235	634.4520263671875	3779878.0
140.10618926302553	149.7270050048828	3758124.5
321.84002977220433	1363.8199462890625	3755664.0
295.17232531767417	364.06500244140625	3713437.0
206.1517454227211	736.9600219726562	3706390.0
206.15172804912555	851.7100219726562	3697384.75
206.15174687802627	827.9429931640625	3697030.25
206.1517890126833	621.8250122070312	3686138.5
78.03411214975152	409.2829895019531	3668854.75
132.0422388906821	450.71600341796875	3652953.75
80.00971665822797	845.469970703125	3637689.75
81.01303840906084	393.1189880371094	3607535.0
80.00969392294063	725.25	3601374.25
321.84010532961287	317.7070007324219	3583103.0
80.0096946973595	701.7529907226562	3581076.5
206.15175505632843	705.6829833984375	3579934.25
228.05673296371214	432.02899169921875	3578585.0
404.1919601321405	1352.5	3574177.25
228.04507378922497	292.239990234375	3540004.5
432.10085568720814	294.70599365234375	3538877.5
267.0731261454182	444.47698974609375	3535591.75
145.110224929581	584.31201171875	3529338.75
249.13021099072466	364.06500244140625	3512161.5
146.07726554655406	382.989990234375	3512022.5
161.01431400227983	533.8489990234375	3509515.5
347.03040017594765	533.8489990234375	3508899.25
206.12319725477676	523.7570190429688	3479426.25
140.10613444933227	370.31500244140625	3475956.5
189.08239962579498	287.29901123046875	3438040.25
223.0666536233262	252.8489990234375	3421923.75
188.06191750776009	375.29400634765625	3418511.75
206.15173884764678	890.1859741210938	3415930.0
213.08357017868306	488.2829895019531	3383266.25
444.1572253483383	591.7150268554688	3352943.25
557.1146286977588	535.0859985351562	3352166.5
143.0946609192826	524.9970092773438	3340406.25
186.06405726221732	512.3880004882812	3319954.75
206.15174034359455	984.8309936523438	3291034.5
140.10618201159483	275.7200012207031	3286092.25
178.00981397427523	391.70001220703125	3285303.0
431.2305445017606	237.61199951171875	3273724.0
206.15174487074486	993.697021484375	3267185.5
206.15173856528406	965.5709838867188	3261206.75
404.19197035190797	1368.9000244140625	3252621.5
113.0840893832656	309.9930114746094	3212322.75
404.20293468188044	241.3459930419922	3209903.25
149.03948251396102	374.0539855957031	3192682.0
282.0341194092951	533.8489990234375	3182009.0
148.0565066133618	586.7789916992188	3178240.5
165.09009216995366	437.0379943847656	3173737.75
147.03536194394826	324.0299987792969	3147921.75
227.09858269193455	538.833984375	3092802.0
79.02009036944074	391.70001220703125	3078594.75
119.04049487785478	542.7230224609375	3038462.0
233.0274158184967	585.5440063476562	3018186.5
204.0813772846971	438.2799987792969	3013230.5
343.149568859711	575.4000244140625	3010970.5
220.08790267186416	438.2799987792969	2999254.75
266.11190959762655	361.57501220703125	2997130.25
455.1755498829787	444.47698974609375	2986965.0
235.06539830497525	610.625	2986920.75
210.10203592309466	232.62600708007812	2980059.0
206.15173894514012	1047.3699951171875	2968500.5
188.1062059075627	309.9930114746094	2948273.75
391.15921755374654	364.06500244140625	2942782.5
248.0754806892709	450.71600341796875	2934140.5
213.0835184457617	453.2200012207031	2928175.0
125.06068068121924	365.30499267578125	2919136.0
512.1521041650362	443.239990234375	2897545.25
130.09940075834965	256.59100341796875	2894774.0
302.1410474484865	444.47698974609375	2885180.0
290.05526830269656	451.9779968261719	2881849.75
172.10957963608195	364.06500244140625	2878882.5
103.9753527100527	294.70599365234375	2849010.0
177.05068886998814	240.10000610351562	2835493.5
260.0294665307704	635.6950073242188	2826813.5
238.08070455908106	361.57501220703125	2809846.25
140.1061866907503	93.98819732666016	2808225.0
79.0172084662828	1302.4599609375	2797505.75
140.10615396100994	357.8420104980469	2789019.25
213.08357002518025	513.635009765625	2775183.5
254.12645734783928	292.239990234375	2757384.75
206.15173545016074	1075.5899658203125	2735377.25
225.09749873992638	522.5159912109375	2722161.0
369.14700319337754	362.8280029296875	2711931.25
256.1056692763609	456.9540100097656	2705776.75
121.03623794313444	389.2149963378906	2695541.25
170.09428596528505	251.51699829101562	2679198.75
132.05540855778384	576.6389770507812	2661017.0
103.06329095102578	532.614013671875	2642091.5
277.05594563872404	635.6950073242188	2625054.0
166.0459381555367	1417.8599853515625	2619341.0
262.045308077367	451.9779968261719	2619243.5
242.28010143393752	41.98080062866211	2618851.25
223.09245565916996	240.10000610351562	2608864.0
267.1678009349229	232.62600708007812	2603815.25
490.1594076119901	446.9540100097656	2598261.75
110.10948968165076	1333.280029296875	2584121.0
159.97480767242664	552.7039794921875	2581844.5
213.04931461837532	585.5440063476562	2573567.0
186.06398928572324	365.30499267578125	2572599.0
172.0848630381973	575.4000244140625	2560120.75
206.15173754394053	1230.5400390625	2559154.25
245.08603586996807	443.239990234375	2534991.25
206.1517352014723	1150.780029296875	2512191.75
101.08379188304293	521.2750244140625	2504535.75
206.15173714449966	1179.050048828125	2502299.75
120.0438248198732	390.4580078125	2489301.25
73.0526937807359	362.8280029296875	2468566.25
160.01943230326344	393.1189880371094	2467893.25
148.03232767720175	376.53399658203125	2462396.25
73.05274515144863	380.29901123046875	2447254.25
204.13620289863292	241.3459930419922	2446214.0
153.07888361683632	364.06500244140625	2443009.25
260.1303892485248	435.760009765625	2436717.75
348.02223782601317	533.8489990234375	2423266.75
245.14480454031062	221.91200256347656	2420034.25
140.10618491840205	56.001399993896484	2417455.5
99.10456569287004	520.031982421875	2416752.75
134.09425799753663	308.7510070800781	2404447.25
383.0490426988864	284.63800048828125	2402483.0
103.06327693176509	595.6060180664062	2399904.0
444.15728298509254	532.614013671875	2398428.75
404.12923700905134	284.63800048828125	2393500.25
185.99285051178546	661.60498046875	2392150.0
263.0647507595278	437.0379943847656	2392053.25
185.05082588381563	435.760009765625	2385835.0
402.0772447920844	419.3559875488281	2377031.75
304.24428087530265	229.76600646972656	2371016.25
237.11120087297536	458.2359924316406	2363158.75
122.04787983637588	435.760009765625	2355333.75
125.04766715661735	512.3880004882812	2340281.0
248.1271931782752	512.3880004882812	2336281.5
249.04353036802218	485.7690124511719	2333825.0
190.15686516198167	249.02000427246094	2324740.25
207.0661945131278	294.70599365234375	2319532.75
149.09367267994858	362.8280029296875	2298854.75
175.10380122479256	540.0709838867188	2295011.75
223.05013710824892	312.56298828125	2294289.0
318.1061127805731	647.4910278320312	2288125.75
145.0197250050114	472.0159912109375	2272352.75
323.83814548316974	1346.030029296875	2256471.0
370.1391695302929	362.8280029296875	2253815.75
234.07304869825447	574.1619873046875	2250453.75
252.07187327592865	585.5440063476562	2249703.25
361.0671562810414	285.8800048828125	2244151.0
280.0911263636862	438.2799987792969	2242404.75
79.01719747229136	1179.050048828125	2240389.5
218.040089671557	595.6060180664062	2230029.25
447.1687905413858	440.7650146484375	2228761.5
287.0982769297541	451.9779968261719	2211124.75
325.8364224515728	317.7070007324219	2201658.0
157.07390716108088	540.0709838867188	2179407.75
140.10618785262005	69.97470092773438	2170361.0
163.07214761060223	509.8429870605469	2164866.5
243.0362065765024	312.56298828125	2162642.25
325.8363745421115	1361.239990234375	2159186.0
153.04019974300877	576.6389770507812	2158870.25
218.07264276296524	530.1389770507812	2153892.25
331.2719181473064	1333.280029296875	2150522.5
79.01725085296806	561.406005859375	2150202.0
79.01725011544362	542.7230224609375	2147960.5
204.08434779649107	437.0379943847656	2146813.0
288.11944057550465	365.30499267578125	2140135.25
222.05784710330576	316.2850036621094	2137208.25
247.086965381006	443.239990234375	2137016.25
179.061576171389	386.7250061035156	2134438.5
266.16441880830587	1337.0	2121597.5
143.0945970969303	591.7150268554688	2114919.25
315.20448909411505	249.02000427246094	2101820.0
150.03442799667425	375.29400634765625	2101809.75
97.97683104951903	233.8730010986328	2097065.625
205.05950752728285	385.48199462890625	2082260.125
250.17785649978077	261.5820007324219	2078399.25
172.10007791302124	273.2250061035156	2077172.625
168.07863917759812	259.0889892578125	2073455.25
125.06067058228818	420.6000061035156	2069769.875
122.04793718967454	365.30499267578125	2063236.75
244.07104042184787	238.8560028076172	2058088.0
188.10610699159238	359.0870056152344	2057702.875
306.1688421323657	365.30499267578125	2054373.125
268.05322679592314	450.71600341796875	2053395.0
170.06914353174986	487.0450134277344	2041523.0
165.09024336921695	365.30499267578125	2037696.0
138.0429345823255	506.1029968261719	2035962.125
163.0721142133297	366.54901123046875	2034131.5
79.01720242981722	1049.8800048828125	2033498.25
79.0171963027051	1070.469970703125	2032678.125
186.10027065036243	440.7650146484375	2029308.875
326.04965677074966	533.8489990234375	2024920.625
79.0172751249663	576.6389770507812	2022316.25
288.0516956358344	443.239990234375	2020297.125
203.0487033962926	609.385986328125	2005341.375
79.01720154345249	964.3170166015625	2003877.125
212.0911647334651	382.989990234375	2001457.875
175.0667154251036	276.9679870605469	1999394.625
204.02774798392377	362.8280029296875	1996745.375
129.07894860499658	362.8280029296875	1991931.75
123.0320536127895	540.0709838867188	1978580.0
370.3080949224002	224.58900451660156	1970026.125
234.10367466248385	398.093994140625	1967596.5
79.01720570862713	994.9520263671875	1967576.625
79.01720047330437	1033.27001953125	1967402.375
191.13092844958413	250.26800537109375	1953562.125
251.06551181594006	588.010986328125	1938338.875
205.99800719954132	635.6950073242188	1930251.125
319.1563024891467	444.47698974609375	1925771.375
382.056858125718	283.3949890136719	1924410.875
131.04688916321135	586.7789916992188	1907086.375
387.17619650762896	241.3459930419922	1904141.875
79.01720263660944	1016.6300048828125	1902568.875
362.00041250008525	533.8489990234375	1899835.375
166.0458626600141	981.0260009765625	1899491.375
240.02199231901616	595.6060180664062	1898554.875
267.1216706505184	503.6080017089844	1894449.0
79.01723174607721	857.9940185546875	1889712.875
234.0730950921629	488.2829895019531	1885550.5
79.01725031961394	599.3729858398438	1882150.0
136.0347560628833	292.239990234375	1878806.875
73.05274266497311	638.3599853515625	1870261.25
79.0172566096225	820.4329833984375	1866877.375
101.99165680558045	390.4580078125	1856482.625
237.0766348732704	497.17498779296875	1853377.75
79.01720222405977	981.0260009765625	1846666.125
79.01720420112828	914.3889770507812	1846032.375
145.11018871257204	1153.3800048828125	1841718.875
79.0172057183659	939.9530029296875	1840643.375
457.15910263970784	455.7080078125	1839144.25
218.01910040726605	609.385986328125	1836787.625
265.0617912750939	470.760986328125	1835983.75
79.01721192547828	872.2459716796875	1833327.875
304.2441005276118	1330.5999755859375	1833288.0
114.03170467314042	575.4000244140625	1820976.0
218.1345676136647	660.3629760742188	1820690.375
283.0368877110592	287.29901123046875	1814865.0
151.12082607198215	308.7510070800781	1813824.75
125.04760969043265	365.30499267578125	1807405.0
140.10618624222178	45.7422981262207	1805769.75
117.07895591647873	497.17498779296875	1801295.375
287.24578063250533	245.2729949951172	1799710.125
79.0172259022342	646.02001953125	1794991.375
