	RT	Std3_1
203.1158431339905	519.9910278320312	5.192287744E9
78.01393414047334	392.0249938964844	2.861684992E9
145.11013530555832	826.8679809570312	2.44678272E9
123.03205903041085	410.6210021972656	2.309723392E9
156.02792544347162	392.0249938964844	1.236632832E9
189.06353073338155	586.291015625	1.059008192E9
170.10543127185593	363.0320129394531	8.4365664E8
202.07746156235785	436.0	8.2748704E8
131.05817272561262	575.177001953125	7.32127552E8
205.05948418844068	295.0780029296875	6.92020288E8
204.11911656409856	522.4669799804688	5.06709088E8
147.0352916359184	371.9219970703125	5.05816128E8
188.03291345909238	295.0780029296875	4.99132896E8
124.06361353436186	436.0	4.21967936E8
244.08789495806272	442.2279968261719	3.64409856E8
147.08944171481042	361.760009765625	3.39794976E8
124.0636478584165	364.2699890136719	3.15950656E8
78.0139069921684	423.364013671875	2.92178496E8
211.08769612880494	576.4130249023438	2.65794016E8
129.04252914934264	586.291015625	2.48854352E8
161.10504709485753	585.0579833984375	2.42778384E8
124.06362463630512	417.1510009765625	2.36731104E8
211.0877145401652	604.968994140625	2.07110192E8
246.07126945756158	449.6969909667969	1.92482112E8
146.11344546862784	829.3629760742188	1.8653792E8
324.0447212118984	533.791015625	1.78563744E8
113.0476665846301	575.177001953125	1.77473792E8
142.0742164139229	511.0979919433594	1.76397968E8
151.0996622587635	457.2090148925781	1.6359352E8
171.0529880938	586.291015625	1.58133216E8
211.0454748953699	585.0579833984375	1.48460128E8
124.03537550339044	408.156005859375	1.47960176E8
80.00974132441075	389.5480041503906	1.46834752E8
124.06364182010002	509.8559875488281	1.43036864E8
78.01388090746205	1298.9200439453125	1.28423344E8
158.02369093473942	392.0249938964844	1.15709584E8
142.07423873593675	364.2699890136719	1.14546632E8
78.01387712047361	1201.300048828125	1.06441592E8
78.01393243377281	527.60302734375	1.04603064E8
165.04253864594088	1347.8499755859375	1.01140016E8
101.04768415227424	378.3370056152344	1.00876728E8
211.08772873294225	535.0280151367188	9.6987592E7
221.0542978754041	361.760009765625	9.2565048E7
78.01387663263942	1024.3599853515625	9.1383296E7
78.01388408312887	990.9749755859375	9.1138456E7
78.01388036491163	1012.8200073242188	8.9826016E7
78.01387099840285	1057.4000244140625	8.9669456E7
78.0138688100301	1141.6400146484375	8.9030464E7
78.01388246783985	955.1079711914062	8.81122E7
78.01388239396648	929.6510009765625	8.7162272E7
78.01389155574088	809.343017578125	8.6230288E7
78.01389756143661	819.3480224609375	8.6117432E7
78.01388539199073	965.2210083007812	8.5540016E7
78.01389820154246	836.8820190429688	8.4311648E7
78.01386950602807	1100.780029296875	8.430224E7
78.01388378318754	891.4550170898438	8.3466168E7
190.06684477736556	586.291015625	8.3463E7
78.01386714207233	1070.489990234375	8.2925336E7
78.0138856062231	752.4979858398438	8.0905392E7
78.0139022128649	618.6320190429688	8.0578928E7
78.01388828686629	788.9110107421875	8.0493104E7
78.01388936792769	773.3189697265625	8.0351896E7
78.01389302859101	663.9760131835938	8.0203592E7
78.0138877102605	695.0689697265625	7.9455624E7
182.10551273201253	364.2699890136719	7.7474328E7
227.01932974096087	586.291015625	7.6278936E7
249.04342321739318	608.6829833984375	7.5173072E7
203.08083607481822	436.0	7.1868696E7
171.1087501660326	363.0320129394531	7.1860952E7
531.4318392416394	220.11300659179688	6.6794052E7
79.01725172266971	392.0249938964844	6.5738032E7
207.0552381302086	295.0780029296875	6.5024444E7
281.05750195272304	283.9530029296875	6.3352732E7
129.09016528127287	779.75	5.9905732E7
404.1546946418642	434.760009765625	5.9160368E7
206.062848944465	295.0780029296875	5.7695036E7
119.04054278677712	393.2640075683594	5.6021076E7
99.99592716417966	390.7860107421875	5.4811344E7
157.0312735188573	392.0249938964844	5.3844416E7
122.04808504007575	400.7449951171875	5.3205812E7
147.05301677099482	586.291015625	5.1185836E7
147.08946918002653	348.05999755859375	4.9808796E7
249.04338095328168	619.8699951171875	4.9240796E7
160.03803244152445	295.0780029296875	4.6910236E7
188.0796139628785	492.27301025390625	4.5703368E7
145.0739366387801	382.072998046875	4.4294672E7
226.09517550683464	538.7780151367188	4.428454E7
189.0361852000399	295.0780029296875	4.41996E7
190.02867625135042	295.0780029296875	4.4176428E7
249.0433812505541	594.968994140625	4.2975664E7
410.11873528791887	293.8450012207031	4.2929276E7
227.04132941448626	295.0780029296875	4.1105932E7
132.06150812415612	575.177001953125	4.0208036E7
224.08944806993372	450.93701171875	4.0132588E7
245.09131687878903	442.2279968261719	3.8763436E7
204.07330131846834	436.0	3.8234676E7
266.0697866565186	443.4639892578125	3.2891756E7
406.23157415914795	519.9910278320312	3.2887676E7
206.15178123358479	255.98300170898438	3.1580272E7
250.06197399658402	587.5230102539062	3.1578974E7
174.1004088975645	538.7780151367188	2.9700152E7
232.90738336687588	319.3710021972656	2.969915E7
249.04338378439803	635.1279907226562	2.9213826E7
86.0367202991126	829.3629760742188	2.8965958E7
346.02668377829974	533.791015625	2.8106326E7
510.1581821473251	442.2279968261719	2.7943938E7
148.0386877251722	373.1610107421875	2.7448676E7
232.90733821414443	1343.949951171875	2.6815378E7
403.19913693624954	240.68600463867188	2.679875E7
120.0574839653317	457.2090148925781	2.6724496E7
233.06958316277021	606.2069702148438	2.6500504E7
234.90554918630608	319.3710021972656	2.6084698E7
221.05434286759134	311.64300537109375	2.5758132E7
129.04258249374172	485.8590087890625	2.5573386E7
125.06695491710468	436.0	2.5520138E7
79.01331049795927	392.0249938964844	2.4833674E7
119.05820332214697	637.6069946289062	2.4668056E7
340.210773131028	363.0320129394531	2.360082E7
234.9054985663799	1343.949951171875	2.2944378E7
488.1759285968569	442.2279968261719	2.291355E7
149.03110316192297	371.9219970703125	2.2638032E7
532.435501911875	220.11300659179688	2.2287654E7
148.0928937097516	361.760009765625	2.2281192E7
400.10881615904043	586.291015625	2.2205434E7
233.06956605358468	572.7030029296875	2.076871E7
232.9073350590233	613.6740112304688	2.052889E7
157.02738000440024	392.0249938964844	2.0476952E7
125.06699374258692	363.0320129394531	2.0445126E7
233.06964548465797	536.2650146484375	2.0339818E7
145.97297933130542	613.6740112304688	1.9805932E7
131.10579825964572	665.218994140625	1.955154E7
145.97298213680074	594.968994140625	1.922858E7
162.10838103963036	585.0579833984375	1.9128316E7
249.0434068984184	580.1229858398438	1.9019718E7
294.1690015545136	363.0320129394531	1.8515086E7
212.09105215223943	576.4130249023438	1.8456116E7
172.0670234593907	365.510009765625	1.796668E7
325.0484921249589	533.791015625	1.7962484E7
120.05746999170991	580.1229858398438	1.7837512E7
150.08912289717844	364.2699890136719	1.774136E7
233.06960106173824	485.8590087890625	1.754069E7
187.02444257840483	1347.8499755859375	1.7524826E7
247.07459455205884	449.6969909667969	1.736249E7
234.90550936199344	612.4340209960938	1.7337938E7
137.08400634746724	580.1229858398438	1.6776623E7
152.10300378302816	457.2090148925781	1.6448469E7
145.97297185638521	567.5670166015625	1.6248424E7
342.14579833780317	575.177001953125	1.6214039E7
125.06696370620459	418.3940124511719	1.6157536E7
145.97298475343487	1341.300048828125	1.6022534E7
217.13128716361308	660.2020263671875	1.5923083E7
234.90551135471287	594.968994140625	1.5864957E7
120.0574697199909	589.989990234375	1.5851925E7
246.08367233391797	443.4639892578125	1.5736995E7
