	RT	Std3_2
203.11568926664975	522.1669921875	5.804434432E9
78.01386458634246	394.59600830078125	2.825147136E9
123.03194457172926	411.98199462890625	2.604832768E9
145.1101696927406	831.4149780273438	2.586098688E9
189.06364008390852	586.2769775390625	1.24806592E9
156.02778301639177	393.35400390625	1.207732736E9
202.07753829781305	436.19000244140625	1.036096768E9
170.1055124499147	364.2309875488281	9.34154816E8
131.05825567615608	576.0859985351562	8.59161472E8
205.05945900889955	293.35101318359375	7.57152832E8
147.0353148932122	372.9989929199219	7.12050496E8
188.032900286112	293.35101318359375	6.03545664E8
204.11895791597348	522.1669921875	5.55331968E8
124.06362282507416	436.19000244140625	5.42556864E8
244.08795703697294	443.81298828125	4.19699968E8
147.0894986075935	362.9930114746094	3.91023136E8
124.06371338100155	364.2309875488281	3.6128976E8
211.08782857941645	574.8480224609375	3.04412128E8
129.0426123407197	586.2769775390625	2.84246144E8
211.04559351300702	586.2769775390625	2.59940368E8
161.10515057404137	587.5120239257812	2.44699296E8
246.0713240743803	452.5459899902344	2.09868032E8
142.07423267627635	512.0029907226562	2.06340704E8
324.04474612639234	534.739990234375	2.01590432E8
113.04773507797435	576.0859985351562	2.00999392E8
146.11348207464175	831.4149780273438	1.96898784E8
171.05310083699734	586.2769775390625	1.81465872E8
124.06367097030811	512.0029907226562	1.69822416E8
124.03525565764727	411.98199462890625	1.68719776E8
211.0877958663711	607.5280151367188	1.62822592E8
80.00966619974038	394.59600830078125	1.43893232E8
142.07430585686498	365.47198486328125	1.36148816E8
101.04765770739813	380.5140075683594	1.20385648E8
158.023546634897	393.35400390625	1.16681456E8
211.0877518227999	534.739990234375	1.10350344E8
182.10559684154876	365.47198486328125	1.09054432E8
221.05437477416575	362.9930114746094	1.00291512E8
190.06695756778726	586.2769775390625	9.5302848E7
165.04253895616515	1347.8399658203125	9.1972392E7
203.08090204550518	436.19000244140625	8.5497704E7
531.4319302159857	220.7729949951172	8.544828E7
171.1088333853377	364.2309875488281	8.2416032E7
281.05747719715686	284.6860046386719	8.1668296E7
404.15490612610597	437.4330139160156	7.4401512E7
211.08780245877907	485.4010009765625	7.1323384E7
233.06966622034204	612.5230102539062	6.876748E7
207.05520283531874	293.35101318359375	6.8323232E7
211.08776428566674	453.7909851074219	6.4981988E7
79.01718132558365	394.59600830078125	6.4644664E7
206.0628296096571	293.35101318359375	6.3125168E7
160.03801607160213	293.35101318359375	6.2681044E7
211.08778397028834	505.7449951171875	6.2076316E7
211.0877821112425	635.2839965820312	6.0289616E7
147.05311416451923	586.2769775390625	5.9040128E7
224.0894815816927	452.5459899902344	5.6486308E7
211.08768899485986	1293.8699951171875	5.6309804E7
157.0311271747423	393.35400390625	5.6091424E7
188.07964769201766	493.0690002441406	5.5398572E7
190.02864375094595	293.35101318359375	5.3934512E7
122.04796580075427	402.1050109863281	5.3908864E7
189.03615802115164	293.35101318359375	5.2385464E7
145.07386226219882	383.22100830078125	5.2277092E7
119.04043841280769	395.84100341796875	4.9805432E7
119.05824855665333	637.947021484375	4.9251692E7
132.06158789366555	576.0859985351562	4.8146312E7
410.11867325197323	295.8169860839844	4.7284872E7
165.04260660908332	1382.3299560546875	4.6605848E7
204.07336684232456	436.19000244140625	4.5235712E7
226.09526693167385	539.7230224609375	4.5211256E7
400.1090889022433	586.2769775390625	4.4561616E7
99.99583832284846	393.35400390625	4.4456836E7
227.04130743906046	295.8169860839844	4.341202E7
245.09136874577877	442.57501220703125	4.2606336E7
211.08768757274356	1201.6600341796875	3.96869E7
143.9748784734237	316.1719970703125	3.8837872E7
148.03869382294585	374.2409973144531	3.8590916E7
205.11962678336897	523.406982421875	3.8230012E7
211.0876973879522	662.4559936523438	3.8158484E7
250.06212655799544	589.97802734375	3.7593576E7
202.04536721697312	610.0070190429688	3.503962E7
510.15829354110457	443.81298828125	3.437266E7
406.2311561069245	522.1669921875	3.4239624E7
346.02669925485316	533.5050048828125	3.4217504E7
206.1518328861567	256.63299560546875	3.3961404E7
125.06700058686448	436.19000244140625	3.3006362E7
174.10047017254783	539.7230224609375	3.2354146E7
149.0311194211969	372.9989929199219	3.2113568E7
488.1761536470268	443.81298828125	3.2088604E7
165.04259994138914	1417.8800048828125	3.1987438E7
266.0697936959917	442.57501220703125	3.1353158E7
211.0877525863531	380.5140075683594	3.08023E7
233.06969314963155	573.6099853515625	2.919653E7
129.04262967647725	485.4010009765625	2.918881E7
211.08767976244454	1170.77001953125	2.8957174E7
403.19921282069436	241.2689971923828	2.8030788E7
532.4355599381421	220.7729949951172	2.7905088E7
233.06967423387482	537.2490234375	2.7540656E7
86.03674043862597	831.4149780273438	2.7437096E7
232.90740376935088	317.70001220703125	2.6661656E7
221.05434411584682	313.69000244140625	2.6065368E7
148.09295404745777	362.9930114746094	2.513507E7
234.9055586344862	317.70001220703125	2.4537764E7
233.06967732346018	485.4010009765625	2.451795E7
79.01324014551832	393.35400390625	2.4387244E7
211.08767143322365	1023.5800170898438	2.434661E7
340.21106134484427	364.2309875488281	2.3900546E7
211.0876768069206	1047.780029296875	2.3840724E7
125.06705899644592	364.2309875488281	2.187799E7
158.06914543542743	472.885986328125	2.1370654E7
