,mz,rt,into,maxo,intb
1,91.0946546574596,3.32973,116876.987262737,22034.203125,112171.804033239
2,124.112048284446,2.07661,156398.258170112,34500.11328125,151748.966387945
3,171.185515324314,3.32973,657686.526894491,93443.5390625,622108.260879682
4,200.237414432361,3.32973,156337.761243435,30014.087890625,153707.005996621
5,211.199412321044,3.32973,73065.8841821289,18586.166015625,73060.6175571289
6,317.185356047637,4.57774,92422.0756165,20616.255859375,92416.7152125
7,98.096390248677,3.32973,446343.615354766,84051.2421875,440402.265538596
8,114.110671226126,3.32973,366953.077568164,81598.6171875,360812.545464689
9,169.169921625196,3.32973,318359.330684539,67039.3203125,317294.51745107
10,185.164834326637,4.57774,776947.366954905,79243.78125,719953.78834085
11,267.160637652778,9.75486,110957.767376086,24320.107421875,110952.631264086
12,182.165144087192,13.6795,484842.926571371,211885.109375,471321.26737586
13,131.162334843692,11.0029,1505348.79487561,91293.1640625,1219197.27034792
14,115.122947764961,3.32973,2184541.91624836,453145.0625,2070738.62517225
15,212.211985189617,4.57774,1201505.47850907,156959.15625,1195034.36765866
16,157.133483303225,4.57774,817857.773262593,95433.359375,700595.101290825
17,184.180767374815,11.0029,1985126.18948426,493672.46875,1909449.34750518
18,141.138549228283,3.32973,3231631.69630445,436281.5625,3069620.90739547
19,143.154297305186,2.07661,1444012.80571608,316400.625,1431496.11028503
20,188.126306115514,17.6074,1024066.24706895,75576.2421875,946183.936738252
21,210.196396534885,5.82548,2677746.96532854,246324.265625,2645938.92147065
22,242.386579875797,35.1874,165390.210787573,27438.71875,164116.013752954
23,173.103285908256,36.4342,753299.311345332,64310.33203125,595818.987114772
24,242.184015709606,36.4342,279750.131909201,36512.55078125,275803.570959634
25,183.149074388722,45.2443,529544.194547266,107518.390625,512826.440652861
26,244.290584065869,31.4061,5502767.49172959,214355.59375,5318142.14139007
27,139.122971163565,3.32973,2402199.34801213,391396.5625,2361489.00766281
28,139.122902677412,46.4911,1111722.50705742,108194.75,1055082.12316189
29,173.128820773305,37.7247,4098874.06296887,214022.03125,4098847.66481387
30,173.128812283425,11.0029,2829978.88895959,174500.96875,2829958.33067693
31,173.128799897511,56.5524,3053498.02716635,207769.875,3053479.13863064
32,244.117684997304,33.9409,1634056.95172197,116157.046875,1634034.29236903
33,244.117834190328,67.9053,951921.184826484,100134.203125,951908.585126484
34,244.117776014276,12.4323,1114437.01128487,83188.71875,1114418.94885102
35,242.161038066603,5.82548,3201758.95556751,245787.734375,2439209.55893139
36,170.096331545089,5.82548,1786217.82423702,100052.84375,1457024.97364526
37,148.111983241873,105.617,1240735.82858819,73506.015625,1003822.75071205
38,192.101729823352,8.50724,5264838.83071243,292671.21875,4719356.75342505
39,151.011564653788,4.57774,2481068.17024855,239380.78125,1902189.90343706
40,186.009002480778,113.183,86323.9775371093,21947.193359375,83533.545287482
41,234.096485956836,121.997,91203.7852783202,20211.1171875,91198.7652783202
42,172.205925298642,86.7835,8292322.08268472,210634.421875,8178352.63190059
43,172.205921452128,121.997,877129.91080078,83625.40625,850207.472761142
44,206.117482347451,27.667,23272253.6702812,352437.28125,22040497.4224181
45,234.010270225304,145.866,117045.269580078,28584.7578125,117040.244780078
46,102.074308191705,149.652,66381.6608124999,15472.1806640625,64633.2109243861
47,181.141486548197,11.0029,21684593.5504381,687727.8125,20793974.6572867
48,179.081719948317,160.963,84217.6692996093,20072.892578125,84212.6468996093
49,274.935641741209,31.4061,10665572.0505219,148201.046875,10665474.5169769
50,274.935728181418,148.405,1429761.17069688,139551.671875,1429747.35799688
51,274.935766478816,116.968,1702580.03138672,133819.921875,1702563.68388672
52,274.935641433942,133.307,1855929.18395433,129540.640625,1855911.53641587
53,274.935699541268,162.25,1495493.39865039,141178.78125,1495478.30165039
54,128.991526292512,184.872,103871.586202799,19793.12109375,101013.539291215
55,144.93546517068,184.872,521430.609088541,91915.28125,502976.957974258
56,145.027372617405,184.872,258397.918580729,47114.6328125,252381.49269056
57,196.108028325812,182.377,4325957.05949489,101905.140625,4325896.6663034
58,196.108049975825,93.0601,2109325.35437212,103949.1875,2109293.90999712
59,196.108019067783,32.6942,1310466.35633326,94806.9609375,1310446.07451992
60,196.108047893378,43.9967,1409297.65273308,92394.2734375,1409275.03022719
61,196.108093242385,116.968,1325771.50476074,99388.6796875,1325750.12726074
62,196.108012610914,4.57774,578059.388057946,66141.421875,578048.986046518
63,235.816186147343,184.872,155856.86460612,40082.11328125,152371.468031137
64,135.09162606384,125.737,3248072.9977169,189344.265625,3147928.66831651
65,187.122869374143,3.32973,5696813.19178148,592953.875,5291613.74883353
66,199.123137297524,191.155,187295.587608594,19936.755859375,182388.179272958
67,201.087065835829,191.155,144800.746241319,24091.677734375,137602.92405472
68,385.177826781393,205.001,230524.081851563,86531.4609375,230519.073851563
69,412.188794412284,205.001,207777.762460659,52586.390625,207771.51888923
70,541.428690326434,205.001,285072.474577567,66580.6328125,285064.934291853
