m/z,RT,Intensity,Identification,Prob
707.220545,929.945984,11855.255859,StdMix2_77;2M+Na;[12C]24[1H]44[16O]22[23Na]1,1.000000
186.112968,1523.869995,11828.058594,StdMix2_55;M+CH3OH+H;[12C]9[1H]16[14N]1[16O]3,0.985000
367.109956,928.427979,11147.079102,StdMix2_77;M+Na;[12C]12[1H]22[16O]10[18O]1[23Na]1,1.000000
276.191580,861.612000,11130.954102,StdMix2_24;2M+ACN+H;[12C]12[1H]26[14N]3[16O]4,0.995000
184.085089,903.612000,10906.803711,StdMix2_60;M+NH4;[12C]9[1H]12[14N]1[16O]2[18O]1,1.000000
357.105751,663.054016,10879.595703,StdMix2_20;2M+Na;[12C]16[1H]18[14N]2[16O]6[23Na]1,0.960000
244.103531,396.417999,10598.989258,StdMix2_7;M+Na;[12C]9[1H]17[14N]1[16O]4[18O]1[23Na]1,0.995000
196.115963,694.752014,10499.356445,StdMix2_55;M+ACN+H;[12C]9[13C]1[1H]15[14N]2[16O]2,1.000000
154.067001,1028.750000,10494.823242,StdMix2_30;M+ACN+Na;[12C]4[13C]1[1H]10[14N]2[16O]2[23Na]1,0.995000
98.060045,979.013977,10428.203125,StdMix2_55;M+ACN+2H;[12C]10[1H]16[14N]2[16O]2,0.990000
