m/z,RT,Intensity,Identification,Prob
349.073939,1071.229980,103228.171875,StdMix2_35;M+H;[12C]9[13C]1[1H]15[14N]5[16O]7[31P]1,1.000000
389.121472,1377.010010,102311.906250,StdMix2_44;2M+Na;[12C]10[1H]28[14N]2[16O]8[31P]2[23Na]1,1.000000
205.070495,346.118011,101013.164063,StdMix2_62;2M+H;[12C]8[1H]13[16O]6,1.000000
171.095570,1528.880005,97876.265625,StdMix2_49;M+H;[12C]6[13C]1[1H]12[14N]3[16O]2,0.985000
247.091063,381.803009,96154.695313,StdMix2_6;M+H;[12C]10[1H]17[14N]2[16O]3[34S]1,1.000000
208.144373,798.390015,92600.656250,StdMix2_14;M+NH4;[12C]11[1H]18[14N]3[16O]1,1.000000
461.210986,397.920990,90737.171875,StdMix2_7;2M+Na;[12C]18[1H]34[14N]2[16O]10[23Na]1,1.000000
95.046824,2070.889893,90402.820313,StdMix2_67;M+2H;[12C]7[1H]14[14N]2[16O]4,1.000000
132.132400,1688.109985,88408.562500,StdMix2_53;M+H;[12C]4[13C]1[1H]15[14N]4,0.985000
123.084381,1293.969971,86861.226563,StdMix2_30;M+CH3OH+H;[12C]3[13C]1[1H]12[14N]1[16O]3,1.000000
131.081545,1085.030029,84372.867188,StdMix2_30;M+ACN+H;[12C]5[1H]11[14N]2[16O]2,0.995000
151.074228,825.486023,84026.937500,StdMix2_18;M+H;[12C]6[1H]8[14N]4[15N]1,1.000000
240.109186,1370.949951,82130.992188,StdMix2_47;M+H;[12C]7[13C]1[1H]19[14N]2[16O]4[32S]1,1.000000
145.097066,1083.520020,81541.671875,StdMix2_32;M+ACN+H;[12C]6[1H]13[14N]2[16O]2,0.985000
170.065250,1248.270020,79108.273438,StdMix2_12;M+ACN+2H;[12C]13[1H]20[14N]6[16O]3[32S]1,0.865000
186.160169,1124.290039,78253.375000,StdMix2_34;M+2ACN+H;[12C]9[1H]20[14N]3[16O]1,1.000000
113.053884,1090.989990,78008.195313,StdMix2_36;M+H;[12C]3[13C]1[1H]6[14N]3[16O]1,0.995000
235.165203,963.185974,77255.953125,StdMix2_24;2M+H;[12C]10[1H]23[14N]2[16O]4,1.000000
143.081447,1040.109985,76786.742188,StdMix2_28;M+ACN+H;[12C]6[1H]11[14N]2[16O]2,1.000000
333.078829,1032.430054,73377.539063,StdMix2_31;M+H;[12C]9[13C]1[1H]15[14N]5[16O]6[31P]1,0.970000
160.116142,1086.530029,73163.312500,StdMix2_24;M+ACN+H;[12C]6[13C]1[1H]15[14N]2[16O]2,1.000000
118.105578,1127.349976,70794.851563,StdMix2_39;M+ACN+H;[12C]4[13C]1[1H]13[14N]2[16O]1,1.000000
197.089549,457.729004,69779.218750,StdMix2_37;M+Na;[12C]7[1H]14[14N]2[16O]3[23Na]1,0.965000
131.053073,439.140015,68153.140625,StdMix2_11;M+H;[12C]4[13C]1[1H]8[14N]1[16O]3,1.000000
176.111024,1143.979980,66900.625000,StdMix2_37;M+H;[12C]6[13C]1[1H]15[14N]2[16O]3,1.000000
103.038935,346.118011,66638.070313,StdMix2_62;M+H;[12C]4[1H]7[16O]3,1.000000
245.076043,1102.910034,64722.601563,StdMix2_36;2M+Na;[12C]8[1H]10[14N]6[16O]2[23Na]1,0.990000
513.160835,380.335999,59087.304688,StdMix2_6;2M+Na;[12C]20[1H]32[14N]4[16O]6[32S]1[34S]1[23Na]1,1.000000
140.068097,967.877991,59032.320313,StdMix2_24;M+Na;[12C]5[1H]11[14N]1[16O]2[23Na]1,1.000000
136.075575,902.280029,58539.042969,StdMix2_4;M+ACN+H;[12C]8[1H]10[14N]1[16O]1,0.970000
174.131661,865.926025,58389.796875,StdMix2_19;M+ACN+H;[12C]7[13C]1[1H]17[14N]2[16O]2,1.000000
268.080652,380.335999,56349.050781,StdMix2_6;M+Na;[12C]9[13C]1[1H]16[14N]2[16O]3[32S]1[23Na]1,1.000000
103.058180,1035.500000,56259.921875,StdMix2_28;M+H;[12C]3[13C]1[1H]8[14N]1[16O]2,0.985000
91.058221,1047.849976,56130.445313,StdMix2_30;M+H;[12C]2[13C]1[1H]8[14N]1[16O]2,0.995000
262.148094,1152.979980,54927.257813,StdMix2_7;M+ACN+H;[12C]10[13C]1[1H]21[14N]2[16O]5,1.000000
155.094126,1029.369995,54114.917969,StdMix2_26;M+H;[12C]7[1H]12[14N]2[15N]1[16O]1,1.000000
427.159434,633.107971,53222.304688,StdMix2_43;M+ACN+H;[12C]15[13C]1[1H]24[14N]7[16O]5[32S]1,0.995000
158.128672,876.174011,51443.859375,StdMix2_39;M+2ACN+H;[12C]7[1H]16[14N]3[16O]1,0.995000
207.058458,1372.459961,50793.117188,StdMix2_44;M+Na;[12C]4[13C]1[1H]14[14N]1[16O]4[31P]1[23Na]1,1.000000
534.328941,295.104004,50535.406250,StdMix2_65;M+NH4;[12C]25[13C]1[1H]49[14N]2[16O]7[32S]1,1.000000
164.081736,520.445007,49950.988281,StdMix2_10;M+ACN+H;[12C]8[1H]10[14N]3[16O]1,1.000000
123.051043,526.432007,49489.105469,StdMix2_6;M+2H;[12C]10[1H]18[14N]2[16O]3[32S]1,0.935000
285.102603,746.453979,49452.855469,StdMix2_17;M+H;[12C]9[13C]1[1H]14[14N]5[16O]5,1.000000
313.209856,995.388000,48017.414063,StdMix2_23;2M+Na;[12C]14[1H]30[14N]2[16O]4[23Na]1,1.000000
204.142390,1175.660034,46329.890625,StdMix2_29;M+ACN+H;[12C]8[13C]1[1H]19[14N]2[16O]3,1.000000
245.056592,1352.449951,46282.726563,StdMix2_46;M+Na;[12C]7[1H]14[14N]2[16O]4[32S]1[23Na]1,0.995000
153.067438,1357.150024,44492.175781,StdMix2_46;M+2ACN+2H;[12C]11[1H]22[14N]4[16O]4[32S]1,1.000000
264.199771,984.869995,43690.339844,StdMix2_19;2M+H;[12C]11[13C]1[1H]27[14N]2[16O]4,1.000000
242.090290,616.218018,43376.000000,StdMix2_69;M+ACN+2H;[12C]21[1H]24[14N]8[16O]6,1.000000
112.040931,1352.449951,42696.253906,StdMix2_46;M+2H;[12C]7[1H]16[14N]2[16O]4[32S]1,1.000000
124.052037,523.435974,42247.371094,StdMix2_10;M+H;[12C]6[1H]7[14N]1[15N]1[16O]1,1.000000
257.146976,963.185974,41762.976563,StdMix2_24;2M+Na;[12C]10[1H]22[14N]2[16O]4[23Na]1,1.000000
301.125757,329.773010,40978.746094,StdMix2_17;M+NH4;[12C]10[1H]17[14N]6[16O]5,1.000000
370.052587,1077.359985,39859.945313,StdMix2_35;M+Na;[12C]10[1H]14[14N]5[16O]7[31P]1[23Na]1,0.995000
176.079199,1029.369995,36692.957031,StdMix2_26;M+Na;[12C]7[1H]11[14N]3[16O]1[23Na]1,1.000000
241.101626,1370.949951,36349.363281,StdMix2_47;M+H;[12C]8[1H]19[14N]2[16O]4[34S]1,1.000000
178.105421,780.762024,36182.878906,StdMix2_4;M+2ACN+H;[12C]9[13C]1[1H]13[14N]2[16O]1,1.000000
354.057354,1033.959961,35826.265625,StdMix2_31;M+Na;[12C]10[1H]14[14N]5[16O]6[31P]1[23Na]1,0.970000
381.228687,780.762024,35540.777344,StdMix2_14;2M+H;[12C]22[1H]29[14N]4[16O]2,1.000000
116.118215,1757.260010,35454.097656,StdMix2_54;M+ACN+H;[12C]5[1H]14[14N]3,1.000000
222.121470,396.471985,34795.078125,StdMix2_7;M+H;[12C]9[1H]18[14N]1[16O]4[18O]1,0.995000
407.111204,1248.270020,33842.273438,StdMix2_43;M+Na;[12C]14[1H]20[14N]6[16O]5[32S]1[23Na]1,1.000000
194.065782,1248.270020,33515.183594,StdMix2_43;M+2H;[12C]14[1H]22[14N]6[16O]5[34S]1,0.995000
223.107581,899.004028,32231.892578,StdMix2_21;M+ACN+H;[12C]11[1H]15[14N]2[16O]3,1.000000
539.284394,301.291992,30634.615234,StdMix2_65;M+Na;[12C]25[13C]1[1H]45[14N]1[16O]7[32S]1[23Na]1,1.000000
203.102406,1040.109985,29913.982422,StdMix2_28;2M+H;[12C]8[1H]15[14N]2[16O]4,0.800000
150.112366,1161.969971,28894.697266,StdMix2_24;M+CH3OH+H;[12C]6[1H]16[14N]1[16O]3,0.985000
400.152429,509.764008,28032.167969,StdMix2_67;2M+Na;[12C]13[13C]1[1H]24[14N]4[16O]8[23Na]1,1.000000
490.187723,381.803009,26392.183594,StdMix2_6;2M+H;[12C]19[13C]1[1H]33[14N]4[16O]6[32S]2,1.000000
361.160629,1080.439941,26206.261719,StdMix2_49;2M+Na;[12C]14[1H]22[14N]6[16O]4[23Na]1,0.925000
368.142952,1372.459961,25178.582031,StdMix2_44;2M+H;[12C]9[13C]1[1H]29[14N]2[16O]8[31P]2,1.000000
306.080721,749.658020,25164.841797,StdMix2_17;M+Na;[12C]10[1H]13[14N]5[16O]5[23Na]1,1.000000
386.132867,1248.270020,24870.320313,StdMix2_43;M+H;[12C]13[13C]1[1H]21[14N]6[16O]5[32S]1,0.995000
164.116502,1068.170044,24637.775391,StdMix2_29;M+H;[12C]7[1H]16[14N]1[16O]2[18O]1,1.000000
477.205293,1370.949951,24476.769531,StdMix2_47;2M+H;[12C]16[1H]37[14N]4[16O]8[32S]2,1.000000
196.084645,341.726013,24013.126953,StdMix2_59;M+H;[12C]10[1H]12[14N]1[16O]2[18O]1,0.980000
309.068064,1130.410034,23948.537109,StdMix2_38;M+H;[12C]8[13C]1[1H]15[14N]3[16O]7[31P]1,1.000000
132.126103,1704.239990,23040.710938,StdMix2_53;M+H;[12C]5[1H]15[14N]3[15N]1,0.985000
192.114681,780.762024,22960.804688,StdMix2_14;M+H;[12C]11[1H]15[14N]1[15N]1[16O]1,1.000000
269.072809,380.335999,21956.988281,StdMix2_6;M+Na;[12C]10[1H]16[14N]2[16O]3[34S]1[23Na]1,1.000000
87.083119,1663.180054,21592.712891,StdMix2_53;M+ACN+2H;[12C]6[13C]1[1H]19[14N]5,1.000000
211.107483,814.559998,21491.404297,StdMix2_59;M+NH4;[12C]10[1H]15[14N]2[16O]3,0.970000
109.551549,1350.880005,21277.484375,StdMix2_22;M+2ACN+2H;[12C]8[1H]17[14N]3[16O]2[32S]1,0.995000
213.581149,1248.270020,21163.554688,StdMix2_43;M+ACN+2H;[12C]16[1H]25[14N]7[16O]5[32S]1,1.000000
262.091215,1369.430054,20865.013672,StdMix2_47;M+Na;[12C]7[13C]1[1H]18[14N]2[16O]4[32S]1[23Na]1,1.000000
173.063693,517.447998,20498.789063,StdMix2_61;M+ACN+H;[12C]6[13C]1[1H]10[14N]1[16O]4,1.000000
177.069129,890.867981,20399.787109,StdMix2_22;M+ACN+H;[12C]6[1H]13[14N]2[16O]2[32S]1,1.000000
224.077864,1352.449951,20113.011719,StdMix2_46;M+H;[12C]6[13C]1[1H]15[14N]2[16O]4[32S]1,1.000000
186.112286,455.996002,18679.736328,StdMix2_55;M+CH3OH+H;[12C]9[1H]16[14N]1[16O]3,0.940000
153.063275,470.315002,18656.408203,StdMix2_30;M+ACN+Na;[12C]5[1H]10[14N]2[16O]2[23Na]1,1.000000
331.049991,1136.459961,17073.677734,StdMix2_38;M+Na;[12C]8[13C]1[1H]14[14N]3[16O]7[31P]1[23Na]1,0.995000
293.233821,993.882019,16780.281250,StdMix2_23;2M+H;[12C]12[13C]2[1H]31[14N]2[16O]4,1.000000
284.130239,1154.469971,16583.585938,StdMix2_7;M+ACN+Na;[12C]10[13C]1[1H]20[14N]2[16O]5[23Na]1,1.000000
134.080994,974.106018,16578.968750,StdMix2_28;M+CH3OH+H;[12C]5[1H]12[14N]1[16O]3,0.990000
462.214316,399.381989,16539.472656,StdMix2_7;2M+Na;[12C]17[13C]1[1H]34[14N]2[16O]10[23Na]1,1.000000
170.069332,923.754028,16217.097656,StdMix2_20;M+H;[12C]8[1H]10[14N]1[16O]2[18O]1,1.000000
637.104321,1133.449951,16061.281250,StdMix2_38;2M+Na;[12C]18[1H]28[14N]6[16O]14[31P]2[23Na]1,1.000000
134.105838,814.559998,15934.728516,StdMix2_19;M+H;[12C]6[1H]14[14N]1[16O]1[18O]1,1.000000
113.047524,1089.500000,15934.000977,StdMix2_36;M+H;[12C]4[1H]6[14N]2[15N]1[16O]1,1.000000
172.115952,874.500000,15530.554688,StdMix2_55;M+NH4;[12C]7[13C]1[1H]15[14N]2[16O]2,1.000000
464.129275,617.849976,15435.902344,StdMix2_69;M+Na;[12C]19[1H]19[14N]7[16O]6[23Na]1,1.000000
191.090795,520.445007,15330.309570,StdMix2_67;M+H;[12C]7[1H]13[14N]2[16O]3[18O]1,1.000000
98.060008,984.869995,15295.104492,StdMix2_55;M+ACN+2H;[12C]10[1H]16[14N]2[16O]2,0.985000
186.077268,1369.430054,15131.694336,StdMix2_44;M+H;[12C]5[1H]15[14N]1[16O]3[18O]1[31P]1,1.000000
299.147459,820.799988,14804.854492,StdMix2_18;2M+H;[12C]12[1H]15[14N]10,1.000000
172.059140,816.119995,14746.002930,StdMix2_18;M+Na;[12C]6[1H]7[14N]5[23Na]1,0.980000
663.143398,1040.109985,14475.209961,StdMix2_31;2M+H;[12C]20[1H]29[14N]10[16O]12[31P]2,0.970000
132.085099,817.679993,14357.347656,StdMix2_30;M+ACN+H;[12C]4[13C]1[1H]11[14N]2[16O]2,1.000000
208.064994,373.061005,14171.855469,StdMix2_5;M+ACN+H;[12C]8[1H]10[14N]5[32S]1,0.945000
244.103525,397.920990,14065.791992,StdMix2_7;M+Na;[12C]9[1H]17[14N]1[16O]4[18O]1[23Na]1,1.000000
115.560373,2072.360107,13906.307617,StdMix2_67;M+ACN+2H;[12C]9[1H]17[14N]3[16O]4,1.000000
226.124255,1178.750000,13650.151367,StdMix2_29;M+ACN+Na;[12C]8[13C]1[1H]18[14N]2[16O]3[23Na]1,1.000000
120.090378,966.317993,13488.082031,StdMix2_24;M+H;[12C]5[1H]12[14N]1[16O]1[18O]1,1.000000
224.097235,1088.020020,13387.239258,StdMix2_36;2M+H;[12C]7[13C]1[1H]11[14N]6[16O]2,1.000000
132.053979,2122.399902,13279.125977,StdMix2_11;M+H;[12C]5[1H]8[14N]1[16O]2[18O]1,0.870000
