peakID, mass, rt, intensity
0, 102.03384570821972, 2114.169921875, 2.3714728E7
1, 100.11195761461873, 815.010009765625, 2.1693618E7
2, 166.0860399979155, 742.27197265625, 9245226.0
3, 102.033788943661, 2236.469970703125, 9002259.0
4, 94.04505606856229, 2050.35009765625, 8200585.5
5, 167.01277554579923, 2114.169921875, 8087591.5
6, 102.03378628280225, 2253.10009765625, 8076623.0
7, 81.52057425666129, 2109.77001953125, 7886721.0
8, 94.04507453697224, 2062.3701171875, 7804786.5
9, 233.12817515255537, 339.6830139160156, 7609486.5
10, 102.0337861490162, 2266.699951171875, 7413747.5
11, 114.06604535586766, 1031.0799560546875, 6922498.0
12, 102.03377302270812, 2318.139892578125, 6891653.5
13, 298.096460031272, 599.1530151367188, 6815030.0
14, 170.08089247877663, 911.6400146484375, 5973465.0
15, 102.03377307899756, 2339.320068359375, 5951228.5
16, 102.0337663957628, 2355.97998046875, 5762921.0
17, 132.10175441524325, 782.9219970703125, 5753966.0
18, 102.03375889171954, 2378.800048828125, 5658981.0
19, 102.03375436580419, 2404.659912109375, 5448093.0
20, 245.06308714452436, 555.2830200195312, 4730144.0
21, 124.03916285508657, 454.7720031738281, 4718499.5
22, 102.03375527027269, 2432.0, 4436706.5
23, 122.5471252766905, 2108.300048828125, 4400322.0
24, 265.11140031869377, 1767.1700439453125, 4251126.5
25, 137.04563356600576, 615.5280151367188, 4230118.5
26, 365.1049408158804, 758.8920288085938, 3844846.75
27, 205.09687054246055, 788.7899780273438, 3836633.75
28, 102.09115999037127, 1.5364400148391724, 3822088.75
29, 122.54711958738844, 2124.4599609375, 3778476.75
30, 125.98620475877986, 2109.77001953125, 3711578.75
31, 122.54709952771032, 2134.800048828125, 3580299.5
32, 144.06535065001555, 564.010009765625, 3571816.0
33, 122.54709053503085, 2154.070068359375, 3515396.75
34, 189.12304903684205, 1060.31005859375, 3507782.75
35, 365.10498692664623, 769.4879760742188, 3464543.5
36, 138.05480428853895, 356.39801025390625, 3331857.25
37, 133.0593148929578, 1767.1700439453125, 3318968.75
38, 102.03373808820315, 2518.929931640625, 3205777.0
39, 125.98619103481782, 2127.39990234375, 3084441.25
40, 116.0704261022962, 940.614013671875, 3051500.75
41, 102.03373154529812, 2564.6201171875, 2963813.25
42, 255.11002482094935, 338.1579895019531, 2955535.5
43, 102.0337325928789, 2546.320068359375, 2907622.75
44, 122.54708078959614, 2168.989990234375, 2804243.5
45, 309.1838849156638, 829.3079833984375, 2794504.25
46, 102.03373132666061, 2575.27001953125, 2781338.0
47, 102.03372374286465, 2605.780029296875, 2770250.25
48, 269.0876861878243, 619.9860229492188, 2761971.0
49, 151.03517019836448, 2050.35009765625, 2725118.25
50, 170.01148151912133, 1007.2100219726562, 2674336.75
51, 136.06160144291923, 893.56201171875, 2633905.0
52, 102.03372944239015, 2736.4599609375, 2631726.75
53, 102.0337338512905, 2584.419921875, 2630505.25
54, 102.03372783406316, 2713.659912109375, 2617255.0
55, 365.1050756262819, 793.1699829101562, 2569209.0
56, 102.03372706836412, 2614.889892578125, 2520173.5
57, 102.03373135228178, 2684.800048828125, 2483931.25
58, 102.03372694542425, 2657.43994140625, 2454639.25
59, 102.03372718702019, 2636.139892578125, 2429016.5
60, 122.54706392468236, 2182.389892578125, 2425050.5
61, 263.0734058590834, 782.9219970703125, 2418435.5
62, 102.03371145205679, 93.52739715576172, 2363806.5
63, 81.52055411892948, 2296.949951171875, 2278262.5
64, 81.5205620620828, 2418.360107421875, 2260077.0
65, 122.5470618300896, 2189.8701171875, 2253701.0
66, 81.52055901775135, 2333.27001953125, 2248783.5
67, 347.09442109011655, 552.364990234375, 2248120.25
68, 81.52055511794609, 2349.89990234375, 2244190.5
69, 127.05000908059763, 970.4219970703125, 2146732.75
70, 263.0735015588295, 820.7639770507812, 2123197.5
71, 122.54705531226016, 2201.860107421875, 2107521.75
72, 81.52057025512781, 2450.320068359375, 2084875.25
73, 94.04510231760136, 2154.070068359375, 2080639.375
74, 102.53534840018156, 2114.169921875, 2046962.125
75, 167.0126915510659, 2253.10009765625, 2030778.125
76, 81.52056580644602, 2505.199951171875, 2018767.875
77, 118.08604859383165, 893.56201171875, 1979125.625
78, 94.0450781001161, 2182.389892578125, 1910582.625
79, 110.01992346208843, 2033.81005859375, 1903179.875
80, 94.04509326501383, 2168.989990234375, 1887870.25
81, 102.0337174181197, 38.39910125732422, 1867307.75
82, 167.0126851668467, 2266.699951171875, 1860264.875
83, 355.06293283142605, 314.70098876953125, 1858829.5
84, 94.04506676411546, 2209.330078125, 1852524.5
85, 132.0652935877376, 995.2739868164062, 1831019.375
86, 122.5470271293055, 2233.4599609375, 1828375.625
87, 94.04511418347906, 2134.800048828125, 1766975.375
88, 472.14547832875576, 832.1580200195312, 1756632.25
89, 94.04505074426659, 2236.469970703125, 1741454.875
90, 81.52056520565726, 2747.110107421875, 1736813.125
91, 125.9861642268951, 2167.489990234375, 1712488.375
92, 122.54702196360081, 2253.10009765625, 1707381.25
93, 81.5205610952333, 2712.139892578125, 1697909.25
94, 205.07047998649628, 569.8280029296875, 1678455.125
95, 81.52056183295353, 2634.639892578125, 1649255.375
96, 81.5205626091962, 2737.969970703125, 1641723.75
97, 94.54582598798703, 2050.35009765625, 1621129.0
98, 167.01266030312905, 2318.139892578125, 1613466.0
99, 94.04504733993565, 2253.10009765625, 1605320.0
100, 202.14345238775633, 873.5579833984375, 1586552.125
101, 210.07918931009127, 832.1580200195312, 1580260.875
102, 152.07041851163706, 804.8460083007812, 1557640.125
