peakID, mass, rt, intensity
0, 100.1119602984063, 814.5360107421875, 2.1214136E7
1, 102.03386166430708, 2111.300048828125, 2.079957E7
2, 102.03382045376257, 2209.239990234375, 9506585.0
3, 166.08606017724046, 741.3779907226562, 8890080.0
4, 102.0338062217673, 2236.840087890625, 8844366.0
5, 233.12818435048285, 338.0450134277344, 7908619.5
6, 81.52059086785343, 2106.830078125, 7843128.0
7, 102.03379366722936, 2293.699951171875, 7176992.5
8, 114.06606795000721, 1037.739990234375, 7125373.5
9, 167.01281820311976, 2114.260009765625, 6705547.5
10, 298.0964864504379, 597.3259887695312, 6694484.0
11, 170.08091776263808, 910.1339721679688, 6181829.0
12, 102.03378624829399, 2309.110107421875, 6053368.5
13, 132.1017695195959, 783.7739868164062, 5921166.0
14, 102.03378103095308, 2336.909912109375, 5618334.0
15, 102.03377345822152, 2383.25, 4944516.0
16, 102.03377384972912, 2358.550048828125, 4893441.5
17, 102.03377678534306, 2392.5400390625, 4855281.0
18, 124.03918038348074, 455.3890075683594, 4767017.0
19, 245.06318757628105, 546.1220092773438, 4426071.0
20, 137.04564726440373, 621.1920166015625, 4372754.0
21, 102.03376637900367, 2431.18994140625, 4261437.5
22, 122.54711613044664, 2103.840087890625, 4106479.0
23, 265.1114661023774, 1768.4000244140625, 3916524.0
24, 245.06312378354244, 557.7979736328125, 3727983.5
25, 167.01277335336877, 2165.169921875, 3684585.75
26, 102.03376050415253, 2459.050048828125, 3661460.25
27, 205.09689422901448, 786.7260131835938, 3619928.5
28, 189.12307041961134, 1067.43994140625, 3611042.5
29, 102.03376287471325, 2443.590087890625, 3592626.75
30, 125.98620544492371, 2121.679931640625, 3556874.75
31, 144.06537153011976, 559.2520141601562, 3539788.5
32, 365.10502440575675, 756.5759887695312, 3497350.25
33, 138.05481660288086, 356.32598876953125, 3481649.5
34, 133.05934543890783, 1768.4000244140625, 3345997.0
35, 116.07045383370809, 951.7319946289062, 3220678.25
36, 102.03375626881251, 2488.610107421875, 3084693.75
37, 255.1100490105685, 338.0450134277344, 2962731.25
38, 102.0337485430174, 2017.0400390625, 2867819.75
39, 102.03372529868338, 1971.18994140625, 2831542.25
40, 136.06162382887567, 896.4719848632812, 2821307.25
41, 102.03373444545586, 2004.4000244140625, 2805956.25
42, 102.03375170868568, 2516.570068359375, 2783486.25
43, 309.18392969046516, 830.2979736328125, 2728956.25
44, 269.0877094536513, 616.697998046875, 2708771.25
45, 102.09116476254401, 4.422070026397705, 2686523.75
46, 102.03375605303994, 4.422070026397705, 2676346.5
47, 102.03373612425476, 1977.489990234375, 2664201.25
48, 102.03372119837027, 1875.5899658203125, 2646621.25
49, 102.03375106740205, 2533.64990234375, 2613591.25
50, 81.52057007512533, 2253.7900390625, 2595205.0
51, 167.01273298654752, 2209.239990234375, 2481600.75
52, 102.03374459902216, 2544.6201171875, 2471465.75
53, 151.03519006794028, 2058.39990234375, 2463128.5
54, 170.01152004809578, 1000.239990234375, 2438076.75
55, 102.03373009294289, 2746.699951171875, 2437205.75
56, 365.105109859605, 798.4559936523438, 2411798.25
57, 102.0337259912143, 91.86180114746094, 2401759.5
58, 81.52056208488449, 2284.4599609375, 2395739.75
59, 167.01272935656706, 2213.830078125, 2392735.0
60, 102.03373666469984, 2567.85009765625, 2392154.25
61, 102.03374388126552, 2592.699951171875, 2355022.0
62, 102.0337420007942, 2609.81005859375, 2346259.0
63, 102.03373229794892, 1800.8599853515625, 2296289.75
64, 102.03374024397326, 2737.449951171875, 2251287.75
65, 81.52056499246758, 2347.75, 2236757.75
66, 263.0735267098652, 820.302001953125, 2236293.75
67, 263.0734341699511, 783.7739868164062, 2233422.25
68, 347.09450920956976, 549.0540161132812, 2226339.75
69, 102.0337338974391, 2631.64990234375, 2211842.5
70, 102.03374233735398, 1768.4000244140625, 2182610.5
71, 102.03373605491763, 2647.22998046875, 2164057.25
72, 81.52056959236745, 2409.5, 2156208.75
73, 167.0127054770998, 2236.840087890625, 2146876.5
74, 127.05002859050852, 972.4439697265625, 2138209.25
75, 81.5205631187594, 2336.909912109375, 2135759.75
76, 81.52056954336359, 2384.800048828125, 2130482.0
77, 81.52057474347758, 2421.909912109375, 2124451.5
78, 118.08606598877793, 893.4119873046875, 2122830.75
79, 102.03373961205517, 2720.389892578125, 2101119.5
80, 81.52057287058908, 2451.340087890625, 2086183.5
81, 102.03373578324121, 58.87089920043945, 2074929.875
82, 102.03372810086975, 1756.0699462890625, 2016321.625
83, 81.52057383821446, 2466.830078125, 1989740.625
84, 102.03373204570052, 41.944000244140625, 1965216.875
85, 102.03373463717269, 2711.080078125, 1963940.875
86, 205.07052265549322, 563.6129760742188, 1943348.125
87, 102.5353796782566, 2111.300048828125, 1839674.375
88, 102.5353749694136, 2103.840087890625, 1823980.0
89, 81.52057199841201, 2549.31005859375, 1817572.875
90, 132.06532177498642, 1003.219970703125, 1804111.5
91, 102.03370735149046, 1705.02001953125, 1796798.125
92, 355.0630094414246, 312.7560119628906, 1794847.125
93, 94.04510889533013, 2171.2099609375, 1740980.25
94, 94.04516537000525, 2115.739990234375, 1720406.0
95, 94.04512935355048, 2151.610107421875, 1716355.875
96, 122.54704745641354, 2236.840087890625, 1714682.625
97, 94.0450742087924, 2236.840087890625, 1697677.625
98, 81.52057387110167, 2611.360107421875, 1681486.0
99, 81.52057151167546, 2737.449951171875, 1679244.75
100, 94.04508907357479, 2213.830078125, 1663112.125
101, 202.14349245610256, 871.7639770507812, 1659998.25
102, 81.52056988247243, 2692.300048828125, 1653909.25
103, 81.52057241898731, 2720.389892578125, 1652647.875
104, 81.52057557721632, 2720.389892578125, 1652647.875
105, 102.03370176394282, 1659.949951171875, 1651632.375
106, 365.1048701141501, 706.9019775390625, 1651327.625
107, 94.04510280447553, 2189.3798828125, 1648716.0
108, 110.01994342690499, 2017.0400390625, 1627849.25
109, 120.08065419998833, 741.3779907226562, 1592159.625
110, 81.52057143988385, 2676.7099609375, 1573229.625
111, 472.1455569545758, 830.2979736328125, 1570021.0
112, 90.97647133952864, 1260.8900146484375, 1547667.5
113, 113.03441952566631, 546.1220092773438, 1520359.5
114, 81.52055851648272, 49.597999572753906, 1512420.375
115, 94.04504861519094, 2293.699951171875, 1499661.25
116, 210.07921307670276, 831.7260131835938, 1495926.625
117, 133.05933716473177, 1789.969970703125, 1494291.375
118, 411.21544716776924, 859.5479736328125, 1494254.25
119, 102.03369024905261, 1614.72998046875, 1477067.625
120, 177.1019714418762, 969.27001953125, 1468275.25
121, 102.53537982022556, 2132.1201171875, 1466949.75
122, 150.05818614478494, 828.8699951171875, 1463159.125
123, 101.11520536951876, 814.5360107421875, 1400228.75
124, 167.01268709154485, 2309.110107421875, 1388946.75
125, 152.07043287945183, 804.323974609375, 1355942.0
126, 148.0601960760401, 1018.1799926757812, 1334093.5
127, 245.0628942184479, 585.531982421875, 1319695.0
128, 86.09625839855688, 785.25, 1316374.25
129, 127.04999393574155, 425.1789855957031, 1308907.375
130, 122.5470296214967, 2293.699951171875, 1306992.875
131, 102.53534105996647, 2153.110107421875, 1293233.375
132, 149.0231685439236, 356.32598876953125, 1259294.25
133, 205.07056290962018, 823.1640014648438, 1255853.375
134, 205.07052436086104, 831.7260131835938, 1221139.5
135, 330.05932454843895, 923.8079833984375, 1215673.625
136, 120.0653415045241, 1050.1099853515625, 1198141.125
137, 144.06533817217735, 376.427001953125, 1182738.875
138, 160.07545581381441, 970.8599853515625, 1175368.0
