peakID, mass, rt, intensity
0, 102.03386135678585, 2119.93994140625, 3.0949198E7
1, 102.03384876266088, 2222.31005859375, 1.6021827E7
2, 102.03384766244609, 2238.4599609375, 1.5406826E7
3, 102.03384190721333, 2278.300048828125, 1.4037737E7
4, 100.11199328224461, 820.614013671875, 1.3814372E7
5, 102.0338423943054, 2288.6298828125, 1.2796356E7
6, 102.03383630665091, 2324.10009765625, 1.1838962E7
7, 167.01279050378747, 2125.75, 1.1621445E7
8, 102.0338393762001, 2356.64990234375, 1.1233E7
9, 102.03384274094971, 2389.280029296875, 1.017069E7
10, 102.03384154381054, 2407.1201171875, 9685886.0
11, 102.03383973665903, 2481.669921875, 7647591.5
12, 166.0861939530188, 749.9340209960938, 6659361.0
13, 102.03383428420833, 61.62540054321289, 6098356.5
14, 102.03383169298704, 2601.739990234375, 6042920.0
15, 102.033836418356, 2729.469970703125, 5643771.5
16, 81.52053115076487, 2103.969970703125, 4952221.0
17, 167.01276682831698, 2265.030029296875, 4824599.0
18, 114.06612501431638, 1046.6300048828125, 4814128.5
19, 102.03382328782932, 1911.75, 4803785.5
20, 151.03520729076098, 2049.739990234375, 4546178.0
21, 102.03381808511185, 1739.0799560546875, 4226375.5
22, 170.0810170126703, 945.2940063476562, 3867784.5
23, 167.01276247846002, 2334.4599609375, 3862085.25
24, 233.12842689566583, 336.04998779296875, 3581781.25
25, 136.06168359502004, 910.2960205078125, 3580230.75
26, 265.11182131842725, 1807.4599609375, 3484074.0
27, 167.01276121995272, 2368.489990234375, 3328208.25
28, 94.54585229088282, 2052.669921875, 3301718.25
29, 94.5458610805578, 2048.280029296875, 3271224.25
30, 132.10179659970194, 789.0479736328125, 3197594.5
31, 167.01276209940372, 2383.340087890625, 3194710.0
32, 118.08613333834529, 892.6680297851562, 2928585.0
33, 102.53534425902204, 2119.93994140625, 2771057.75
34, 309.18422450370997, 822.0659790039062, 2685726.25
35, 125.98614778559097, 2118.489990234375, 2655360.25
36, 263.0737105822895, 784.5239868164062, 2606452.25
