id,mass,RT,Intensity
1,167.0477114847707,361.3380126953125,211132.34375
2,211.95107997656245,363.7330017089844,6315.4814453125
3,190.0766566613103,361.3380126953125,4.876668E7
4,54.01081424063965,361.1600036621094,1.8827342E7
5,176.0500511346855,361.1600036621094,1.4632867E7
6,150.03442399443367,361.3380126953125,4.8286432E7
7,151.0378454586281,361.3380126953125,2370908.0
8,168.04497313864272,361.3380126953125,254070.5625
9,98.98585046603986,361.9849853515625,17166.193359375
10,128.02943905967257,361.1600036621094,1.2582962E7
11,191.07342678651412,361.3380126953125,3.3821592E7
12,202.04811546979246,361.3380126953125,4.803338E7
13,176.05819825743055,379.6300048828125,10122.0595703125
14,132.05193290773417,379.92401123046875,11408.5087890625
15,195.97590928249193,361.9849853515625,26333.564453125
16,189.0765912613999,361.3380126953125,6.52525056E8
17,158.10021047220812,366.68798828125,556240.0625
18,256.08508783335384,387.5989990234375,14516.966796875
19,154.02426170831146,389.36199951171875,13813.7568359375
20,132.0063044779802,361.1600036621094,2.16555152E8
21,173.03260800978376,399.4010009765625,1612040.25
22,126.01380720969358,389.36199951171875,22619.765625
23,172.03471094545606,389.0669860839844,20791.482421875
24,154.02800303855085,389.36199951171875,17193.44140625
25,201.11589297059697,386.427001953125,48558.5390625
26,117.0410917974175,380.2149963378906,65695.4296875
27,121.01603070012132,389.0669860839844,7722.9716796875
28,196.0643665623902,374.02398681640625,8270.8603515625
29,206.0881969774143,382.00299072265625,15794.46484375
30,205.09032535716776,385.8389892578125,20210.326171875
31,162.04248657774212,386.72198486328125,10177.5263671875
32,162.04252496089086,381.4150085449219,9171.474609375
33,172.03810066611155,399.4010009765625,196426.65625
34,182.0486984869189,381.7090148925781,17193.2109375
35,156.06075718840924,386.427001953125,333290.21875
36,204.09141688490362,385.54400634765625,225541.828125
37,63.99617298709872,362.2770080566406,13128.0595703125
38,76.01446154929816,380.2149963378906,40501.40625
39,133.0359873561839,380.2149963378906,209706.484375
40,148.98262737224704,361.7170104980469,95350.265625
41,154.0688649009556,384.9330139160156,91819.8125
42,202.1133251472289,386.427001953125,39507.20703125
43,94.02507389359357,380.2149963378906,28695.126953125
44,155.0767702605583,386.427001953125,4273974.5
45,168.02744604737524,363.1499938964844,29265.37109375
46,171.03517806435357,389.36199951171875,421556.03125
47,183.03274523126092,380.2149963378906,815480.125
48,218.07947272797682,361.3380126953125,8.0346656E7
49,269.1120056623257,379.0450134277344,30844.6015625
50,95.98238108055641,361.9849853515625,88408.125
51,130.0563201278953,386.72198486328125,108471.0078125
52,216.10022109724645,379.0450134277344,93520.8515625
53,222.0564494369741,367.2640075683594,272271.875
54,236.0721047802754,374.90399169921875,95450.78125
55,117.98429324385341,361.7170104980469,180903.96875
56,153.02465012782397,389.36199951171875,262451.1875
57,112.04572296769958,388.77301025390625,42217.20703125
58,254.0883625722517,383.1709899902344,171525.6875
59,200.1164713923678,386.72198486328125,567627.75
60,168.0449259683814,398.2149963378906,362048.125
61,243.0359629286532,404.9159851074219,455491.9375
62,218.0972002959002,406.1099853515625,13553.76171875
63,129.0610784959418,408.74798583984375,34489.59375
64,192.08135952737297,361.3380126953125,2.8349074E7
65,189.10051131899002,399.4010009765625,1.7418672E8
66,133.03594329917837,423.22698974609375,286000.84375
67,222.02006000061905,429.11199951171875,258662.25
68,167.06854170115324,429.9939880371094,45996.546875
69,120.99845812036266,430.2879943847656,37511.87890625
70,214.13214177785062,435.01300048828125,19090.240234375
71,152.0488658461713,430.2879943847656,162480.921875
72,156.0845608738851,435.6239929199219,42932.08984375
73,170.10019977410488,435.91900634765625,12917.6376953125
74,152.04499336518504,430.2879943847656,100493.4140625
75,199.10289278611566,434.1300048828125,46048.98828125
76,141.06106268534052,435.91900634765625,76924.8203125
77,164.0658963920123,447.1210021972656,107766.9453125
78,149.02979637071093,430.2879943847656,309955.71875
79,153.0246453369627,430.2879943847656,17547.5546875
80,167.04026604304457,430.2879943847656,469232.875
81,90.04701742864377,446.8299865722656,67075.6875
82,148.05512901726308,399.4010009765625,2.589732E7
83,148.05512076375066,361.1600036621094,2.61863312E8
84,155.07673033629987,435.91900634765625,115753.4921875
85,154.04508190684027,435.01300048828125,66503.3828125
86,172.12849580306022,450.3550109863281,221433.109375
87,166.06890814995407,430.2879943847656,937538.8125
88,154.06887881899473,447.7099914550781,69453.953125
89,294.09593667782417,460.5379943847656,60277.5
90,169.09241716014685,447.7099914550781,5146824.5
91,174.05324800666645,361.1600036621094,3.13539584E8
92,174.05326181315687,450.9590148925781,167265.296875
93,174.05325802937605,399.5889892578125,1963712.5
94,203.0923779194274,450.9590148925781,1362476.25
95,203.0923590254559,424.3999938964844,62375.00390625
96,169.05591879362402,430.2879943847656,2172214.5
97,146.0583307730375,361.1600036621094,2.36251392E9
98,146.0583545246214,399.4010009765625,1.14415216E8
99,146.05835484207816,450.9590148925781,6978270.0
100,166.0482109879593,450.70599365234375,1512332.625
101,166.0481692696253,398.2149963378906,1271658.25
102,267.9887927067749,460.28399658203125,433640.84375
103,190.08451017663992,361.3380126953125,5.4639328E8
104,190.0845059035752,450.9590148925781,1.5860161E7
105,284.01988285916457,460.08599853515625,240600.84375
106,210.0010466136687,460.28399658203125,153120.53125
107,368.11466590862756,460.5379943847656,7693226.5
108,247.98133097472245,460.5379943847656,6568265.0
