id,mass,RT,Intensity
1,65.99180444211163,362.8269958496094,7048.60986328125
2,311.9645785872296,362.5329895019531,11771.5078125
3,93.98668603040865,362.8269958496094,5937.2099609375
4,182.02854516359392,363.1210021972656,5765.30419921875
5,192.0813789744293,361.260986328125,1.21394944E8
6,216.0638319941978,361.260986328125,9855757.0
7,195.9758899671865,362.8269958496094,18217.013671875
8,295.9696688336392,362.5329895019531,30063.09765625
9,150.03443209309012,361.260986328125,2.1243056E8
10,151.03780509267173,361.260986328125,9019911.0
11,176.0500909740652,361.0830078125,3.9825944E7
12,241.03822559404412,369.82000732421875,65644.59375
13,191.07348232196898,361.260986328125,1.34990176E8
14,94.02504920050609,374.5320129394531,14541.443359375
15,128.02945184266056,361.260986328125,4.4433632E7
16,54.01082139886562,361.260986328125,6.7401384E7
17,149.04097685155998,361.260986328125,6.2859188E7
18,206.08825531905015,385.135009765625,18914.1328125
19,173.03263811356769,399.6180114746094,1718485.125
20,256.08511635917375,384.5450134277344,14800.9375
21,154.02795411079398,389.5639953613281,22854.8515625
22,201.11588309868867,388.09600830078125,53919.3671875
23,201.1200814435731,385.135009765625,41810.1328125
24,117.04109388478534,380.4129943847656,48360.4375
25,126.01380469420342,389.5639953613281,25314.109375
26,156.0607571539526,386.625,599891.75
27,162.0425248014198,387.5069885253906,10324.7666015625
28,172.03810990114363,399.6180114746094,235373.75
29,205.09034996853157,382.1919860839844,23591.31640625
30,131.05592219961096,386.91900634765625,7606.65966796875
31,176.05818674821344,378.06500244140625,11267.970703125
32,182.04872124985573,376.8970031738281,21164.3828125
33,202.04811973328026,361.260986328125,1.5699056E8
34,121.0160313840966,379.2359924316406,8921.7978515625
35,155.07676589096252,386.625,7654409.0
36,158.10018379022188,366.9630126953125,635772.875
37,196.06436385044543,383.3689880371094,9784.44921875
38,202.11333157950793,381.89801025390625,44505.00390625
39,76.01446415413419,409.52301025390625,31974.21484375
40,133.03598840354763,380.4129943847656,147888.09375
