id,mass,RT,Intensity
1,83.05595987492991,32.772701263427734,2046.4180908203125
2,328.9147058573522,57.55630111694336,24224.958984375
3,138.99502837133696,57.55630111694336,22706.25
4,104.07041220434081,57.55630111694336,8459.6025390625
5,414.26890416618573,140.7530059814453,1289.212890625
6,231.02961099639182,119.9219970703125,9628.9873046875
7,231.0295631700332,63.29520034790039,7131.1845703125
8,463.17043553065383,174.89599609375,5789.4970703125
9,433.1072647539105,174.89599609375,3168.371826171875
10,477.1859571316941,174.89599609375,8903.3251953125
11,511.05008356225136,174.89599609375,4756.4306640625
12,319.28343957743243,176.62899780273438,2033.3094482421875
13,336.3100963397292,176.62899780273438,2782.845458984375
14,476.2995711834149,178.3719940185547,3942.8955078125
15,492.323233477424,178.3719940185547,8428.541015625
16,260.0365888952806,187.5399932861328,7394.283203125
17,384.09744708928173,187.5399932861328,24088.6015625
18,383.09402771758033,187.5399932861328,122515.390625
19,109.07599030160254,196.97799682617188,14489.775390625
20,110.04077762956976,196.97799682617188,3705.5625
21,130.097248136318,135.1020050048828,16346.56640625
22,130.09728108796645,196.97799682617188,14928.7548828125
23,138.10231162690948,196.97799682617188,11616.0419921875
24,138.10232318815474,135.1020050048828,11826.9404296875
25,140.11790612718704,161.75900268554688,9528.55078125
26,140.11794481230905,135.1020050048828,11042.4150390625
27,233.91427088272596,119.9219970703125,5249.26953125
28,233.91434605031645,157.9290008544922,4935.09326171875
29,233.91430268216425,174.89599609375,5552.5234375
30,235.91247027730947,32.772701263427734,5319.90625
31,235.91247962644164,187.5399932861328,4310.57861328125
32,235.91240212836018,119.9219970703125,5428.63818359375
33,235.91239659137423,119.9219970703125,5428.63818359375
34,74.09636840776437,2.4076900482177734,19370.451171875
35,84.0443250471428,196.97799682617188,3377.221435546875
36,86.09622584768228,196.97799682617188,4641.3583984375
37,89.07080983953519,57.55630111694336,24536.84375
38,89.07078320273925,135.1020050048828,16909.599609375
39,89.07077349710339,196.97799682617188,19354.966796875
40,89.07076532672464,161.75900268554688,16792.04296875
41,89.50652299604292,57.55630111694336,405750.03125
42,89.5065722251065,196.97799682617188,113027.9375
43,89.50650543312068,6.2505598068237305,48414.99609375
44,89.50655414925248,135.1020050048828,86491.8671875
