,mz,rt,into,maxo,intb
1,134.865400725049,6.63882,233703.464143789,40572.59375,227712.807674728
2,258.113634522449,27.2817,109536.693539779,33878.83984375,97948.8005227952
3,908.704698743479,51.3201,221989.518997604,42922.78125,206540.208952388
4,168.058720183166,58.8993,85826.4883689844,37845.171875,85821.4896489844
5,365.273924217091,41.246,741036.525326986,69402.0390625,723544.847561311
6,149.045594736752,72.7288,47371.1427973047,11523.36328125,47366.0776773047
7,364.270905683758,33.568,8084096.70305268,264367.90625,7789968.38808456
8,154.062275763111,106.799,53792.8315286132,12407.0693359375,52246.5633500424
9,115.001689201287,115.588,44659.743008789,10473.0927734375,44654.679008789
10,546.82497950554,38.7491,2274778.31407652,129812.125,2274755.50860593
11,546.825168404248,7.88857,2476073.8130599,127648.9296875,2476046.6446774
12,546.825044633781,68.98,2174580.66011949,131045.921875,2174557.99070772
13,546.82528884077,89.1392,1925791.99890961,135695.046875,1925771.83026961
14,546.825190357158,105.507,1454047.98372656,120788.9375,1454032.8944902
15,546.825021679259,116.881,1498587.66207617,131270.96875,1498572.50307617
16,313.093471153046,135.746,50311.5960890624,11403.546875,50306.5304890624
17,521.530238646967,204.167,71760.5668390625,19645.94140625,71755.5044390625
18,577.593386260073,204.167,120163.477153125,44168.5546875,120158.414753125
19,343.138509468999,205.414,73376.3216443359,15320.0498046875,71307.6541529297
20,397.226702780055,206.66,182345.373452955,42899.07421875,180520.452781637
21,451.452175917151,205.414,429692.51085395,107255.34375,429684.971520616
22,465.46714238049,205.414,189116.696963086,47300.84375,189111.673763086
23,511.10450037259,206.66,178390.557586495,44745.0859375,178384.29687221
24,279.163431348113,204.167,235615.030297917,45427.86328125,233476.603641195
25,327.180459296494,205.414,237268.794802456,43347.1640625,237261.236516741
26,353.200577048884,204.167,632058.893235352,100631.8046875,549959.158978115
27,437.436320494098,205.414,239296.961769531,71386.0859375,239290.692602864
28,262.095692306027,206.66,157933.295243327,47039.78125,157927.06607666
29,267.14381146046,205.414,407339.035102539,72608.7734375,407330.232602539
30,294.134975622776,206.66,666502.238272244,124393.859375,663206.130721556
31,313.174689667922,206.66,135332.858256836,28694.62890625,135325.345399693
32,340.203519415805,205.414,681465.923970052,98064.609375,681455.871525607
33,341.269804009614,206.66,176442.722201451,35538.42578125,176435.209344308
34,351.326933931483,206.66,163850.087636719,42517.69921875,163845.107636719
35,365.342754838868,206.66,513018.687963169,103091.875,513011.175106026
36,368.3617074142,206.66,287745.264234793,59935.578125,287737.75137765
37,381.373750937586,206.66,530522.860071149,98624.90625,527237.812419315
38,395.389711443957,205.414,408381.195171875,73453.6953125,402343.244884208
39,423.420909916078,206.66,260045.111787923,66377.8671875,260038.882621256
40,493.499109396394,205.414,359093.515024414,76500.109375,359084.712524414
41,125.900178665594,220.393,9364861.54604102,550443.4375,9364841.17504102
42,125.900170768453,115.588,11226880.8031423,411264.78125,11226846.7598808
43,125.900189180485,48.8202,18125734.2969662,393056.71875,18125665.60377
44,125.900168104709,86.6406,4833968.314,340199.9375,4833951.93833333
45,125.900155682351,172.62,12391810.6861094,498615.6875,12391779.0236094
46,125.900184561353,202.917,9104320.5200625,523658.78125,9104299.09406249
47,249.149693287562,207.906,684715.803462611,133111.484375,684708.299176897
48,255.589600436494,207.906,159229.221741536,45490.890625,159222.96757487
49,275.094007327347,209.15,240862.831523437,73918.03125,240856.577356771
50,293.179525032497,204.167,1362240.18576451,215518.59375,1239564.9398548
51,309.15336723328,209.15,179363.512994532,64704.5078125,179358.506594532
52,312.299294981966,210.392,361558.676311524,87761.421875,360420.043361337
53,313.164792581525,205.414,469266.960585938,101754.109375,469256.880585938
54,326.18800840469,205.414,1745494.99196733,293442.3125,1740162.40495903
55,339.327027731843,207.906,517407.67773577,117423.1171875,517400.173450056
56,353.34288117459,207.906,764070.668798827,135685.421875,764061.879423827
57,409.405338215761,206.66,883452.981796875,136312.875,882130.876896973
58,249.083655196236,211.672,504213.086361328,184009.8125,501078.904887573
59,255.087968518906,209.15,1444130.88996094,195804.765625,1363949.84373047
60,266.151444051466,205.414,1370299.42054688,217813.625,1357243.3316872
61,283.068042483472,206.66,1377462.07742513,247421.421875,1377452.01075846
62,298.156673318238,207.906,947720.117854817,157934.71875,947710.05118815
63,309.174394497069,204.167,1661687.74077452,195587.984375,1398836.98420006
64,309.280592723347,209.15,352612.394689454,103572.265625,351615.462810697
65,330.273367914973,210.392,335013.597679688,90210.25,333730.807521771
66,339.200075173583,205.414,4037029.42729456,517808.6875,3539707.84094132
67,407.389379551562,206.66,524815.32,72539.6640625,524803.962
68,428.125501459207,206.66,4578193.14852273,680116.3125,4578180.54034091
69,249.077586915665,212.952,1434813.16586443,261573.96875,1429270.93964063
70,265.147974105138,205.414,12317166.100541,1595502.625,10679110.4005406
71,282.252071436744,210.392,1041101.33208198,115349.8125,668140.443919895
72,312.17236374104,206.66,2587732.58753516,420082.5,2566968.1248978
73,325.18456302217,205.414,10126046.7613916,1378788.75,9235812.37048093
74,367.358359901276,207.906,1766500.97670553,247493.984375,1688139.15964544
75,237.124593290675,68.98,4951399.96485807,202855.84375,4951368.46402474
76,237.124600686713,119.379,4146658.19839688,181895.40625,4146631.74049688
77,237.124621567402,162.535,2789953.19658854,199942.203125,2789936.69850521
78,237.124594797275,183.996,3416656.00388646,214784.34375,3416635.81935313
79,237.124630783883,206.66,3151816.72844482,212105.28125,3151796.62744482
80,237.124568170425,28.5306,1563456.95928691,152810.375,1563445.40801191
81,297.153132282581,207.906,7073503.48210637,1033227.8125,7014156.78262074
82,311.168973562788,206.66,14411365.719936,1898166,13592828.6963376
83,323.295891265232,209.15,1201006.77609609,229438.65625,1200995.51169609
84,285.271004077614,211.672,4655317.50061133,714618.625,4650340.62853807
85,325.311493900874,210.392,2728816.32664621,446055.625,2722808.73195976
86,171.102776778557,212.952,1872801.98219604,159585.890625,986201.280394267
87,257.176109788721,214.193,649582.945598959,97378.765625,640705.076173459
88,297.279976854778,212.952,1732604.28740899,300999.375,1730593.23737696
89,427.122177114112,206.66,19334499.1467188,2635309,19333549.493133
90,447.13484018521,214.193,870273.820095703,214104.6875,866248.406938251
91,251.096047171928,214.193,2319981.55409114,370415.9375,2319971.55675781
92,270.252010150297,214.193,978503.272213424,166577.296875,968443.761594008
93,273.207631095162,217.912,185007.251640625,45143.03125,185002.291640625
94,311.2958175047,210.392,2975860.73570416,441477.09375,2947005.55910608
95,384.079250914605,217.912,920869.424687498,241019.4375,920864.464687498
96,449.150300089575,214.193,2232757.24313546,373526.5625,2231807.63485124
97,240.205374874711,216.672,683653.676095486,185968.390625,683644.936206597
98,298.247344754237,216.672,317620.268531495,65673.921875,316184.451858015
99,77.1916844373459,219.153,167492.68715625,37611.70703125,167486.42715625
100,270.215744418103,216.672,782610.595258789,143937.375,782110.492729248
101,299.259428150577,217.912,849655.560796485,124264.453125,844325.725531109
102,302.242103758383,215.433,1091223.74509277,197706.140625,1091211.21259277
103,402.090218096641,219.153,490723.166719185,149705.125,490438.979102685
104,461.065668858116,217.912,913077.088258927,207307.828125,913069.586544641
105,699.297613562618,221.663,1041107.03896192,166456.96875,1041094.39146192
106,223.134236915005,219.153,368331.62344414,80682.296875,366208.626211788
107,267.233164023338,214.193,1304938.03357454,140046.78125,988683.059069702
108,329.270037181138,211.672,3704379.20538906,472300.90625,3696711.21716101
109,401.085156555751,217.912,2340035.08601953,467526.375,2325018.03128027
110,527.037225462793,217.912,1048978.80502734,171801.4375,1048970.05852734
111,294.179692235682,222.945,234868.250460938,77790.96875,234863.224860938
112,200.020223730849,220.393,1418781.17965365,257975.90625,1418771.01432031
113,234.064482840904,220.393,847507.25075944,169479.8125,845474.048924439
114,247.072306254584,221.663,470466.984708984,109904.171875,466742.46435188
115,269.139642341055,221.663,490490.340889323,108293.125,484652.977275001
116,297.243719887527,215.433,3577527.97907595,420304.65625,3559349.3567988
117,422.07625051114,219.153,925202.817301492,149832.984375,925190.16548331
118,466.065894207436,220.393,773176.344071615,154232.265625,773166.178738282
119,214.189525595848,221.663,848365.540539259,154227.421875,848354.125839259
120,239.165161211294,225.435,98568.9823687498,16783.4765625,98215.3567137973
121,255.196719742318,222.945,433613.081857423,82812.9453125,433605.399285994
122,269.212351500213,217.912,6583991.93564297,865890.5,6570285.37097224
123,283.191379890017,222.945,187005.99265625,35929.7734375,186998.310084822
124,293.175971523573,220.393,2793126.64593643,401569.1875,2793113.98866371
125,421.072987120426,217.912,5783426.78696996,831694.375,5783411.60789303
126,465.062773249312,219.153,3930424.15407813,607510.0625,3930410.2537448
127,198.158146760784,222.945,679059.528180469,94393.3515625,679048.106280469
128,272.231619229349,224.189,211290.823812256,40592.5859375,211281.890062256
129,313.238794302689,222.945,187061.794360054,23783.140625,187049.130881794
130,383.07601847473,219.153,6339894.10766769,893966,6338125.47452626
131,141.923800927296,225.435,306729.483002651,65643.7109375,306721.814145508
132,241.181176722831,225.435,518089.95478404,62111.4609375,516454.821405068
133,248.581877967358,212.952,6596795.63786718,723811.5625,6549320.37831408
134,257.239879058544,214.193,9267857.70472656,1190787.875,9239776.08522069
135,383.086725977643,219.153,4794217.91870768,670822.1875,4794202.74870768
136,389.049152996096,226.869,68265.8973878908,14800.31640625,68260.7605878909
137,681.297694846819,222.945,1180135.62586488,168910.28125,1180124.02650124
138,112.983778390677,229.363,77971.46511875,16560.484375,76193.4955324219
139,118.992581408127,226.869,236350.888936105,45148.10546875,236343.090650391
140,184.142378123611,228.116,120979.658636998,36548.2734375,120973.160065569
141,211.170576392913,222.945,363292.763254883,90659.1875,363281.162254883
