	RT	Std1_2
174.016380608789	698.9320068359375	7.15280384E8
166.02647492051625	595.5770263671875	6.5988672E8
130.02664568175612	698.9320068359375	2.88628864E8
148.03709820626284	622.1069946289062	2.85554752E8
95.98760429383474	1354.0799560546875	2.72475808E8
104.01073815315308	642.4429931640625	2.5382072E8
118.02651163591406	615.7459716796875	2.34638736E8
206.04260719521358	683.9530029296875	2.21095216E8
164.04737616283072	430.4179992675781	1.88434176E8
169.07387926526388	436.59100341796875	1.67505296E8
156.01707836340142	492.7049865722656	1.51827408E8
354.05633297611394	300.75	1.33621064E8
169.00440304786613	646.155029296875	1.32960648E8
123.03203248757809	405.531005859375	1.2238796E8
232.1212008015977	276.6700134277344	1.20544736E8
126.04286761323648	404.2950134277344	1.15565656E8
122.03672349076068	595.5770263671875	1.13406648E8
209.07222839642	385.09600830078125	1.11456896E8
102.03151851594787	363.4949951171875	1.05226024E8
130.02661217853	732.2269897460938	8.1350328E7
202.0478460595916	322.5710144042969	7.3666888E7
112.02729350348132	445.6059875488281	7.1931072E7
158.05789259642458	533.2780151367188	7.0153784E7
112.02723590747216	492.7049865722656	6.9907184E7
135.05448765114807	497.8219909667969	6.874244E7
188.11611940592456	628.6430053710938	6.855036E7
124.05244435706858	583.1740112304688	6.0156304E7
173.96520720272363	1354.0799560546875	5.8182056E7
167.0298345179314	595.5770263671875	5.7815828E7
329.0527240914126	463.364990234375	5.7032476E7
115.94355846044775	1382.8800048828125	5.6712548E7
170.02154019620684	762.0460205078125	5.3848552E7
242.09037816279184	403.0610046386719	4.909782E7
268.08082367346225	528.3270263671875	4.8786128E7
175.01976809958538	698.9320068359375	4.8528232E7
194.04259825135992	657.5289916992188	4.832606E7
112.01605415189107	698.9320068359375	4.6429844E7
74.0361203281281	615.7459716796875	4.6097492E7
196.0582454623692	593.1069946289062	4.5154056E7
244.06952368481032	501.5270080566406	4.0735068E7
167.98235817149055	685.1920166015625	3.7805092E7
104.04720191856532	455.760009765625	3.3944904E7
220.05824082423615	647.3930053710938	3.1472104E7
382.087631429652	219.03599548339844	3.0966846E7
324.0359867642393	584.4110107421875	3.0647032E7
165.079022472234	497.8219909667969	2.9240408E7
228.0748539199995	445.6059875488281	2.8099276E7
355.05976513784765	300.75	2.8035286E7
130.0265883273879	622.1069946289062	2.7938064E7
86.03634668494975	698.9320068359375	2.758997E7
155.06950177979544	632.35400390625	2.731025E7
117.94177797682065	1382.8800048828125	2.5912488E7
137.04765272527123	506.6719970703125	2.4531054E7
122.03678152766125	457.12799072265625	2.400468E7
116.01089632532619	653.8070068359375	2.324782E7
88.01564082008949	426.52398681640625	2.2178118E7
149.05109977229301	540.7509765625	2.1359722E7
147.0531660307818	605.6599731445312	2.1245892E7
146.0691593993365	633.5919799804688	2.1080614E7
131.09463272436767	522.10400390625	2.088424E7
144.1150297328701	252.906005859375	2.063316E7
204.0900232835998	556.9639892578125	2.0434606E7
190.0954340180038	705.176025390625	2.0257246E7
158.05790900913328	322.5710144042969	2.0166164E7
210.03759735598405	676.427001953125	1.9780258E7
215.07952374316832	279.1390075683594	1.975523E7
108.05743535434608	457.12799072265625	1.9516762E7
372.06685875007565	298.27801513671875	1.945223E7
243.08570547518562	563.2000122070312	1.8700436E7
202.01144480603148	729.7000122070312	1.855706E7
400.09810239361224	216.55599975585938	1.8537506E7
165.05075190817115	430.4179992675781	1.8377112E7
125.01457809299582	639.968994140625	1.8358044E7
92.04701811563126	518.3469848632812	1.7868376E7
113.05888713142855	499.0570068359375	1.740592E7
207.0459729729438	683.9530029296875	1.7144978E7
77.97677713835104	1354.0799560546875	1.7069286E7
97.97680746503909	604.4210205078125	1.699193E7
233.12451861950217	276.6700134277344	1.6667025E7
131.02994301538243	698.9320068359375	1.6021324E7
149.04047718492035	622.1069946289062	1.5995719E7
122.03680415409094	360.92498779296875	1.5620078E7
116.08372032336086	276.6700134277344	1.5443815E7
284.2715434197854	211.531005859375	1.5272035E7
96.98718695476576	1354.0799560546875	1.5101469E7
170.02157253439023	843.9390258789062	1.5077548E7
170.07724407520956	436.59100341796875	1.4994837E7
256.24035293270674	214.06900024414062	1.4987522E7
244.08825362766245	443.12799072265625	1.4874756E7
117.07897517577729	571.9660034179688	1.467937E7
