	RT	Std1new_1
307.0654042061533	504.5069885253906	1.4265112E7
119.02985436391201	616.4609985351562	1.417712E7
165.05080129456118	430.8489990234375	1.4136046E7
243.08566720022617	563.676025390625	1.4040896E7
77.976777199731	1358.2099609375	1.3789051E7
158.05789505308044	322.385009765625	1.3714829E7
116.08372502507844	278.218994140625	1.2646325E7
146.06915509344867	634.18798828125	1.2606751E7
125.0145687948302	641.85498046875	1.2583235E7
117.07897816667447	572.4400024414062	1.2424458E7
96.98718963198236	1355.5799560546875	1.1972958E7
123.04013344069214	596.0560302734375	1.1816484E7
136.05248797239616	291.9930114746094	1.1736737E7
131.0299028105245	698.6110229492188	1.1621862E7
183.053296039774	265.7539978027344	1.1446009E7
176.03210543513586	631.7039794921875	1.1378701E7
215.07954501740127	279.4549865722656	1.0919549E7
250.03004022381626	293.27099609375	1.0854353E7
202.04785043723138	526.1179809570312	1.0543029E7
105.01408344205983	641.85498046875	1.0482163E7
151.06333278833515	435.8179931640625	1.0347795E7
264.1044633912873	1108.27001953125	1.0307463E7
124.02732101945365	448.7130126953125	1.0218982E7
242.05567742848945	493.1700134277344	1.0166018E7
256.2403526278155	1358.2099609375	1.0109219E7
173.96518821715324	681.8389892578125	1.0061334E7
292.02201276050766	758.4710083007812	9891484.0
97.9844794648601	1358.2099609375	9504390.0
115.06329508139191	582.4099731445312	9494272.0
233.9320447078986	1358.2099609375	9455399.0
133.87512851446485	604.947998046875	9429706.0
280.24023183092316	212.46200561523438	9283398.0
124.03544772078384	406.4219970703125	9280678.0
167.05832431620254	257.0010070800781	9231975.0
312.1762335202677	206.2519989013672	9107200.0
130.0266527079113	541.2039794921875	9047054.0
158.05791004004763	331.1719970703125	8976966.0
126.04290514434179	528.7689819335938	8434329.0
210.07562852322573	386.3340148925781	8432170.0
168.00591688402633	758.4710083007812	8315526.5
158.02149482387335	583.6480102539062	8274723.5
90.03133492750207	338.6789855957031	8207990.5
94.04155350398146	458.9360046386719	8110141.5
158.13067570218004	234.17300415039062	8079886.0
264.07226391687954	403.9519958496094	8073305.5
119.05821047372758	620.1729736328125	8039107.0
147.05319037972367	606.1890258789062	7866756.5
326.19181938901886	204.9669952392578	7712523.0
116.01093681666669	549.93798828125	7663689.5
157.02051541586658	493.1700134277344	7581811.5
168.03075524659036	596.0560302734375	7414350.0
204.8762609301554	1350.449951171875	7408730.0
135.98046085662634	1358.2099609375	7223637.0
129.04261675791332	486.7900085449219	7147086.0
135.87241552265863	606.1890258789062	7139440.5
191.05590286226106	435.8179931640625	7104579.5
220.05834971758816	634.18798828125	7058237.0
123.97487253620017	1334.9599609375	6972305.5
131.05823649689327	624.0609741210938	6966610.5
206.87449164010832	1365.9300537109375	6908693.0
167.96468735825675	1331.050048828125	6837670.5
129.04262941488108	499.3840026855469	6743472.0
383.09108533531565	218.77999877929688	6559554.5
127.04626748100343	403.9519958496094	6520402.5
176.02043895096642	699.8480224609375	6446939.5
99.9739178070109	606.1890258789062	6355953.0
178.04777851577194	544.927978515625	6339403.5
174.96478789627184	1358.2099609375	6284803.5
206.87446083279607	1350.449951171875	6256187.0
243.09376775126793	405.18701171875	6245224.0
120.05748730574088	430.8489990234375	6237769.5
189.94668482158113	1331.050048828125	6138608.5
282.25588360090995	211.2209930419922	6077880.0
171.02489392840022	758.4710083007812	5996795.0
170.02158948100507	1349.2099609375	5856372.5
85.99755181185347	1327.1400146484375	5765622.5
130.09944380170484	255.61199951171875	5762372.5
101.01112202444345	446.0589904785156	5673921.5
250.05666721130447	446.0589904785156	5601253.5
141.99343161822372	1355.5799560546875	5488193.0
327.09904018493165	542.4439697265625	5431915.5
215.84010637137663	1340.1300048828125	5422558.5
73.99979660541932	446.0589904785156	5399404.5
249.08739501419907	212.46200561523438	5276276.5
125.05572393136276	584.8870239257812	5274802.5
82.05260654357116	528.7689819335938	5232686.5
192.02703381615237	612.572998046875	5183004.0
228.2090596743603	217.4239959716797	5171357.0
291.07171797728375	495.6409912109375	5136496.5
175.09568126620383	657.3259887695312	5054284.0
211.06807088099174	386.3340148925781	5048587.0
105.04246181160619	658.5709838867188	5023960.5
174.02925402399927	458.9360046386719	5020491.5
249.06477891157982	386.3340148925781	5013267.0
288.0958618778504	405.18701171875	4961446.0
376.03831322245514	300.7080078125	4920034.5
213.84213866604964	1338.8900146484375	4906194.5
155.95472774836125	1358.2099609375	4878151.5
196.99556770641806	538.718994140625	4870083.0
132.05342956264087	638.0969848632812	4835417.5
195.91316339329887	830.5	4802867.5
177.02815273429476	300.7080078125	4711117.0
168.0422344951366	584.8870239257812	4593740.5
178.0477742691832	573.6829833984375	4591328.0
203.0512062784905	322.385009765625	4486987.0
216.04022161521155	608.8499755859375	4472059.5
102.06791994955951	308.4429931640625	4463695.0
86.03633862025477	732.4359741210938	4445005.5
136.03856364697117	528.7689819335938	4444323.0
274.0802417460213	446.0589904785156	4422993.5
109.0288840171754	458.9360046386719	4402110.0
356.05211994601405	302.0299987792969	4363474.5
152.03344190961852	539.958984375	4332817.0
110.03672004664104	458.9360046386719	4328070.0
151.0494192906654	589.8770141601562	4197109.5
340.2073587539101	204.9669952392578	4172546.5
111.983018402196	434.5840148925781	4159992.75
197.03246676144784	578.6909790039062	4143623.75
284.27155005674575	1360.68994140625	4131351.5
484.18088277271255	405.18701171875	4124461.75
195.91316085048905	814.9149780273438	4103429.75
151.96975451857327	1329.81005859375	4069388.5
159.06126001421416	533.7239990234375	4045833.0
202.80945661819166	603.708984375	4028127.25
269.0841055728138	528.7689819335938	4015402.5
147.97328911342146	509.4729919433594	3996529.0
117.93582694156765	818.844970703125	3987658.25
209.94196384718092	604.947998046875	3973195.0
293.0547527758434	386.3340148925781	3967513.5
134.0215164959519	649.5139770507812	3936368.25
401.1014789603515	217.4239959716797	3932945.75
204.06357374750235	304.5429992675781	3923035.5
295.09055935972276	589.8770141601562	3903599.25
338.14805031496473	435.8179931640625	3877610.25
103.0348798352917	363.8179931640625	3866791.25
113.0306384745742	446.0589904785156	3849670.25
172.14641361112086	239.14999389648438	3842972.0
229.07810965460644	444.8219909667969	3807981.75
168.0422450621736	604.947998046875	3782757.0
90.03133964997609	518.635009765625	3768180.5
175.9620387839437	1358.2099609375	3742561.5
133.0374243675516	617.698974609375	3738591.5
153.0789987583939	278.218994140625	3710024.0
94.04156675037225	296.9930114746094	3699297.75
290.0063703530999	758.4710083007812	3696522.75
196.05833765169317	561.1950073242188	3675811.75
101.01111349797947	496.87799072265625	3645565.25
195.91318818558713	1355.5799560546875	3586160.5
456.1496102704932	446.0589904785156	3583340.0
148.073615436503	361.3330078125	3574143.5
90.03133131525423	469.0509948730469	3556033.5
73.99978890402994	576.1690063476562	3555616.0
73.99978887010259	474.0780029296875	3535356.25
123.9749109727448	393.8030090332031	3532557.75
106.01499433440416	643.094970703125	3483306.25
409.1486739257973	499.3840026855469	3454609.0
150.041316299639	622.823974609375	3429459.75
298.1603525359273	207.4949951171875	3401913.75
219.9707560511722	1355.5799560546875	3380307.0
117.94178588303528	358.79901123046875	3365174.75
136.05791047079418	498.1470031738281	3355512.75
311.9095746774922	1355.5799560546875	3332138.25
163.96746353419252	1331.050048828125	3322226.5
387.11672920400326	593.5850219726562	3315311.25
324.0360307789169	584.8870239257812	3288033.25
258.2470839395725	213.70199584960938	3251611.75
189.9467215620654	367.5539855957031	3242960.0
245.07287038662747	501.8550109863281	3229607.25
428.1293678870183	204.9669952392578	3207290.75
186.05285596454212	548.6950073242188	3202072.5
373.0702833675081	299.47100830078125	3191135.0
400.0867177809892	498.1470031738281	3191003.25
167.9647244162348	397.760986328125	3128890.75
326.07289334884763	403.9519958496094	3124035.0
120.04222434881399	552.4550170898438	3094052.5
117.94178324400086	279.4549865722656	3072622.5
101.01110393102117	549.93798828125	2999282.5
302.2458732349752	213.70199584960938	2990522.5
330.05654697574766	464.0780029296875	2972717.0
284.2715641146913	1387.1600341796875	2967444.75
201.1810451859079	221.2689971923828	2962963.5
120.03066098581515	616.4609985351562	2958306.0
191.962361684626	1329.81005859375	2956328.25
229.93912910263052	1334.9599609375	2952859.75
319.1032885539706	610.0900268554688	2936261.75
407.90975785170764	1363.4599609375	2927650.75
340.0431321809641	758.4710083007812	2911374.25
114.03171204383274	729.8670043945312	2895245.25
88.01566106180317	361.3330078125	2875262.75
189.11950783041993	629.1929931640625	2871357.5
203.05123337998225	331.1719970703125	2868137.25
195.94721768650066	1355.5799560546875	2856413.5
286.2781210593191	211.2209930419922	2843437.25
242.08027482736088	362.57598876953125	2824884.5
171.0249146631473	830.5	2814277.5
161.84932382601016	603.708984375	2810649.5
136.9523794848626	1364.699951171875	2810325.25
72.02047902466006	654.6710205078125	2798457.0
137.87042804982244	606.1890258789062	2795476.25
151.0633219972777	528.7689819335938	2771339.5
292.0220766939161	828.0	2766392.25
266.15523543172856	206.2519989013672	2763997.25
167.05829386917517	435.8179931640625	2763924.75
215.0947680077124	289.4079895019531	2759140.5
215.07954270296096	355.0159912109375	2712837.5
204.06354463034427	572.4400024414062	2663136.0
286.0801776349603	405.18701171875	2612681.25
166.0823095401783	498.1470031738281	2603470.75
282.1149907462576	1108.27001953125	2586125.0
160.00394924953113	460.1759948730469	2580651.0
163.8464844045987	603.708984375	2572224.5
185.97521020239614	1331.050048828125	2570227.0
256.09610426837014	453.8609924316406	2561448.0
95.94754977565675	538.718994140625	2556442.75
123.0401345415018	458.9360046386719	2524433.5
356.06247463489376	302.0299987792969	2506961.0
266.05149837622037	501.8550109863281	2492669.25
209.94198245692849	1354.3399658203125	2489631.5
172.01372139268523	610.0900268554688	2481482.25
78.04613409262039	597.291015625	2468308.25
451.16282392038	403.9519958496094	2467038.5
278.06696563056045	405.18701171875	2442915.0
351.03468326017685	465.3190002441406	2442478.75
186.01644428927864	749.405029296875	2432309.25
114.06228687491267	499.3840026855469	2424574.5
290.0751770763472	501.8550109863281	2423547.5
113.02390799859522	254.36900329589844	2414103.0
195.8759350311584	1337.469970703125	2411850.25
131.02992287861022	732.4359741210938	2410096.25
113.03063723121444	493.1700134277344	2401748.75
104.04721001297806	622.823974609375	2398334.25
109.0607887352813	458.9360046386719	2396546.5
330.277184791786	211.2209930419922	2389805.5
190.98647015367015	646.9879760742188	2368114.0
194.99633366423933	538.718994140625	2354258.25
231.04838677164162	437.052001953125	2342063.75
252.1032508847532	213.70199584960938	2300830.75
305.08619386066346	403.9519958496094	2294856.0
124.01606950419912	758.4710083007812	2274717.5
173.97750496944053	1367.3499755859375	2264394.25
329.93254743834314	1367.3499755859375	2255336.75
242.22474481987834	216.18800354003906	2243929.5
102.03151116584145	552.4550170898438	2235525.5
205.09321131840915	556.1790161132812	2212983.5
215.0795549099294	308.4429931640625	2208910.0
368.1796278110175	630.4329833984375	2203760.0
97.99186816327162	1369.949951171875	2196313.75
75.03946359113218	616.4609985351562	2183402.75
95.99996104561656	1375.27001953125	2173255.0
150.07931509471342	303.30499267578125	2169453.5
217.8376915892871	1340.1300048828125	2134343.75
102.06791583533749	352.5190124511719	2126534.5
375.04342229312255	538.718994140625	2123102.5
159.0684333545934	272.00799560546875	2113411.0
197.8741515194581	1340.1300048828125	2096903.875
126.90746980326541	597.291015625	2087048.75
204.87625866138256	360.0450134277344	2086024.125
134.999074199141	387.57000732421875	2083555.75
138.0429476179249	396.47900390625	2080987.0
105.05054483626827	456.4590148925781	2078758.25
112.05240642375135	458.9360046386719	2053824.0
170.8569391444918	625.2979736328125	2052485.0
207.0460209602985	685.7589721679688	2049699.375
168.03337126863792	596.0560302734375	2036804.375
292.022077405697	845.9600219726562	2009510.5
160.037191483007	544.927978515625	1995317.75
195.04599629912406	655.9149780273438	1993597.125
251.95506654897295	1365.9300537109375	1979491.5
204.0190841155923	604.947998046875	1977729.375
153.05070050329607	458.9360046386719	1977584.25
197.03592363212564	362.57598876953125	1960833.375
158.0215181613446	729.8670043945312	1937162.625
204.8762579768651	221.2689971923828	1912378.625
312.05729528833047	446.0589904785156	1910524.125
188.00862285657126	596.0560302734375	1906754.0
132.0979752342973	522.4010009765625	1894701.25
131.02995919504917	622.823974609375	1883619.0
213.84216228539944	449.9530029296875	1875561.625
379.1116460646262	583.6480102539062	1852826.125
204.87627305400383	278.218994140625	1852462.0
281.2436071058022	212.46200561523438	1848798.0
206.8744800884387	358.79901123046875	1839751.875
113.01938715361955	698.6110229492188	1838723.125
156.0423408193955	360.0450134277344	1836418.25
242.07944907435837	217.4239959716797	1830214.125
156.04234470545853	309.6860046386719	1814920.25
295.09056694422594	578.6909790039062	1809656.0
257.24369010808323	1356.8599853515625	1808377.75
206.87448037449587	217.4239959716797	1798049.625
186.0164319328725	769.8820190429688	1794580.5
172.00423290179765	1351.6800537109375	1793708.25
138.05099839243093	508.2300109863281	1785868.5
266.1552301182532	1360.68994140625	1784855.0
233.93201365667608	683.2670288085938	1775103.25
88.01565039275812	632.9459838867188	1771506.0
126.90735721552095	613.989013671875	1768713.25
126.90741964470406	1332.2900390625	1767565.625
96.9871936389384	1421.8399658203125	1764083.375
186.01645374023192	733.8569946289062	1722304.375
132.03083854718898	699.8480224609375	1721241.875
213.84214207934943	577.4130249023438	1703379.75
211.93899532363687	604.947998046875	1698836.875
290.06284974769767	528.7689819335938	1688938.125
170.01904968045463	622.823974609375	1679214.875
86.03636523238708	393.8030090332031	1671050.375
254.22468663033493	1365.9300537109375	1665111.25
293.89892340538216	1355.5799560546875	1631421.375
173.97752060582354	1351.6800537109375	1630935.5
120.05748969588305	455.10101318359375	1630395.125
206.83968801902782	572.4400024414062	1624674.625
97.9844813911936	1400.1500244140625	1622522.5
440.12647258514573	386.3340148925781	1617988.25
140.04735336582712	457.6969909667969	1617085.875
169.98036265965843	1329.81005859375	1615650.125
304.06493931125146	403.9519958496094	1609936.75
295.8071586624676	1349.2099609375	1604002.25
130.02669043354632	440.9339904785156	1601559.0
126.90740677425359	522.4010009765625	1590502.75
171.02492579275867	875.031982421875	1587653.625
329.0862097084864	447.2959899902344	1586228.75
206.8744773597993	1409.22998046875	1580971.5
102.03151450685755	572.4400024414062	1580141.75
114.03171934319849	583.6480102539062	1579576.75
249.5891895262358	213.70199584960938	1576724.75
171.00029349889434	646.9879760742188	1570688.75
315.0367844266485	388.8399963378906	1556856.75
117.93597077361146	1387.1600341796875	1552512.5
264.0513883797929	444.8219909667969	1546150.5
136.95237318710357	1409.22998046875	1545132.25
132.08984797275775	657.3259887695312	1542204.875
204.8416944221752	573.6829833984375	1532633.75
270.25588059658907	212.46200561523438	1530915.125
168.0786735383245	289.4079895019531	1529110.0
123.98306229888989	549.93798828125	1524536.25
117.01427324367532	653.427001953125	1522032.125
206.8397098207535	485.5249938964844	1510883.625
116.94692468287796	1365.9300537109375	1508440.125
218.03714019429773	608.8499755859375	1508269.375
251.0335145059793	293.27099609375	1501815.25
208.8727151470289	1365.9300537109375	1501675.625
162.05286111376097	661.06201171875	1500788.25
291.0380166155482	743.0	1499805.625
327.19524094440095	206.2519989013672	1493853.875
144.04225784290807	314.7030029296875	1492886.25
156.97022364375255	424.4620056152344	1492109.125
145.11841771761036	251.84300231933594	1489932.875
206.07904353153714	498.1470031738281	1489727.0
117.93597407423323	1349.2099609375	1487396.75
206.83971906368905	512.051025390625	1485534.75
124.05244474640486	653.427001953125	1480716.625
226.0719444840207	556.1790161132812	1475324.75
313.17964356468485	206.2519989013672	1470323.25
213.84214401616333	547.4169921875	1465854.0
171.0777630945652	435.8179931640625	1463310.375
213.84210466908118	597.291015625	1455495.5
101.04748443446204	552.4550170898438	1454362.75
120.04222936984003	588.6389770507812	1452350.875
118.06301414901043	288.1669921875	1452167.375
117.93592939096834	1397.6500244140625	1448995.5
156.11510650700123	237.90699768066406	1445379.25
146.99088578267273	363.8179931640625	1442595.75
230.07909656350222	248.10800170898438	1438104.0
204.84170890335614	485.5249938964844	1436391.125
116.94692063290617	1381.8299560546875	1435713.375
139.0633449299631	435.8179931640625	1429786.375
304.77286019232184	1342.6099853515625	1428220.125
206.16711296367754	235.41799926757812	1427781.0
102.03150930254431	588.6389770507812	1420458.5
206.87447499753856	278.218994140625	1417548.0
289.02235503194316	748.1610107421875	1415524.5
168.85890760935078	627.9530029296875	1415411.0
228.2091037992515	1363.4599609375	1411207.5
112.01604873758765	515.968017578125	1403617.5
212.14135575674368	240.39500427246094	1403217.375
257.0667170828848	552.4550170898438	1393114.0
213.84215972163594	331.1719970703125	1391483.0
244.088812687078	563.676025390625	1388140.25
102.0315104526388	622.823974609375	1381308.5
95.99998261335199	1342.6099853515625	1377179.375
283.25933891350235	212.46200561523438	1376300.125
425.18010471497917	554.9390258789062	1370901.375
176.03208854584346	581.1719970703125	1366414.125
293.02545012456113	754.7440185546875	1365235.75
184.03720622465016	248.10800170898438	1359373.5
234.9315977592382	1358.2099609375	1354405.75
345.0810517260425	503.2690124511719	1352768.625
106.0265104766319	539.958984375	1342826.0
213.8421527976761	317.1919860839844	1339683.875
156.0423335861105	604.947998046875	1336290.0
271.07267817736647	387.57000732421875	1333503.5
215.84005825400232	616.4609985351562	1332562.375
257.93413002935216	1329.81005859375	1324129.0
153.98542996638298	1327.1400146484375	1320156.75
224.80566384424722	598.5540161132812	1301887.0
422.08029195364816	217.4239959716797	1300141.5
282.25587302273306	1363.4599609375	1297078.0
308.0690257192915	504.5069885253906	1294967.5
290.0063949493529	796.802978515625	1290883.5
126.90743420972193	444.8219909667969	1284714.0
171.8406225079606	604.947998046875	1282055.0
117.93589772148171	1433.3599853515625	1273703.25
204.84171841101178	519.8770141601562	1267978.875
213.8421803323477	371.3789978027344	1266477.625
126.90740081926653	573.6829833984375	1261726.875
258.8266210324598	603.708984375	1254163.875
416.0308318782309	303.30499267578125	1250630.625
265.10792748825577	1108.27001953125	1249680.75
97.97669839054193	1368.7099609375	1248613.5
293.8091163323269	1350.449951171875	1246664.5
348.05478549611206	403.9519958496094	1243812.125
177.99910224827204	491.9320068359375	1243188.0
213.84204466425672	616.4609985351562	1242591.125
312.30304911184993	209.97799682617188	1237056.5
79.04163167364376	405.18701171875	1232948.125
113.0194069115096	534.9630126953125	1232942.125
197.06167368585673	594.8189697265625	1232800.125
126.90738186810462	486.7900085449219	1232505.125
128.04734995590326	556.1790161132812	1221728.625
138.03168353024782	458.9360046386719	1220507.875
146.99087485165575	396.47900390625	1219722.25
181.03761852030132	244.18699645996094	1218774.5
226.11077500120408	257.0010070800781	1214935.875
220.0583577034931	668.9500122070312	1202102.75
88.0520474266776	386.3340148925781	1201699.625
377.04168954466314	302.0299987792969	1199449.375
77.97676603936655	687.0479736328125	1195250.125
128.05857654658075	406.4219970703125	1175258.875
205.05053028213612	435.8179931640625	1171825.875
221.08997919249185	552.4550170898438	1164196.875
242.22476410756838	1359.449951171875	1162350.375
371.8762327758869	1358.2099609375	1158782.625
120.042230541281	578.6909790039062	1158469.75
206.83970574793602	314.7030029296875	1157655.375
195.87591998941497	705.1060180664062	1157029.125
204.06355057621388	588.6389770507812	1156841.0
290.0492479042577	447.2959899902344	1149298.375
115.02694162338582	361.3330078125	1146733.5
278.02492098999795	401.4800109863281	1143223.0
216.0828660572231	279.4549865722656	1142974.375
113.02388661531398	548.6950073242188	1141715.125
295.91093503933655	1331.050048828125	1138985.625
253.05632267531323	434.5840148925781	1135368.75
158.02125451389514	493.1700134277344	1132536.25
138.94785425303192	1362.0999755859375	1131180.625
198.05021979240607	503.2690124511719	1127590.875
89.04726966065168	649.5139770507812	1126716.875
155.0695162060515	634.18798828125	1118463.625
72.02050686047944	518.635009765625	1117056.875
197.8741444965529	702.4459838867188	1115293.125
194.05793724748463	275.75	1113097.75
77.97676019694885	663.7349853515625	1112203.25
150.05441573339328	541.2039794921875	1110403.625
107.04958892893404	457.6969909667969	1109811.875
236.96097082873663	1351.6800537109375	1106100.25
139.03952136860767	458.9360046386719	1103295.375
232.09473061790746	241.66000366210938	1100407.0
179.97029599224578	1359.449951171875	1097674.125
126.90744769279151	432.0830078125	1096935.125
147.973280608581	1349.2099609375	1092793.75
224.80552833906344	615.2249755859375	1091401.125
384.083291727688	218.77999877929688	1090256.375
214.19342688099044	220.01600646972656	1089799.5
137.89891506187845	603.708984375	1088565.25
122.03679494185143	310.9289855957031	1086334.625
204.87626264222138	1439.81005859375	1084730.5
256.82956024309254	603.708984375	1081870.0
280.0462337469193	500.6189880371094	1073803.875
72.02049545733209	551.2139892578125	1071463.125
190.04782019101035	557.4199829101562	1070604.75
113.01940775378758	564.9169921875	1070184.375
235.9289432550948	1360.68994140625	1067953.5
206.83973251161532	414.10699462890625	1066406.125
203.01482695457682	731.1939697265625	1065499.625
159.06128176818262	323.62799072265625	1064468.5
698.2996584734528	221.2689971923828	1062884.5
294.1832691464973	218.77999877929688	1062618.25
137.05577309722267	291.9930114746094	1061162.625
233.9320103105573	707.8660278320312	1059230.0
77.97675938742888	707.8660278320312	1057678.5
140.01435557012124	1365.9300537109375	1054617.25
254.2246780778277	1387.1600341796875	1049894.75
170.00782669345855	646.9879760742188	1049260.875
230.0037581516041	643.094970703125	1048975.5
135.06846597149536	285.68499755859375	1045625.8125
74.03617565502535	438.4620056152344	1041854.5
148.03723194338355	539.958984375	1036955.0
204.8417185467092	414.10699462890625	1033628.75
164.06857793308492	544.927978515625	1031765.0
157.96230623659775	1358.2099609375	1028186.875
136.0371948403697	553.6959838867188	1023279.8125
204.84171353352065	315.9469909667969	1015051.5625
213.84215966849732	160.83200073242188	1009472.25
141.98546788008025	1332.2900390625	1007847.3125
136.05168897345422	499.3840026855469	1005280.375
133.87514984250302	573.6829833984375	999494.5
346.1337078676809	434.5840148925781	995145.375
125.99282406694567	641.85498046875	995029.25
488.13921912307666	501.8550109863281	994067.0625
170.07112080397687	435.8179931640625	993726.875
126.03166240033914	759.7130126953125	991581.25
342.1162066269769	661.06201171875	991464.6875
175.96944418945458	1360.68994140625	988376.125
373.0440744890607	538.718994140625	985753.0625
198.99577933404228	538.718994140625	984436.0
208.02183285724652	643.094970703125	983072.5
177.5298719132369	300.7080078125	979222.375
357.0554959938596	302.0299987792969	977663.6875
302.77482924859515	1341.3699951171875	974676.125
220.02194411542484	731.1939697265625	974312.125
373.1123404492968	499.3840026855469	972488.625
352.06335501171577	528.7689819335938	959225.3125
163.97537544645633	1355.5799560546875	956740.5
206.87447425419847	1439.81005859375	956631.4375
207.95722473267477	1331.050048828125	954619.125
116.04734595366777	418.03399658203125	954479.75
352.0408286526475	245.43099975585938	953886.1875
213.84215927435972	276.9840087890625	953128.5
322.1013957869953	552.4550170898438	947400.625
214.02188300355698	458.9360046386719	946819.875
165.84343414051875	603.708984375	945435.3125
114.03172118418928	621.4099731445312	945066.5625
89.0190048900404	427.1400146484375	943635.8125
130.06306597416287	375.12298583984375	943591.75
200.17774869449195	1355.5799560546875	943015.125
152.0666658095194	435.8179931640625	942068.25
206.87448785608416	435.8179931640625	942014.625
184.05651502622703	264.5090026855469	931746.75
180.8492640960921	603.708984375	925919.125
295.91097676677117	349.9809875488281	922540.3125
114.03173569594888	632.9459838867188	921127.125
306.7707921788299	1341.3699951171875	916465.5625
127.04002411633473	403.9519958496094	912514.5
186.1620181698325	225.16400146484375	912089.625
77.97676781247512	636.676025390625	912086.75
146.13070800314122	275.75	912063.75
242.22477372344045	1374.030029296875	910467.3125
117.08708948357045	278.218994140625	910330.875
168.06164537137593	257.0010070800781	910298.8125
157.01421029265111	494.406005859375	906434.8125
248.05323665228644	551.2139892578125	906036.25
151.04683760158852	541.2039794921875	904027.8125
167.02186745976496	740.197998046875	902672.9375
257.09349392658646	1369.949951171875	901279.75
158.02153190546542	278.218994140625	899555.4375
148.03722182996518	501.8550109863281	897636.75
393.87056042223605	1358.2099609375	896750.1875
284.085557162223	551.2139892578125	896207.5
75.96861965522443	603.708984375	894680.9375
199.81574063573996	603.708984375	894033.125
178.85213184413146	603.708984375	893941.8125
158.02151873524838	634.18798828125	890100.3125
229.21224640571108	217.4239959716797	888109.4375
86.03636541364884	505.7460021972656	886806.0625
