	RT	Std1_1in100
95.98760899504873	1360.4000244140625	2.33748544E8
256.2403510887062	214.84500122070312	1.10511872E8
115.94355992323548	1363.02001953125	6.1387856E7
173.96520809191907	1359.1600341796875	5.6801316E7
284.2715547277383	212.35800170898438	4.1435136E7
117.94177523331359	1383.56005859375	2.7817608E7
257.24370486385595	214.84500122070312	1.9143746E7
166.02660571986183	596.9569702148438	1.900307E7
136.0524889371509	302.5360107421875	1.6624712E7
144.11502501454237	253.38900756835938	1.5931231E7
77.97677930630714	1363.02001953125	1.325497E7
96.98719199212599	1359.1600341796875	1.3177283E7
256.2403486105112	1363.02001953125	1.0659848E7
174.0164129552771	699.0479736328125	1.0113047E7
233.93205724093596	1359.1600341796875	9874421.0
97.98448512218413	1360.4000244140625	9392321.0
285.27489704983043	212.35800170898438	8259406.0
204.87627093350932	1363.02001953125	7630084.0
104.01081602581337	643.594970703125	7580655.5
195.91316236185236	830.9580078125	6638672.0
116.08372011412662	283.6409912109375	6608636.5
206.87446897875046	1348.949951171875	6077106.5
174.9647962180923	1359.1600341796875	5939806.0
122.03679555241435	353.1080017089844	5631291.5
158.1306765965286	239.35899353027344	5506079.0
169.07393035272952	437.6570129394531	5394984.0
135.9804645045445	1360.4000244140625	5358379.5
155.95472651985955	1363.02001953125	4993198.5
215.84009900421378	1347.530029296875	4954909.0
213.84213663849158	1348.949951171875	4478827.0
141.9934369238775	1363.02001953125	4394892.5
284.2715636033133	1354.1099853515625	4251584.5
311.9095962968117	1368.0999755859375	4172439.25
200.1777379927022	223.8249969482422	4148889.5
175.96203487260618	1365.5	4063905.5
195.91319869309652	1352.8699951171875	4018508.25
206.87447728193766	1383.56005859375	3960743.25
102.06791691267736	335.39599609375	3953211.25
228.20908336854924	217.33299255371094	3828702.25
130.02665615054337	699.0479736328125	3794004.5
407.90977971634146	1363.02001953125	3597354.75
196.05834040689913	595.7100219726562	3548006.0
130.0994358281573	263.4679870605469	3400235.75
136.95238860483565	1363.02001953125	3365987.75
118.02662714705507	617.0969848632812	3261297.25
209.94199239768537	1355.3499755859375	3209834.75
122.03678960958062	596.9569702148438	3166957.0
156.01717950725788	494.7030029296875	2997945.0
195.94722222196654	1360.4000244140625	2778376.0
195.9131889317973	1387.2900390625	2664789.75
219.970758800795	1365.5	2663016.5
329.93255813223334	1363.02001953125	2631450.5
242.22475843921399	216.08999633789062	2583008.75
136.9523737886411	1383.56005859375	2572059.75
173.977523594461	1363.02001953125	2428070.25
94.04157181298169	297.4909973144531	2412957.25
251.9550636376777	1361.6800537109375	2397159.75
97.99187219207711	1359.1600341796875	2386652.0
172.14642035019713	231.69000244140625	2358928.5
194.04266225405982	661.2219848632812	2348651.0
95.99996400502019	1379.6300048828125	2259141.25
126.04291407839278	404.87799072265625	2214442.5
195.8759319425408	1339.8699951171875	2212243.75
266.1552046329732	1368.0999755859375	2191958.0
117.94178160671602	33.71620178222656	2191515.75
112.02727881889977	446.6719970703125	2166427.5
212.14135769144085	240.60400390625	2128638.25
156.11511164149866	238.11199951171875	2109750.25
217.83772057323173	1348.949951171875	2099584.0
698.2996878217039	222.3939971923828	2057097.5
197.87414314675954	1333.47998046875	1990810.0
209.07228021009965	388.4339904785156	1974566.0
195.91316893186678	925.0919799804688	1960637.5
206.16711299602784	235.6179962158203	1936648.625
257.2436903707211	1363.02001953125	1927900.875
172.00424260398563	1348.949951171875	1925205.25
148.03721386944778	622.1389770507812	1904102.5
164.0474500196858	431.37799072265625	1888621.0
88.05204249841935	388.4339904785156	1845211.0
293.89892986811344	1360.4000244140625	1845001.375
233.9320299778822	695.2919921875	1836519.25
76.01547946029494	378.3320007324219	1819538.625
254.22469607518832	1365.5	1791274.125
195.87596217685288	4.04863977432251	1772023.25
295.80719498109863	1363.02001953125	1746596.375
195.91316198589013	948.0980224609375	1745506.375
151.9697559434928	1329.52001953125	1694134.875
228.20909757030728	1363.02001953125	1644235.5
234.93161347830124	1363.02001953125	1634066.375
287.91932061199026	1354.1099853515625	1616983.5
195.87595990695178	348.0119934082031	1610583.5
