	RT	Std1_1in1000
95.98760354270809	1358.1400146484375	2.67289648E8
256.24033352428495	213.77000427246094	1.09294368E8
173.9651963356125	1354.1600341796875	6.7308984E7
115.94355639439354	1364.6099853515625	6.0178908E7
284.2715310418676	212.48300170898438	4.370218E7
117.94177456179298	1364.6099853515625	2.7372684E7
117.94176537013996	1381.4300537109375	2.4720092E7
257.2436832425823	215.01400756835938	1.9400822E7
136.05248575213554	303.32501220703125	1.6679467E7
77.9767742009712	1355.4000244140625	1.5920685E7
96.9871862615216	1354.1600341796875	1.4739599E7
97.984478795518	1358.1400146484375	1.1378465E7
233.932046877456	1354.1600341796875	1.0607269E7
256.24033237212325	1363.3699951171875	1.0323786E7
144.11502023523562	253.91799926757812	9528361.0
285.27488365582406	212.48300170898438	7908201.5
174.96478579922456	1358.1400146484375	6895942.0
204.8762668120521	1359.3800048828125	6873204.0
195.9131608623869	817.6320190429688	6734653.0
135.98045847030264	1351.5799560546875	6304497.0
206.87447899453164	1359.3800048828125	6084533.5
155.95472230855833	1356.8199462890625	6014206.5
141.99342988284062	1354.1600341796875	5706019.0
311.9095854370598	1358.1400146484375	5125447.0
158.13067778118017	239.8719940185547	5083134.0
215.84011408768453	1347.8299560546875	4899247.5
209.94197783463352	1352.9200439453125	4736992.5
284.2715595337829	1355.4000244140625	4640512.5
213.84214528767504	1347.8299560546875	4579623.0
175.96202203122564	1355.4000244140625	4351072.0
195.9131912445097	1352.9200439453125	4219231.5
200.1777280863958	223.07899475097656	4088300.75
116.08372034569378	285.47698974609375	4039063.25
407.9097606358695	1354.1600341796875	3970338.0
228.20908247214658	217.53900146484375	3760952.5
122.03680151657132	354.02899169921875	3716490.5
219.97074844193654	1352.9200439453125	3618944.5
311.90956027942883	1367.0899658203125	3460252.25
102.06791617038263	336.3450012207031	3260972.75
136.95237167764833	1362.030029296875	3207777.75
130.09943396954495	265.25799560546875	3108883.5
195.91318759852464	1364.6099853515625	2998644.75
195.91317806513118	1385.3299560546875	2723116.25
195.94722108457583	1354.1600341796875	2667894.25
329.9325093722705	1364.6099853515625	2597102.75
251.95504481155317	1364.6099853515625	2511496.0
97.99186899636375	1355.4000244140625	2486580.75
95.99996220143056	1376.25	2379629.75
242.224737221501	217.53900146484375	2353419.0
117.94178592966243	216.29400634765625	2333056.25
172.1464254853299	230.76400756835938	2315368.75
266.1551935439351	1363.3699951171875	2308847.25
195.91318393626383	1395.6800537109375	2283494.0
287.91927230519514	1352.9200439453125	2249516.75
173.97752284847877	1360.6199951171875	2245528.75
94.0415706673371	297.0260009765625	2237133.25
212.14134886552796	241.30299377441406	2206783.75
117.94177719695521	8.19579029083252	2176733.0
293.8989079833866	1355.4000244140625	2121197.5
156.11511006080974	238.62399291992188	2081550.625
195.87594066772752	1338.75	2062313.625
217.83770832994205	1346.4100341796875	2038690.75
257.24368099576594	1354.1600341796875	2036634.375
211.93897454780904	1352.9200439453125	2012313.5
172.00424251890956	1349.0699462890625	1971360.625
254.22468929129855	1360.6199951171875	1955159.625
371.876233298764	1355.4000244140625	1915896.75
155.95471950627515	1386.5799560546875	1897921.125
76.01547658904592	379.29998779296875	1875099.875
233.93203062919008	694.2210083007812	1868475.5
166.02661726505355	597.0780029296875	1862158.75
228.20909363914325	1359.3800048828125	1817520.0
117.93594963680938	1347.8299560546875	1783657.75
197.87415212926942	1334.8399658203125	1735187.25
284.2715627681725	1400.6700439453125	1724819.875
206.16711130441712	237.3769989013672	1667809.0
