,mz,rt,into,maxo,intb
1,229.062825369821,14.4191,83637.3851981597,13539.8408203125,80152.1227059462
2,860.046043156667,38.5744,172827.905315625,41671.921875,164997.289196562
3,365.274067205481,38.5744,1600099.66883249,79872.8671875,1589257.08099273
4,1036.64934144746,78.9982,195132.060892344,45446.91015625,195127.013372344
5,249.782181327749,85.3065,57387.8041904883,12832.1103515625,57382.7217104883
6,382.206713825524,100.475,204566.896881376,37056.05859375,166069.89841841
7,364.270868229582,42.3296,10520745.2255168,270192.03125,10121848.4891071
8,1036.65595755277,109.337,357390.479303385,67249.6171875,344338.49490538
9,946.664959469371,128.314,56601.979771875,14856.01171875,56596.930171875
10,719.764616699799,133.373,143299.77279375,43277.296875,143294.72319375
11,156.943185050851,173.827,84305.2652832032,16049.775390625,79149.6626410485
12,325.156577700616,194.056,140073.285918945,30309.697265625,129626.001331569
13,318.158355020288,196.609,224391.196640625,48161.80859375,224384.900212054
14,325.166296993945,196.609,963531.800461427,182360.09375,963522.949836427
15,325.668229323268,196.609,329147.555121094,76831.25,329139.959121094
16,339.181817015985,195.309,320209.036759548,68452.7421875,320198.93187066
17,309.189634162059,197.862,76479.0953449219,26571.91015625,76474.0481449218
18,333.172333421762,197.862,74374.0669476997,14338.07421875,73979.2531796459
19,666.06134332914,199.115,405628.184390625,92632.8828125,405623.137190625
20,669.295659930617,200.368,68916.6903164062,18113.439453125,68911.6487164062
21,332.675845205414,196.609,1066756.95344311,171215.015625,1066743.05769311
22,332.174185281869,196.609,2553556.29634375,316198.875,2553541.15234375
23,341.206510881654,204.159,436407.186444754,105321.6484375,436400.88715904
24,418.214098898875,202.911,219757.967657226,72660.3671875,219752.934857226
25,421.226778529854,201.618,465331.829804548,101872.125,465324.289518834
26,321.21080714014,204.159,308918.466845703,64030.95703125,308912.154345703
27,342.199369873219,204.159,125034.963899609,34532.1640625,125029.906299609
28,351.221355840293,202.911,272124.624255371,76223.7578125,272118.311755371
29,441.252998753503,204.159,214793.271519531,57646.953125,214788.213919531
30,294.135005828191,205.406,385424.29534375,102080.375,385417.99034375
31,307.195287932316,204.159,491922.518036133,94429.6484375,491913.705036133
32,327.190936601257,204.159,729524.566268833,163798.3125,729517.007125976
33,337.184624806924,205.406,366880.786928906,117833.2265625,366875.734128906
34,353.215887306831,204.159,476406.235931641,113067.7265625,476399.930931641
35,403.195014247821,204.159,202762.811989063,70732,202757.759189063
36,417.210893681147,204.159,1114750.05532813,199923.59375,1114741.24232813
37,449.436478159649,205.406,178517.498904688,49595.99609375,178512.446104688
38,511.103896305387,205.406,180507.708176758,51640.53515625,180501.403176758
39,145.050680277067,72.6883,1595416.25360096,66418.796875,1595382.09818558
40,145.050668293795,130.821,1840399.53402669,62931.40625,1840360.36346003
41,145.050692630344,25.9239,669944.113525284,56207.6640625,669928.943670739
42,145.050673836506,175.081,1444136.15104901,67156.5546875,1444107.09577628
43,145.050682489984,153.597,986906.165659058,53483.0078125,986884.672346558
44,145.050702219268,13.1665,708773.191154197,62956.28515625,708757.546950561
45,267.143853071848,205.406,748827.912098143,171478.890625,748819.107848143
46,279.163664873459,205.406,644023.038100167,140120.078125,644015.487528739
47,285.063745186238,206.69,173410.23805625,51767.296875,173405.22525625
48,294.182758508844,205.406,432449.807022949,103193.5,432441.002772949
49,313.175202392448,206.69,943967.605041666,212535.15625,943961.305875
50,327.180433001098,205.406,1949287.58875195,337551.59375,1949278.78450195
51,328.183904316357,205.406,365816.889179827,64481.0859375,365809.338608398
52,337.205928205941,205.406,1038636.00404053,156647.28125,1033547.79881028
53,365.342556478176,206.69,355511.094966634,127832.453125,355504.795799967
54,381.231690994792,204.159,466859.839248047,81611.7890625,466849.781470269
55,381.373871158461,205.406,307227.017221819,79585.7109375,307219.466650391
56,395.150873788513,205.406,253895.999621875,66669.5,253890.986821875
57,397.226515393343,205.406,971311.59968203,204963.5,971300.28848203
58,409.405145127476,205.406,501639.835772879,100904.015625,501632.285201451
59,451.452383991256,205.406,446209.89024707,92843.140625,446202.339675642
60,266.15149200787,205.406,2635509.71804456,436792.03125,2605411.27111674
61,275.094036357103,207.934,223549.772950781,61174.39453125,223544.764150781
62,284.071064219026,207.934,219329.765027343,55945.7265625,219323.507527343
63,293.179535626695,204.159,3592699.37917067,492176.15625,3490408.01627895
64,299.149130355838,207.934,554558.478783203,147173.09375,554178.808236328
65,309.153374980072,207.934,422023.512082031,132030.984375,422018.503282031
66,323.168603702584,206.69,644272.240675781,158583.6875,644264.696104352
67,341.195897931691,205.406,1116369.55982754,167340.484375,1116358.25762754
68,198.8651475486,87.857,7226070.96433264,260342.140625,7226035.5570882
69,198.865130284509,204.159,3634099.89682894,220108.390625,3634075.80082894
70,198.865136247985,6.71662,4630695.97106977,236169.09375,4630673.83203352
71,198.865144044593,52.4331,7223713.4609283,263099.46875,7223678.08355052
72,198.865130347084,157.401,4145879.43542763,201446.390625,4145854.18279605
73,198.865140909199,123.258,2704470.03410938,203083.03125,2704454.89992756
74,198.865137754749,178.885,2603888.52030229,179953.546875,2603870.78445613
75,198.865152246135,138.428,3078277.76413702,197673.84375,3078260.03044471
76,255.087880454971,207.934,2743799.19461339,424017.9375,2685999.12250965
77,262.095653196067,207.934,718780.095433593,137441.5,718377.678753472
78,283.137211571714,207.934,593152.532671874,163009.984375,593144.876671874
79,286.272970545111,210.42,1083006.73754464,372637.03125,1083000.36611607
80,313.164845374693,206.69,2270345.07099609,356628.15625,2270334.87099609
81,353.200523586712,206.69,2347874.35120312,281209.59375,2266482.07125609
82,353.34274406222,207.934,702320.408624999,176747,701854.39828941
83,367.3584644923,206.69,1426251.92519531,243024.390625,1426241.72519531
84,283.068050245188,206.69,3913272.20480977,655146.1875,3913260.75950977
85,297.279794362353,210.42,1404281.26668663,332839.0625,1403611.08254045
86,298.15652001806,207.934,3694278.28665938,544485.9375,3694266.84135938
87,309.174454212218,205.406,3978443.8519375,539679,3647843.09453967
88,309.279997089712,209.177,1082431.22942969,273628.3125,1082105.32101388
89,312.299217435545,209.177,1744804.93870759,340609.59375,1744797.28785045
90,326.188004406579,205.406,11575453.5064922,1589086.625,11557518.9107449
91,428.125514808175,206.69,6080518.75188461,757236.5625,6080504.83434615
92,187.097672341596,211.843,561599.052677897,120732.9375,535619.036628505
93,249.083518830816,210.42,1145043.74289453,209283.4375,1144047.96093173
94,312.172368148868,206.69,11501589.3602632,1562759.875,11474741.2541252
95,325.311420923607,210.42,2056500.76083984,298037.1875,2056490.61417318
96,340.203555460645,205.406,6525921.45746289,933799.125,6525905.00596288
97,265.147956380787,206.69,22136923.8868781,3115461.25,20633228.5279943
98,171.102700089545,210.42,2839794.35315625,337521.125,2037875.53797917
99,329.26975160568,211.843,6036603.46339543,951105.8125,6030705.30766311
100,339.200128165437,205.406,34408110.7762222,4378546,33812574.0096809
101,511.472917168447,214.326,1210598.33286563,329017.25,1210593.16726563
102,281.240708896024,214.326,1278230.26512305,220518.1875,1278222.55662305
103,297.153091728234,207.934,25089284.639093,3415767.25,24979504.0690497
104,427.122163638481,206.69,24361697.4982136,3166382.25,24359316.1438587
105,112.985625236916,214.326,2264091.40354774,372107.46875,2264081.16976997
106,311.295738268812,210.42,11574797.1991558,1452587,11545737.2178033
107,270.251901123211,213.085,2243067.04991737,456065.5625,2236705.09436947
108,298.247139378915,216.877,410691.303140625,131221.84375,410686.217540625
109,401.085009166487,218.212,3052565.06402679,708343.8125,3052558.62545536
110,251.095901220197,214.326,15479626.0426983,2424755.25,15475468.8132522
111,77.1916768796653,219.447,206639.219277734,71606.9453125,206634.048877734
112,200.020300703054,219.447,483475.265259767,134070.84375,483468.784426433
113,241.57415702656,216.877,2683070.79215625,415095.5,2681428.09255743
114,247.072364349314,220.683,514301.992719726,169352.125,512814.08911402
115,248.581836269327,213.085,11399018.494612,1338264.75,11373391.3196581
116,384.089960717797,219.447,340928.680434765,134558.609375,340923.510034765
117,449.150194433989,215.563,2393001.79862826,564573.4375,2388661.87853822
118,195.069883697008,220.683,480747.794067382,167606.078125,480741.373234048
119,201.177242503231,221.925,545041.600041504,131789.921875,544338.151809448
120,225.186187292364,219.447,981004.543050426,217993.96875,945333.304039934
121,277.217273689573,214.326,4644790.46483203,596732.3125,4643748.47493112
122,422.076260911228,218.212,1281255.14297656,239509.09375,1281246.16897656
123,461.065659170601,219.447,959381.574816407,228998.65625,959373.844244978
124,134.865114634938,221.925,2391171.6605,333903.0625,2169983.14519792
125,245.176007562053,223.34,141269.799686157,31600.0390625,140820.677829133
126,270.215762263803,218.212,375991.788745226,130493.84375,371526.258342138
127,299.25927728051,218.212,1316943.02367638,196287.546875,1314413.77345755
128,383.086783295047,219.447,5600277.20266668,916517,5600266.98222223
129,384.079393339424,220.683,1302621.87528809,262674.96875,1302612.89691309
130,136.863242550004,221.925,1569515.10180971,173490.59375,1386093.12939806
131,214.189513619627,220.683,816985.903231201,158377.8125,815905.258753433
132,269.212469914245,216.877,5649861.11663714,772891.5625,5644618.09308514
133,294.179573015424,220.683,959825.417552085,188355.078125,959815.191774307
134,487.044451943904,220.683,1215053.11967041,284185.84375,1215044.20342041
135,527.036956137668,220.683,1251924.5333707,241077.28125,1251914.3405707
136,198.158142747623,223.34,441415.529720981,95253.2265625,441407.93029241
137,255.196668990782,224.582,258241.317943749,68971.6015625,258236.207543749
138,272.231240638754,224.582,110257.936764843,33663.87890625,110252.826364843
139,293.176020159111,220.683,7638146.86286789,1286137.75,7638134.14741335
140,301.23869003953,214.326,8265271.97687812,1231668.875,8265252.80087812
141,421.073096001042,218.212,7563465.94148437,1000654,7563451.98248436
142,99.9256497544954,225.824,106004.334053515,51168.515625,105999.359653515
143,228.204982695523,218.212,5760016.76999099,854751.375,5704458.44627558
144,242.220830548326,216.877,3181995.24186148,480807.375,3156399.5702292
145,274.962435842588,225.824,176622.324004687,51120.36328125,176617.349604687
146,283.191542041791,224.582,190235.128505162,58911.08984375,189781.059223876
147,313.078652253134,223.34,396658.411757812,88982.5078125,394517.130364955
148,465.062650858652,219.447,4456542.76827083,623808.9375,4456528.80560417
149,564.344912482749,223.34,457231.179961914,87280.2421875,457222.332836914
150,124.022631263336,228.313,93057.7428104248,16361.0791015625,92778.3659022271
151,188.020204066934,228.313,115470.095167969,43615.4140625,115465.118367969
152,188.096620019522,228.313,74583.8290183594,16253.24609375,74578.8522183594
153,215.128881249282,228.313,116655.353174512,35723.91015625,116275.776427893
154,243.196589094295,227.067,204860.48637838,52357.53125,202760.269734225
155,257.212468951427,227.067,137373.161175,40634.36328125,135916.357894182
156,280.236303825749,214.326,14818038.2567578,1853710.25,14814405.0614158
157,297.243640278266,215.563,6843444.36319026,864524,6840130.38605434
158,698.295799062846,221.925,3757521.39871995,413714.5,3753281.81883346
159,118.992578964601,228.313,429927.101148437,83329.3046875,429918.162148437
160,141.923763931803,225.824,1037028.83053168,192830.171875,1037018.64564279
161,196.009065501326,228.313,103250.532192382,35320.4765625,103245.478592382
162,234.064402230232,221.925,1274515.23872812,293586.15625,1262321.05523389
163,239.201918611358,215.563,4508441.61750271,547119.9375,4470654.69877207
164,241.181118285377,224.582,472629.597971093,79177.859375,472618.173371093
165,257.239858769267,214.326,27023842.0248687,3474960.75,27006377.4094673
166,271.227924848872,221.925,2415490.59780354,253336.71875,2406340.7139747
167,282.252076473981,213.085,10045823.4265712,1490218.125,9808055.64026418
168,323.223074885252,219.447,2684196.90153951,318091.46875,2684180.42453951
169,371.058781424411,227.067,448843.645369698,88655.21875,448836.101655412
170,383.076064433211,219.447,8520852.78671326,1269026.375,8520836.31371326
171,460.330085377844,225.824,219365.175561035,47051.5546875,219354.869161035
172,565.197675772633,229.558,101794.674670312,31648.265625,101789.621070312
173,162.982524898582,227.067,915431.446367186,152951.28125,915421.100589408
174,213.014098548534,230.803,83041.7785699217,19178.25390625,83036.5809699217
175,227.165560180593,227.067,348962.10532194,41013.390625,347684.056020894
176,251.049682198608,229.558,248445.836603237,61315.265625,248438.137746094
177,255.051083998298,230.803,240428.760639941,36201.11328125,238079.615574644
178,259.118680471248,228.313,826149.326554687,138778.65625,825671.572611877
179,269.139566932916,221.925,541923.05460374,97775.53125,535037.101210444
180,285.010650349445,230.803,119383.780991406,40535.5390625,119378.583391406
181,285.270814300625,211.843,23413275.9784953,3219906,23407630.0249933
182,286.989924051872,230.803,225810.828856879,52646.73046875,225199.953447333
183,328.983133538755,229.558,155157.438339843,44033.84375,155150.988339843
184,382.08384806244,219.447,50443378.0617667,6988278.5,50438435.3587999
185,148.952605429508,232.141,128063.489276367,50496.01171875,128058.293276367
186,187.134108539755,227.067,669663.667960787,96396.0859375,658323.822883902
187,195.1392624752,230.803,115545.983583008,37124.6484375,115539.532749674
188,221.049042198893,229.558,301572.580377404,43676.95703125,297056.782461882
189,224.056615309739,229.558,178637.417328125,43582.48046875,178629.716756696
190,235.134072809691,229.558,332419.260379883,52801.76171875,331894.138303306
191,242.0670848925,232.141,214228.750933594,50903.75390625,212737.303123117
192,245.139662142506,230.803,166710.830445703,37684.84375,163836.360711085
193,315.058149746792,229.558,195952.945554687,37599.54296875,195945.244983259
194,143.915655996842,228.313,261472.74968119,34476.21484375,249023.911327027
195,159.127661872052,234.808,175768.216683315,49970.93359375,175761.720969029
