	RT	Std3_2
116.0108445388195	552.739013671875	1.715044864E9
123.0318527589489	411.3659973144531	1.531055232E9
189.06371988921836	586.8939819335938	1.058873664E9
130.02653535566415	621.822998046875	5.76186304E8
127.9122287370614	545.2839965820312	3.86567072E8
205.0595266512653	295.20098876953125	2.78794112E8
95.98761147155423	1358.5699462890625	2.74250688E8
127.91222916122975	558.9619750976562	2.4344488E8
196.05828414587756	594.4869995117188	2.3311112E8
256.24030836667106	213.79200744628906	2.10396544E8
159.07179418448086	295.20098876953125	2.04470448E8
129.04258879891108	487.25799560546875	1.6556672E8
72.02046722641728	552.739013671875	1.3325076E8
324.04506993528787	534.1229858398438	1.28227944E8
284.27149518869663	212.5489959716797	1.01643048E8
124.03519994911571	411.3659973144531	1.0141548E8
185.99297839479547	661.656005859375	9.6283904E7
216.0401966373351	608.1489868164062	9.1733136E7
244.08816143830276	443.1960144042969	8.7418E7
131.05818180708314	576.708984375	8.3514096E7
86.03630028291073	621.822998046875	8.3034648E7
190.06705197768414	586.8939819335938	8.0298912E7
117.01420590640932	553.97802734375	7.744184E7
147.0354108137635	373.6239929199219	6.3446732E7
173.9652138297081	1354.75	6.0840712E7
260.0296290760937	635.906005859375	5.8353164E7
115.94356224063196	1362.280029296875	4.8085164E7
144.04226386697954	363.614013671875	3.9995736E7
257.2436617208455	213.79200744628906	3.6048328E7
136.05249998319744	292.7349853515625	3.524008E7
189.9126979414249	545.2839965820312	3.4135732E7
130.02664463835427	451.8949890136719	3.3268746E7
131.029828334803	621.822998046875	3.320363E7
218.03708769358065	608.1489868164062	3.1196616E7
97.97663668913685	646.0759887695312	2.914294E7
207.05530983882338	295.20098876953125	2.6341994E7
98.00016563242566	363.614013671875	2.5787898E7
178.0477754664939	451.8949890136719	2.5649776E7
305.96012739066583	541.5780029296875	2.537772E7
122.03680456022148	363.614013671875	2.3314948E7
206.06292666713463	295.20098876953125	2.2777272E7
117.94178034399775	1362.280029296875	2.2535172E7
305.9601352719344	560.198974609375	2.2445266E7
171.0718744885064	293.9679870605469	2.121771E7
277.80635957915007	547.7540283203125	1.9735316E7
285.27485516869604	212.5489959716797	1.8503332E7
317.7464020553028	547.7540283203125	1.7912486E7
144.11503427399813	253.51699829101562	1.7440676E7
79.04153292682163	411.3659973144531	1.7195826E7
77.97678322847786	1358.5699462890625	1.6626793E7
250.06241202995704	588.1279907226562	1.5907335E7
160.07517051555678	295.20098876953125	1.5818174E7
96.98719171575651	1354.75	1.5796489E7
197.0616465152504	594.4869995117188	1.5753667E7
129.04260611978157	586.8939819335938	1.5568291E7
196.0736150160655	277.635009765625	1.5424886E7
263.9703215193304	661.656005859375	1.5380294E7
118.0151232397128	550.2269897460938	1.5267245E7
124.06369971092732	364.8559875488281	1.462158E7
115.94356113792891	319.5639953613281	1.3716195E7
171.05319939695795	586.8939819335938	1.3522562E7
180.0634462872142	610.6279907226562	1.3125458E7
325.0488396716778	534.1229858398438	1.3118574E7
196.05828965959728	576.708984375	1.2634018E7
77.9767823659255	1366.1300048828125	1.2618519E7
102.06791649324497	306.6809997558594	1.2359823E7
256.24036211418064	1358.5699462890625	1.200185E7
173.96519088679423	704.4990234375	1.1819454E7
116.0837311848263	277.635009765625	1.1556955E7
133.8751395533085	604.4340209960938	1.1472785E7
211.04572479812825	586.8939819335938	1.1245454E7
97.98448174230835	1358.5699462890625	1.116928E7
114.99618960365291	267.2950134277344	1.1089202E7
216.8449195208214	562.8599853515625	1.1058305E7
145.07387643568035	586.8939819335938	1.0842132E7
216.84492696515377	540.3419799804688	1.0748823E7
191.0676693159469	586.8939819335938	1.0665927E7
130.0266199865505	566.5800170898438	9832814.0
161.0676185991153	295.20098876953125	9788459.0
233.93206080735922	1354.75	9785377.0
326.04093055548117	534.1229858398438	9699865.0
90.0313376328434	339.5880126953125	9460163.0
158.13068829790126	238.16299438476562	9435145.0
135.87249536303045	603.1950073242188	9294949.0
130.04595211455742	486.0199890136719	9021032.0
196.05830892383338	637.1480102539062	8860531.0
245.09159703881943	443.1960144042969	8744318.0
211.01516403759908	649.9949951171875	8676326.0
319.7445919885142	553.97802734375	8295019.0
256.2403436226432	1377.81005859375	8283823.0
122.04800978417423	364.8559875488281	8248146.0
130.02662553447468	537.8690185546875	8116444.0
124.9093073481483	608.1489868164062	8091031.5
196.05835473380696	521.551025390625	7921596.5
233.93205990462343	1367.3599853515625	7884396.0
178.04775021206382	569.2429809570312	7722020.5
116.08372986645422	289.0270080566406	7672853.5
90.03132288265793	611.8679809570312	7598838.5
318.1064404172917	647.322021484375	7544379.5
147.0531666754662	585.6610107421875	7409557.5
160.0371929342008	450.64300537109375	7398271.0
115.94354681793867	392.5610046386719	7338646.0
307.0905658715837	487.25799560546875	7282861.5
134.02153824214886	649.9949951171875	7231963.0
195.9131690484148	809.405029296875	7186535.0
173.9652084418629	1421.0	7096779.0
309.1062412297534	574.2319946289062	7029418.5
228.2090742303393	217.51300048828125	7021121.0
135.98047173970673	1355.989990234375	6661603.0
188.07977831526958	493.6960144042969	6578720.0
200.17774937432637	224.0570068359375	6471852.0
161.1052389961547	522.791015625	6414977.0
130.02665810672406	517.8250122070312	6354106.0
97.97683577086816	604.4340209960938	6318130.0
125.03603353334091	411.3659973144531	6294344.0
117.94177952010533	316.9020080566406	6267189.0
174.96479726509867	1354.75	6262308.5
197.01810135094397	526.5159912109375	6250477.0
130.02665303524057	496.1929931640625	6195479.5
119.05827598682674	639.8150024414062	6147633.5
95.03672872933777	411.3659973144531	6068271.5
102.03151944094841	436.8169860839844	6065103.5
232.02181698900912	551.4929809570312	6055501.5
124.02902190737622	411.3659973144531	5897638.0
250.0395800978897	230.28900146484375	5854511.5
155.95472993054076	1354.75	5818693.5
130.09946558033002	263.572998046875	5818131.0
163.03029744319426	416.30999755859375	5804950.5
378.12757507509065	585.6610107421875	5777020.5
78.01339533794501	436.8169860839844	5772461.0
217.0434080476518	608.1489868164062	5769679.5
204.8762873778891	320.80499267578125	5678486.0
265.9051321229592	553.97802734375	5604489.0
186.02954529442383	601.9190063476562	5469142.5
204.8762828017868	1358.5699462890625	5411337.0
203.1159084072454	522.791015625	5363461.5
114.031717563355	611.8679809570312	5200985.5
123.97488228215057	1331.6300048828125	5118680.5
117.93583192643472	815.635986328125	5100687.5
218.84313912358093	564.0989990234375	5005419.0
206.8744843345031	318.322998046875	4986831.0
206.87449696210945	1349.68994140625	4944811.5
132.03073666637184	623.0980224609375	4852220.5
284.27156402727735	1358.5699462890625	4848855.0
178.04780148839998	517.8250122070312	4756968.5
195.87597469928286	316.9020080566406	4752062.5
124.90932226832396	522.791015625	4696893.0
73.02383185898344	553.97802734375	4696546.0
445.65036216220915	545.2839965820312	4686706.5
132.06155372237046	575.469970703125	4682146.0
78.01339926652211	340.8330078125	4677570.5
159.12595535235656	522.791015625	4603703.5
375.06597365983555	527.9349975585938	4579354.0
352.07667156405415	267.2950134277344	4556267.0
144.04227340778587	308.1000061035156	4535354.0
266.070160930646	443.1960144042969	4527568.5
124.9093188995075	1334.2900390625	4518690.5
178.04779961749674	493.6960144042969	4509858.0
218.843129892908	539.1060180664062	4508444.5
215.84013859185046	1334.2900390625	4507741.0
218.04033644362764	594.4869995117188	4498386.5
172.14643114405177	231.5780029296875	4456363.5
175.96204312389463	1355.989990234375	4436091.0
213.84215940535682	1335.530029296875	4373134.0
242.2247307053585	216.27499389648438	4351972.0
197.8741796859917	316.9020080566406	4328352.0
359.07203528842655	285.30999755859375	4260879.0
123.97486264668912	393.9800109863281	4257592.5
97.98448259908479	1386.699951171875	4225370.0
129.04257401641073	534.1229858398438	4169061.75
312.1761923657055	206.28700256347656	4147701.0
106.02648289827695	539.1060180664062	4039241.75
265.11614521509193	522.791015625	3999155.75
87.03966703900349	621.822998046875	3997947.5
326.1917989430937	205.03799438476562	3970646.25
261.0330208870738	635.906005859375	3945424.5
400.1093429455272	585.6610107421875	3928803.25
311.90961020093613	1357.22998046875	3835410.0
121.01971311550925	629.4819946289062	3731201.5
243.9232056793128	550.2269897460938	3727041.75
156.1151270295118	238.16299438476562	3721173.75
75.99772189813777	343.4679870605469	3676551.0
195.91320706608775	1352.1700439453125	3668223.5
341.94785089314854	661.656005859375	3644690.75
148.03882495739262	373.6239929199219	3637764.0
189.94669788650694	392.5610046386719	3628165.75
246.084008591797	443.1960144042969	3598091.75
281.0577855992782	285.30999755859375	3590960.0
100.01584381828542	451.8949890136719	3502315.5
212.1413903758959	239.40499877929688	3463529.25
190.06104980218043	586.8939819335938	3446430.0
209.9419892347578	1352.1700439453125	3437147.5
117.94176123872732	392.5610046386719	3433180.25
407.9097927454899	1355.989990234375	3428409.0
86.03634739302885	396.4700012207031	3421611.5
72.02049600721068	611.8679809570312	3340546.25
145.03755101058664	381.1780090332031	3321517.75
151.02453041660573	486.0199890136719	3316846.25
102.06791412218807	353.614990234375	3309765.5
189.94669800090972	1331.6300048828125	3302984.5
206.16712772994117	235.49600219726562	3263375.0
137.87045056627028	604.4340209960938	3242289.5
141.99344039191908	1358.5699462890625	3195086.25
198.06234802044023	594.4869995117188	3191958.25
106.94312878994477	629.4819946289062	3136160.5
186.99636732759825	663.0770263671875	3135147.0
290.05568972491864	451.8949890136719	3128814.75
137.05577732301418	291.4960021972656	3096159.25
447.6472448742478	546.52001953125	3091492.25
152.0084684990622	623.0980224609375	3083146.25
241.0435481050112	507.6210021972656	3072603.75
124.90931708528744	451.8949890136719	3049449.0
126.90740894295071	610.6279907226562	3047322.75
170.10558208752443	364.8559875488281	3036023.0
175.96204022767478	1366.1300048828125	3028973.75
106.94315425461404	316.9020080566406	3024780.25
88.05203760849277	392.5610046386719	3007812.0
174.96479709116082	1375.1199951171875	3005128.0
111.9830332167009	435.5710144042969	2998585.5
206.0587636639472	292.7349853515625	2985389.5
258.24706395461214	215.03500366210938	2974353.5
162.05285819677877	610.6279907226562	2966259.5
195.87589438528605	624.3350219726562	2960340.5
215.840086596726	611.8679809570312	2930962.5
149.0312318618466	373.6239929199219	2917708.5
165.04272153123964	1366.1300048828125	2913661.0
99.95614600381997	318.322998046875	2911583.0
371.9861427481536	661.656005859375	2909992.75
185.96843450330837	406.4360046386719	2854547.25
207.97498875612158	661.656005859375	2851929.0
329.93255212123506	1366.1300048828125	2789183.75
125.03846887817105	410.1340026855469	2780481.5
188.02394589353793	289.0270080566406	2769345.5
185.96856331837972	212.5489959716797	2752592.0
103.06315475687848	585.6610107421875	2716988.0
97.99187285508293	1353.510009765625	2698896.75
195.94723565724388	1353.510009765625	2677491.25
224.80561000233917	610.6279907226562	2659154.5
95.99995910970044	1381.530029296875	2658832.25
145.04564107311975	363.614013671875	2653106.5
213.8420941044849	619.3489990234375	2645673.25
205.09504842783446	522.791015625	2583330.75
99.9739256917856	604.4340209960938	2574910.5
240.02398937259977	643.5830078125	2565470.75
173.97751276786101	1364.8800048828125	2546661.75
282.255910682381	212.5489959716797	2546314.25
85.99755994168856	1326.47998046875	2541567.5
197.87409017568507	621.822998046875	2515241.75
196.05834316928966	825.7780151367188	2512685.25
77.97677984997134	1426.0699462890625	2492165.75
346.02698845888307	534.1229858398438	2467264.5
206.8396106769616	618.1110229492188	2456838.75
160.03715499295097	568.0009765625	2453450.0
185.96856016758383	381.1780090332031	2420444.75
251.95508164115748	1362.280029296875	2415320.5
185.9685563022413	349.73699951171875	2414397.75
185.96856674529386	11.783699989318848	2406252.0
200.02977442143205	451.8949890136719	2390268.75
215.84016441407832	596.9609985351562	2380707.5
81.01855169790299	392.5610046386719	2380134.0
136.95238444865157	1366.1300048828125	2355923.5
185.96856042522353	63.10200119018555	2354930.5
219.97075994174267	1353.510009765625	2332304.0
102.03151137792156	610.6279907226562	2314093.5
208.0586654811361	295.20098876953125	2308076.25
185.9685601396428	338.343994140625	2292964.75
195.95382522106613	646.0759887695312	2284605.5
144.04223927434998	610.6279907226562	2278045.5
79.96579122982543	646.0759887695312	2251655.5
249.08740024024115	212.5489959716797	2246646.5
224.80566648418	599.4390258789062	2242687.0
215.84014438656786	315.5530090332031	2242235.5
340.2073655930194	205.03799438476562	2233918.25
222.80783901014038	610.6279907226562	2231196.25
