	RT	Std3_1in1000
95.98761108905785	1355.0400390625	2.76092096E8
256.24033093028663	214.2779998779297	1.17320312E8
173.9652123819191	1353.800048828125	6.1701288E7
115.94356366977881	1365.3900146484375	5.0831432E7
115.94355627893354	1382.219970703125	5.0766896E7
284.27151301019245	213.03500366210938	4.2943324E7
117.94178250993974	1365.3900146484375	2.3443398E7
117.94177136300287	1382.219970703125	2.2258892E7
257.2436836468857	214.2779998779297	2.0017946E7
136.0524874830857	302.4119873046875	1.7444248E7
77.97678342682586	1353.800048828125	1.6594325E7
96.98719374087024	1355.0400390625	1.5512592E7
97.98448316552793	1356.31005859375	1.2013975E7
144.11503418867068	253.03900146484375	1.134057E7
256.2403527443148	1362.9100341796875	1.1002193E7
233.9320692622523	1356.31005859375	1.0477766E7
116.01094692701825	554.9019775390625	1.0292886E7
285.2748770839213	211.79200744628906	7988258.0
195.91316849367013	830.4829711914062	7400384.5
174.96479862147234	1353.800048828125	7000208.0
135.98047182687122	1355.0400390625	6144322.5
204.87628385734303	1348.760009765625	6058239.0
155.95473496203735	1356.31005859375	5858418.5
206.87449787652253	1348.760009765625	5670230.5
158.1306832918593	240.24400329589844	5624486.5
215.84014073211054	1334.5	4854297.0
284.2715715624289	1364.1500244140625	4660129.5
175.96205952480128	1356.31005859375	4629998.0
228.209115387075	216.80599975585938	4603030.0
213.84216070234143	1338.43994140625	4496811.0
195.91315870555763	1183.5899658203125	4477215.0
122.03680104088768	353.5299987792969	4301400.5
124.90931954336355	1334.5	4299151.0
209.94200203586968	1353.800048828125	4252429.0
116.08372577435894	284.6080017089844	4186875.5
311.9096024546665	1355.0400390625	4033559.5
200.1777451392059	223.4530029296875	3965659.25
195.913201828572	1351.239990234375	3963700.25
407.9097753139694	1355.0400390625	3727520.25
141.9934514433967	1355.0400390625	3432046.25
130.09943636218873	265.625	3339262.25
102.0679167058056	335.64300537109375	3297712.0
127.9123202958686	549.8410034179688	3082441.5
242.22475948303284	215.5240020751953	3024410.5
95.99993453072895	1362.9100341796875	3020630.25
233.93203502033137	1344.8199462890625	2945668.0
173.97751534218347	1362.9100341796875	2898297.5
195.9472325786081	1353.800048828125	2758448.5
97.9918726210649	1356.31005859375	2753499.0
329.93255529941433	1357.550048828125	2685654.5
252.10328430580407	214.2779998779297	2682618.25
251.95507322765235	1362.9100341796875	2676648.25
141.9934321662003	1365.3900146484375	2668451.0
172.14643215174453	231.32400512695312	2630194.25
136.95237999222536	1362.9100341796875	2500518.0
219.97074784403304	1355.0400390625	2409894.0
94.0415744614393	298.65899658203125	2307292.5
293.89891994966024	1355.0400390625	2292335.5
266.1552264198785	1360.1199951171875	2236017.75
233.93204904091505	692.2999877929688	2194419.0
284.075255197714	208.052001953125	2175502.0
257.24371568072985	1355.0400390625	2162246.75
156.11511588195663	238.9980010986328	2109702.75
195.87594128680473	1337.02001953125	2091727.5
212.14136639613068	240.24400329589844	2074194.625
217.83771732537792	1337.02001953125	1954685.25
123.03208511833628	409.1499938964844	1949596.0
195.91318366784844	1386.1199951171875	1905282.0
172.00425319958018	1351.239990234375	1885740.125
284.2715591270253	1399.1400146484375	1875520.375
407.9097774059673	1374.56005859375	1871553.375
197.8741674588087	1337.02001953125	1865946.125
211.93901875361888	1353.800048828125	1840754.25
76.01548277452716	380.0539855957031	1809611.625
254.2247196699804	1362.9100341796875	1771480.375
287.9193573124548	1352.47998046875	1761846.25
234.93163957396865	1356.31005859375	1746211.875
195.91316667629837	957.8900146484375	1742690.0
117.94178452480574	32.5265998840332	1741120.625
228.20911519463542	1360.1199951171875	1730957.875
206.16711096962035	236.5030059814453	1717473.875
126.90742868649082	1333.260009765625	1697045.0
141.99343447622508	1374.56005859375	1661572.875
137.0557721592029	302.4119873046875	1613507.75
258.24710185630965	213.03500366210938	1587870.875
216.84499389015886	548.593017578125	1574478.25
88.05204705140612	387.6610107421875	1570493.5
95.99999550185197	1342.1600341796875	1567330.625
266.15520264154407	205.46200561523438	1553892.125
371.87624329054324	1356.31005859375	1483547.625
163.96756131981155	1333.260009765625	1461336.0
151.96976211066143	1325.3900146484375	1455480.375
242.2247649368968	1362.9100341796875	1427293.0
117.94179010969553	386.4079895019531	1392147.375
273.8905549550727	825.4229736328125	1388069.0
86.03636546663314	395.2699890136719	1387314.0
214.19346360095597	220.58900451660156	1372437.125
174.96477861575667	693.5960083007812	1352457.0
295.8072028844974	1364.1500244140625	1349570.125
97.99186888539603	1384.8800048828125	1337620.375
233.93205163619916	770.8510131835938	1317218.375
155.95471953165406	693.5960083007812	1272400.875
233.9320489641708	1405.4200439453125	1258623.75
196.91316124797427	824.1690063476562	1257175.25
282.2559249088723	1364.1500244140625	1248181.0
116.94692874587751	1365.3900146484375	1246744.75
236.96097475151242	1351.239990234375	1234950.25
129.0426371863519	486.4840087890625	1209811.875
174.96478255192665	716.3060302734375	1201290.125
208.87270286166725	1362.9100341796875	1185664.875
312.9091773120415	1356.31005859375	1171842.75
130.06305613394673	376.2919921875	1169700.0
304.7728557694894	1339.6800537109375	1137998.875
138.94785244807906	1365.3900146484375	1136532.25
148.03723296605824	590.1179809570312	1132567.875
134.021550350353	649.3690185546875	1102825.25
196.05837093373643	595.1959838867188	1087736.125
393.87065324091094	1358.8800048828125	1082768.375
285.2749275353546	1358.8800048828125	1076374.25
204.87627527717908	1410.780029296875	1071297.25
209.94196260513883	1362.9100341796875	1049290.75
140.0143636324459	1360.1199951171875	1047164.125
235.92892164764612	1352.47998046875	1043380.9375
186.16203820124954	227.38999938964844	1037199.3125
312.1762325032126	1357.550048828125	1027823.1875
326.1917749831186	1360.1199951171875	1024958.8125
270.21964329994637	216.80599975585938	1024954.75
270.25590453432835	214.2779998779297	1023186.375
233.93203283928526	836.7990112304688	1018275.5
293.8091457795782	1348.760009765625	1017896.6875
155.95472524303858	639.2760009765625	1005439.9375
200.17776076945572	1357.550048828125	1002570.75
282.25589366097716	1380.93994140625	999859.5
240.20913453903285	216.80599975585938	999111.5625
74.03618660324345	438.54901123046875	992819.375
242.22473501043893	1379.699951171875	986090.3125
198.16207105545305	222.02000427246094	978059.5
233.9320323568141	869.77197265625	968776.75
175.9694352273684	1355.0400390625	967243.5625
233.9320343980071	915.7849731445312	965520.5
145.118415107855	254.28700256347656	963919.6875
236.07201892851035	220.58900451660156	958701.5625
286.27817603199014	211.79200744628906	957983.0625
174.96479117281348	639.2760009765625	955817.0625
206.83970529723052	1335.739990234375	951844.4375
206.87449134360844	1410.780029296875	948057.4375
174.9647924975201	763.1329956054688	932644.9375
126.90738341985204	605.2739868164062	923625.875
233.9320359816293	957.8900146484375	919917.5625
195.91318742778404	1423.510009765625	918510.75
204.84171054846914	1331.8399658203125	914921.0
161.0841118393157	1387.3599853515625	906621.3125
235.9289162741604	1364.1500244140625	900483.3125
97.97671859651953	1364.1500244140625	895479.75
78.9763587705477	1356.31005859375	887003.25
133.87516318862572	602.7769775390625	883419.8125
408.9092772102397	1360.1199951171875	867137.1875
195.9472349085716	1383.6400146484375	866921.25
72.02050492149345	553.6539916992188	862680.125
130.02666844108592	622.9340209960938	856353.75
175.96202077631966	698.6019897460938	853352.625
157.96231978447955	1351.239990234375	851203.75
179.97029232970667	1352.47998046875	847458.375
249.08734922368535	1355.0400390625	824056.3125
285.27492628971123	1383.6400146484375	821722.625
191.96237895573123	1322.8900146484375	793932.0
310.1816891359924	1365.3900146484375	793355.5
126.90735873846465	465.04901123046875	785074.9375
155.954727518834	793.801025390625	783552.25
206.83973326007936	467.552001953125	781594.6875
196.91318888531742	1352.47998046875	781395.3125
238.1318295859218	1355.0400390625	778032.1875
270.2559464561192	1358.8800048828125	768258.3125
282.2559121917885	214.2779998779297	766366.25
302.24598700317034	213.03500366210938	760712.375
293.8988918586601	1377.0400390625	759042.6875
204.87629117402153	213.03500366210938	757623.6875
146.99087991664734	216.80599975585938	754501.25
172.11004965026095	259.2829895019531	752748.25
146.99087772067537	47.762001037597656	752637.25
229.21226004182967	218.09500122070312	743966.25
238.13186129900268	1370.47998046875	731916.375
314.93849619574814	1350.0	729113.3125
156.9543477463096	1355.0400390625	726294.25
698.2997666328035	222.02000427246094	724677.6875
146.99087188897187	172.5469970703125	723988.0
90.03134330629076	470.0929870605469	719462.5
161.08411418532424	1365.3900146484375	717375.375
161.08411820375122	1353.800048828125	711047.4375
204.8762849416147	26.210800170898438	710743.6875
204.87627023526625	5.315690040588379	710002.75
218.8432187220854	548.593017578125	709186.5
289.9164145346847	1352.47998046875	708322.625
128.90461105490579	1334.5	706916.4375
174.96478302588073	829.22900390625	704265.875
189.063797951571	586.3709716796875	698900.6875
146.9908821648262	412.9930114746094	696795.875
326.19183031860825	1378.4599609375	694816.5625
146.9908760500776	199.1840057373047	693414.25
173.97754564896942	1409.530029296875	690253.0625
196.9131650217694	1183.5899658203125	689828.1875
295.7724667113141	1337.02001953125	686260.5625
206.87449208278875	214.2779998779297	680227.5625
213.8421646009469	473.8890075683594	678657.625
79.97366632983726	1352.47998046875	678007.1875
146.99087957035462	392.76300048828125	676343.9375
306.7708648423876	1344.8199462890625	674415.75
273.89057450468215	1351.239990234375	669989.1875
174.96478314510526	968.1900024414062	666235.625
174.96477386923084	932.2890014648438	664694.875
302.7749008281712	1344.8199462890625	662748.4375
213.8421710043964	436.00201416015625	662419.3125
155.95472245320485	840.6069946289062	661349.0625
155.95471729497208	890.06201171875	659395.9375
118.9359895376017	819.1079711914062	657344.4375
147.9732877011067	1342.1600341796875	655413.8125
294.1867646483389	1355.0400390625	652325.5
155.95471590820753	968.1900024414062	649704.6875
117.96984517181016	1355.0400390625	648421.375
313.9064791553074	1355.0400390625	643953.4375
224.80568048160941	1334.5	642536.25
382.21059582921976	1387.3599853515625	640681.1875
204.8417373644151	443.6000061035156	638764.25
204.876273897266	138.35800170898438	638607.1875
155.96716404333029	1366.6300048828125	637219.1875
159.13405676819175	240.24400329589844	635527.875
204.8762868903335	51.52980041503906	626657.4375
286.8067919689096	1338.43994140625	623794.1875
133.87516065403054	509.2070007324219	618464.125
206.8397239641436	511.7550048828125	618150.125
163.975377468353	1352.47998046875	613189.875
204.8762751490771	91.10060119628906	612489.9375
254.1519365499844	231.32400512695312	611012.8125
213.84215657125876	369.92999267578125	608119.375
201.18109278405504	223.4530029296875	602382.125
243.22815564096626	215.5240020751953	601396.125
213.84218447789635	401.5880126953125	600523.9375
130.02667387023587	543.593994140625	600383.5
133.87515939155807	576.302001953125	600263.625
213.84216440372307	173.802001953125	598883.3125
116.04735434673954	419.4429931640625	597050.3125
206.87450089409683	63.1067008972168	594678.0625
206.87450252307485	6.758689880371094	592802.125
161.08411208313635	1396.469970703125	592281.625
294.1832124168239	220.58900451660156	588719.5
340.207409807231	1360.1199951171875	587999.625
175.96203236867836	770.8510131835938	582567.3125
213.84216759304886	340.6619873046875	582205.375
204.87628201569404	1439.97998046875	579270.1875
133.87516199462053	478.9309997558594	578780.875
174.96477971984476	1024.0899658203125	578723.3125
169.98037145730373	1321.4599609375	573942.8125
139.0269682145879	1353.800048828125	573061.875
365.8966538441961	1353.800048828125	571727.9375
118.9451481662449	1361.5400390625	571473.0625
297.8054035127213	1348.760009765625	567435.6875
204.84173801946588	419.4429931640625	564509.75
127.02451815009235	263.12298583984375	556810.75
92.0106302254421	1311.2099609375	556104.1875
206.83971940377356	521.8469848632812	555513.1875
206.87450164428392	130.73300170898438	552564.1875
123.99529593157035	1365.3900146484375	545118.875
204.8762787323703	263.12298583984375	544686.375
204.84173248748652	514.2559814453125	543715.875
175.96203820160292	1423.510009765625	542746.5625
204.8417576202421	399.0329895019531	541751.9375
213.84216144214182	290.87701416015625	537092.9375
206.83972199630267	369.92999267578125	533915.8125
215.84015982473372	602.7769775390625	532362.8125
201.9523502640959	1351.239990234375	532220.875
298.25095378169044	213.03500366210938	532056.5625
96.9917864380648	1355.0400390625	531376.0
146.99087627043497	465.04901123046875	530060.6875
409.90636746770025	1355.0400390625	529575.75
126.90741298590302	419.4429931640625	528752.75
280.24020754546564	1356.31005859375	526545.625
206.83971034686496	321.5320129394531	522118.46875
213.84215726418986	527.0360107421875	521698.71875
204.84173967875614	325.3370056152344	521386.84375
348.89327392459097	75.89859771728516	520533.8125
204.84172849956454	590.1179809570312	520447.75
312.30309634261005	210.5449981689453	519913.9375
91.9783078575494	1246.699951171875	518296.0
175.96204263616488	807.72998046875	514257.375
207.05418380280736	1388.7900390625	511426.875
348.8932772219459	177.61300659179688	511296.9375
91.97830378208653	1296.9200439453125	507488.25
330.93212021330805	1357.550048828125	507367.0625
204.87628006678312	342.1059875488281	505597.15625
206.83972231430818	575.052978515625	504902.9375
117.01429506371346	553.6539916992188	504273.84375
293.77452814325727	1335.739990234375	504037.96875
206.83972135748607	271.93701171875	503888.625
207.0541862541637	1373.3199462890625	494635.4375
206.83973116268325	595.1959838867188	493093.84375
158.99644490753226	1355.0400390625	491124.8125
175.96201910013383	988.5150146484375	489981.21875
204.84174411374636	372.4840087890625	485082.53125
294.89847081304924	1357.550048828125	484262.90625
204.8762845999962	324.0830078125	483049.8125
257.09352786395834	1351.239990234375	480439.34375
207.05417757961115	1355.0400390625	480320.0
348.89331324016433	46.46310043334961	478866.03125
175.96201946268218	864.7000122070312	476894.5
348.8932855461744	96.21209716796875	473174.90625
348.89329083015417	14.488800048828125	471698.40625
97.9671269615014	707.4550170898438	470918.34375
354.2078866854566	1360.1199951171875	470142.28125
100.05223274051218	357.29400634765625	468238.3125
118.93599121275099	1183.5899658203125	466371.0
147.97328228294745	507.95599365234375	464841.28125
255.9140760210137	1352.47998046875	463376.09375
204.84173489066464	288.3699951171875	462896.1875
206.87449972711084	299.9100036621094	461666.28125
126.90744602595966	406.64801025390625	459932.46875
91.978307011951	1169.239990234375	458936.8125
326.31871029996546	210.5449981689453	456918.53125
133.87516480652232	638.0239868164062	456026.65625
242.07934056099828	1365.3900146484375	454719.71875
136.97996962107058	1357.550048828125	451448.15625
118.02663631308326	622.9340209960938	449058.75
204.876270897206	361.1029968261719	445838.78125
206.83972995753444	614.0999755859375	445193.90625
210.94162892173202	1353.800048828125	445122.8125
175.96202860994296	957.8900146484375	443146.15625
206.83972190511776	208.052001953125	440899.75
206.83975795351134	249.20700073242188	440227.46875
146.99087839648544	492.8219909667969	439792.9375
289.0652246747606	1353.800048828125	439147.46875
213.84216257397836	605.2739868164062	437410.6875
330.2772861186556	211.79200744628906	431010.40625
298.16046273119423	1357.550048828125	427481.96875
213.84216220944649	75.89859771728516	427302.84375
126.90750359714711	211.79200744628906	426384.03125
251.04407090953706	1384.8800048828125	425324.75
222.80789054488642	1334.5	424611.40625
233.93203197227717	1209.3399658203125	422894.65625
133.87515988220397	1333.260009765625	419014.40625
91.97830268329359	1035.7099609375	418806.03125
157.95145304407993	1358.8800048828125	416092.375
148.03725317242052	1360.1199951171875	415704.46875
284.8086215596713	1337.02001953125	415330.21875
137.9987085556622	1350.0	415230.25
100.05224203386254	268.1319885253906	414802.46875
134.07320135648223	1388.7900390625	414796.625
241.95280367938363	1355.0400390625	414072.59375
297.77041651127223	1334.5	411816.4375
289.065220612262	1369.239990234375	411247.90625
134.0732331745131	1370.47998046875	408206.34375
134.07320907106208	1370.47998046875	408206.34375
206.83973246165786	75.89859771728516	407232.0625
204.84172874304244	208.052001953125	405981.4375
313.9063225908519	1365.3900146484375	405306.21875
193.9187071516376	827.9739990234375	403257.59375
206.83975016068038	138.35800170898438	402834.875
126.90745728907811	390.1679992675781	402772.5625
204.84174144853978	140.8719940185547	402722.375
91.9783077114477	982.1740112304688	402389.28125
91.97830797387202	896.5809936523438	401943.15625
97.99187503827721	1419.75	401095.25
155.96712962513314	1383.6400146484375	400393.625
91.97829795025642	1314.969970703125	400376.40625
251.04400430856649	1364.1500244140625	399401.0
199.872393406171	1337.02001953125	399137.1875
92.01066911379745	1351.239990234375	399130.21875
206.8397254077082	96.21209716796875	398856.21875
204.84173750208095	177.61300659179688	397678.875
116.94064439165241	1358.8800048828125	397069.25
225.81089381981923	546.093994140625	396952.84375
372.87574904558494	1355.0400390625	395331.6875
233.9320375679776	1165.27001953125	394751.125
204.84174006975329	88.58799743652344	394452.53125
233.93203409429603	1256.8699951171875	393470.90625
91.97830923413278	819.1079711914062	389557.5625
161.08411382243276	1421.0	389291.90625
91.97830653799781	867.2150268554688	389158.53125
91.97830955214907	713.802001953125	389104.1875
206.83974594846856	665.8079833984375	385444.6875
126.90745779075493	334.3890075683594	385342.75
206.83970999701168	187.79100036621094	383079.96875
239.11582640270188	1364.1500244140625	381966.375
91.9783145997505	753.0089721679688	381854.6875
133.87516064622665	664.5579833984375	379845.78125
91.97831199262781	843.1619873046875	379642.09375
315.89349700934326	1361.5400390625	377774.65625
206.83973465836723	701.1500244140625	377235.96875
174.96478735656902	1075.969970703125	374854.125
123.04016388055022	353.5299987792969	372932.59375
133.87516316552984	446.10400390625	371534.09375
208.8374218448874	1335.739990234375	370020.78125
331.9294075777512	1360.1199951171875	368792.34375
272.23524221392285	223.4530029296875	367426.5
126.90747378645898	306.39599609375	366201.78125
255.92645843851525	1344.8199462890625	366053.28125
255.22805152312972	1355.0400390625	364364.15625
126.9074873453316	261.8290100097656	364022.375
148.03722798076117	1368.0	362709.25
91.97830761510453	675.905029296875	359651.3125
373.87320109825373	1355.0400390625	359417.09375
126.90747156833399	172.5469970703125	359013.3125
174.96477856031467	1210.5999755859375	358851.8125
126.90748375679148	279.5050048828125	357871.46875
352.22840835970464	1355.0400390625	356627.53125
91.9783087302612	663.3060302734375	355070.25
268.2402610071266	1352.47998046875	352558.65625
207.054166002751	1418.5	347535.25
234.93161135028558	701.1500244140625	346917.625
196.9468711799352	1353.800048828125	345790.375
338.2129277923916	1355.0400390625	344315.5
240.2091527718858	1358.8800048828125	343143.71875
315.89354156559017	1348.760009765625	343098.25
92.01067142475529	1384.8800048828125	343040.1875
224.80568091484668	605.2739868164062	342987.34375
92.01066389546415	1373.3199462890625	340829.53125
204.87627213027872	399.0329895019531	337970.0
126.90747492407307	153.5290069580078	337203.0625
204.8417486796814	46.46310043334961	335856.375
280.2402280885091	1387.3599853515625	333023.71875
157.95041974564816	1324.1400146484375	332134.09375
140.01437901454008	304.9580078125	331813.625
284.27157199336085	5.315690040588379	329939.9375
219.83549021334284	1337.02001953125	329593.8125
123.99529387839975	1340.9200439453125	327903.4375
104.01083924992966	644.364013671875	327762.8125
220.18279333380093	241.677001953125	325641.65625
279.9374415495072	1353.800048828125	325320.1875
213.14468753232282	240.24400329589844	324964.4375
284.27159491108205	378.8009948730469	323234.0625
252.95462338235197	1365.3900146484375	323052.25
126.90747896513291	145.8990020751953	322053.65625
177.94335548990873	1353.800048828125	320891.15625
226.80334955831776	1334.5	320871.0625
175.95423989678983	1353.800048828125	320300.375
206.87451871475307	399.0329895019531	320036.5
