m/z,RT,Intensity,Identification,Prob
115.062942,1031.560059,78245.859375,StdMix1_26;M+H;[12C]4[1H]8[14N]2[15N]1[16O]1,1.000000
244.100323,425.937988,76567.554688,StdMix1_56;M+H;[12C]9[13C]1[1H]15[14N]2[16O]5,0.990000
197.100582,1588.900024,72239.890625,StdMix1_46;M+Na;[12C]6[1H]14[14N]4[16O]2[23Na]1,1.000000
157.079803,1525.599976,71581.492188,StdMix1_43;M+H;[12C]5[13C]1[1H]10[14N]3[16O]2,1.000000
180.084428,355.687988,71175.007813,StdMix1_7;M+ACN+H;[12C]8[13C]1[1H]11[14N]2[16O]2,1.000000
538.171975,616.067993,69234.203125,StdMix1_11;2M+H;[12C]19[13C]1[1H]25[14N]8[16O]10,0.995000
167.048229,970.205994,69076.203125,StdMix1_24;M+ACN+H;[12C]4[1H]11[14N]2[16O]3[32S]1,0.995000
88.039174,1050.180054,64039.914063,StdMix1_29;M+ACN+2H;[12C]6[1H]12[14N]2[16O]4,1.000000
211.082404,834.906006,60756.710938,StdMix1_69;M+H;[12C]6[13C]1[1H]16[14N]1[16O]4[32S]1,0.995000
152.053866,823.685974,60300.824219,StdMix1_17;M+H;[12C]5[1H]12[14N]1[16O]2[34S]1,0.980000
136.047854,1113.849976,58645.125000,StdMix1_26;M+Na;[12C]4[1H]7[14N]3[16O]1[23Na]1,0.965000
87.055157,1106.589966,50957.984375,StdMix1_43;M+H+NH4;[12C]6[1H]14[14N]4[16O]2,0.990000
135.047850,1050.180054,49083.128906,StdMix1_29;M+H;[12C]3[13C]1[1H]8[14N]1[16O]4,1.000000
199.005732,809.651978,48441.472656,StdMix1_16;M+H;[12C]4[13C]1[1H]12[14N]1[16O]2[80Se]1,1.000000
165.065455,455.816010,48382.472656,StdMix1_8;M+ACN+H;[12C]8[1H]9[14N]2[16O]2,1.000000
371.035925,892.374023,47998.378906,StdMix1_76;M+Na;[12C]10[1H]13[14N]4[16O]8[31P]1[23Na]1,0.990000
134.063793,1122.569946,47785.351563,StdMix1_32;M+H;[12C]3[13C]1[1H]9[14N]2[16O]3,0.980000
201.073404,1774.839966,45610.457031,StdMix1_48;M+2H;[12C]15[1H]24[14N]6[16O]5[34S]1,1.000000
94.099323,2682.570068,45279.660156,StdMix1_1;M+ACN+2H;[12C]9[1H]24[14N]4,1.000000
178.058347,1521.290039,43598.945313,StdMix1_43;M+Na;[12C]6[1H]9[14N]3[16O]2[23Na]1,1.000000
137.058397,892.374023,42906.847656,StdMix1_21;M+H;[12C]5[1H]6[14N]4[15N]1,1.000000
559.150135,613.205994,40594.738281,StdMix1_11;2M+Na;[12C]20[1H]24[14N]8[16O]10[23Na]1,1.000000
235.134863,336.524994,40539.796875,StdMix1_5;M+H;[12C]11[13C]2[1H]17[14N]2[16O]2,1.000000
488.181918,1161.829956,38529.890625,StdMix1_36;2M+H;[12C]17[13C]1[1H]27[14N]6[16O]10,1.000000
159.112482,885.197998,38477.042969,StdMix1_20;M+ACN+H;[12C]7[1H]15[14N]2[16O]2,1.000000
233.064274,837.726013,37927.097656,StdMix1_69;M+Na;[12C]6[13C]1[1H]15[14N]1[16O]4[32S]1[23Na]1,1.000000
148.115798,1601.780029,37638.277344,StdMix1_45;M+H;[12C]5[13C]1[1H]15[14N]2[16O]2,1.000000
74.087853,2681.139893,37552.582031,StdMix1_1;M+2H;[12C]6[13C]1[1H]21[14N]3,1.000000
292.107695,469.040985,34671.105469,StdMix1_99;2M+Na;[12C]9[13C]1[1H]20[16O]8[23Na]1,0.975000
281.094836,1186.469971,34279.679688,StdMix1_39;M+Na;[12C]7[13C]1[1H]20[14N]1[16O]6[31P]1[23Na]1,1.000000
137.582921,1424.500000,34109.054688,StdMix1_42;M+2ACN+2H;[12C]10[13C]1[1H]22[14N]4[16O]4,0.995000
212.074849,832.091980,32833.281250,StdMix1_69;M+H;[12C]7[1H]16[14N]1[16O]4[34S]1,0.995000
96.054825,1421.619995,32090.050781,StdMix1_42;M+2H;[12C]7[1H]16[14N]2[16O]4,1.000000
292.072601,617.513977,31301.794922,StdMix1_11;M+Na;[12C]9[13C]1[1H]12[14N]4[16O]5[23Na]1,1.000000
697.100208,890.940002,31143.236328,StdMix1_76;2M+H;[12C]20[1H]27[14N]8[16O]16[31P]2,0.990000
273.087429,829.283997,30858.583984,StdMix1_69;M+ACN+Na;[12C]9[1H]18[14N]2[16O]4[32S]1[23Na]1,1.000000
419.151265,826.481995,29709.570313,StdMix1_69;2M+H;[12C]14[1H]31[14N]2[16O]8[32S]2,1.000000
164.007929,1161.829956,29398.255859,StdMix1_37;M+Na;[12C]2[1H]8[14N]1[16O]4[31P]1[23Na]1,0.995000
134.105725,779.885986,29314.693359,StdMix1_13;M+H;[12C]6[1H]14[14N]1[16O]1[18O]1,1.000000
174.038266,860.640015,29055.580078,StdMix1_18;M+Na;[12C]5[1H]5[14N]5[16O]1[23Na]1,1.000000
247.100145,820.890015,28793.912109,StdMix1_88;2M+ACN+H;[12C]9[13C]1[1H]16[14N]1[16O]6,1.000000
488.234616,340.973999,28748.125000,StdMix1_5;2M+Na;[12C]25[13C]1[1H]32[14N]4[16O]4[23Na]1,1.000000
341.011829,993.119995,27737.048828,StdMix1_77;2M+H;[12C]6[1H]15[14N]2[16O]10[32S]1[34S]1,1.000000
228.121709,1035.839966,26962.503906,StdMix1_26;2M+H;[12C]8[1H]15[14N]5[15N]1[16O]2,1.000000
154.074196,1773.430054,26573.210938,StdMix1_47;M+ACN+2H;[12C]13[13C]1[1H]21[14N]5[16O]1[32S]1,0.995000
120.084635,1576.040039,26405.994141,StdMix1_44;M+H;[12C]3[13C]1[1H]11[14N]2[16O]2,0.930000
160.107680,779.885986,25684.119141,StdMix1_44;M+ACN+H;[12C]6[1H]14[14N]3[16O]2,0.930000
117.069743,1421.619995,24578.367188,StdMix1_42;M+ACN+2H;[12C]8[13C]1[1H]19[14N]3[16O]4,1.000000
193.096797,965.867981,24291.056641,StdMix1_15;M+ACN+H;[12C]10[1H]13[14N]2[16O]2,0.985000
109.077973,1580.329956,24013.982422,StdMix1_46;M+ACN+2H;[12C]7[13C]1[1H]19[14N]5[16O]2,1.000000
95.074828,1606.089966,23952.080078,StdMix1_45;M+ACN+2H;[12C]7[13C]1[1H]19[14N]3[16O]2,1.000000
157.096842,939.797974,23400.148438,StdMix1_22;M+ACN+H;[12C]7[1H]13[14N]2[16O]2,1.000000
148.003535,978.851990,23300.519531,StdMix1_24;M+Na;[12C]2[1H]7[14N]1[16O]3[32S]1[23Na]1,0.995000
190.119956,1063.130005,22807.294922,StdMix1_27;M+H;[12C]8[1H]17[14N]1[15N]1[16O]3,1.000000
251.036184,975.978027,22175.525391,StdMix1_24;2M+H;[12C]4[1H]15[14N]2[16O]6[32S]2,1.000000
153.059630,875.117981,20791.072266,StdMix1_18;M+H;[12C]4[13C]1[1H]6[14N]5[16O]1,1.000000
349.230230,1584.619995,20595.699219,StdMix1_46;2M+H;[12C]12[1H]29[14N]8[16O]4,1.000000
128.017408,973.091980,20194.052734,StdMix1_24;M+H;[12C]2[1H]8[14N]1[16O]3[34S]1,1.000000
86.585419,1967.780029,20032.632813,StdMix1_49;M+2ACN+2H;[12C]7[13C]1[1H]20[14N]4,1.000000
234.056745,825.083984,19737.093750,StdMix1_69;M+Na;[12C]7[1H]15[14N]1[16O]4[34S]1[23Na]1,1.000000
340.019776,1005.929993,19651.654297,StdMix1_77;2M+H;[12C]5[13C]1[1H]15[14N]2[16O]10[32S]2,1.000000
115.588085,1598.930054,19269.832031,StdMix1_45;M+2ACN+2H;[12C]9[13C]1[1H]22[14N]4[16O]2,1.000000
90.110608,1950.819946,19084.677734,StdMix1_49;M+H;[12C]3[13C]1[1H]13[14N]2,1.000000
126.043209,455.816010,18605.191406,StdMix1_8;M+H;[12C]6[1H]6[14N]1[16O]1[18O]1,0.995000
265.078026,1777.660034,18555.812500,StdMix1_86;2M+Na;[12C]8[1H]16[16O]7[18O]1[23Na]1,1.000000
