m/z,RT,Intensity,Identification,Prob
134.057097,1767.170044,139194.187500,StdMix1_47;M+2H;[12C]12[1H]18[14N]4[16O]1[34S]1,1.000000
74.059983,1052.510010,131357.625000,StdMix1_45;M+2H;[12C]6[1H]16[14N]2[16O]2,0.975000
441.133155,832.158020,127013.492188,StdMix1_69;2M+Na;[12C]14[1H]30[14N]2[16O]8[32S]2[23Na]1,1.000000
206.073699,569.828003,121057.601563,StdMix1_88;2M+H;[12C]7[13C]1[1H]13[16O]6,1.000000
137.064784,899.549988,120767.445313,StdMix1_21;M+H;[12C]4[13C]1[1H]6[14N]5,0.960000
538.171954,627.479980,119998.257813,StdMix1_11;2M+H;[12C]19[13C]1[1H]25[14N]8[16O]10,1.000000
360.149480,772.505981,109773.593750,StdMix1_87;M+NH4;[12C]12[1H]26[14N]1[16O]11,1.000000
128.053228,970.421997,106081.953125,StdMix1_2;M+H;[12C]4[13C]1[1H]7[14N]2[16O]2,1.000000
153.572478,1761.079956,105966.617188,StdMix1_47;M+ACN+2H;[12C]14[1H]21[14N]5[16O]1[32S]1,0.870000
162.075671,1374.579956,102308.156250,StdMix1_86;M+ACN+H;[12C]6[1H]12[14N]1[16O]4,0.990000
148.096494,896.507996,102208.007813,StdMix1_22;M+CH3OH+H;[12C]6[1H]14[14N]1[16O]3,0.985000
172.007069,1007.210022,98494.000000,StdMix1_77;M+H;[12C]3[1H]8[14N]1[16O]5[34S]1,0.995000
153.073652,806.304016,98372.343750,StdMix1_15;M+H;[12C]7[13C]1[1H]10[14N]1[16O]2,0.980000
211.082431,832.158020,94729.851563,StdMix1_69;M+H;[12C]6[13C]1[1H]16[14N]1[16O]4[32S]1,1.000000
116.106811,345.782013,93529.359375,StdMix1_101;M+ACN+H;[12C]6[1H]14[14N]1[16O]1,0.935000
488.234676,341.209991,92006.390625,StdMix1_5;2M+Na;[12C]25[13C]1[1H]32[14N]4[16O]4[23Na]1,1.000000
245.095521,1160.469971,91631.265625,StdMix1_36;M+H;[12C]8[13C]1[1H]14[14N]3[16O]5,1.000000
559.150241,614.046021,89015.429688,StdMix1_11;2M+Na;[12C]20[1H]24[14N]8[16O]10[23Na]1,1.000000
211.037882,1007.210022,83581.687500,StdMix1_77;M+ACN+H;[12C]5[1H]11[14N]2[16O]5[32S]1,1.000000
147.112442,1600.229980,82559.726563,StdMix1_45;M+H;[12C]6[1H]15[14N]2[16O]2,0.975000
228.127957,1040.189941,80811.601563,StdMix1_26;2M+H;[12C]7[13C]1[1H]15[14N]6[16O]2,1.000000
155.042278,1112.390015,76084.414063,StdMix1_32;M+Na;[12C]4[1H]8[14N]2[16O]3[23Na]1,0.980000
259.112794,1189.579956,74571.398438,StdMix1_39;M+H;[12C]7[13C]1[1H]21[14N]1[16O]6[31P]1,1.000000
357.058580,311.514008,69824.046875,StdMix1_57;M+H;[12C]19[1H]15[16O]5[34S]1,1.000000
88.039122,1052.510010,68988.406250,StdMix1_29;M+ACN+2H;[12C]6[1H]12[14N]2[16O]4,1.000000
282.117641,1390.339966,67022.054688,StdMix1_86;2M+ACN+H;[12C]10[1H]20[14N]1[16O]8,1.000000
171.014638,1004.210022,64646.656250,StdMix1_77;M+H;[12C]2[13C]1[1H]8[14N]1[16O]5[32S]1,0.995000
115.062896,1029.560059,61596.019531,StdMix1_26;M+H;[12C]4[1H]8[14N]2[15N]1[16O]1,1.000000
216.097353,1102.479980,59867.292969,StdMix1_29;M+2ACN+H;[12C]8[1H]14[14N]3[16O]4,0.995000
245.081898,709.643982,59853.347656,StdMix1_3;M+Na;[12C]7[13C]1[1H]15[14N]1[16O]6[23Na]1,1.000000
103.038818,584.429016,57004.417969,StdMix1_88;M+H;[12C]4[1H]7[16O]3,0.985000
166.057678,335.095001,56538.363281,StdMix1_50;M+H;[12C]8[13C]1[1H]9[16O]3,0.960000
350.057203,911.640015,55667.789063,StdMix1_76;M+H;[12C]9[13C]1[1H]14[14N]4[16O]8[31P]1,1.000000
212.074799,832.158020,54818.308594,StdMix1_69;M+H;[12C]7[1H]16[14N]1[16O]4[34S]1,1.000000
281.094641,1187.989990,54296.699219,StdMix1_39;M+Na;[12C]7[13C]1[1H]20[14N]1[16O]6[31P]1[23Na]1,0.985000
249.107571,1014.659973,54216.515625,StdMix1_26;2M+Na;[12C]8[1H]14[14N]6[16O]2[23Na]1,1.000000
119.081267,1576.449951,50682.750000,StdMix1_44;M+H;[12C]4[1H]11[14N]2[16O]2,0.965000
371.035737,892.038025,50005.980469,StdMix1_76;M+Na;[12C]10[1H]13[14N]4[16O]8[31P]1[23Na]1,0.995000
265.078860,424.821991,45820.558594,StdMix1_56;M+Na;[12C]10[1H]14[14N]2[16O]5[23Na]1,0.995000
707.220592,801.929993,45473.671875,StdMix1_87;2M+Na;[12C]24[1H]44[16O]22[23Na]1,0.985000
510.163310,1158.839966,45302.992188,StdMix1_36;2M+Na;[12C]17[13C]1[1H]26[14N]6[16O]10[23Na]1,1.000000
244.100309,421.643005,45015.886719,StdMix1_56;M+H;[12C]9[13C]1[1H]15[14N]2[16O]5,1.000000
485.187114,426.408997,44797.339844,StdMix1_56;2M+H;[12C]20[1H]29[14N]4[16O]10,1.000000
235.134887,339.683014,42196.925781,StdMix1_5;M+H;[12C]11[13C]2[1H]17[14N]2[16O]2,0.995000
148.003516,972.012024,42190.359375,StdMix1_24;M+Na;[12C]2[1H]7[14N]1[16O]3[32S]1[23Na]1,0.995000
173.128145,782.921997,37439.265625,StdMix1_13;M+ACN+H;[12C]8[1H]17[14N]2[16O]2,1.000000
488.181325,1157.229980,37301.226563,StdMix1_36;2M+H;[12C]17[13C]1[1H]27[14N]6[16O]10,1.000000
419.150967,833.580017,36682.269531,StdMix1_69;2M+H;[12C]14[1H]31[14N]2[16O]8[32S]2,1.000000
406.131267,1271.750000,34633.230469,StdMix1_87;M+ACN+Na;[12C]14[1H]25[14N]1[16O]11[23Na]1,1.000000
166.069378,746.820007,34119.593750,StdMix1_8;M+ACN+H;[12C]7[13C]1[1H]9[14N]2[16O]2,0.995000
292.107736,522.257019,33616.613281,StdMix1_99;2M+Na;[12C]9[13C]1[1H]20[16O]8[23Na]1,1.000000
143.031208,450.157013,32403.103516,StdMix1_86;M+Na;[12C]4[1H]8[16O]4[23Na]1,0.910000
114.056636,1040.189941,31824.369141,StdMix1_69;M+H+NH4;[12C]7[1H]20[14N]2[16O]4[32S]1,0.995000
245.089797,552.364990,31510.544922,StdMix1_36;M+H;[12C]9[1H]14[14N]2[15N]1[16O]5,1.000000
88.062950,1582.770020,30571.320313,StdMix1_46;M+2H;[12C]6[1H]16[14N]4[16O]2,1.000000
292.072751,619.986023,29907.033203,StdMix1_11;M+Na;[12C]9[13C]1[1H]12[14N]4[16O]5[23Na]1,1.000000
265.077172,782.921997,29183.972656,StdMix1_86;2M+Na;[12C]8[1H]16[16O]7[18O]1[23Na]1,1.000000
197.100440,1584.349976,29007.072266,StdMix1_46;M+Na;[12C]6[1H]14[14N]4[16O]2[23Na]1,1.000000
466.171742,711.203979,27709.179688,StdMix1_3;2M+Na;[12C]15[13C]1[1H]30[14N]2[16O]12[23Na]1,1.000000
247.107147,400.471008,27117.269531,StdMix1_50;M+2ACN+H;[12C]13[1H]15[14N]2[16O]3,0.955000
253.092945,793.169983,26794.162109,StdMix1_2;2M+H;[12C]10[1H]13[14N]4[16O]4,0.985000
233.064351,829.307983,26760.123047,StdMix1_69;M+Na;[12C]6[13C]1[1H]15[14N]1[16O]4[32S]1[23Na]1,0.995000
193.096755,962.502014,26448.498047,StdMix1_15;M+ACN+H;[12C]10[1H]13[14N]2[16O]2,0.980000
228.055472,450.157013,26295.019531,StdMix1_88;2M+Na;[12C]7[13C]1[1H]12[16O]6[23Na]1,0.995000
191.993290,1008.700012,26240.125000,StdMix1_77;M+Na;[12C]3[1H]7[14N]1[16O]5[32S]1[23Na]1,1.000000
326.045898,842.195984,25336.488281,StdMix1_75;M+H;[12C]8[13C]1[1H]14[14N]2[16O]9[31P]1,1.000000
168.036908,353.368988,24778.943359,StdMix1_52;M+H;[12C]7[13C]1[1H]7[16O]4,0.945000
267.077353,1160.469971,24669.921875,StdMix1_36;M+Na;[12C]8[13C]1[1H]13[14N]3[16O]5[23Na]1,0.995000
285.105080,708.090027,24649.390625,StdMix1_3;M+ACN+Na;[12C]10[1H]18[14N]2[16O]6[23Na]1,0.900000
170.052519,556.739990,24479.447266,StdMix1_55;M+H;[12C]7[13C]1[1H]9[16O]4,1.000000
341.011498,1007.210022,24240.529297,StdMix1_77;2M+H;[12C]6[1H]15[14N]2[16O]10[32S]1[34S]1,1.000000
135.047764,1054.060059,24060.078125,StdMix1_29;M+H;[12C]3[13C]1[1H]8[14N]1[16O]4,0.990000
134.063699,1110.750000,23899.531250,StdMix1_32;M+H;[12C]3[13C]1[1H]9[14N]2[16O]3,0.980000
273.087470,842.195984,23159.134766,StdMix1_69;M+ACN+Na;[12C]9[1H]18[14N]2[16O]4[32S]1[23Na]1,1.000000
176.121825,1584.349976,23127.503906,StdMix1_46;M+H;[12C]5[13C]1[1H]15[14N]4[16O]2,1.000000
697.100313,899.549988,21336.964844,StdMix1_76;2M+H;[12C]20[1H]27[14N]8[16O]16[31P]2,0.995000
538.197684,1205.699951,21323.904297,StdMix1_39;2M+Na;[12C]15[13C]1[1H]40[14N]2[16O]12[31P]2[23Na]1,1.000000
228.121678,1029.560059,21237.529297,StdMix1_26;2M+H;[12C]8[1H]15[14N]5[15N]1[16O]2,1.000000
211.104854,1069.810059,20562.275391,StdMix1_27;M+Na;[12C]8[1H]16[14N]2[16O]3[23Na]1,0.960000
134.105753,781.445984,20419.544922,StdMix1_13;M+H;[12C]6[1H]14[14N]1[16O]1[18O]1,1.000000
171.075907,1081.189941,19936.031250,StdMix1_58;M+2ACN+H;[12C]7[1H]11[14N]2[16O]3,0.940000
234.056775,833.580017,19869.082031,StdMix1_69;M+Na;[12C]7[1H]15[14N]1[16O]4[34S]1[23Na]1,0.995000
377.044597,308.308014,19777.750000,StdMix1_57;M+Na;[12C]19[1H]14[16O]5[32S]1[23Na]1,1.000000
160.107731,774.012024,19610.523438,StdMix1_44;M+ACN+H;[12C]6[1H]14[14N]3[16O]2,0.965000
94.573107,1597.060059,18903.052734,StdMix1_45;M+ACN+2H;[12C]8[1H]19[14N]3[16O]2,0.975000
442.136899,835.007996,18863.460938,StdMix1_69;2M+Na;[12C]13[13C]1[1H]30[14N]2[16O]8[32S]2[23Na]1,1.000000
560.153900,614.046021,18609.576172,StdMix1_11;2M+Na;[12C]19[13C]1[1H]24[14N]8[16O]10[23Na]1,1.000000
708.224826,791.711975,18224.773438,StdMix1_87;2M+Na;[12C]23[13C]1[1H]44[16O]22[23Na]1,0.985000
347.024443,853.901978,17773.126953,StdMix1_75;M+Na;[12C]9[1H]13[14N]2[16O]9[31P]1[23Na]1,1.000000
192.105417,1423.569946,17679.849609,StdMix1_42;M+H;[12C]6[13C]1[1H]15[14N]2[16O]4,1.000000
108.576162,1582.770020,17675.207031,StdMix1_46;M+ACN+2H;[12C]8[1H]19[14N]5[16O]2,1.000000
180.084449,354.881989,17592.804688,StdMix1_7;M+ACN+H;[12C]8[13C]1[1H]11[14N]2[16O]2,1.000000
245.102471,543.577026,17500.808594,StdMix1_56;M+H;[12C]10[1H]15[14N]2[16O]4[18O]1,1.000000
137.059124,622.973999,17479.755859,StdMix1_21;M+H;[12C]5[1H]6[14N]4[15N]1,0.960000
340.019627,999.744019,17325.787109,StdMix1_77;2M+H;[12C]5[13C]1[1H]15[14N]2[16O]10[32S]2,1.000000
165.065542,454.772003,17231.189453,StdMix1_8;M+ACN+H;[12C]8[1H]9[14N]2[16O]2,1.000000
384.149120,1333.560059,16200.045898,StdMix1_87;M+ACN+H;[12C]14[1H]26[14N]1[16O]11,1.000000
257.116809,338.157990,16156.791016,StdMix1_5;M+Na;[12C]11[13C]2[1H]16[14N]2[16O]2[23Na]1,1.000000
251.035975,973.596008,15657.196289,StdMix1_24;2M+H;[12C]4[1H]15[14N]2[16O]6[32S]2,1.000000
213.083975,1420.400024,15609.231445,StdMix1_42;M+Na;[12C]7[1H]14[14N]2[16O]4[23Na]1,1.000000
126.043254,450.157013,14414.807617,StdMix1_8;M+H;[12C]6[1H]6[14N]1[16O]1[18O]1,0.925000
154.074124,1767.170044,14157.193359,StdMix1_47;M+ACN+2H;[12C]13[13C]1[1H]21[14N]5[16O]1[32S]1,0.870000
128.017345,978.330017,13633.546875,StdMix1_24;M+H;[12C]2[1H]8[14N]1[16O]3[34S]1,1.000000
116.567942,1425.160034,13304.989258,StdMix1_42;M+ACN+2H;[12C]9[1H]19[14N]3[16O]4,1.000000
489.237806,335.095001,13296.156250,StdMix1_5;2M+Na;[12C]24[13C]2[1H]32[14N]4[16O]4[23Na]1,1.000000
128.046919,973.596008,12968.891602,StdMix1_2;M+H;[12C]5[1H]7[14N]1[15N]1[16O]2,1.000000
167.048159,975.168030,12716.873047,StdMix1_24;M+ACN+H;[12C]4[1H]11[14N]2[16O]3[32S]1,0.990000
131.052901,1087.760010,11507.485352,StdMix1_58;M+ACN+H;[12C]4[13C]1[1H]8[14N]1[16O]3,0.995000
168.076312,423.230011,11056.758789,StdMix1_2;M+ACN+H;[12C]7[1H]10[14N]3[16O]2,0.985000
343.122727,772.505981,10935.000000,StdMix1_87;M+H;[12C]12[1H]23[16O]11,1.000000
127.025286,979.908020,10913.123047,StdMix1_24;M+H;[12C]1[13C]1[1H]8[14N]1[16O]3[32S]1,1.000000
293.109975,406.981995,10701.414063,StdMix1_99;2M+Na;[12C]10[1H]20[16O]7[18O]1[23Na]1,0.980000
118.074489,948.341980,10522.307617,StdMix1_22;M+H;[12C]5[1H]10[14N]1[16O]1[18O]1,0.990000
149.031865,970.421997,10108.391602,StdMix1_2;M+Na;[12C]5[1H]6[14N]2[16O]2[23Na]1,1.000000
