m/z,RT,Intensity,Identification,Prob
172.007101,1014.789978,150244.984375,StdMix1_77;M+H;[12C]3[1H]8[14N]1[16O]5[34S]1,0.995000
367.109338,751.205994,150098.437500,StdMix1_87;M+Na;[12C]12[1H]22[16O]10[18O]1[23Na]1,1.000000
538.197945,1200.949951,148203.484375,StdMix1_39;2M+Na;[12C]15[13C]1[1H]40[14N]2[16O]12[31P]2[23Na]1,1.000000
177.105905,1148.170044,143192.140625,StdMix1_35;M+H;[12C]5[13C]1[1H]14[14N]3[16O]3,1.000000
212.074824,841.320007,141081.093750,StdMix1_69;M+H;[12C]7[1H]16[14N]1[16O]4[34S]1,1.000000
143.031246,447.135010,140342.437500,StdMix1_86;M+Na;[12C]4[1H]8[16O]4[23Na]1,0.910000
510.163514,1166.959961,139779.625000,StdMix1_36;2M+Na;[12C]17[13C]1[1H]26[14N]6[16O]10[23Na]1,1.000000
371.035851,903.504028,137503.359375,StdMix1_76;M+Na;[12C]10[1H]13[14N]4[16O]8[31P]1[23Na]1,1.000000
116.568051,1425.359985,136084.734375,StdMix1_42;M+ACN+2H;[12C]9[1H]19[14N]3[16O]4,1.000000
108.576249,1589.930054,134760.796875,StdMix1_46;M+ACN+2H;[12C]8[1H]19[14N]5[16O]2,1.000000
265.078916,425.987000,133382.453125,StdMix1_56;M+Na;[12C]10[1H]14[14N]2[16O]5[23Na]1,1.000000
73.586237,2645.260010,130100.273438,StdMix1_1;M+2H;[12C]7[1H]21[14N]3,0.990000
164.007970,1177.800049,126802.921875,StdMix1_37;M+Na;[12C]2[1H]8[14N]1[16O]4[31P]1[23Na]1,0.995000
88.063013,1589.930054,126531.101563,StdMix1_46;M+2H;[12C]6[1H]16[14N]4[16O]2,1.000000
400.130066,462.308014,124756.359375,StdMix1_9;M+Na;[12C]16[13C]1[1H]20[14N]4[16O]6[23Na]1,1.000000
173.128217,791.963989,123636.265625,StdMix1_13;M+ACN+H;[12C]8[1H]17[14N]2[16O]2,1.000000
87.055140,1119.589966,123341.320313,StdMix1_43;M+H+NH4;[12C]6[1H]14[14N]4[16O]2,0.975000
186.075713,718.020020,122258.523438,StdMix1_55;M+NH4;[12C]8[1H]12[14N]1[16O]4,0.975000
707.220441,804.653992,121816.835938,StdMix1_87;2M+Na;[12C]24[1H]44[16O]22[23Na]1,1.000000
171.014613,1014.789978,118171.195313,StdMix1_77;M+H;[12C]2[13C]1[1H]8[14N]1[16O]5[32S]1,0.995000
350.057329,903.504028,117746.125000,StdMix1_76;M+H;[12C]9[13C]1[1H]14[14N]4[16O]8[31P]1,1.000000
251.036172,988.133972,117512.359375,StdMix1_24;2M+H;[12C]4[1H]15[14N]2[16O]6[32S]2,1.000000
228.055443,447.135010,117001.156250,StdMix1_88;2M+Na;[12C]7[13C]1[1H]12[16O]6[23Na]1,1.000000
199.005815,823.223999,115124.359375,StdMix1_16;M+H;[12C]4[13C]1[1H]12[14N]1[16O]2[80Se]1,0.995000
