m/z,RT,Intensity,Identification,Prob
259.113337,1199.209961,48510.867188,StdMix1_39;M+H;[12C]7[13C]1[1H]21[14N]1[16O]6[31P]1,1.000000
207.112679,753.161987,47110.300781,StdMix1_12;M+ACN+H;[12C]11[1H]15[14N]2[16O]2,0.995000
212.075052,831.924011,44205.511719,StdMix1_69;M+H;[12C]7[1H]16[14N]1[16O]4[34S]1,1.000000
171.014719,988.739990,43781.824219,StdMix1_77;M+H;[12C]2[13C]1[1H]8[14N]1[16O]5[32S]1,1.000000
165.065718,448.751007,43563.421875,StdMix1_8;M+ACN+H;[12C]8[1H]9[14N]2[16O]2,0.995000
115.086517,1622.619995,43395.332031,StdMix1_45;M+2ACN+2H;[12C]10[1H]22[14N]4[16O]2,1.000000
253.093228,802.679993,41529.445313,StdMix1_2;2M+H;[12C]10[1H]13[14N]4[16O]4,1.000000
223.100418,710.867981,41166.871094,StdMix1_3;M+H;[12C]7[13C]1[1H]16[14N]1[16O]6,0.995000
176.122090,1609.380005,38946.597656,StdMix1_46;M+H;[12C]5[13C]1[1H]15[14N]4[16O]2,1.000000
88.039282,1059.010010,38405.105469,StdMix1_29;M+ACN+2H;[12C]6[1H]12[14N]2[16O]4,1.000000
371.036395,891.750000,37536.066406,StdMix1_76;M+Na;[12C]10[1H]13[14N]4[16O]8[31P]1[23Na]1,0.975000
367.109949,759.521973,37398.398438,StdMix1_87;M+Na;[12C]12[1H]22[16O]10[18O]1[23Na]1,1.000000
197.100738,1614.349976,37324.886719,StdMix1_46;M+Na;[12C]6[1H]14[14N]4[16O]2[23Na]1,1.000000
292.073114,622.049988,36892.316406,StdMix1_11;M+Na;[12C]9[13C]1[1H]12[14N]4[16O]5[23Na]1,1.000000
171.076191,1091.180054,36865.105469,StdMix1_58;M+2ACN+H;[12C]7[1H]11[14N]2[16O]3,0.990000
357.059330,293.856995,36492.992188,StdMix1_57;M+H;[12C]19[1H]15[16O]5[34S]1,1.000000
148.003738,977.807983,35902.515625,StdMix1_24;M+Na;[12C]2[1H]7[14N]1[16O]3[32S]1[23Na]1,1.000000
87.055285,1123.209961,35758.039063,StdMix1_43;M+H+NH4;[12C]6[1H]14[14N]4[16O]2,1.000000
350.057855,891.750000,35752.539063,StdMix1_76;M+H;[12C]9[13C]1[1H]14[14N]4[16O]8[31P]1,0.975000
326.154047,914.177979,35654.679688,StdMix1_56;M+2ACN+H;[12C]13[13C]1[1H]21[14N]4[16O]5,1.000000
173.128293,791.778015,30841.130859,StdMix1_13;M+ACN+H;[12C]8[1H]17[14N]2[16O]2,1.000000
159.112654,890.148010,30572.328125,StdMix1_20;M+ACN+H;[12C]7[1H]15[14N]2[16O]2,1.000000
99.055303,4.720680,30478.351563,StdMix1_43;M+ACN+2H;[12C]8[1H]14[14N]4[16O]2,0.935000
206.073877,561.953003,27469.525391,StdMix1_88;2M+H;[12C]7[13C]1[1H]13[16O]6,1.000000
228.055768,438.942993,26614.246094,StdMix1_88;2M+Na;[12C]7[13C]1[1H]12[16O]6[23Na]1,1.000000
150.112325,1155.339966,26043.138672,StdMix1_20;M+CH3OH+H;[12C]6[1H]16[14N]1[16O]3,1.000000
247.100225,555.882996,25643.787109,StdMix1_88;2M+ACN+H;[12C]9[13C]1[1H]16[14N]1[16O]6,0.985000
485.188188,414.016998,24947.042969,StdMix1_56;2M+H;[12C]20[1H]29[14N]4[16O]10,1.000000
281.095201,1199.209961,24800.503906,StdMix1_39;M+Na;[12C]7[13C]1[1H]20[14N]1[16O]6[31P]1[23Na]1,1.000000
488.235636,331.895996,24160.507813,StdMix1_5;2M+Na;[12C]25[13C]1[1H]32[14N]4[16O]4[23Na]1,1.000000
233.064649,828.995972,23284.007813,StdMix1_69;M+Na;[12C]6[13C]1[1H]15[14N]1[16O]4[32S]1[23Na]1,1.000000
235.135212,333.516998,23196.775391,StdMix1_5;M+H;[12C]11[13C]2[1H]17[14N]2[16O]2,1.000000
537.195461,1200.920044,23090.025391,StdMix1_39;2M+Na;[12C]16[1H]40[14N]2[16O]12[31P]2[23Na]1,1.000000
285.105559,707.616028,22883.539063,StdMix1_3;M+ACN+Na;[12C]10[1H]18[14N]2[16O]6[23Na]1,0.835000
247.107634,391.696014,22133.505859,StdMix1_50;M+2ACN+H;[12C]13[1H]15[14N]2[16O]3,0.985000
273.087732,833.393982,22122.980469,StdMix1_69;M+ACN+Na;[12C]9[1H]18[14N]2[16O]4[32S]1[23Na]1,1.000000
209.103040,809.064026,20913.259766,StdMix1_2;M+2ACN+H;[12C]9[1H]13[14N]4[16O]2,1.000000
406.132126,1296.520020,20692.007813,StdMix1_87;M+ACN+Na;[12C]14[1H]25[14N]1[16O]11[23Na]1,1.000000
143.031393,442.276001,20539.289063,StdMix1_86;M+Na;[12C]4[1H]8[16O]4[23Na]1,0.980000
180.084679,349.178986,20452.761719,StdMix1_7;M+ACN+H;[12C]8[13C]1[1H]11[14N]2[16O]2,1.000000
168.076607,414.016998,20397.927734,StdMix1_2;M+ACN+H;[12C]7[1H]10[14N]3[16O]2,1.000000
344.131688,794.880005,20292.939453,StdMix1_18;2M+ACN+H;[12C]12[1H]14[14N]11[16O]2,0.975000
128.017592,979.427979,18355.228516,StdMix1_24;M+H;[12C]2[1H]8[14N]1[16O]3[34S]1,1.000000
166.057875,331.895996,18327.255859,StdMix1_50;M+H;[12C]8[13C]1[1H]9[16O]3,0.985000
251.036425,977.807983,18214.228516,StdMix1_24;2M+H;[12C]4[1H]15[14N]2[16O]6[32S]2,1.000000
153.039164,2082.250000,18202.201172,StdMix1_91;2M+H;[12C]4[1H]9[16O]6,0.970000
135.047928,1057.359985,18126.625000,StdMix1_29;M+H;[12C]3[13C]1[1H]8[14N]1[16O]4,0.930000
154.074275,1812.189941,17783.425781,StdMix1_47;M+ACN+2H;[12C]13[13C]1[1H]21[14N]5[16O]1[32S]1,1.000000
234.056943,828.995972,17749.746094,StdMix1_69;M+Na;[12C]7[1H]15[14N]1[16O]4[34S]1[23Na]1,1.000000
384.150141,1348.780029,17552.916016,StdMix1_87;M+ACN+H;[12C]14[1H]26[14N]1[16O]11,1.000000
381.079287,799.536011,16971.091797,StdMix1_76;M+CH3OH+H;[12C]11[1H]18[14N]4[16O]9[31P]1,0.975000
103.038923,578.979980,16648.341797,StdMix1_88;M+H;[12C]4[1H]7[16O]3,1.000000
238.128256,855.354004,16629.652344,StdMix1_46;M+ACN+Na;[12C]8[1H]17[14N]5[16O]2[23Na]1,1.000000
245.090397,546.705017,16427.021484,StdMix1_36;M+H;[12C]9[1H]14[14N]2[15N]1[16O]5,1.000000
157.079932,1545.310059,16151.684570,StdMix1_43;M+H;[12C]5[13C]1[1H]10[14N]3[16O]2,1.000000
399.144836,1810.640015,15947.713867,StdMix1_48;M+H;[12C]15[1H]23[14N]6[16O]5[32S]1,1.000000
267.077901,1183.810059,15840.272461,StdMix1_36;M+Na;[12C]8[13C]1[1H]13[14N]3[16O]5[23Na]1,1.000000
178.058506,1546.989990,15424.586914,StdMix1_43;M+Na;[12C]6[1H]9[14N]3[16O]2[23Na]1,1.000000
157.096973,948.822021,15356.353516,StdMix1_22;M+ACN+H;[12C]7[1H]13[14N]2[16O]2,1.000000
341.012224,993.299988,14464.060547,StdMix1_77;2M+H;[12C]6[1H]15[14N]2[16O]10[32S]1[34S]1,1.000000
153.059840,868.908020,14399.924805,StdMix1_18;M+H;[12C]4[13C]1[1H]6[14N]5[16O]1,0.975000
200.577408,1809.099976,14298.725586,StdMix1_48;M+2H;[12C]14[13C]1[1H]24[14N]6[16O]5[32S]1,1.000000
510.164632,1180.410034,14155.829102,StdMix1_36;2M+Na;[12C]17[13C]1[1H]26[14N]6[16O]10[23Na]1,1.000000
146.069481,561.953003,13489.696289,StdMix1_88;M+ACN+H;[12C]6[1H]10[14N]1[16O]2[18O]1,1.000000
260.124034,1010.270020,13433.443359,StdMix1_56;M+NH4;[12C]10[1H]18[14N]3[16O]5,1.000000
265.077527,788.640015,13317.877930,StdMix1_86;2M+Na;[12C]8[1H]16[16O]7[18O]1[23Na]1,1.000000
228.121988,1054.040039,13245.594727,StdMix1_26;2M+H;[12C]8[1H]15[14N]5[15N]1[16O]2,1.000000
282.097051,782.184021,13037.815430,StdMix1_39;M+Na;[12C]8[1H]20[14N]1[16O]5[18O]1[31P]1[23Na]1,0.995000
292.108221,503.753998,12783.956055,StdMix1_99;2M+Na;[12C]9[13C]1[1H]20[16O]8[23Na]1,1.000000
177.088133,909.383972,12469.888672,StdMix1_21;M+ACN+H;[12C]7[1H]9[14N]6,1.000000
332.096441,617.388000,12440.991211,StdMix1_11;M+ACN+Na;[12C]12[1H]15[14N]5[16O]5[23Na]1,1.000000
126.043355,450.332001,12070.765625,StdMix1_8;M+H;[12C]6[1H]6[14N]1[16O]1[18O]1,0.995000
466.172701,707.616028,12029.563477,StdMix1_3;2M+Na;[12C]15[13C]1[1H]30[14N]2[16O]12[23Na]1,1.000000
128.047149,996.335999,12017.891602,StdMix1_2;M+H;[12C]5[1H]7[14N]1[15N]1[16O]2,1.000000
442.137672,836.364014,11971.208008,StdMix1_69;2M+Na;[12C]13[13C]1[1H]30[14N]2[16O]8[32S]2[23Na]1,1.000000
94.049708,2286.350098,11809.717773,StdMix1_91;M+NH4;[12C]2[1H]8[14N]1[16O]3,1.000000
