peakID, mass, rt, intensity
0, 100.11201766726663, 827.531982421875, 2.2070112E7
1, 102.03385953728922, 2127.9599609375, 1.9983478E7
2, 102.03385107650132, 2183.7099609375, 1.2539385E7
3, 102.03384515179482, 2257.0, 8035042.5
4, 166.086225228782, 753.1619873046875, 7916746.0
5, 167.0128023365424, 2127.9599609375, 7746964.5
6, 122.54710664192527, 2126.4599609375, 6547574.5
7, 102.03384461671587, 2325.219970703125, 6029128.5
8, 114.06617855104751, 1054.0400390625, 5824748.0
9, 102.03384125517137, 2361.18994140625, 5227854.0
10, 298.0969938258933, 594.89599609375, 5089331.5
11, 102.03384144585948, 2384.659912109375, 4905360.0
12, 202.14373375248795, 880.4819946289062, 4840945.5
13, 233.12849932657215, 331.89599609375, 4606176.0
14, 102.03384199658835, 2405.110107421875, 4513984.0
15, 170.08103952798606, 984.1439819335938, 4321519.0
16, 102.03384134841379, 2425.610107421875, 4306586.0
17, 124.03931196992504, 448.7510070800781, 4211610.5
18, 309.18434472659584, 827.531982421875, 3922009.25
19, 137.04574445908952, 617.3880004882812, 3834337.25
20, 136.06176106974416, 910.968017578125, 3730082.25
21, 116.07056620601327, 950.5020141601562, 3641553.5
22, 102.03384324000677, 2460.3701171875, 3619460.5
23, 132.1018549354562, 791.7780151367188, 3578135.5
24, 265.1118347566462, 1813.72998046875, 3556940.5
25, 102.03383825254278, 2487.4599609375, 3463801.75
26, 269.08807450949075, 617.3880004882812, 3442637.25
27, 102.03385202373138, 77.09940338134766, 3413845.0
28, 102.03383799866717, 2505.0400390625, 3207199.75
29, 217.17988529713202, 311.7919921875, 3143088.75
30, 167.01278817533682, 2230.85009765625, 3097508.5
31, 102.033834059436, 2543.469970703125, 2957382.75
32, 118.08621164200272, 890.1480102539062, 2951643.5
33, 102.03384051952109, 2021.3499755859375, 2762998.25
34, 151.0352482913488, 2069.989990234375, 2722970.5
35, 102.03383784557762, 2000.469970703125, 2714680.5
36, 102.03382505375701, 2063.909912109375, 2713210.25
37, 102.03383511948961, 1937.4100341796875, 2607221.25
38, 144.06548193078316, 561.9530029296875, 2577473.75
39, 102.03383065480912, 2642.860107421875, 2548450.0
40, 133.0594709141457, 1813.72998046875, 2472289.75
41, 189.12328452492628, 1082.6500244140625, 2451715.25
42, 167.01278558796506, 2264.719970703125, 2398124.0
43, 81.52048174527164, 2127.9599609375, 2370033.75
44, 127.05019670540293, 996.3359985351562, 2282167.0
45, 102.0338489019762, 1818.3900146484375, 2169246.75
46, 199.1692449141116, 308.54901123046875, 2092120.625
47, 94.54585462450467, 2069.989990234375, 2084769.0
48, 102.03384336484673, 1801.300048828125, 2046268.125
49, 167.01278265537522, 2304.97998046875, 1980585.75
50, 102.03383058453849, 1775.4100341796875, 1977561.0
51, 365.105655745883, 757.93798828125, 1951059.375
52, 255.11034670791904, 331.89599609375, 1877884.375
53, 268.11794805482236, 707.6160278320312, 1861580.0
54, 245.06326052930805, 505.447998046875, 1840149.5
55, 129.12735077349802, 310.1629943847656, 1803606.75
56, 170.01192812930475, 991.781982421875, 1781510.125
