m/z,RT,Intensity,Identification,Prob
117.019120,394.282990,11837260.000000,StdMix2_64;M-H;[12C]4[1H]5[16O]4,1.000000
101.024255,373.778992,10620736.000000,StdMix2_62;M-H;[12C]4[1H]5[16O]3,0.940000
192.066351,336.606995,10092773.000000,StdMix2_59;M-H;[12C]10[1H]10[14N]1[16O]3,1.000000
203.055929,415.414001,3205307.250000,StdMix2_62;2M-H;[12C]8[1H]11[16O]6,1.000000
385.140487,339.523987,2880302.000000,StdMix2_59;2M-H;[12C]20[1H]21[14N]2[16O]6,1.000000
163.039795,332.119995,2849298.250000,StdMix2_60;M-H;[12C]9[1H]7[16O]3,1.000000
287.051964,734.682007,2507260.500000,StdMix2_72;M-H;[12C]10[1H]11[14N]2[16O]8,1.000000
187.072171,512.129028,2362939.750000,StdMix2_67;M-H;[12C]7[1H]11[14N]2[16O]4,1.000000
437.213721,397.183014,2133947.000000,StdMix2_7;2M-H;[12C]18[1H]33[14N]2[16O]10,1.000000
218.103054,397.183014,1856552.000000,StdMix2_7;M-H;[12C]9[1H]16[14N]1[16O]5,1.000000
128.035122,439.949005,1804996.875000,StdMix2_11;M-H;[12C]5[1H]6[14N]1[16O]3,1.000000
387.114141,930.666016,1582115.000000,StdMix2_77;M+FA-H;[12C]13[1H]23[16O]13,1.000000
129.019146,362.084015,1469764.000000,StdMix2_61;M-H;[12C]5[1H]5[16O]4,1.000000
193.069505,336.606995,1108775.250000,StdMix2_59;M-H;[12C]9[13C]1[1H]10[14N]1[16O]3,1.000000
190.108179,994.692017,1026539.750000,StdMix2_23;M+FA-H;[12C]8[1H]16[14N]1[16O]4,0.995000
160.061160,985.674011,1012001.437500,StdMix2_25;M-H;[12C]6[1H]10[14N]1[16O]4,1.000000
195.050603,672.989990,989876.250000,StdMix2_70;M+FA-H;[12C]6[1H]11[16O]7,1.000000
165.023651,372.329010,914464.500000,StdMix2_5;M-H;[12C]6[1H]5[14N]4[32S]1,1.000000
302.065925,766.085999,899873.437500,StdMix2_16;M+Cl;[12C]10[1H]13[14N]5[16O]4[35Cl]1,1.000000
440.131909,615.455994,856791.812500,StdMix2_69;M-H;[12C]19[1H]18[14N]7[16O]6,1.000000
323.028258,959.268005,813805.500000,StdMix2_72;M+Cl;[12C]10[1H]12[14N]2[16O]8[35Cl]1,1.000000
312.094766,758.375977,802485.125000,StdMix2_16;M+FA-H;[12C]11[1H]14[14N]5[16O]6,0.995000
346.055423,1070.500000,783383.937500,StdMix2_35;M-H;[12C]10[1H]13[14N]5[16O]7[31P]1,0.980000
184.039164,816.942017,733975.625000,StdMix2_18;M+Cl;[12C]6[1H]7[14N]5[35Cl]1,1.000000
342.087373,594.588989,732727.937500,StdMix2_12;M+FA-H;[12C]12[1H]16[14N]5[16O]5[32S]1,1.000000
145.061485,1158.270020,691663.812500,StdMix2_40;M-H;[12C]5[1H]9[14N]2[16O]3,0.990000
166.050550,924.515991,669181.125000,StdMix2_20;M-H;[12C]8[1H]8[14N]1[16O]3,1.000000
296.099566,721.013977,669109.875000,StdMix2_13;M+FA-H;[12C]11[1H]14[14N]5[16O]5,1.000000
243.080577,379.596985,646477.500000,StdMix2_6;M-H;[12C]10[1H]15[14N]2[16O]3[32S]1,1.000000
386.143831,339.523987,622255.750000,StdMix2_59;2M-H;[12C]19[13C]1[1H]21[14N]2[16O]6,1.000000
152.082570,1031.709961,618934.562500,StdMix2_26;M-H;[12C]7[1H]10[14N]3[16O]1,1.000000
173.092701,1143.300049,559386.625000,StdMix2_37;M-H;[12C]7[1H]13[14N]2[16O]3,1.000000
149.045165,674.658020,511772.468750,StdMix2_70;M-H;[12C]5[1H]9[16O]5,0.995000
118.022407,394.282990,503652.281250,StdMix2_64;M-H;[12C]3[13C]1[1H]5[16O]4,1.000000
377.085430,927.581970,501851.031250,StdMix2_77;M+Cl;[12C]12[1H]22[16O]11[35Cl]1,1.000000
102.027545,375.229004,473934.000000,StdMix2_62;M-H;[12C]3[13C]1[1H]5[16O]3,0.955000
