peakID, mass, rt, intensity
0, 100.11198316638722, 828.864013671875, 4.8784252E7
1, 102.03387416441514, 2069.010009765625, 2.1390312E7
2, 233.12821642928066, 337.5369873046875, 1.7466296E7
3, 166.086094217855, 751.2059936523438, 1.7091138E7
4, 102.03386085259376, 2115.1201171875, 1.5119242E7
5, 114.06607050725316, 1038.22998046875, 1.225224E7
6, 263.0734580265726, 791.9639892578125, 1.2076275E7
7, 132.1017879536554, 793.3740234375, 1.1088355E7
8, 265.11154054549314, 1770.6099853515625, 1.0424769E7
9, 255.1100312650015, 337.5369873046875, 1.0090335E7
10, 170.08089667970725, 921.0419921875, 1.0004598E7
11, 102.03383117789157, 2169.110107421875, 9815003.0
12, 94.04510719720061, 2016.4000244140625, 9767261.0
13, 167.01278198492844, 2069.010009765625, 9464536.0
14, 205.09689278382172, 799.0020141601562, 9371853.0
15, 189.12304056304575, 1068.800048828125, 8752750.0
16, 298.09644407869354, 596.2789916992188, 8005594.0
17, 102.03382226195934, 2210.43994140625, 7773176.5
18, 365.1051087929375, 749.7659912109375, 7649340.0
19, 124.03916712755327, 456.3590087890625, 7389217.0
20, 102.03381193205954, 2219.320068359375, 7305640.5
21, 136.06164384006325, 903.5040283203125, 7237717.5
22, 118.0860872976011, 888.8159790039062, 6946691.0
23, 365.10503234751997, 770.1119995117188, 6941238.5
24, 167.01276977813544, 2104.969970703125, 6696049.5
25, 94.045112354491, 2042.68994140625, 6449862.5
26, 309.1839464988545, 834.4019775390625, 6381171.0
27, 102.03380402526531, 2250.52001953125, 6078837.5
28, 138.05478889201876, 355.4639892578125, 5990114.5
29, 116.07045123247515, 951.3179931640625, 5557930.0
30, 122.54712736652388, 2074.75, 5552723.0
31, 137.04563010453873, 626.5260009765625, 5423534.0
32, 102.03379376929915, 2302.7900390625, 5110831.0
33, 152.07043750545196, 816.0780029296875, 4931428.0
34, 263.07351106037623, 831.6420288085938, 4839275.0
35, 102.03379688934488, 2329.77001953125, 4785791.5
36, 150.0581737837198, 839.9340209960938, 4737714.0
37, 81.52056263546267, 2063.25, 4660828.5
38, 365.1051334360096, 807.5040283203125, 4386778.0
39, 132.06537949578137, 1003.2000122070312, 4253217.5
40, 245.0628411969942, 509.8340148925781, 4153400.75
41, 177.1019813737693, 975.989990234375, 4073292.25
42, 133.05940777281754, 1770.6099853515625, 4034175.5
43, 210.0792159973026, 842.7119750976562, 4029650.25
44, 472.1456018890547, 839.9340209960938, 4011784.0
45, 151.03518665871653, 2016.4000244140625, 4006202.0
46, 170.01151371058683, 1009.0, 3997116.75
47, 167.0127178754739, 2164.72998046875, 3992405.25
48, 110.01997859724517, 2006.1800537109375, 3988861.5
49, 122.54711379768342, 2107.8798828125, 3982045.5
50, 81.52056175406535, 2106.429931640625, 3915104.25
51, 127.05002646065041, 983.6279907226562, 3863046.5
52, 365.1049343286651, 704.4719848632812, 3719818.75
53, 148.06018649579752, 1024.93994140625, 3604425.0
54, 269.0876653515715, 626.5260009765625, 3594714.25
55, 245.06301279161457, 562.5139770507812, 3488330.0
56, 167.01270953310325, 2183.820068359375, 3374318.25
57, 198.00260762214208, 821.7960205078125, 3301123.5
58, 125.98619800339262, 2063.25, 3270662.75
59, 122.54709904145955, 2138.39990234375, 3266262.0
60, 101.11517763893237, 828.864013671875, 3140157.5
61, 175.1187258965483, 1589.9300537109375, 3126608.0
62, 167.01270565434348, 2210.43994140625, 3124374.5
63, 167.01268758789652, 2219.320068359375, 2891878.25
64, 160.07547068281164, 977.531982421875, 2884328.5
65, 146.16502195856245, 2645.260009765625, 2874552.75
66, 144.06536276761315, 568.322021484375, 2874224.25
67, 102.03380077069788, 2009.1099853515625, 2771030.25
68, 330.0593778847684, 921.0419921875, 2748293.5
69, 122.54706832509933, 2169.110107421875, 2667953.5
70, 227.12474312006037, 1038.22998046875, 2608023.75
71, 125.98620039473414, 2104.969970703125, 2585086.25
72, 102.03376465305317, 1968.3599853515625, 2562468.25
73, 102.0337512417991, 1947.1300048828125, 2556006.0
74, 347.0943624869442, 550.9310302734375, 2547986.0
75, 81.52054663124459, 2150.070068359375, 2506955.75
76, 191.10236304471456, 1425.3599853515625, 2495707.25
77, 188.07040895094408, 799.0020141601562, 2485561.0
78, 120.08067285892346, 752.6400146484375, 2462716.0
79, 234.13141861568442, 337.5369873046875, 2425173.5
80, 167.01268268032402, 2254.989990234375, 2397139.5
81, 122.54706059409071, 2183.820068359375, 2339605.25
82, 120.06536093551847, 1048.8800048828125, 2339534.0
83, 176.10266213683946, 1148.1700439453125, 2337599.75
84, 147.0761157752447, 1092.4599609375, 2261947.75
85, 244.07878290883696, 721.0139770507812, 2254508.75
86, 86.0962919529087, 793.3740234375, 2207263.5
87, 258.10974692260754, 1199.4300537109375, 2193130.0
88, 205.0705453762486, 834.4019775390625, 2189155.25
89, 90.97652527894469, 1250.800048828125, 2167670.5
90, 167.0126682147166, 2281.8701171875, 2139362.0
91, 174.10230275889577, 369.5060119628906, 2083994.25
92, 125.98618336945832, 2125.280029296875, 2068130.875
93, 359.13011987915854, 842.7119750976562, 2032603.75
94, 280.09160435424576, 1196.4100341796875, 2013823.875
95, 122.54705170712009, 2225.27001953125, 2008562.5
96, 94.5458426712162, 2016.4000244140625, 2004441.75
97, 355.0629199099349, 307.2879943847656, 1964088.25
98, 245.06285813977274, 578.5789794921875, 1946344.375
99, 117.13850347522792, 1972.9000244140625, 1932187.75
100, 205.07074104459662, 789.1320190429688, 1929197.0
101, 81.52053760505095, 2182.35009765625, 1917925.25
102, 244.09245666471915, 1168.5, 1916811.625
103, 258.11816072924694, 834.4019775390625, 1912582.5
104, 226.95112423759227, 1252.280029296875, 1911198.375
105, 133.06053531867354, 1119.5899658203125, 1907341.875
106, 102.03376607001144, 85.49220275878906, 1902242.375
107, 182.98508684518532, 2006.1800537109375, 1902041.0
108, 94.04514168184521, 2107.8798828125, 1893116.125
109, 94.04515096626046, 2107.8798828125, 1893116.125
110, 102.5353751366271, 2070.449951171875, 1884658.625
111, 94.04511677187858, 2148.610107421875, 1871361.625
112, 167.0126631716684, 2310.25, 1861902.875
113, 156.07654338654973, 1527.010009765625, 1858155.125
114, 94.04514051350955, 2122.360107421875, 1851571.75
115, 81.52053811959688, 2200.06005859375, 1832655.375
116, 94.04513352344173, 2138.39990234375, 1785471.625
117, 127.04997241722975, 424.48699951171875, 1783885.0
118, 102.03377053220593, 2645.260009765625, 1782150.5
119, 134.04456722561713, 1056.5799560546875, 1780760.25
120, 94.06499922423966, 611.3460083007812, 1777401.25
121, 245.06277910620702, 475.7650146484375, 1741103.75
122, 94.0451024412225, 2169.110107421875, 1728138.5
123, 167.08926922400593, 751.2059936523438, 1719337.625
124, 232.06112075448786, 842.7119750976562, 1696881.625
125, 102.0337620064595, 2675.97998046875, 1666003.375
126, 291.1045891842635, 466.7170104980469, 1659617.125
127, 122.54704432517089, 2254.989990234375, 1640433.375
128, 324.1285243660742, 773.0339965820312, 1631171.875
129, 152.056415997115, 867.635986328125, 1623698.5
130, 90.05482758453209, 1113.3199462890625, 1618406.0
131, 81.52052998058988, 2214.8798828125, 1612542.75
132, 160.08671056937575, 346.5419921875, 1584953.75
133, 94.04509168235205, 2210.43994140625, 1571554.25
134, 227.052191052314, 447.135009765625, 1541257.5
135, 106.04970240706369, 1121.1400146484375, 1535974.625
136, 174.0911659020672, 338.9989929199219, 1535825.5
137, 94.04509270647515, 2183.820068359375, 1528338.375
138, 196.00342181410167, 821.7960205078125, 1528051.625
139, 102.03376698913696, 31.35650062561035, 1522512.375
140, 72.0807869552143, 888.8159790039062, 1519710.875
141, 73.53180299336738, 2017.8499755859375, 1499146.875
142, 237.11310335535984, 653.9400024414062, 1493663.375
143, 95.04370366408075, 2016.4000244140625, 1486627.875
144, 377.1451450081432, 463.7749938964844, 1483404.5
145, 219.08362487216914, 571.2349853515625, 1482385.875
146, 467.13683945901107, 756.9539794921875, 1482380.5
147, 245.06283661611388, 611.3460083007812, 1475928.25
148, 167.01265668684098, 2388.6298828125, 1475288.25
149, 126.02187311008939, 983.6279907226562, 1453616.125
150, 94.04507884372651, 2225.27001953125, 1448532.0
151, 122.0711734529492, 1772.06005859375, 1408276.375
152, 81.52053366137802, 2259.469970703125, 1402103.75
153, 83.08551440754434, 828.864013671875, 1387922.25
154, 113.034365477608, 550.9310302734375, 1378393.5
155, 256.11324798242913, 337.5369873046875, 1359369.375
156, 125.98615090463922, 2167.639892578125, 1358081.0
157, 94.04508433189386, 2240.1201171875, 1349848.0
158, 266.1146331496714, 1770.6099853515625, 1348937.75
159, 245.0757754147671, 550.9310302734375, 1321539.25
160, 81.5205378359639, 2266.93994140625, 1311588.75
161, 94.04507077888624, 2254.989990234375, 1299268.5
162, 487.2313282781561, 338.9989929199219, 1281227.75
163, 547.21311152053, 801.822021484375, 1256686.625
164, 349.05399175714865, 903.5040283203125, 1241615.875
165, 94.04506666317732, 2274.409912109375, 1230977.0
166, 255.944074249258, 2069.010009765625, 1230439.25
167, 81.52053232351578, 2307.280029296875, 1220094.625
168, 167.01268060501278, 2012.02001953125, 1191402.125
169, 81.52054609523124, 2399.260009765625, 1183985.875
170, 81.52054767522166, 2381.090087890625, 1172836.375
171, 508.2022946589329, 751.2059936523438, 1162214.75
172, 258.1182493745941, 791.9639892578125, 1160534.125
173, 125.9861443990671, 2200.06005859375, 1154084.875
174, 135.0438729167449, 814.6500244140625, 1152439.75
175, 81.52055580727492, 2458.75, 1135337.25
176, 81.52053962680291, 2365.9599609375, 1126668.375
177, 264.0766896727935, 790.5540161132812, 1126579.875
178, 206.1001662150436, 799.0020141601562, 1116364.5
179, 122.54702498162493, 2347.840087890625, 1115765.125
180, 266.0743100341601, 1168.5, 1113177.375
181, 81.5205599803015, 2514.219970703125, 1103112.625
182, 81.52054946932006, 2426.669921875, 1097538.25
183, 81.52056118727455, 2468.0, 1096807.75
184, 94.04506303360958, 2329.77001953125, 1095765.625
185, 324.0586393377789, 1185.5899658203125, 1095329.5
186, 273.09398549176234, 408.5820007324219, 1092899.0
187, 81.52053493512072, 2352.35009765625, 1084285.375
188, 81.52056376219082, 2497.27001953125, 1079948.625
189, 360.14974322589796, 808.9320068359375, 1070432.875
