peakID, mass, rt, intensity
0, 100.11201023567675, 816.833984375, 3.3854648E7
1, 102.03383001623216, 2103.75, 2.5072482E7
2, 94.04511077425836, 2053.1298828125, 1.2384592E7
3, 166.0861739378446, 743.7659912109375, 1.0890863E7
4, 102.03382851727316, 2212.780029296875, 1.0445188E7
5, 122.54705969421101, 2110.699951171875, 1.041577E7
6, 102.03382999058843, 2222.64990234375, 9277357.0
7, 167.0127058207617, 2109.31005859375, 9277172.0
8, 132.10183149784396, 780.030029296875, 8709418.0
9, 114.06615881173424, 1043.3800048828125, 8503391.0
10, 102.03383076738578, 2242.389892578125, 8437904.0
11, 102.0338254740033, 2253.68994140625, 7757921.0
12, 265.11159696217345, 1796.1300048828125, 7655857.5
13, 102.0338241780094, 2276.330078125, 7128892.5
14, 205.0970068731875, 787.1099853515625, 6778014.5
15, 136.06172569579485, 899.447998046875, 6633999.5
16, 170.08101560705765, 974.2379760742188, 6594693.0
17, 102.03382668846646, 2283.409912109375, 6548658.0
18, 110.01999534509365, 2040.510009765625, 6070341.0
19, 167.01270852756144, 2153.889892578125, 5847105.0
20, 102.03382432306657, 2317.4599609375, 5801522.5
21, 102.03382506802255, 2331.669921875, 5502124.5
22, 118.0861718364277, 883.4819946289062, 5477391.0
23, 102.03382649499012, 2344.469970703125, 5400676.5
24, 233.12827786396318, 330.7080078125, 5221381.5
25, 189.12322961865212, 1072.5400390625, 5075049.0
26, 102.03382316993675, 2362.969970703125, 4940076.0
27, 309.1840396998761, 818.219970703125, 4874681.5
28, 298.096629533768, 583.3560180664062, 4685364.5
29, 102.03382025602578, 2401.510009765625, 4448197.5
30, 167.012697731312, 2184.669921875, 3940281.25
31, 116.07055149549336, 942.0599975585938, 3878283.0
32, 102.0338169925898, 2444.43994140625, 3699720.75
33, 151.03516860739668, 2051.72998046875, 3355816.75
34, 102.03381453195304, 2481.7900390625, 3245574.0
35, 102.03382614316327, 2016.0699462890625, 3236769.5
36, 269.08777755889366, 611.0339965820312, 3185594.0
37, 170.01176329987132, 988.4580078125, 3154041.25
38, 102.03381121560466, 3.0720300674438477, 3114769.25
39, 127.05015521746397, 987.0479736328125, 3113991.75
40, 144.06544214736536, 555.8250122070312, 3053841.0
41, 102.03381312408344, 2519.239990234375, 3007951.25
42, 102.0338096714838, 2043.31005859375, 2961725.0
43, 227.12491806025824, 1046.280029296875, 2961402.75
44, 177.1020408442873, 982.8060302734375, 2944733.25
45, 170.08100351181477, 1015.6699829101562, 2922486.25
46, 365.1052359811525, 750.97802734375, 2884960.5
47, 233.12831409295825, 369.6709899902344, 2882047.5
48, 133.059466707805, 1798.9599609375, 2872144.0
49, 150.0582346738096, 826.5960083007812, 2842978.5
50, 102.03380810000453, 2566.85009765625, 2840462.75
51, 148.06032096089442, 1021.47998046875, 2714466.25
52, 102.0338081846673, 2653.590087890625, 2684768.75
53, 152.07050501346947, 802.8060302734375, 2672503.75
54, 102.03382933366734, 2005.97998046875, 2660614.5
55, 191.10248312034778, 1425.9599609375, 2550670.25
56, 94.54583465512401, 2054.5400390625, 2548807.5
57, 102.03381740779626, 1984.3900146484375, 2524639.0
58, 102.03380739928879, 2608.75, 2503418.75
59, 146.16505586459078, 2709.830078125, 2414427.0
60, 102.03380651781954, 2694.070068359375, 2409706.25
61, 132.06547109191962, 995.5440063476562, 2384867.5
62, 117.13855944244376, 2003.1099853515625, 2365934.0
63, 102.03380566848435, 2672.409912109375, 2346372.75
64, 120.06544662396709, 1046.280029296875, 2281021.5
65, 176.10284753069226, 1143.800048828125, 2279630.25
66, 101.11521212853711, 814.0499877929688, 2279350.25
67, 175.1188452485853, 1601.510009765625, 2241368.25
68, 102.53532915186805, 2105.139892578125, 2206424.5
69, 233.128309350144, 414.0790100097656, 2203690.25
70, 102.03383129814613, 1807.469970703125, 2172873.0
71, 147.07628981775716, 1087.18994140625, 2150257.5
72, 81.52042728095381, 2103.75, 2088688.125
73, 137.04572067127324, 608.135986328125, 2069238.5
74, 114.5582965591372, 2051.72998046875, 2051492.375
75, 182.98504973383257, 2043.31005859375, 2020166.875
76, 244.09263552754004, 1172.1099853515625, 1987507.375
77, 263.0735218015836, 777.1799926757812, 1963800.875
78, 167.01269161902792, 2289.090087890625, 1948858.625
79, 133.06067303605687, 1114.0699462890625, 1898695.75
80, 255.11010245345068, 330.7080078125, 1865922.5
81, 90.05492993060098, 1118.5, 1818889.375
82, 95.0436849303032, 2050.330078125, 1807495.625
83, 198.00262996302385, 809.8619995117188, 1780296.25
84, 245.06302241450595, 496.7030029296875, 1747101.5
85, 156.07668821153618, 1536.800048828125, 1683174.625
86, 106.04982050446193, 1118.5, 1673272.375
87, 245.06322268605405, 538.52197265625, 1665581.625
88, 330.0596124717596, 902.333984375, 1627483.25
89, 182.9850134186686, 3.0720300674438477, 1622688.25
90, 208.0392519964665, 2109.31005859375, 1620319.625
91, 217.17967956177495, 310.85101318359375, 1616299.125
92, 255.11014837837405, 369.6709899902344, 1607865.75
93, 167.01269521816758, 2343.0400390625, 1593759.375
94, 90.97661146099666, 1260.030029296875, 1588376.625
95, 258.1099581853323, 1188.22998046875, 1587882.125
96, 134.04468450183063, 1052.050048828125, 1551115.75
97, 210.07929869542644, 828.0, 1540797.125
98, 167.01269632465966, 2350.14990234375, 1523585.625
99, 226.95132933473903, 1262.9100341796875, 1494575.875
100, 124.03927759218239, 427.27398681640625, 1434675.625
101, 138.05489004461893, 371.1419982910156, 1411433.0
102, 105.04228096195497, 1262.9100341796875, 1361499.625
103, 167.01268493531958, 2388.639892578125, 1286708.25
104, 132.00312851448433, 1262.9100341796875, 1237237.0
105, 213.0181032350341, 2109.31005859375, 1230960.375
106, 255.1101447377816, 388.8219909667969, 1229752.5
107, 296.970539726275, 2109.31005859375, 1180666.125
108, 123.04863028487007, 2110.699951171875, 1172900.875
109, 152.05655584425233, 862.8720092773438, 1147047.5
110, 126.02191524341983, 969.906005859375, 1106874.5
111, 167.08935642939676, 743.7659912109375, 1106257.0
112, 146.09232515587502, 835.0800170898438, 1084112.625
113, 147.11270518713096, 1616.06005859375, 1083845.25
114, 347.09460299620343, 531.219970703125, 1074163.625
115, 245.07609930574392, 534.1510009765625, 1072961.0
116, 105.04227446356825, 1293.3599853515625, 1020796.6875
117, 102.53533720951192, 2187.47998046875, 1018707.125
118, 94.06508350355975, 611.0339965820312, 1018182.625
119, 167.0126690857333, 2058.75, 1003708.625
120, 266.11475530053895, 1796.1300048828125, 994811.875
121, 119.08148464922992, 1591.31005859375, 985963.4375
122, 324.0589644743674, 1179.43994140625, 942595.0
123, 472.1458808602471, 830.8140258789062, 922757.9375
124, 89.10728029057391, 1981.489990234375, 916241.8125
125, 167.01269967937125, 2016.0699462890625, 913058.0625
126, 200.0758099782301, 1793.300048828125, 899258.4375
127, 182.98504543427964, 2064.3701171875, 889427.4375
128, 167.01267424711895, 2468.860107421875, 875431.4375
129, 180.08652634457496, 1389.199951171875, 873051.125
130, 232.0612257267434, 835.0800170898438, 864658.4375
131, 160.0756370433729, 982.8060302734375, 849099.75
132, 199.16908599956534, 307.8139953613281, 846234.3125
133, 196.0034650625806, 811.2540283203125, 845655.4375
134, 280.0918843832326, 1188.22998046875, 845639.875
135, 206.1002707379778, 785.6939697265625, 817707.75
