,Name,Formula,Adduct,Dil_1_1,Dil_1_5,Dil_1_10,Dil_1_50,Dil_1_100,Dil_1_1000
621, AMP, C10H14N5O7P,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
622, AMP, C10H14N5O7P,M+H,706209.0625,1272091.375,1015314.625,211853.4375,156154.5,0.0
623, AMP, C10H14N5O7P,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
624, AMP, C10H14N5O7P,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
625, AMP, C10H14N5O7P,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
626, AMP, C10H14N5O7P,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
627, AMP, C10H14N5O7P,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
628, AMP, C10H14N5O7P,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
629, AMP, C10H14N5O7P,M+K,0.0,0.0,0.0,0.0,0.0,0.0
630, AMP, C10H14N5O7P,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
631, AMP, C10H14N5O7P,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
632, AMP, C10H14N5O7P,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
633, AMP, C10H14N5O7P,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
634, AMP, C10H14N5O7P,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
635, AMP, C10H14N5O7P,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
636, AMP, C10H14N5O7P,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
637, AMP, C10H14N5O7P,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
638, cytosine, C4H5N3O,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
639, cytosine, C4H5N3O,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
640, cytosine, C4H5N3O,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
641, cytosine, C4H5N3O,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
642, cytosine, C4H5N3O,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
643, cytosine, C4H5N3O,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
644, cytosine, C4H5N3O,M+H,668072000.0,288133568.0,146562480.0,22738404.0,19042622.0,1391548.75
645, cytosine, C4H5N3O,M+HC13,27438884.0,12036800.0,6242044.5,881254.9375,793287.625,81767.40625
646, cytosine, C4H5N3O,M+H2C13,520403.15625,0.0,159459.5,0.0,0.0,0.0
647, cytosine, C4H5N3O,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
648, cytosine, C4H5N3O,M+Na,11848390.0,8906951.0,6739750.0,1852120.875,1827372.5,0.0
649, cytosine, C4H5N3O,M+NaC13,0.0,523945.5,294740.59375,50970.6835938,0.0,0.0
650, cytosine, C4H5N3O,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
651, cytosine, C4H5N3O,M+K,0.0,0.0,1302665.125,464960.6875,458077.34375,0.0
652, cytosine, C4H5N3O,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
653, cytosine, C4H5N3O,M+ACN+H,1379801.375,0.0,413238.84375,0.0,0.0,0.0
654, cytosine, C4H5N3O,M+2Na-H,0.0,273459.40625,193935.5625,0.0,0.0,0.0
655, cytosine, C4H5N3O,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
656, cytosine, C4H5N3O,M+ACN+Na,665210.875,0.0,370450.9375,0.0,124150.09375,0.0
657, cytosine, C4H5N3O,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
658, cytosine, C4H5N3O,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
659, cytosine, C4H5N3O,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
660, N-Acetylornithine, C7H14N2O3,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
661, N-Acetylornithine, C7H14N2O3,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
662, N-Acetylornithine, C7H14N2O3,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
663, N-Acetylornithine, C7H14N2O3,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
664, N-Acetylornithine, C7H14N2O3,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
665, N-Acetylornithine, C7H14N2O3,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
666, N-Acetylornithine, C7H14N2O3,M+H,11855681.0,10580770.0,8790665.0,1348485.125,1333981.375,57193.9179688
667, N-Acetylornithine, C7H14N2O3,M+HC13,963622.5,80695.078125,684957.125,89794.7421875,106341.976562,0.0
668, N-Acetylornithine, C7H14N2O3,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
669, N-Acetylornithine, C7H14N2O3,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
670, N-Acetylornithine, C7H14N2O3,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
671, N-Acetylornithine, C7H14N2O3,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
672, N-Acetylornithine, C7H14N2O3,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
673, N-Acetylornithine, C7H14N2O3,M+K,0.0,0.0,0.0,0.0,0.0,0.0
674, N-Acetylornithine, C7H14N2O3,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
675, N-Acetylornithine, C7H14N2O3,M+ACN+H,0.0,0.0,0.0,0.0,0.0,39118.21875
676, N-Acetylornithine, C7H14N2O3,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
677, N-Acetylornithine, C7H14N2O3,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
678, N-Acetylornithine, C7H14N2O3,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
679, N-Acetylornithine, C7H14N2O3,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
680, N-Acetylornithine, C7H14N2O3,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
681, N-Acetylornithine, C7H14N2O3,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
682, dCMP, C9H14N3O7P,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
683, dCMP, C9H14N3O7P,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
684, dCMP, C9H14N3O7P,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
685, dCMP, C9H14N3O7P,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
686, dCMP, C9H14N3O7P,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
687, dCMP, C9H14N3O7P,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
688, dCMP, C9H14N3O7P,M+H,0.0,1075550.25,746442.8125,164044.90625,152440.28125,0.0
689, dCMP, C9H14N3O7P,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
690, dCMP, C9H14N3O7P,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
691, dCMP, C9H14N3O7P,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
692, dCMP, C9H14N3O7P,M+Na,0.0,223647.6875,0.0,0.0,0.0,0.0
693, dCMP, C9H14N3O7P,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
694, dCMP, C9H14N3O7P,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
695, dCMP, C9H14N3O7P,M+K,0.0,0.0,0.0,0.0,0.0,0.0
696, dCMP, C9H14N3O7P,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
697, dCMP, C9H14N3O7P,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
698, dCMP, C9H14N3O7P,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
699, dCMP, C9H14N3O7P,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
700, dCMP, C9H14N3O7P,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
701, dCMP, C9H14N3O7P,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
702, dCMP, C9H14N3O7P,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
703, dCMP, C9H14N3O7P,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
704, 1-Aminopropan-2-ol, C3H9NO,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
705, 1-Aminopropan-2-ol, C3H9NO,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
706, 1-Aminopropan-2-ol, C3H9NO,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
707, 1-Aminopropan-2-ol, C3H9NO,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
708, 1-Aminopropan-2-ol, C3H9NO,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
709, 1-Aminopropan-2-ol, C3H9NO,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
710, 1-Aminopropan-2-ol, C3H9NO,M+H,629028352.0,458458624.0,317332736.0,104815576.0,85892592.0,0.0
711, 1-Aminopropan-2-ol, C3H9NO,M+HC13,6049354.0,17537378.0,11874555.0,3998529.0,3235257.5,0.0
712, 1-Aminopropan-2-ol, C3H9NO,M+H2C13,0.0,0.0,0.0,0.0,50778.0351562,0.0
713, 1-Aminopropan-2-ol, C3H9NO,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
714, 1-Aminopropan-2-ol, C3H9NO,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
715, 1-Aminopropan-2-ol, C3H9NO,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
716, 1-Aminopropan-2-ol, C3H9NO,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
717, 1-Aminopropan-2-ol, C3H9NO,M+K,0.0,0.0,0.0,0.0,0.0,0.0
718, 1-Aminopropan-2-ol, C3H9NO,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
719, 1-Aminopropan-2-ol, C3H9NO,M+ACN+H,1374318.0,1255749.5,1058546.125,0.0,0.0,0.0
720, 1-Aminopropan-2-ol, C3H9NO,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
721, 1-Aminopropan-2-ol, C3H9NO,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
722, 1-Aminopropan-2-ol, C3H9NO,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
723, 1-Aminopropan-2-ol, C3H9NO,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
724, 1-Aminopropan-2-ol, C3H9NO,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
725, 1-Aminopropan-2-ol, C3H9NO,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
726, Phenol, C6H6O,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
727, Phenol, C6H6O,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
728, Phenol, C6H6O,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
729, Phenol, C6H6O,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
730, Phenol, C6H6O,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
731, Phenol, C6H6O,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
732, Phenol, C6H6O,M+H,0.0,0.0,0.0,0.0,0.0,0.0
733, Phenol, C6H6O,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
734, Phenol, C6H6O,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
735, Phenol, C6H6O,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
736, Phenol, C6H6O,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
737, Phenol, C6H6O,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
738, Phenol, C6H6O,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
739, Phenol, C6H6O,M+K,0.0,0.0,0.0,0.0,0.0,0.0
740, Phenol, C6H6O,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
741, Phenol, C6H6O,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
742, Phenol, C6H6O,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
743, Phenol, C6H6O,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
744, Phenol, C6H6O,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
745, Phenol, C6H6O,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
746, Phenol, C6H6O,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
747, Phenol, C6H6O,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
748, Ala-Gly, C5H10N2O3,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
749, Ala-Gly, C5H10N2O3,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
750, Ala-Gly, C5H10N2O3,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
751, Ala-Gly, C5H10N2O3,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
752, Ala-Gly, C5H10N2O3,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
753, Ala-Gly, C5H10N2O3,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
754, Ala-Gly, C5H10N2O3,M+H,11377892.0,5978494.0,2473995.5,519782.875,542650.375,484686.90625
755, Ala-Gly, C5H10N2O3,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
756, Ala-Gly, C5H10N2O3,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
757, Ala-Gly, C5H10N2O3,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
758, Ala-Gly, C5H10N2O3,M+Na,0.0,0.0,0.0,0.0,71267.375,0.0
759, Ala-Gly, C5H10N2O3,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
760, Ala-Gly, C5H10N2O3,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
761, Ala-Gly, C5H10N2O3,M+K,0.0,0.0,0.0,0.0,0.0,0.0
762, Ala-Gly, C5H10N2O3,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
763, Ala-Gly, C5H10N2O3,M+ACN+H,0.0,195720.0625,0.0,0.0,0.0,0.0
764, Ala-Gly, C5H10N2O3,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
765, Ala-Gly, C5H10N2O3,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
766, Ala-Gly, C5H10N2O3,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
767, Ala-Gly, C5H10N2O3,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
768, Ala-Gly, C5H10N2O3,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
769, Ala-Gly, C5H10N2O3,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
770, NAD+, C21H27N7O14P2,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
771, NAD+, C21H27N7O14P2,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
772, NAD+, C21H27N7O14P2,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
773, NAD+, C21H27N7O14P2,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
774, NAD+, C21H27N7O14P2,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
775, NAD+, C21H27N7O14P2,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
776, NAD+, C21H27N7O14P2,M+H,0.0,0.0,197258.265625,0.0,0.0,0.0
777, NAD+, C21H27N7O14P2,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
778, NAD+, C21H27N7O14P2,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
779, NAD+, C21H27N7O14P2,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
780, NAD+, C21H27N7O14P2,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
781, NAD+, C21H27N7O14P2,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
782, NAD+, C21H27N7O14P2,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
783, NAD+, C21H27N7O14P2,M+K,0.0,0.0,0.0,0.0,0.0,0.0
784, NAD+, C21H27N7O14P2,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
785, NAD+, C21H27N7O14P2,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
786, NAD+, C21H27N7O14P2,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
787, NAD+, C21H27N7O14P2,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
788, NAD+, C21H27N7O14P2,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
789, NAD+, C21H27N7O14P2,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
790, NAD+, C21H27N7O14P2,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
791, NAD+, C21H27N7O14P2,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
792, Glycylglycine, C4H8N2O3,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
793, Glycylglycine, C4H8N2O3,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
794, Glycylglycine, C4H8N2O3,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
795, Glycylglycine, C4H8N2O3,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
796, Glycylglycine, C4H8N2O3,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
797, Glycylglycine, C4H8N2O3,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
798, Glycylglycine, C4H8N2O3,M+H,1689478.75,1083778.0,709498.625,151982.984375,169453.078125,57265.2851562
799, Glycylglycine, C4H8N2O3,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
800, Glycylglycine, C4H8N2O3,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
801, Glycylglycine, C4H8N2O3,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
802, Glycylglycine, C4H8N2O3,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
803, Glycylglycine, C4H8N2O3,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
804, Glycylglycine, C4H8N2O3,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
805, Glycylglycine, C4H8N2O3,M+K,0.0,0.0,0.0,0.0,0.0,0.0
806, Glycylglycine, C4H8N2O3,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
807, Glycylglycine, C4H8N2O3,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
808, Glycylglycine, C4H8N2O3,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
809, Glycylglycine, C4H8N2O3,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
810, Glycylglycine, C4H8N2O3,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
811, Glycylglycine, C4H8N2O3,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
812, Glycylglycine, C4H8N2O3,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
813, Glycylglycine, C4H8N2O3,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
814, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
815, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
816, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
817, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
818, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
819, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
820, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+H,5113387.0,2254962.0,2715972.75,674547.8125,569489.5,0.0
821, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+HC13,0.0,0.0,0.0,131977.46875,0.0,0.0
822, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
823, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
824, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
825, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
826, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
827, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+K,0.0,0.0,0.0,0.0,0.0,0.0
828, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
829, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
830, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
831, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
832, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
833, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
834, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
835, S-Adenosyl-L-homocysteine, C14H20N6O5S,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
836, Choline phosphate, C5H14NO4P,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
837, Choline phosphate, C5H14NO4P,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
838, Choline phosphate, C5H14NO4P,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
839, Choline phosphate, C5H14NO4P,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
840, Choline phosphate, C5H14NO4P,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
841, Choline phosphate, C5H14NO4P,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
842, Choline phosphate, C5H14NO4P,M+H,3903888.0,58560872.0,42705060.0,5494846.5,3695952.5,301609.1875
843, Choline phosphate, C5H14NO4P,M+HC13,0.0,3294295.75,0.0,0.0,0.0,0.0
844, Choline phosphate, C5H14NO4P,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
845, Choline phosphate, C5H14NO4P,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
846, Choline phosphate, C5H14NO4P,M+Na,0.0,0.0,1037263.1875,179154.09375,119797.109375,0.0
847, Choline phosphate, C5H14NO4P,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
848, Choline phosphate, C5H14NO4P,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
849, Choline phosphate, C5H14NO4P,M+K,0.0,0.0,0.0,0.0,0.0,0.0
850, Choline phosphate, C5H14NO4P,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
851, Choline phosphate, C5H14NO4P,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
852, Choline phosphate, C5H14NO4P,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
853, Choline phosphate, C5H14NO4P,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
854, Choline phosphate, C5H14NO4P,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
855, Choline phosphate, C5H14NO4P,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
856, Choline phosphate, C5H14NO4P,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
857, Choline phosphate, C5H14NO4P,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
858, D-Glucosamine 6-phosphate, C6H14NO8P,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
859, D-Glucosamine 6-phosphate, C6H14NO8P,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
860, D-Glucosamine 6-phosphate, C6H14NO8P,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
861, D-Glucosamine 6-phosphate, C6H14NO8P,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
862, D-Glucosamine 6-phosphate, C6H14NO8P,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
863, D-Glucosamine 6-phosphate, C6H14NO8P,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
864, D-Glucosamine 6-phosphate, C6H14NO8P,M+H,155270.984375,0.0,0.0,0.0,0.0,0.0
865, D-Glucosamine 6-phosphate, C6H14NO8P,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
866, D-Glucosamine 6-phosphate, C6H14NO8P,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
867, D-Glucosamine 6-phosphate, C6H14NO8P,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
868, D-Glucosamine 6-phosphate, C6H14NO8P,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
869, D-Glucosamine 6-phosphate, C6H14NO8P,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
870, D-Glucosamine 6-phosphate, C6H14NO8P,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
871, D-Glucosamine 6-phosphate, C6H14NO8P,M+K,0.0,0.0,0.0,0.0,0.0,0.0
872, D-Glucosamine 6-phosphate, C6H14NO8P,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
873, D-Glucosamine 6-phosphate, C6H14NO8P,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
874, D-Glucosamine 6-phosphate, C6H14NO8P,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
875, D-Glucosamine 6-phosphate, C6H14NO8P,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
876, D-Glucosamine 6-phosphate, C6H14NO8P,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
877, D-Glucosamine 6-phosphate, C6H14NO8P,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
878, D-Glucosamine 6-phosphate, C6H14NO8P,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
879, D-Glucosamine 6-phosphate, C6H14NO8P,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
880, L-Cystathionine, C7H14N2O4S,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
881, L-Cystathionine, C7H14N2O4S,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
882, L-Cystathionine, C7H14N2O4S,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
883, L-Cystathionine, C7H14N2O4S,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
884, L-Cystathionine, C7H14N2O4S,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
885, L-Cystathionine, C7H14N2O4S,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
886, L-Cystathionine, C7H14N2O4S,M+H,0.0,198879.71875,204114.21875,68588.2265625,0.0,0.0
887, L-Cystathionine, C7H14N2O4S,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
888, L-Cystathionine, C7H14N2O4S,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
889, L-Cystathionine, C7H14N2O4S,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
