,Name,Formula,Adduct,Dil_1_1,Dil_1_5,Dil_1_10,Dil_1_50,Dil_1_100,Dil_1_1000
67, 1-Butanol, C4H10O,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
68, 1-Butanol, C4H10O,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
69, 1-Butanol, C4H10O,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
70, 1-Butanol, C4H10O,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
71, 1-Butanol, C4H10O,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
72, 1-Butanol, C4H10O,M+H,0.0,0.0,0.0,0.0,0.0,0.0
73, 1-Butanol, C4H10O,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
74, 1-Butanol, C4H10O,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
75, 1-Butanol, C4H10O,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
76, 1-Butanol, C4H10O,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
77, 1-Butanol, C4H10O,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
78, 1-Butanol, C4H10O,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
79, 1-Butanol, C4H10O,M+K,0.0,0.0,0.0,0.0,0.0,0.0
80, 1-Butanol, C4H10O,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
81, 1-Butanol, C4H10O,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
82, 1-Butanol, C4H10O,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
83, 1-Butanol, C4H10O,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
84, 1-Butanol, C4H10O,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
85, 1-Butanol, C4H10O,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
86, 1-Butanol, C4H10O,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
87, 1-Butanol, C4H10O,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
88, Oxaloacetate, C4H4O5,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
89, Oxaloacetate, C4H4O5,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
90, Oxaloacetate, C4H4O5,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
91, Oxaloacetate, C4H4O5,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
92, Oxaloacetate, C4H4O5,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
93, Oxaloacetate, C4H4O5,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
94, Oxaloacetate, C4H4O5,M+H,0.0,0.0,0.0,0.0,0.0,0.0
95, Oxaloacetate, C4H4O5,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
96, Oxaloacetate, C4H4O5,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
97, Oxaloacetate, C4H4O5,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
98, Oxaloacetate, C4H4O5,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
99, Oxaloacetate, C4H4O5,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
100, Oxaloacetate, C4H4O5,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
101, Oxaloacetate, C4H4O5,M+K,0.0,0.0,0.0,0.0,0.0,0.0
102, Oxaloacetate, C4H4O5,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
103, Oxaloacetate, C4H4O5,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
104, Oxaloacetate, C4H4O5,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
105, Oxaloacetate, C4H4O5,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
106, Oxaloacetate, C4H4O5,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
107, Oxaloacetate, C4H4O5,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
108, Oxaloacetate, C4H4O5,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
109, Oxaloacetate, C4H4O5,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
110, Imidazole, C3H4N2,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
111, Imidazole, C3H4N2,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
112, Imidazole, C3H4N2,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
113, Imidazole, C3H4N2,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
114, Imidazole, C3H4N2,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
115, Imidazole, C3H4N2,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
116, Imidazole, C3H4N2,M+H,0.0,0.0,0.0,0.0,0.0,0.0
117, Imidazole, C3H4N2,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
118, Imidazole, C3H4N2,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
119, Imidazole, C3H4N2,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
120, Imidazole, C3H4N2,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
121, Imidazole, C3H4N2,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
122, Imidazole, C3H4N2,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
123, Imidazole, C3H4N2,M+K,0.0,0.0,0.0,0.0,0.0,0.0
124, Imidazole, C3H4N2,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
125, Imidazole, C3H4N2,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
126, Imidazole, C3H4N2,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
127, Imidazole, C3H4N2,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
128, Imidazole, C3H4N2,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
129, Imidazole, C3H4N2,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
130, Imidazole, C3H4N2,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
131, Imidazole, C3H4N2,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
132, glyceraldehyde, C3H6O3,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
133, glyceraldehyde, C3H6O3,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
134, glyceraldehyde, C3H6O3,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
135, glyceraldehyde, C3H6O3,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
136, glyceraldehyde, C3H6O3,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
137, glyceraldehyde, C3H6O3,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
138, glyceraldehyde, C3H6O3,M+H,0.0,0.0,0.0,0.0,0.0,0.0
139, glyceraldehyde, C3H6O3,M+HC13,0.0,0.0,0.0,0.0,0.0,0.0
140, glyceraldehyde, C3H6O3,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
141, glyceraldehyde, C3H6O3,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
142, glyceraldehyde, C3H6O3,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
143, glyceraldehyde, C3H6O3,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
144, glyceraldehyde, C3H6O3,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
145, glyceraldehyde, C3H6O3,M+K,0.0,0.0,0.0,0.0,0.0,0.0
146, glyceraldehyde, C3H6O3,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
147, glyceraldehyde, C3H6O3,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
148, glyceraldehyde, C3H6O3,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
149, glyceraldehyde, C3H6O3,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
150, glyceraldehyde, C3H6O3,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
151, glyceraldehyde, C3H6O3,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
152, glyceraldehyde, C3H6O3,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
153, glyceraldehyde, C3H6O3,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
154, Inosine, C10H12N4O5,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
155, Inosine, C10H12N4O5,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
156, Inosine, C10H12N4O5,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
157, Inosine, C10H12N4O5,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
158, Inosine, C10H12N4O5,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
159, Inosine, C10H12N4O5,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
160, Inosine, C10H12N4O5,M+H,70263872.0,21630400.0,11734273.0,1792669.75,853208.3125,92663.21875
161, Inosine, C10H12N4O5,M+HC13,0.0,2344774.0,1307492.875,161770.296875,135601.359375,0.0
162, Inosine, C10H12N4O5,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
163, Inosine, C10H12N4O5,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
164, Inosine, C10H12N4O5,M+Na,0.0,9051196.0,5318118.0,946687.875,649588.5625,0.0
165, Inosine, C10H12N4O5,M+NaC13,0.0,1031975.0625,0.0,0.0,0.0,0.0
166, Inosine, C10H12N4O5,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
167, Inosine, C10H12N4O5,M+K,0.0,3167457.0,2274442.25,443215.75,328869.40625,0.0
168, Inosine, C10H12N4O5,M+KC13,0.0,387875.09375,0.0,0.0,0.0,0.0
169, Inosine, C10H12N4O5,M+ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
170, Inosine, C10H12N4O5,M+2Na-H,1269433.25,0.0,0.0,0.0,0.0,0.0
171, Inosine, C10H12N4O5,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
172, Inosine, C10H12N4O5,M+ACN+Na,1851503.5,0.0,655848.3125,83083.625,72395.2109375,0.0
173, Inosine, C10H12N4O5,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
174, Inosine, C10H12N4O5,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
175, Inosine, C10H12N4O5,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
176, L-Phenylalanine, C9H11NO2,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
177, L-Phenylalanine, C9H11NO2,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
178, L-Phenylalanine, C9H11NO2,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
179, L-Phenylalanine, C9H11NO2,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
180, L-Phenylalanine, C9H11NO2,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
181, L-Phenylalanine, C9H11NO2,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
182, L-Phenylalanine, C9H11NO2,M+H,158189072.0,12689813.0,5544943.0,877118.75,446015.0,141828.421875
183, L-Phenylalanine, C9H11NO2,M+HC13,15960372.0,1447370.375,525812.6875,0.0,0.0,0.0
184, L-Phenylalanine, C9H11NO2,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
185, L-Phenylalanine, C9H11NO2,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
186, L-Phenylalanine, C9H11NO2,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
187, L-Phenylalanine, C9H11NO2,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
188, L-Phenylalanine, C9H11NO2,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
189, L-Phenylalanine, C9H11NO2,M+K,0.0,0.0,0.0,0.0,0.0,0.0
190, L-Phenylalanine, C9H11NO2,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
191, L-Phenylalanine, C9H11NO2,M+ACN+H,905432.75,0.0,0.0,0.0,0.0,0.0
192, L-Phenylalanine, C9H11NO2,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
193, L-Phenylalanine, C9H11NO2,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
194, L-Phenylalanine, C9H11NO2,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
195, L-Phenylalanine, C9H11NO2,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
196, L-Phenylalanine, C9H11NO2,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
197, L-Phenylalanine, C9H11NO2,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
198, L-Leucine, C6H13NO2,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
199, L-Leucine, C6H13NO2,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
200, L-Leucine, C6H13NO2,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
201, L-Leucine, C6H13NO2,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
202, L-Leucine, C6H13NO2,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
203, L-Leucine, C6H13NO2,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
204, L-Leucine, C6H13NO2,M+H,197374192.0,30281112.0,9158183.0,1300721.75,709381.25,0.0
205, L-Leucine, C6H13NO2,M+HC13,12613496.0,1980605.5,0.0,0.0,0.0,0.0
206, L-Leucine, C6H13NO2,M+H2C13,373330.3125,0.0,0.0,0.0,0.0,0.0
207, L-Leucine, C6H13NO2,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
208, L-Leucine, C6H13NO2,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
209, L-Leucine, C6H13NO2,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
210, L-Leucine, C6H13NO2,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
211, L-Leucine, C6H13NO2,M+K,0.0,0.0,0.0,0.0,0.0,0.0
212, L-Leucine, C6H13NO2,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
213, L-Leucine, C6H13NO2,M+ACN+H,2297692.75,538291.1875,0.0,0.0,0.0,0.0
214, L-Leucine, C6H13NO2,M+2Na-H,208331.03125,0.0,0.0,0.0,0.0,0.0
215, L-Leucine, C6H13NO2,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
216, L-Leucine, C6H13NO2,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
217, L-Leucine, C6H13NO2,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
218, L-Leucine, C6H13NO2,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
219, L-Leucine, C6H13NO2,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
220, L-Tryptophan, C11H12N2O2,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
221, L-Tryptophan, C11H12N2O2,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
222, L-Tryptophan, C11H12N2O2,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
223, L-Tryptophan, C11H12N2O2,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
224, L-Tryptophan, C11H12N2O2,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
225, L-Tryptophan, C11H12N2O2,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
226, L-Tryptophan, C11H12N2O2,M+H,104721704.0,7569050.5,2545912.25,269102.0,186988.578125,54019.6015625
227, L-Tryptophan, C11H12N2O2,M+HC13,12280357.0,896336.125,278254.03125,0.0,0.0,0.0
228, L-Tryptophan, C11H12N2O2,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
229, L-Tryptophan, C11H12N2O2,M+NH4,0.0,0.0,0.0,41255.5273438,0.0,0.0
230, L-Tryptophan, C11H12N2O2,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
231, L-Tryptophan, C11H12N2O2,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
232, L-Tryptophan, C11H12N2O2,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
233, L-Tryptophan, C11H12N2O2,M+K,0.0,0.0,0.0,0.0,0.0,0.0
234, L-Tryptophan, C11H12N2O2,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
235, L-Tryptophan, C11H12N2O2,M+ACN+H,498481.9375,0.0,0.0,0.0,0.0,0.0
236, L-Tryptophan, C11H12N2O2,M+2Na-H,1023372.75,81018.1875,0.0,0.0,0.0,0.0
237, L-Tryptophan, C11H12N2O2,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
238, L-Tryptophan, C11H12N2O2,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
239, L-Tryptophan, C11H12N2O2,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
240, L-Tryptophan, C11H12N2O2,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
241, L-Tryptophan, C11H12N2O2,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
242, 2-Phenylglycine, C8H9NO2,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
243, 2-Phenylglycine, C8H9NO2,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
244, 2-Phenylglycine, C8H9NO2,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
245, 2-Phenylglycine, C8H9NO2,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
246, 2-Phenylglycine, C8H9NO2,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
247, 2-Phenylglycine, C8H9NO2,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
248, 2-Phenylglycine, C8H9NO2,M+H,108349488.0,70647120.0,44087804.0,7423002.0,4103903.0,382161.5
249, 2-Phenylglycine, C8H9NO2,M+HC13,9823325.0,6722450.5,3427526.25,614798.375,374480.3125,0.0
250, 2-Phenylglycine, C8H9NO2,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
251, 2-Phenylglycine, C8H9NO2,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
252, 2-Phenylglycine, C8H9NO2,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
253, 2-Phenylglycine, C8H9NO2,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
254, 2-Phenylglycine, C8H9NO2,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
255, 2-Phenylglycine, C8H9NO2,M+K,0.0,0.0,0.0,0.0,0.0,0.0
256, 2-Phenylglycine, C8H9NO2,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
257, 2-Phenylglycine, C8H9NO2,M+ACN+H,0.0,966670.9375,0.0,0.0,0.0,0.0
258, 2-Phenylglycine, C8H9NO2,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
259, 2-Phenylglycine, C8H9NO2,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
260, 2-Phenylglycine, C8H9NO2,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
261, 2-Phenylglycine, C8H9NO2,M+2K-H,0.0,0.0,0.0,0.0,0.0,0.0
262, 2-Phenylglycine, C8H9NO2,M+DMSO+H,0.0,0.0,0.0,0.0,0.0,0.0
263, 2-Phenylglycine, C8H9NO2,M+2ACN+H,0.0,0.0,0.0,0.0,0.0,0.0
264, Selenomethionine, C5H11NO2Se,M+2H,0.0,0.0,0.0,0.0,0.0,0.0
265, Selenomethionine, C5H11NO2Se,M+H+NH4,0.0,0.0,0.0,0.0,0.0,0.0
266, Selenomethionine, C5H11NO2Se,M+H+Na,0.0,0.0,0.0,0.0,0.0,0.0
267, Selenomethionine, C5H11NO2Se,M+H+K,0.0,0.0,0.0,0.0,0.0,0.0
268, Selenomethionine, C5H11NO2Se,M+ACN+2H,0.0,0.0,0.0,0.0,0.0,0.0
269, Selenomethionine, C5H11NO2Se,M+2Na,0.0,0.0,0.0,0.0,0.0,0.0
270, Selenomethionine, C5H11NO2Se,M+H,118776672.0,6973661.5,2694849.75,286900.15625,224756.0625,257086.046875
271, Selenomethionine, C5H11NO2Se,M+HC13,5804042.5,408884.9375,0.0,0.0,0.0,0.0
272, Selenomethionine, C5H11NO2Se,M+H2C13,0.0,0.0,0.0,0.0,0.0,0.0
273, Selenomethionine, C5H11NO2Se,M+NH4,0.0,0.0,0.0,0.0,0.0,0.0
274, Selenomethionine, C5H11NO2Se,M+Na,0.0,0.0,0.0,0.0,0.0,0.0
275, Selenomethionine, C5H11NO2Se,M+NaC13,0.0,0.0,0.0,0.0,0.0,0.0
276, Selenomethionine, C5H11NO2Se,M+CH3OH+H,0.0,0.0,0.0,0.0,0.0,0.0
277, Selenomethionine, C5H11NO2Se,M+K,0.0,0.0,0.0,0.0,0.0,0.0
278, Selenomethionine, C5H11NO2Se,M+KC13,0.0,0.0,0.0,0.0,0.0,0.0
279, Selenomethionine, C5H11NO2Se,M+ACN+H,617810.875,0.0,0.0,0.0,0.0,0.0
280, Selenomethionine, C5H11NO2Se,M+2Na-H,0.0,0.0,0.0,0.0,0.0,0.0
281, Selenomethionine, C5H11NO2Se,M+IsoProp+H,0.0,0.0,0.0,0.0,0.0,0.0
282, Selenomethionine, C5H11NO2Se,M+ACN+Na,0.0,0.0,0.0,0.0,0.0,0.0
