,mz,rt,into,maxo,intb
1,114.11063991878,2.15951,139639.174428946,40951.484375,139633.880934946
2,213.127301197856,3.42551,99587.4124412813,26147.0703125,96865.3089392843
3,361.175971281741,5.93638,67810.852443457,17579.1484375,67805.523243457
4,174.090947276447,5.93638,85930.9265951277,22114.099609375,82491.5247146224
5,239.943802440634,4.68114,279977.835013936,30546.935546875,261742.29086838
6,429.278501053647,10.0758,109517.308674253,33394.70703125,105146.394897987
7,182.139959143632,12.587,203704.044147126,34814.96484375,173055.059852995
8,157.133384120184,15.0954,134902.172104952,32276.212890625,129307.117088518
9,225.123131155179,20.4884,89446.6699604297,30638.55078125,89441.3536404297
10,200.128236730103,21.7428,77159.5136554687,20657.13671875,74543.8688191947
11,173.209361657393,33.1114,224926.444716471,40804.48046875,214426.71884417
12,172.112810757903,39.4644,55535.3549779102,11914.7109375,55530.2720179102
13,284.331071242944,53.3433,108738.631251204,22345.27734375,105750.303959513
14,244.290673439968,39.4644,3179104.00430404,264324.40625,3040008.52761659
15,142.158692505796,40.7174,1731606.40879396,86738.8828125,1610657.36212253
16,204.123101428939,71.0771,155509.588852448,34641.12890625,142160.977540221
17,172.205895593071,33.1114,10074807.119238,211081.28125,9944739.81441545
18,158.103539231021,114.088,100279.583918701,18368.35546875,94253.9209985445
19,199.180540406745,71.0771,922417.553357143,56799.80859375,922389.683652381
20,199.180503921769,126.77,816733.809510742,50169.390625,816712.267677409
21,199.180467028702,19.2329,920766.616218911,63951.421875,920743.552289499
22,199.180497345297,47.0738,792953.890174316,58067.07421875,792929.888424316
23,199.180515223023,93.8367,744936.865305262,57628.51953125,744914.091917027
24,199.180437284905,3.42551,416118.891218272,59887.2265625,416108.110745129
25,182.053707396646,120.451,276102.260354568,40440.85546875,242617.595877254
26,151.011581177073,4.68114,2416010.52842539,153020.625,2031525.91220421
27,424.86402502071,77.4359,1479417.74690917,75280.96875,1479389.86840441
28,424.863973199939,111.579,1804369.32897058,65445.59765625,1804333.84167058
29,112.05559692002,143.213,94389.4196972656,25318.833984375,94384.4004972656
30,128.914903892919,143.213,57886.7093128906,13132.9423828125,57881.6901128906
31,144.936265250355,141.958,261000.483164063,57183.796875,253168.969450841
32,234.011382345718,144.469,53142.8716117188,12065.3583984375,53137.7804117188
33,198.13505552651,147.067,311459.911235352,48557.171875,278483.44417991
34,175.107831342123,144.469,453943.383284179,44195.30859375,355597.8851073
35,158.111730591743,144.469,1735833.62810359,78730.8984375,969522.505546734
36,185.103386861086,148.321,658713.355588236,61197.64453125,484723.903656547
37,182.053596365772,193.836,381324.372796875,47890.80859375,330146.915353703
38,311.12631265104,206.462,71970.0776857421,15700.693359375,71965.0032857421
39,397.138905754891,207.799,77061.2782500001,18776.06640625,77056.2094500002
40,357.146866893559,207.799,238417.004302491,45617.80859375,238408.178177491
41,434.779414756302,207.799,197647.621588542,43489.62109375,197641.304921875
42,540.42594539108,206.462,509656.628005859,85918.5078125,508953.416022195
43,359.221074923577,209.048,227577.729218424,53253.328125,227571.418385091
44,290.188517839599,210.294,360723.650557085,63450.8984375,359131.309844971
45,373.106833560787,211.538,492929.715402343,128715.4453125,492923.487902343
46,311.091190728712,211.538,507980.993470313,104096.7109375,503259.536673679
47,327.289230892534,214.028,142845.903871745,41080.765625,142839.679705078
48,341.304777104826,212.784,206112.118324219,42349.85546875,201860.369658492
49,374.110076280572,212.784,124898.298038737,36637.16015625,124892.07387207
50,172.169591479563,207.799,1935144.13020816,166975.703125,1767549.80879923
51,244.152698588383,211.538,525736.166930729,51654.48046875,472337.428226153
52,261.121008690506,214.028,275325.582321289,53818.73046875,262262.536981079
53,284.125403841148,214.028,604869.780046875,78290.1328125,568890.281800928
54,298.245683903005,214.028,82447.9114879557,18364.541015625,80713.6350097351
55,322.243033549941,214.028,264236.628981934,69492.171875,264230.339815267
56,358.258455131822,214.028,99685.3180898437,34677.375,96548.1566234514
57,451.164559145599,214.028,244469.0122229,52689.9453125,244461.4859729
58,808.73550155857,215.272,142276.880367187,43252.28515625,142271.837967187
59,370.128333110965,215.272,140716.179710938,41826.04296875,140709.889710938
60,467.179017519337,215.272,159880.210183594,37402.44140625,159873.920183594
61,79.9897077089531,214.028,286007.537070341,35503.359375,215783.06395571
62,235.132788090852,217.841,255617.885015626,62544.1015625,255612.844215626
63,263.147009614314,212.784,623792.080939453,49207.6328125,523987.874026098
64,300.261382099453,215.272,556139.104496854,104553.1953125,556129.076941298
65,317.28784586551,215.272,282977.282268677,71116.109375,282968.501643677
66,321.239801980981,215.272,1440699.60572298,197948.328125,1440686.78405631
67,327.252724257517,217.841,95857.1609958987,24880.541015625,94852.357763986
68,363.23737510337,217.841,238875.854808204,74536.1953125,238870.814008204
69,433.780289800365,217.841,220780.955596876,83514.8203125,220775.914796876
70,466.175364020874,214.028,1251678.32103185,157361.671875,1246274.90845152
71,468.190849501233,215.272,304309.139489816,56323.08203125,304301.604346959
72,686.201639575587,217.841,91825.2803156252,23961.08984375,91820.2395156252
73,699.255156394698,219.086,363616.687571987,68869.828125,363610.146857701
74,700.626658771301,220.329,1231677.75771973,176131.0625,1163642.28605148
75,759.221606000465,217.841,197854.122839356,69969.7265625,197847.835339356
76,137.068570139544,217.841,324744.6573875,40154.3984375,323009.924391406
77,539.163458727532,219.086,672074.234566408,198393.21875,672069.193766408
78,681.483181943909,219.086,850479.938668751,173020.328125,849065.431809767
79,700.254089231925,219.086,191369.496074805,67176.3359375,191364.455274805
80,708.510596828419,219.086,102562.213851563,26424.5078125,102557.173051563
81,802.553836246918,220.329,328243.616183036,82581.03125,328237.073325893
82,215.07025602831,219.086,239830.012280274,56472.14453125,239822.163423131
83,293.208309321523,217.841,1874068.95869355,336538.875,1872362.38645508
84,299.257938590192,215.272,3740255.34262891,517929.1875,3734059.04241444
85,313.237251317728,219.086,474702.043731712,84320.3359375,471128.750052729
86,316.28449297222,215.272,1783142.84772103,247408.734375,1761258.01772355
87,540.161931361648,220.329,227722.079579688,69474.765625,227716.745179688
88,552.19710848463,220.329,150827.620429688,49824.49609375,150822.286029688
89,611.184292536964,219.086,516717.397376687,108338.125,516074.026649565
90,612.182589696237,219.086,328778.243607841,83398.34375,328770.394750698
91,684.201788536885,219.086,495702.937817523,101227.09375,495097.051460624
92,685.202909726053,219.086,290819.04995573,56007.21875,290812.455789063
93,698.253954161066,219.086,695868.371575001,122497.828125,695858.054775001
