	RT	Std2_1in50
153.0901605567592	420.5799865722656	1.42148208E8
145.11024272509945	587.1890258789062	1.23025088E8
75.06835575358271	1014.4000244140625	1.04815576E8
149.07014911785748	441.9440002441406	8.4441512E7
251.10159522476334	444.43499755859375	7.5950792E7
122.04796939409974	405.4670104980469	7.3885616E7
141.07901894791493	373.99798583984375	6.8212384E7
166.03131899297514	376.4939880371094	6.1592164E7
117.07895294838865	536.6220092773438	5.902378E7
149.04767971984526	305.6130065917969	4.3298464E7
195.089546348795	305.6130065917969	4.1031304E7
186.10042364956846	392.89599609375	3.3262198E7
162.1255427690413	261.5320129394531	2.9634396E7
140.09494601662848	402.9700012207031	2.678452E7
121.0738220019022	682.906982421875	2.5086182E7
206.1518265697834	256.5379943847656	2.2986322E7
111.04327646427735	555.7960205078125	2.2738404E7
232.90738164894177	1364.949951171875	2.1044688E7
297.0893498917788	392.89599609375	1.9856168E7
234.90552415791393	1364.949951171875	1.891553E7
186.13681035688023	306.8550109863281	1.8834784E7
161.10515120951823	587.1890258789062	1.8398602E7
193.07388529728027	336.1409912109375	1.8257134E7
303.24077684596773	230.9199981689453	1.6595172E7
241.27671148043876	36.93009948730469	1.6257264E7
176.04734188436183	240.01800537109375	1.585173E7
131.09465715343973	553.302978515625	1.4999783E7
267.0965056766397	474.8919982910156	1.3719067E7
222.08915338340532	240.01800537109375	1.3002715E7
154.09348987620396	421.83099365234375	1.1400707E7
219.11062173149165	438.1990051269531	1.1188406E7
198.16200383168	230.9199981689453	1.1170431E7
403.1992941828901	241.26400756835938	1.0719012E7
173.08405279259912	627.4559936523438	1.0374798E7
187.12080709393024	265.364013671875	9588519.0
303.24068371400995	1331.0799560546875	9237933.0
146.11358671584324	587.1890258789062	9195448.0
113.05893227492894	500.1289978027344	9140371.0
135.054501123993	444.43499755859375	8888911.0
190.11050047470272	627.4559936523438	8849400.0
115.0633344900582	582.2030029296875	8381998.5
252.10483953301704	443.1889953613281	8279631.5
266.1644591543445	233.7830047607422	8198988.0
207.11072121185242	473.6449890136719	7997784.5
190.11053100669844	618.6309814453125	7760046.5
188.07968936677563	495.0469970703125	7665225.5
223.1782968591467	256.5379943847656	7364132.0
131.0946351725075	439.44500732421875	7105992.5
129.07900382040188	291.8290100097656	7031756.5
175.08447764262317	461.0690002441406	6913886.5
286.21413905769657	230.9199981689453	6727225.0
150.08920028845066	362.6709899902344	6024961.0
653.3243761893025	221.8090057373047	5583521.0
386.17275924378276	241.26400756835938	5565121.5
198.16191575964677	1332.510009765625	5513505.0
183.06604819127622	612.3469848632812	5494846.5
113.08409062979098	439.44500732421875	5377785.5
169.0851048065646	567.1199951171875	5363999.0
148.01605450503794	240.01800537109375	5296228.5
159.0895545692777	373.99798583984375	5272361.5
172.1212107893366	329.84698486328125	5178607.0
232.90743883095502	173.85299682617188	5156677.0
110.10954771126224	230.9199981689453	5140184.5
150.07349202577842	441.9440002441406	5127855.0
129.0790108234358	326.0530090332031	5041241.5
159.0895403597779	391.6050109863281	5040856.0
142.0823632951647	375.2449951171875	5031095.0
123.05137689566149	405.4670104980469	4963213.0
323.838264199929	1364.949951171875	4843171.5
232.90743192321986	269.114990234375	4821010.5
232.90741881711904	13.861700057983398	4814769.0
193.11033374640826	285.5360107421875	4754216.5
212.11606630536718	423.0780029296875	4639089.5
232.9074322809786	344.9800109863281	4629477.0
232.9074472024617	240.01800537109375	4628994.5
232.9074287963118	197.88499450683594	4614880.5
232.90743811884147	283.0379943847656	4593692.5
232.90743348894603	138.4340057373047	4591219.5
234.9055835708257	264.114990234375	4518588.5
238.09861374924904	491.2980041503906	4443995.0
234.90555994091355	16.37019920349121	4443048.5
141.07902824521406	284.2869873046875	4374994.5
232.9074393869545	232.53599548339844	4343792.0
196.09285953553956	305.6130065917969	4336129.5
192.13621162344612	280.4540100097656	4317853.5
167.0582690811492	428.1180114746094	4307206.0
234.90558030282548	78.82849884033203	4274960.5
234.90558245957527	173.85299682617188	4253970.0
159.0895421693658	280.4540100097656	4226218.5
179.15210807372938	261.5320129394531	4184173.0
234.90558484268436	146.00100708007812	4170990.75
234.90558143287492	196.58700561523438	4161894.5
269.1736844439977	409.2560119628906	4150017.75
167.0346001152803	375.2449951171875	4134653.25
234.90559450445272	350.0299987792969	4124977.25
234.9055993269332	241.26400756835938	4112282.5
234.90558914730565	299.3330078125	4107762.25
234.90558075067543	105.51899719238281	4102392.25
131.0946310604475	356.3290100097656	4090087.0
236.90372771645966	1363.7099609375	4044883.75
76.07168385776644	1014.4000244140625	3998529.0
185.10521002279484	288.0350036621094	3974526.25
222.0383769070217	357.62200927734375	3872545.5
234.90560406195135	367.7170104980469	3867676.5
286.21402445760435	1329.8399658203125	3828227.0
278.15157351990854	230.9199981689453	3812749.5
113.08408758607257	326.0530090332031	3778890.75
270.15771912020364	350.0299987792969	3750212.0
150.05103368219062	305.6130065917969	3681893.0
117.07895411214486	375.2449951171875	3656422.5
232.90743774003124	415.552001953125	3628287.5
404.19198007920346	1360.93994140625	3573130.75
321.8400770842165	1364.949951171875	3551373.25
103.09962726744176	989.989013671875	3429937.25
232.90745074423558	423.0780029296875	3340467.5
118.08235792277516	536.6220092773438	3302864.75
101.08407088467494	288.0350036621094	3285685.5
234.90559124230896	415.552001953125	3253748.0
