	RT	Std2_2
145.11033234529052	585.448974609375	5.031197184E9
153.09020823290226	418.2850036621094	3.785901312E9
149.07018156363523	439.3280029296875	2.478844928E9
117.07894240731629	536.5479736328125	2.318683904E9
195.08959028712007	303.42999267578125	1.330203136E9
166.03133936794043	376.12298583984375	1.315140608E9
149.04772341470505	302.1960144042969	1.201433344E9
122.04798450495935	404.6199951171875	1.195645952E9
251.10166551588568	445.5	1.014164032E9
141.07903920886943	372.4219970703125	8.429264E8
111.04323227863006	554.155029296875	7.86190656E8
187.1207422189222	264.7090148925781	7.06282432E8
75.06832251699116	1022.8900146484375	6.92651648E8
297.0893194790716	389.76300048828125	6.87426688E8
140.09494690082107	399.67999267578125	6.69473216E8
131.09459408942706	551.5059814453125	6.44534144E8
121.0737941052774	680.7360229492188	5.54071424E8
207.1106959613676	471.5769958496094	5.00644032E8
188.07974305502225	493.4779968261719	4.67752672E8
161.10526899581072	587.926025390625	4.3402368E8
267.0965266471084	472.9880065917969	4.14423264E8
146.11365356823597	585.448974609375	3.76274368E8
186.1368745305221	307.125	3.6014752E8
157.07391595025314	358.656005859375	3.56833024E8
219.11066614915217	435.61700439453125	3.21435744E8
193.0739015186879	348.5429992675781	3.11456896E8
193.11027660809694	284.8909912109375	3.03680384E8
175.08449223543658	460.4179992675781	2.9288784E8
154.0935133233617	418.2850036621094	2.87613984E8
129.07902333873247	313.302001953125	2.87385792E8
222.08641581800063	555.3939819335938	2.79726432E8
75.06832139089467	1094.8800048828125	2.77972736E8
167.05825573972962	426.9289855957031	2.31148544E8
131.09461837230256	358.656005859375	2.09725504E8
270.1576613397878	356.010009765625	2.04819984E8
212.1161188624659	421.98699951171875	2.02196048E8
238.09868365442313	489.5929870605469	1.96971088E8
150.0734968672409	439.3280029296875	1.6631304E8
169.08512485616384	565.5029907226562	1.60312128E8
269.1737109077998	405.8559875488281	1.55542176E8
211.0878172031951	546.52001953125	1.4780472E8
205.0950589034303	507.4809875488281	1.47160592E8
103.099546762989	992.35400390625	1.46912768E8
133.11016585966033	731.2639770507812	1.46121216E8
131.09466237365876	435.61700439453125	1.453788E8
196.09291388818508	303.42999267578125	1.41521152E8
