,mz,rt,into,maxo,intb
1,145.13340206523,4.70231,106734.855062386,14932.9375,101865.019054801
2,158.05611889036,3.44694,52294.9115132568,12992.7841796875,49811.1317375571
3,274.164473090152,3.44694,53050.8669464546,12400.6767578125,51092.5987451775
4,424.362963813579,3.44694,41955.5932181444,11955.2275390625,41234.2758066149
5,96.0807656355934,3.44694,82379.3465097633,17875.197265625,79434.4668456316
6,141.138663192868,3.44694,258455.614255541,70550.828125,255218.248828367
7,167.154234167997,3.44694,227450.216378733,44061.4609375,223697.386479508
8,114.110666499571,3.44694,183140.087577768,40865.03515625,182359.076133718
9,150.016733416688,4.70231,96401.3084199414,14863.2177734375,93683.5451452895
10,197.103294113984,4.70231,184072.497799652,35792.04296875,171024.935445482
11,143.154367045185,3.44694,332780.494204398,73469.0703125,329280.724910383
12,332.279122247289,4.70231,347269.665803713,48160.28515625,312590.571810024
13,174.087288752931,5.95857,450236.868141873,59220.50390625,417907.82230529
14,142.110502890437,5.95857,463656.934254672,61274.5859375,350301.587329669
15,162.112363356795,4.70231,413179.929071374,57424.234375,250985.317014019
16,157.13350122191,3.44694,271788.850577913,37760.1796875,246811.673002722
17,158.111673710119,4.70231,665356.095511134,81961.6875,538014.031217066
18,188.102828163341,5.95857,361018.584495318,47432.71484375,332972.971829262
19,88.0756499625638,8.84069,6456688.76705436,523827.625,6403814.67099874
20,200.102964760727,3.44694,374111.09299942,46391.84375,288066.848681197
21,130.066278843011,8.84069,1237619.64715955,71687.375,940099.537560962
22,115.122961026205,3.44694,1015094.10677033,143374.625,882661.853722184
23,139.122959426496,3.44694,489864.686640807,98909.90625,442073.498183212
24,199.11892913984,5.95857,487459.600696512,65657.3984375,453283.291539548
25,211.144068663333,26.8168,293744.300564816,42400.77734375,227616.420825802
26,274.128161908989,48.3353,141464.358105908,36279.65625,134239.817844022
27,187.119046736142,50.8418,401358.664503676,89555.8515625,262767.32095938
28,380.874288239032,45.7438,2658779.3484,134639.203125,2658752.7723
29,380.874237800259,23.0126,1722440.45288972,125445.1640625,1722422.40527434
