m/z,RT,Intensity,Identification,Prob
213.017124,732.161987,164264.515625,StdMix3_10;M+Cl;[12C]6[1H]10[16O]6[35Cl]1,1.000000
131.034833,737.466003,160966.250000,StdMix3_11;M-H2O-H;[12C]5[1H]7[16O]4,1.000000
187.019231,822.036011,149984.234375,StdMix3_11;M+Cl;[12C]5[1H]10[16O]5[37Cl]1,1.000000
117.007664,377.799988,135328.718750,StdMix3_9;M-H;[12C]4[1H]3[16O]3[18O]1,1.000000
180.059371,781.469971,118107.984375,StdMix3_12;M-H;[12C]5[13C]1[1H]11[16O]6,1.000000
231.014629,373.507996,83045.960938,StdMix3_9;2M-H;[12C]8[1H]7[16O]8,1.000000
171.049255,433.415985,81673.164063,StdMix3_8;M-H2O-H;[12C]6[13C]1[1H]8[14N]1[16O]4,1.000000
159.029713,500.401001,80509.593750,StdMix3_10;M-H2O-H;[12C]6[1H]7[16O]5,0.990000
146.045817,430.692993,75432.664063,StdMix3_24;M-H;[12C]5[1H]8[14N]1[16O]4,0.965000
96.992989,334.855988,67195.882813,StdMix3_9;M-H2O-H;[12C]4[1H]1[16O]3,0.995000
129.038594,430.692993,61011.636719,StdMix3_24;M-H2O-H;[12C]4[13C]1[1H]6[14N]1[16O]3,1.000000
210.038185,486.013000,52031.816406,StdMix3_8;M+Na-2H;[12C]7[1H]9[14N]1[16O]5[23Na]1,0.995000
260.025711,1054.209961,50524.023438,StdMix3_14;M-H;[12C]5[13C]1[1H]12[16O]9[31P]1,0.995000
215.014214,733.937988,50167.863281,StdMix3_10;M+Cl;[12C]6[1H]10[16O]6[37Cl]1,1.000000
178.043715,497.145996,46947.503906,StdMix3_10;M-H;[12C]5[13C]1[1H]9[16O]6,1.000000
197.054828,935.028015,44965.050781,StdMix3_11;M+FA-H;[12C]6[1H]11[16O]6[18O]1,1.000000
131.023296,386.476013,29845.960938,StdMix3_7;M-H;[12C]5[1H]5[16O]3[18O]1,0.995000
379.125190,429.337006,28403.955078,StdMix3_8;2M-H;[12C]14[1H]21[14N]2[16O]9[18O]1,0.990000
226.064860,783.065979,28308.841797,StdMix3_12;M+FA-H;[12C]6[13C]1[1H]13[16O]8,1.000000
142.974830,1004.840027,25565.302734,StdMix3_13;M+FA-H;[12C]1[1H]4[16O]6[31P]1,1.000000
78.958799,1011.669983,22775.078125,StdMix3_13;M-H2O-H;[16O]3[31P]1,0.985000
186.025439,825.192017,21218.658203,StdMix3_11;M+Cl;[12C]4[13C]1[1H]10[16O]5[35Cl]1,1.000000
181.060228,786.239990,18235.085938,StdMix3_12;M-H;[12C]6[1H]11[16O]5[18O]1,1.000000
150.048648,740.981995,16341.252930,StdMix3_11;M-H;[12C]4[13C]1[1H]9[16O]5,1.000000
214.996074,808.002014,15356.526367,StdMix3_10;M+K-2H;[12C]6[1H]8[16O]6[39K]1,0.995000
124.028838,530.744019,14914.851563,StdMix3_1;M-H;[12C]6[1H]4[14N]1[16O]1[18O]1,0.995000
281.004380,1035.510010,13413.140625,StdMix3_14;M+Na-2H;[12C]6[1H]11[16O]9[31P]1[23Na]1,0.995000
162.048755,784.656006,12747.411133,StdMix3_12;M-H2O-H;[12C]5[13C]1[1H]9[16O]5,1.000000
261.026392,1049.119995,11574.979492,StdMix3_14;M-H;[12C]6[1H]12[16O]8[18O]1[31P]1,0.995000
224.049238,726.750000,10695.999023,StdMix3_10;M+FA-H;[12C]6[13C]1[1H]11[16O]8,1.000000
