m/z,RT,Intensity,Identification,Prob
159.029624,495.679993,409486.812500,StdMix3_10;M-H2O-H;[12C]6[1H]7[16O]5,0.995000
121.029268,330.196014,408682.625000,StdMix3_5;M-H;[12C]7[1H]5[16O]2,0.975000
161.045350,786.642029,406419.593750,StdMix3_12;M-H2O-H;[12C]6[1H]9[16O]5,0.995000
117.007562,408.045013,366687.968750,StdMix3_9;M-H;[12C]4[1H]3[16O]3[18O]1,0.995000
78.958826,1021.010010,335367.000000,StdMix3_13;M-H2O-H;[16O]3[31P]1,0.995000
231.014379,408.045013,330582.781250,StdMix3_9;2M-H;[12C]8[1H]7[16O]8,1.000000
101.024336,360.058014,316213.031250,StdMix3_6;M-H;[12C]4[1H]5[16O]3,1.000000
185.988720,975.989990,307324.375000,StdMix3_15;M-H;[12C]2[13C]1[1H]6[16O]7[31P]1,1.000000
217.012658,1305.300049,305837.500000,StdMix3_12;M+K-2H;[12C]6[1H]10[16O]6[39K]1,0.995000
131.034801,751.565979,305052.656250,StdMix3_11;M-H2O-H;[12C]5[1H]7[16O]4,0.995000
521.056404,1047.160034,291190.750000,StdMix3_14;2M-H;[12C]12[1H]25[16O]17[18O]1[31P]2,0.995000
426.022101,1567.589966,282086.687500,StdMix3_17;M-H;[12C]10[1H]14[14N]5[16O]10[31P]2,1.000000
178.043504,495.679993,263886.093750,StdMix3_10;M-H;[12C]5[13C]1[1H]9[16O]6,1.000000
213.016877,736.950012,246691.328125,StdMix3_10;M+Cl;[12C]6[1H]10[16O]6[35Cl]1,1.000000
261.026235,1044.319946,240098.000000,StdMix3_14;M-H;[12C]6[1H]12[16O]8[18O]1[31P]1,1.000000
171.048957,351.483002,236235.046875,StdMix3_8;M-H2O-H;[12C]6[13C]1[1H]8[14N]1[16O]4,0.995000
180.059243,794.351990,231918.796875,StdMix3_12;M-H;[12C]5[13C]1[1H]11[16O]6,1.000000
131.054104,1098.300049,154136.109375,StdMix3_3;M-H;[12C]4[13C]1[1H]8[14N]1[16O]3,0.995000
96.992933,335.372986,146491.812500,StdMix3_9;M-H2O-H;[12C]4[1H]1[16O]3,1.000000
186.025272,824.909973,138126.500000,StdMix3_11;M+Cl;[12C]4[13C]1[1H]10[16O]5[35Cl]1,1.000000
448.003943,1517.939941,129636.789063,StdMix3_17;M+Na-2H;[12C]10[1H]13[14N]5[16O]10[31P]2[23Na]1,1.000000
146.045715,430.489014,119236.062500,StdMix3_24;M-H;[12C]5[1H]8[14N]1[16O]4,0.970000
186.989506,984.966003,117525.296875,StdMix3_15;M-H;[12C]3[1H]6[16O]6[18O]1[31P]1,0.990000
371.981995,1012.039978,102993.476563,StdMix3_15;2M-H;[12C]5[13C]1[1H]13[16O]14[31P]2,1.000000
129.038561,430.489014,99053.421875,StdMix3_24;M-H2O-H;[12C]4[13C]1[1H]6[14N]1[16O]3,0.985000
122.033103,523.375977,95923.507813,StdMix3_5;M-H;[12C]6[13C]1[1H]5[16O]2,0.975000
281.004178,1060.020020,94202.265625,StdMix3_14;M+Na-2H;[12C]6[1H]11[16O]9[31P]1[23Na]1,0.995000
197.054694,962.453979,88370.437500,StdMix3_11;M+FA-H;[12C]6[1H]11[16O]6[18O]1,1.000000
210.038061,450.046997,81283.726563,StdMix3_8;M+Na-2H;[12C]7[1H]9[14N]1[16O]5[23Na]1,0.995000
215.013932,736.950012,78993.859375,StdMix3_10;M+Cl;[12C]6[1H]10[16O]6[37Cl]1,1.000000
259.045744,1048.579956,74383.242188,StdMix3_7;2M-H;[12C]10[1H]11[16O]8,0.990000
379.124666,429.141998,74010.804688,StdMix3_8;2M-H;[12C]14[1H]21[14N]2[16O]9[18O]1,0.995000
226.064674,792.809998,65741.406250,StdMix3_12;M+FA-H;[12C]6[13C]1[1H]13[16O]8,1.000000
131.023197,371.720001,59730.023438,StdMix3_7;M-H;[12C]5[1H]5[16O]3[18O]1,0.995000
124.028575,521.973999,58696.171875,StdMix3_1;M-H;[12C]6[1H]4[14N]1[16O]1[18O]1,0.995000
166.974815,983.471985,50197.402344,StdMix3_15;M-H2O-H;[12C]3[1H]4[16O]6[31P]1,0.995000
372.982791,1016.530029,43085.476563,StdMix3_15;2M-H;[12C]6[1H]13[16O]13[18O]1[31P]2,1.000000
98.973725,1019.520020,42385.835938,StdMix3_13;M-H;[1H]2[16O]3[18O]1[31P]1,1.000000
179.044258,494.191986,39487.984375,StdMix3_10;M-H;[12C]6[1H]9[16O]5[18O]1,1.000000
150.048560,749.952026,34237.937500,StdMix3_11;M-H;[12C]4[13C]1[1H]9[16O]5,1.000000
181.060062,786.642029,32511.423828,StdMix3_12;M-H;[12C]6[1H]11[16O]5[18O]1,1.000000
168.029898,524.775024,32298.974609,StdMix3_1;M+FA-H;[12C]7[1H]6[14N]1[16O]4,1.000000
214.995633,817.236023,29393.572266,StdMix3_10;M+K-2H;[12C]6[1H]8[16O]6[39K]1,0.990000
232.017688,408.045013,27513.091797,StdMix3_9;2M-H;[12C]7[13C]1[1H]7[16O]8,1.000000
224.049028,736.950012,26746.373047,StdMix3_10;M+FA-H;[12C]6[13C]1[1H]11[16O]8,1.000000
196.950363,1018.030029,25088.214844,StdMix3_13;2M-H;[1H]5[16O]7[18O]1[31P]2,1.000000
112.040366,1098.300049,21872.134766,StdMix3_3;M-H2O-H;[12C]5[1H]6[14N]1[16O]2,0.995000
299.098051,494.191986,21562.859375,StdMix3_11;2M-H;[12C]10[1H]19[16O]10,0.975000
162.048672,795.893982,20956.904297,StdMix3_12;M-H2O-H;[12C]5[13C]1[1H]9[16O]5,0.995000
138.980000,1048.579956,20754.908203,StdMix3_6;M+K-2H;[12C]4[1H]4[16O]3[39K]1,0.950000
160.032941,497.161011,20205.978516,StdMix3_10;M-H2O-H;[12C]5[13C]1[1H]7[16O]5,1.000000
305.027930,1041.489990,18791.224609,StdMix3_14;M+FA-H;[12C]7[1H]14[16O]11[31P]1,1.000000
172.049946,350.083008,18078.156250,StdMix3_8;M-H2O-H;[12C]7[1H]8[14N]1[16O]3[18O]1,1.000000
132.946112,1019.520020,16341.190430,StdMix3_13;M+Cl;[1H]3[16O]4[31P]1[35Cl]1,1.000000
241.011659,1051.430054,16163.206055,StdMix3_14;M-H2O-H;[12C]6[1H]10[16O]8[31P]1,1.000000
132.054992,1098.300049,15649.416992,StdMix3_3;M-H;[12C]5[1H]8[14N]1[16O]2[18O]1,0.995000
132.038105,751.565979,14331.978516,StdMix3_11;M-H2O-H;[12C]4[13C]1[1H]7[16O]4,1.000000
227.065135,792.809998,13843.600586,StdMix3_12;M+FA-H;[12C]7[1H]13[16O]7[18O]1,0.995000
214.020288,732.000000,12398.468750,StdMix3_10;M+Cl;[12C]5[13C]1[1H]10[16O]6[35Cl]1,0.995000
234.061592,745.116028,11861.190430,StdMix3_8;M+FA-H;[12C]8[1H]12[14N]1[16O]7,1.000000
102.027679,360.058014,11463.848633,StdMix3_6;M-H;[12C]3[13C]1[1H]5[16O]3,1.000000
151.000938,377.526001,11388.027344,StdMix3_7;M+Na-2H;[12C]5[1H]4[16O]4[23Na]1,1.000000
176.056196,1099.719971,10136.758789,StdMix3_3;M+FA-H;[12C]6[1H]10[14N]1[16O]5,0.990000
