,mz,rt,into
63,335.15792470389,95.4474,58138.4130374609
64,150.054969959284,101.766,59465.1474251758
65,183.124163186597,105.575,141773.172710036
66,97.9912903405643,111.893,202874.719548678
67,113.107239472447,3.42503,3594110.70499077
68,144.935028200672,149.89,254226.235725001
69,298.141644841789,170.142,134995.383664063
70,258.168678535144,175.208,290915.576393732
71,384.915936805013,206.877,102571.922560351
72,359.221020412981,209.375,151123.8913125
73,568.456610652648,206.877,172494.645289713
74,540.426209926555,206.877,575353.595068358
75,327.289110461992,213.152,137096.529338379
76,380.173353010374,213.152,179819.728149522
77,144.076759238231,57.2207,2623231.06854546
78,172.16956376527,205.582,2370518.29378583
79,197.114573904473,214.396,219282.3850875
80,261.120930246413,211.865,380765.866347839
81,341.304784687799,214.396,174022.325782877
82,344.315542241594,214.396,257903.998727983
83,317.287897097053,215.64,311758.774591064
84,663.453057785116,218.35,429074.304818116
85,822.752465427611,216.92,220391.388334886
86,300.261326297614,214.396,586634.713234592
87,327.252751408591,216.92,218380.569249024
88,335.219226899105,218.35,104627.924191407
89,624.236245450225,218.35,559015.7228042
90,684.202717921914,219.594,283425.819108538
91,137.068558438949,215.64,643457.12854722
92,235.132793324056,218.35,399153.691967593
93,284.125473284853,213.152,716108.372487793
94,293.190587784681,218.35,171882.33494808
95,294.211952177755,216.92,332877.894096681
96,321.239901021646,214.396,1448639.1409858
97,533.442390903377,222.455,385500.273098525
98,611.184085112122,219.594,553821.15536632
99,625.236715515856,219.594,257670.228610678
100,626.234708334382,218.35,187650.360803712
101,628.194786210924,219.594,102865.353106446
102,702.63230767226,219.594,169310.638091798
103,532.410576454174,220.84,156895.15655625
104,537.39534531238,220.84,94460.6727093752
105,538.556508334991,219.594,100863.833983008
106,680.479672059781,218.35,1478340.25681836
107,272.22970986975,218.35,958507.017715625
108,299.257871387578,214.396,3689516.4176875
109,316.284505076484,215.64,1825698.08082617
110,383.094662832901,220.84,187180.066968262
111,416.2276880142,220.84,198809.765578451
112,539.162664768626,220.84,1161521.07652214
113,681.482880715851,219.594,594779.60272532
114,698.254975646476,218.35,637913.969900609
115,699.255019743257,222.455,240780.277886719
116,705.582150028746,220.84,413397.759612927
117,250.188191239964,223.703,103414.013830664
118,267.195196302636,222.455,349461.85683245
119,313.237156622951,218.35,675711.336958089
120,384.346409148657,223.703,152551.448645508
121,426.394088718075,224.953,521443.569743897
122,447.34635466518,222.455,228751.889324638
123,527.486238967242,222.455,121217.44516875
124,528.498321780076,220.84,190264.86235612
125,554.17519145495,222.455,161661.510341146
126,657.340892774339,222.455,363951.064051432
127,190.050716883437,213.152,1661714.91163461
128,293.208529029742,218.35,2233934.80394291
129,305.170583724796,222.455,500866.057287517
130,307.188083520222,223.703,158463.802161296
131,357.282420818279,224.953,305237.695269886
132,421.403961866502,223.703,108748.118505469
133,428.373371274683,224.953,152127.399397949
134,440.409464846255,224.953,411318.421680339
135,440.445996428612,223.703,201319.899438281
136,454.46166219141,223.703,282239.636850261
137,462.146040097922,223.703,148451.039375651
138,484.399595453794,224.953,174018.953521875
139,538.162799840338,220.84,4152300.42624662
140,554.514756139255,222.455,386029.143620118
141,675.260326424841,220.84,503425.797646485
142,701.31651612019,222.455,266755.478114991
143,337.346182997407,224.953,201857.134590681
144,379.357244996794,224.953,134573.671827799
145,390.347962447464,224.953,269809.50802474
146,400.37850888104,224.953,209255.8397101
147,409.270915257043,224.953,160780.114335124
148,426.430121542546,224.953,175171.981304362
149,427.397427786896,224.953,168383.537268276
150,474.281246651054,224.953,250768.870557292
151,526.482939070619,223.703,469125.12348711
152,638.307532940102,222.455,1343925.4935933
153,660.290348522298,222.455,1026304.80104477
154,670.326636820814,224.953,190028.294251116
155,701.630365188286,222.455,1556324.58702979
156,351.325496017626,226.203,429686.078189698
157,381.37252245225,224.953,292235.200851319
158,384.383316287867,224.953,327887.187438616
159,395.387946590748,226.203,275705.233720947
160,398.398853376172,224.953,460094.095315918
161,412.414541806365,224.953,581457.047053467
162,414.357570140195,226.203,199854.779465494
163,416.336781843026,227.638,129714.6274125
164,468.44108772793,224.953,264603.738550781
165,531.407689313887,222.455,1051739.46809497
166,532.439561894472,220.84,1488926.28910664
167,610.183997780378,220.84,1216984.16358106
168,637.304211637172,222.455,3384991.93418645
169,786.600446446951,228.887,188192.923083705
170,251.046619787666,227.638,325358.077632446
171,270.242520487226,224.953,438630.662135417
172,295.262966161589,231.387,676642.297711913
173,341.304848353548,227.638,239175.595742187
174,365.341339438144,224.953,316424.260827474
175,367.320433912195,227.638,311592.814714489
176,367.356957245139,224.953,410484.502001953
177,369.336282912126,227.638,156116.847280599
178,398.290035208148,227.638,336292.157449219
179,442.389055143879,226.203,568516.840330567
180,444.404248828639,224.953,342609.501496745
181,493.405656084135,224.953,1111447.15242441
182,683.366034297918,222.455,858485.245089356
183,700.313155234972,222.455,1235293.79588281
184,700.626762569125,222.455,3350634.57023828
185,300.198812344466,231.387,665926.576199952
186,302.144579860359,233.007,508633.944948487
187,302.26893531402,228.887,470620.913294921
188,309.278260069974,228.887,864360.593155079
189,315.272205874229,230.137,116820.077997656
190,327.289552615395,230.137,131724.301127344
191,339.289329718701,228.887,869575.39774429
192,339.325617708262,226.203,753987.326753907
193,342.336400491525,227.638,335533.249286719
194,353.341083810309,227.638,945055.416466471
195,356.351956653321,227.638,619685.305809679
196,361.221672811363,228.887,982863.332032137
197,383.203785957206,228.887,664785.583359375
198,389.11156024886,227.638,463950.60893826
199,393.372302513608,226.203,340485.08398036
200,400.341787431258,227.638,336915.446453125
201,402.357467878272,227.638,542820.293208008
202,413.265966782403,224.953,1028407.28466667
203,419.315243776007,223.703,1325008.35348354
204,425.214297967264,224.953,587350.899414062
205,480.156802406684,224.953,443066.450778402
206,656.337833454243,222.455,3875218.49629851
207,277.141096861897,231.387,192222.82359375
208,295.29959808958,228.887,407567.268720703
209,323.294542709344,227.638,556853.296626052
210,325.177734580319,230.137,351669.034410511
211,341.268342237945,228.887,269306.417051471
212,350.229896208941,230.137,688865.272628907
213,358.295095545512,230.137,560634.06971215
214,369.181726827861,231.387,238142.833851563
215,370.330788340696,228.887,264778.629471191
216,370.36794204762,227.638,893612.765540625
217,372.318987889114,224.953,5288644.85886899
218,386.326350664574,227.638,344391.698150879
219,394.300930679781,226.203,1600629.54615385
220,404.300540996007,231.387,95191.0810101562
221,406.243050244898,231.387,738233.306130208
222,459.351281827492,230.137,197227.844886393
223,537.165969429581,220.84,6996891.04614128
224,659.286737266028,222.455,2774336.34117969
225,682.362721283691,222.455,2537111.38744531
226,71.0854614830844,231.387,273872.99860798
227,125.132534454322,230.137,295909.562864118
228,196.073369094395,231.387,202422.78365625
229,277.179216707523,233.007,171420.138992578
230,281.165313218233,231.387,311798.525936663
231,289.227703832057,230.137,511007.492306098
232,306.253886836894,231.387,1317509.421654
233,325.309958492994,227.638,1089826.35385246
234,328.284620072372,231.387,337822.00368164
235,328.32071325717,228.887,1334387.52362539
236,337.309732123741,230.137,285275.34641462
237,374.326222060828,230.137,375814.207738281
238,384.771381270812,231.387,179948.231983203
239,402.321253407186,230.137,316006.046046441
240,403.232603200359,224.953,1508564.81110938
241,416.373125038518,226.203,1918878.93878906
242,428.300403502577,231.387,204879.23661914
243,428.336826434881,230.137,412351.895478407
244,655.334983572472,222.455,17457847.9468438
245,152.143396839558,231.387,552397.949586839
246,206.089340337237,233.007,216934.250317383
247,256.16231810193,233.007,349789.480582617
248,256.263323222157,234.256,222042.756673828
249,270.250493710421,231.387,682653.069573317
250,284.266012542208,231.387,280321.786564453
251,285.205848858996,224.953,1601027.24112034
252,287.277284009593,233.007,179492.352008464
253,298.245756053257,233.007,245522.393699545
254,308.198010081093,233.007,130465.058431641
255,313.14292889984,234.256,191221.846347657
256,325.273523693606,231.387,939346.351171876
257,326.341797922422,227.638,761710.615148438
258,336.310805072215,233.007,279454.040685268
259,337.273310694935,233.007,230711.781988933
260,344.279355645708,228.887,565791.793074679
261,356.315645442686,228.887,793427.922650391
262,372.27418734459,231.387,394039.344109619
263,376.269048777846,236.752,349170.85594043
264,380.217125777999,234.256,190140.903128906
265,386.196577699002,234.256,170057.846355469
266,387.212159207675,233.007,345934.089766827
267,388.269215089151,233.007,177483.414199219
268,389.345311902653,226.203,3615811.71668136
269,402.247980678507,233.007,216730.420854492
270,404.264153735923,235.504,661883.529589843
271,453.252058371782,233.007,389836.430402344
272,492.402327929035,224.953,4112500.11806459
273,758.568578475775,233.007,517522.108431153
274,193.195130384878,237.998,315346.669467285
275,207.101543193859,234.256,257418.873651042
276,236.221893524456,235.504,133078.616537109
277,251.000246983558,235.504,110135.339883594
278,252.135189448357,234.256,252099.665849609
279,256.235000493842,233.007,623228.004919433
280,273.225572355676,235.504,103301.573716601
281,275.257807340564,234.256,518880.38559158
282,295.226457045178,233.007,677186.234298377
283,300.289657394343,233.007,1064850.92226035
284,304.190524850104,234.256,497805.480838727
285,314.195739257923,234.256,174993.159670312
286,314.305168069773,230.137,878867.547147549
287,315.252900860582,234.256,142982.029484933
288,320.189805531918,233.007,540179.867345423
289,323.219822054776,234.256,197816.15430664
290,323.25797566444,231.387,399580.293054199
291,324.21668203425,234.256,885613.369921874
292,325.199044520153,234.256,329220.389007161
293,327.158881954676,233.007,392554.204902343
294,330.190681116206,227.638,923038.780668457
295,334.258425840901,235.504,468296.460566732
296,338.230305876003,235.504,426962.678647657
297,338.341380772152,231.387,526866.920045898
298,342.299929649176,230.137,759852.689547229
299,344.185431057285,231.387,359227.064582031
300,346.295109800487,230.137,590110.795477614
301,360.274268148818,233.007,478216.354353515
302,364.269131984004,235.504,131384.116522656
303,390.284462770851,234.256,195279.113884765
304,418.243521951014,233.007,321247.002282986
305,450.269638685529,236.752,451199.429329687
306,471.423710445063,224.953,4565235.00416518
307,219.195602167082,235.504,242711.320965144
308,223.205452637211,235.504,330145.451367187
309,225.189751812295,235.504,1319289.04837216
310,229.179766764428,231.387,544035.846183239
311,242.219441373419,235.504,259568.022877232
312,268.235027811199,235.504,141201.712945638
313,278.268737846857,235.504,414804.602176433
314,281.210925555861,236.752,804947.29129362
315,292.256250610839,235.504,354659.7355625
316,297.278571835747,230.137,1563846.91509615
317,300.216752849454,234.256,1175315.5356474
318,300.253252748889,234.256,1128786.88095443
319,309.130904976997,236.752,184589.601010156
320,310.207000856285,230.137,2201568.00592473
321,311.257761415848,231.387,672769.432710287
322,311.294269560919,228.887,1875187.74457632
323,312.229782291206,233.007,1439683.53690137
324,321.165868233513,235.504,246841.977826823
325,322.294773181124,235.504,487437.599944824
326,328.248008221222,233.007,713800.837041016
327,330.008011812765,236.752,114470.63343125
328,330.180377764158,233.007,482773.120883594
329,333.282830162527,233.007,861670.857039714
330,335.278912091091,235.504,1062231.86376875
331,360.310628206741,233.007,911950.026340909
332,369.22602762214,236.752,213969.017319661
333,382.243352036341,236.752,281972.154521094
334,384.310490048568,230.137,1114874.99217398
335,392.264170679333,235.504,398614.877614397
336,393.297355435493,226.203,6427315.66401251
337,402.191114363101,237.998,297165.565114524
338,415.324430447366,233.007,940931.24730586
339,149.01341945568,4.68065,3678783.27608088
340,161.096100597465,235.504,764963.117856889
341,177.16376620786,236.752,191606.707546875
342,214.188127474458,239.245,429644.076060352
343,237.220913819709,236.752,155458.750148437
344,239.236848727961,234.256,334440.544057173
345,251.121641695208,235.504,590804.54362207
346,254.183017106524,236.752,280712.132861328
347,256.198603290144,235.504,499937.111065429
348,287.148736778362,236.752,600558.52943679
349,297.205931633464,236.752,597352.290928955
350,302.232518263904,234.256,1949795.32531624
351,311.164023165424,235.504,1343287.31073177
352,318.26375009032,233.007,1245415.93469726
353,340.284263731655,230.137,1583182.24010376
354,343.211316683406,237.998,195697.591353065
355,345.190485535737,236.752,474858.850851563
356,356.279167533192,226.203,2590381.91448564
357,358.222116447392,235.504,247405.761889757
358,362.253410793468,235.504,947038.626740722
359,390.248314806067,234.256,794267.837589844
360,415.210821308675,235.504,748691.695781783
361,432.251219634735,239.245,538366.916324219
362,470.42014720008,224.953,15443014.7921919
363,148.039247421384,239.245,114753.863671875
364,155.046744464204,233.007,2325613.6035329
365,228.203831899626,235.504,1131375.33747676
366,228.232093804768,237.998,286234.159722461
367,237.112011926122,237.998,222639.641071987
368,253.252390390346,233.007,886064.706643489
369,258.242535560742,236.752,642287.428329546
370,259.190211918362,233.007,3570066.06083043
371,261.24219496094,235.504,491990.400619141
372,269.17424243228,237.998,2205192.07812143
373,269.210798295423,234.256,2465127.58838063
374,275.204400518687,237.998,460950.718010831
375,281.247206826554,231.387,1815139.28725571
376,285.242047519661,231.387,1423801.93554642
377,286.273814582781,231.387,1879343.81782212
378,294.206046749786,236.752,678888.152795823
379,297.242232110581,233.007,2458899.5582015
380,297.242502460263,214.396,726708.945609376
381,299.221663827525,234.256,619236.46879581
382,303.252701754842,239.245,205646.997351563
383,311.221464192365,235.504,486284.215273963
384,314.268846620399,231.387,2157566.43223254
385,319.186213864321,233.007,5610462.65594866
386,320.242971795331,235.504,2345084.40951016
387,330.263690551015,235.504,1594213.36718112
388,330.26375003759,216.92,859794.677344501
389,344.206455704429,234.256,1614470.22283984
390,353.308765819845,236.752,339805.151546875
391,360.201321553996,236.752,521762.878439616
392,365.23609002459,237.998,488000.80001648
393,383.167269386672,235.504,1084962.62254297
394,386.208588914432,233.007,2107457.03367578
395,422.274391074846,239.245,242996.73265
396,458.347453472478,231.387,1871859.74297652
397,119.085550819031,239.245,1324588.87556682
398,175.108013464009,239.245,275086.045282366
399,216.195880869857,239.245,357723.103439779
400,223.173840118464,240.493,162309.731355078
401,258.193176613394,241.924,478925.604330078
402,259.17304823173,241.924,353165.233116477
403,265.215867330957,237.998,420862.83573473
404,274.188198868372,236.752,811268.951584517
405,277.127840351971,239.245,544076.094972656
406,283.226500023813,234.256,1992564.86178013
407,290.159352891802,249.458,2463573.38860803
408,309.20347580173,230.137,14559097.7651304
409,311.184827560991,239.245,458162.123251464
410,327.272243015553,236.752,1442500.4342733
411,344.243055878403,234.256,937937.171193359
412,363.220343832421,235.504,757422.351949055
413,366.248395657955,239.245,311053.103141016
414,371.298428814417,235.504,1968016.39846094
415,379.215488418143,234.256,2734024.26845563
416,396.331776627254,234.256,1725577.30264909
417,404.21915841949,239.245,4164975.62676562
418,405.222853015938,239.245,1071002.44875078
419,408.22238333022,241.924,715731.867446289
420,418.185562889311,239.245,538079.236323467
421,436.253916427473,234.256,1749083.0198808
422,71.049090644061,231.387,1289830.58600195
423,112.120166491516,230.137,3303738.93760205
424,140.010696593858,233.007,2429513.4677349
425,195.174475021136,239.245,478343.857359375
426,205.085972581967,233.007,3535835.51870178
427,251.200391150581,236.752,681648.192287454
428,253.142949620075,240.493,528037.68186632
429,268.154282908294,240.493,1000992.37564649
430,269.247254004105,231.387,4926335.61036362
431,274.237572383535,237.998,359931.144578125
432,283.15365336955,240.493,497750.395057618
433,283.190056249075,236.752,1046505.51635596
434,288.224717402914,230.137,7406016.77514936
435,289.153780781477,233.007,1156464.72463393
436,299.184668134131,241.924,528955.038144532
437,305.178749652907,239.245,1202123.98312054
438,320.170362248508,237.998,1109684.67126263
439,329.004922790587,236.752,3393590.18748396
440,331.002058573949,237.998,714089.198286133
441,332.279321796876,231.387,5222728.44274949
442,396.222848058515,240.493,812514.951501776
443,410.165135988908,241.924,178187.888095313
444,175.111746373593,235.504,2074228.14565979
445,191.053230778659,240.493,716976.748698437
446,206.146681614261,241.924,582363.766936632
447,211.109354933128,233.007,7759127.76903959
448,230.211414708147,237.998,1454054.42102006
449,235.169085201718,241.924,379534.52343125
450,247.226643146166,237.998,1920306.49761214
451,249.184748924011,226.203,1570228.75294141
452,249.184527575874,239.245,846452.645244792
453,264.253082099529,237.998,1395827.00174707
454,267.231612399866,234.256,2584218.31734668
455,270.206097237374,237.998,755592.218586238
456,271.226506537416,218.35,6079402.25160937
457,271.226534963185,239.245,1048921.0369994
458,280.162214820935,233.007,5320430.48062845
459,283.262951218149,231.387,2677155.16003102
460,286.104820066761,241.924,770915.553959201
461,291.252709528777,236.752,3641250.40685967
462,294.227404932904,241.924,330990.152895433
463,302.1595999728,233.007,2194266.43780819
464,329.360707109455,243.213,229282.297931361
465,359.14620150422,243.213,129438.444439844
466,360.237900332199,235.504,1999433.49087451
467,371.31533472265,224.953,24557294.1287325
468,408.258499128308,241.924,473342.843206321
469,420.221002365884,239.245,1197445.28372551
470,452.248872966116,233.007,2429722.98550684
471,117.054634595886,244.46,145419.082259549
472,159.065247373952,243.213,318520.068953613
473,202.180168519349,243.213,772012.274857143
474,225.184255186863,239.245,3493452.68764134
475,236.112708924794,241.924,978724.538269349
476,246.081535306624,240.493,1439927.67659062
477,253.12623848569,244.46,199915.473079834
478,256.19047514259,241.924,598742.035414388
479,267.19487197709,243.213,248894.505241699
480,269.137730123054,243.213,251918.749567383
481,281.10149419204,243.213,468476.275214007
482,287.184849173177,241.924,497494.54480599
483,306.227491889505,243.213,1258841.76962895
484,316.248193084771,236.752,3534375.55926269
485,330.227331235518,236.752,1335108.27548437
486,332.242895936358,236.752,1564762.31885845
487,335.189388085119,243.213,400128.146985677
488,350.25325574625,243.213,310671.489669433
489,369.169549422575,243.213,283748.251801758
490,381.230720763749,244.46,398982.205391276
491,409.17491848256,240.493,894428.008269231
492,410.238163319913,241.924,1133490.14000749
493,414.32111737545,233.007,4139326.50343118
494,536.165456613321,220.84,14951729.1565187
495,87.0440595920498,241.924,1164531.80373702
496,128.115082098738,245.708,171785.087638393
497,170.153920159181,241.924,788178.230584436
498,188.164496552042,244.46,280358.261357143
499,200.172594889068,230.137,10574416.8460775
500,233.157741998214,244.46,312741.646564128
501,253.215956920697,235.504,3179360.57928125
502,257.21089093263,241.924,1200524.4668415
503,257.210845354438,223.703,768030.641084518
504,270.169812810811,244.46,391358.718824219
505,275.236633863156,241.924,410532.006647461
506,290.167317458497,244.46,159961.869483236
507,290.232408465634,240.493,1405776.35117859
508,301.140851964691,233.007,4705864.76035058
509,308.205963134766,237.998,2393704.2885
510,326.268816722726,235.504,7799276.28893555
511,327.007948408059,236.752,3954630.78589294
512,352.305499056937,235.504,5791758.22185026
513,401.159026548609,243.213,950701.265177409
514,150.02671256219,240.493,4581458.79558052
515,190.049874247919,240.493,10487499.1040977
516,191.179404416901,237.998,1524508.64443474
517,196.141437676295,243.213,553196.17315039
518,211.205638263847,237.998,1504062.65841504
519,216.131110612874,245.708,391262.900725911
520,216.167672776251,246.958,349024.789920455
521,231.178281899278,243.213,1731571.87833659
522,237.148553781912,244.46,809234.767543248
523,249.205963063655,243.213,495849.517877929
524,251.163845842384,244.46,624914.117115084
525,258.206205801706,239.245,2385848.15788581
526,261.180690789617,245.708,295915.817984131
527,267.122482860923,243.213,2562971.41410449
528,272.258150773783,234.256,1847792.48168939
529,274.172449441643,246.958,305388.577776856
530,286.164668137711,245.708,788050.174617598
531,286.237538346136,235.504,2555472.65343689
532,307.194442954047,245.708,452767.129080469
533,318.154721250481,240.493,557112.696857003
534,319.194678673233,237.998,1922682.46660651
535,337.204917890198,243.213,711027.856783984
536,343.115234442285,244.46,307774.188136474
537,346.258700887718,236.752,1343451.54264648
538,354.211825959209,241.924,1024478.33520508
539,389.185859121886,243.213,1148193.41365886
540,438.269488429977,241.924,540908.49566549
541,654.331641107663,222.455,46832214.9236678
542,172.141248299457,245.708,382500.183951172
543,186.157026621459,243.213,707951.072041193
544,221.153624926527,243.213,943179.585122596
545,235.096365265643,245.708,393599.66540625
546,241.143324136356,243.213,1803411.18891758
547,250.118475056461,236.752,7793857.35150268
548,250.201010346565,245.708,288446.950592014
549,267.158345767433,246.958,439778.498629558
550,273.184380929989,237.998,4099954.04702135
551,286.201049713272,236.752,2908877.01679308
552,291.199666195531,245.708,314580.221668945
553,301.164296276979,245.708,446565.49253125
554,303.17973455522,248.208,178604.84190625
555,308.279392685801,236.752,9276762.51216675
556,318.227402246029,239.245,1998505.92567133
557,343.172743972722,246.958,199555.321634115
558,346.222248257223,236.752,2706341.08205489
559,370.294954082586,234.256,10523106.3738195
560,378.212009125176,234.256,15876209.4911357
561,378.248477166112,230.137,3101311.40313824
562,388.196207063322,240.493,1914403.26119485
563,388.341824402107,224.953,16720007.2988457
564,392.227680933083,237.998,2686898.08152953
565,423.141021094476,240.493,1184188.42571214
566,431.311528455815,245.708,287799.467115234
567,110.104548165308,244.46,600553.450918105
568,140.115183769399,250.708,136325.833159877
569,158.125647694042,248.208,131252.149000355
570,177.127383959473,243.213,746121.088760695
571,181.158637679983,239.245,1395330.087653
572,191.127785406238,244.46,764158.392021184
573,195.065234010353,240.493,6859955.25014606
574,212.13621861753,248.208,852135.655353631
575,213.148518897364,243.213,11484503.5151011
576,214.151791374198,243.213,1306725.29300944
577,233.194171985275,246.958,402311.786719727
578,239.127817061029,248.208,4146364.03540039
579,239.200452214671,237.998,2667002.88211816
580,240.130806029388,248.208,399904.388431641
581,241.216050245758,234.256,2940021.68503041
582,242.175059257154,240.493,906771.503463943
583,243.195342030855,243.213,1183936.30062439
584,245.17452879212,243.213,1083257.51998438
585,246.20613576412,248.208,303182.733382813
586,255.23165440853,233.007,5012146.52093692
587,271.153839959729,241.924,2978900.24516536
588,295.151353293176,245.708,1196704.95243737
589,300.180490578959,240.493,1538084.87394694
590,311.238831706481,248.208,96369.9454535158
591,362.217016391433,235.504,6184024.81418481
592,364.232790883143,237.998,5033112.63445469
593,387.192786912143,239.245,7778975.9877689
594,405.210183829627,241.924,20703615.6460462
595,409.161717927984,241.924,1896060.93405619
596,433.241194424008,240.493,1651370.40065889
597,445.232919914597,243.213,1714574.08521905
598,93.0699214760486,249.458,93243.788202539
599,105.069685842021,241.924,3202058.49150413
600,124.083777687028,246.958,452551.351067471
601,167.143046176537,243.213,2796595.21071875
602,185.080845940741,248.208,416435.581841683
603,207.138021682827,249.458,435316.803680664
604,217.162734881773,246.958,623935.701640137
605,223.16909782889,240.493,2831480.10365625
606,225.112024252103,248.208,1755099.24163116
607,229.107082253492,244.46,820773.724227022
608,233.174588172893,246.958,1273114.16212402
609,243.684449585381,249.458,530222.254026278
610,245.078306594821,240.493,11300820.0417212
611,258.133461835541,245.708,888642.653976347
612,272.221806864326,236.752,3593273.13607269
613,279.120065370883,250.708,144179.638444824
614,316.175216531587,240.493,1298918.57999154
615,338.217164264338,244.46,1485076.44975293
616,341.157012267576,245.708,870012.027041504
617,385.183173395599,245.708,921859.152302734
618,100.083731902829,250.708,207639.588173665
619,173.153590350802,249.458,604626.783350097
620,178.057969791152,240.493,15891658.466506
621,200.1362212704,246.958,542888.898947656
622,203.147251948353,252.002,261972.993125245
623,213.184865313789,237.998,5347111.198017
624,217.17988460956,241.924,1611624.74861328
625,221.174734399973,250.708,108863.255730469
626,227.200463003642,236.752,8865357.78891601
627,229.143669397172,250.708,3091340.61851823
628,237.184830054551,244.46,2647797.15330762
629,245.23032432311,245.708,1555226.342831
630,252.122879616708,245.708,1943856.27010107
631,255.158876635267,233.007,4697847.02487305
632,255.158917520619,244.46,3807969.41358333
633,260.2217939694,249.458,220060.654125
634,269.13721037864,250.708,470625.639560547
635,273.220986625454,244.46,1015403.1843006
636,275.167899580132,252.002,530348.016238281
637,276.216649272809,243.213,3292484.14622303
638,284.185412217659,248.208,430914.035949747
639,285.169239979672,240.493,1944654.08001777
640,310.235108186216,246.958,1963253.656
641,323.189485254047,243.213,1128739.03054087
642,328.3573376217,241.924,2540752.54384643
643,348.237914422843,236.752,2041719.53471572
644,376.232659126226,237.998,2904860.77400726
645,394.24327677284,237.998,1627420.13429855
646,421.204604202448,248.208,436626.945358398
647,441.199425151846,246.958,610140.476561685
648,110.096489232492,252.002,109125.250567627
649,114.063124042825,252.002,168340.067133878
650,135.116795667634,243.213,1377729.49447497
651,151.148149021624,236.752,1769677.7317176
652,151.148156696408,250.708,539263.864713867
653,159.080369104924,252.002,115590.363934408
654,159.157320961468,248.208,791767.901050397
655,182.125687460957,245.708,618877.349585582
656,184.080769911771,252.002,297139.086502961
657,193.158775496086,246.958,1382438.71378846
658,205.122436926451,250.708,882284.814561299
659,219.174237837915,215.64,1784359.06521956
660,219.17441589938,243.213,1031967.96905653
661,222.169961858712,241.924,5174580.79734049
662,226.143660847349,246.958,566918.096893137
663,230.146380285855,252.002,405677.58126519
664,231.195418261908,249.458,525791.308140447
665,239.164140160728,240.493,3889821.80657264
666,241.143885543115,253.291,114152.418725391
667,241.179601276949,239.245,4292684.55806652
668,242.138417704733,246.958,894420.155078126
669,255.195251337576,236.752,5111438.75536506
670,257.137787132076,252.002,511123.097826563
671,257.189650466666,240.493,4482874.76190625
672,260.164234942822,252.002,635593.495778587
673,261.109549738513,249.458,1415076.91479766
674,262.179652355687,246.958,1374288.88875586
675,271.190158844346,241.924,2744565.72061396
676,273.169364507468,246.958,3277727.17859115
677,302.196063302606,237.998,4165400.76761948
678,325.162177286358,250.708,315157.161549218
679,327.141333608187,243.213,2674397.49688125
680,348.201436293004,241.924,1777046.57854199
681,350.217148090004,240.493,2804261.59963216
682,403.174988288181,246.958,1404161.84415169
683,83.0854673832682,250.708,601651.726637208
