	RT	Std1_1in50
169.07384825212978	437.16900634765625	2.19077136E8
113.05892573216539	500.5799865722656	1.79058816E8
232.12103763502404	278.24700927734375	8.5669552E7
99.10470950381725	720.3709716796875	6.3441712E7
123.03204476946382	406.9700012207031	4.6642912E7
135.0545247502594	499.3340148925781	4.6575656E7
206.15181627868353	256.8550109863281	2.3581006E7
162.12554817929453	261.8489990234375	2.3502316E7
232.90736057771866	1349.1800537109375	2.2117722E7
234.90550908004525	1349.1800537109375	1.9666592E7
126.04291095695032	528.31201171875	1.9104634E7
170.07718014153258	437.16900634765625	1.8692684E7
241.27668386811303	36.8744010925293	1.5704239E7
115.06331465833591	582.4450073242188	1.5372245E7
209.0721517900692	388.0409851074219	1.3977537E7
176.0473511493588	240.47500610351562	1.2766784E7
233.12433619908396	278.24700927734375	1.2299883E7
117.07894393426997	535.8519897460938	1.064271E7
222.08917489971773	240.47500610351562	1.0588991E7
266.1644477771537	232.9499969482422	1.0241198E7
303.240801843509	231.5189971923828	1.007086E7
653.3243319879326	222.73800659179688	1.0034074E7
403.1992746359448	241.7209930419922	1.001384E7
303.2406905744015	1332.4300537109375	8198482.0
223.17828161225046	256.8550109863281	8143340.0
114.06225188484734	500.5799865722656	8053328.0
198.1620086451865	231.5189971923828	8047863.0
151.06335633576364	437.16900634765625	7423002.0
171.12587045492165	399.385009765625	6705940.5
232.90742699468237	350.1520080566406	6025005.5
173.08405726768424	278.24700927734375	5994591.0
232.90741906544295	297.1570129394531	5985890.5
232.907420078481	163.25	5946284.0
232.9074226350005	264.3890075683594	5929219.0
232.90740431695542	36.8744010925293	5878679.5
232.9073188980105	13.820699691772461	5817646.5
232.90742203979414	96.23600006103516	5801496.0
232.90742751819676	76.00309753417969	5718117.0
232.90741939864125	191.07899475097656	5692501.0
323.8382034026733	1382.949951171875	5519726.5
234.90558971676634	350.1520080566406	5426342.5
150.08920983131924	361.50299072265625	5366660.0
234.90556484471622	36.8744010925293	5338105.5
290.1556615434438	645.9749755859375	5244797.5
234.90558206860638	163.25	5212305.0
234.90559104828867	377.9469909667969	5203791.0
234.90558883370895	264.3890075683594	5188830.5
234.9055820101327	143.03700256347656	5144358.5
234.90558816761273	333.7430114746094	5037744.0
234.9055879784557	365.2980041503906	4967122.5
249.04344374030927	600.3469848632812	4889779.5
386.1727318932283	241.7209930419922	4716069.0
198.1619284892671	1332.4300537109375	4633912.5
249.04348067674212	586.1900024414062	4626043.5
290.1556738502281	695.1640014648438	4555214.5
100.10809922138677	715.3250122070312	4529901.0
