,mz,rt,into
80,200.102948604101,209.773,653043.626945312
81,202.118590291619,208.529,540692.138285846
82,214.118628786356,211.015,903544.233025
83,275.103363355774,214.815,238986.123119674
84,146.092393942648,211.015,1303873.99006501
85,156.11315080818,208.529,1470401.51436218
86,159.087623825021,211.015,535754.181481445
87,173.103366436916,209.773,888443.807267904
88,174.087345625836,208.529,1548916.34298503
89,180.087872505098,211.015,1029032.49926497
90,185.139692067158,212.334,1668015.20329722
91,187.118998043699,211.015,801408.577966309
92,199.11901051239,209.773,971865.468389583
93,340.881829287311,62.0207,2227967.175825
94,340.881801272123,200.957,5042106.60211356
95,340.881843377895,156.722,8764328.25436739
96,340.881856878612,103.63,2516480.96215554
97,340.881871150814,45.6536,3371922.69276
98,340.881943547011,73.3925,2632474.46556818
99,340.881832645028,88.5123,2762865.25809492
100,467.050556307899,218.532,1133676.80661211
101,473.146365403874,213.575,375170.713095425
102,100.086915865917,209.773,932564.145522863
103,134.081144641974,207.283,3994525.79954628
104,134.117506708328,209.773,1043169.90002474
105,141.077056290109,211.015,766190.742096834
106,147.076374326661,209.773,701673.656971246
107,158.111754224458,209.773,1292543.13381445
108,170.092408335944,209.773,1118516.9905145
109,171.124026589604,209.773,1431125.49861084
110,256.165411695164,216.054,307311.882324219
111,300.261298941111,214.815,380513.72305134
112,321.240095931868,214.815,795129.260486608
113,466.175051125105,214.815,867317.628101918
114,468.191035303758,214.815,1866985.28892233
115,120.101912718034,209.773,2352739.27480724
116,158.092426571145,209.773,2304295.87118595
117,295.226656135213,217.293,308739.379322022
118,313.23730430168,217.293,302285.11622461
119,316.284450852452,214.815,1126531.55905469
120,358.162190036965,213.575,1718772.19997758
121,411.125783176261,206.037,9399316.0143638
122,446.072063639536,216.054,758481.548281251
123,468.054319383588,218.532,211610.066494532
124,611.185254076626,218.532,190262.306252735
125,708.510619159601,217.293,210164.420950782
126,125.082165568235,211.015,1138056.93024609
127,272.229951834903,217.293,631267.163223389
128,285.205874316758,221.014,458676.356167968
129,293.208399949024,217.293,1545826.54641406
130,299.257963421522,214.815,2543958.92927084
131,386.103842461497,218.532,274771.73751823
132,406.079628573478,218.532,400962.921656251
133,416.227890065706,218.532,354236.425051339
134,486.096052145133,219.773,190863.302328516
135,684.201966624097,218.532,567294.117395834
136,758.220106639276,218.532,523277.21702009
137,802.55298840106,218.532,267476.376657813
138,451.164342183064,214.815,1560848.47582454
139,468.084880633685,219.773,935525.591163282
140,624.236246948107,218.532,396682.654198661
141,684.368368728632,219.773,404831.323821094
142,143.09276377011,211.015,2112409.75432075
143,293.190846169391,218.532,1621567.10397136
144,293.692509304174,219.773,610940.363979493
145,295.195507700984,221.014,294129.96981875
146,405.076455923137,218.532,2414586.7548625
147,428.061695773313,218.532,1182934.91522136
148,533.023021947741,219.773,557823.779547527
149,668.347721840218,222.323,586551.037865625
150,681.483374136631,219.773,1879639.50603516
151,813.399534666758,219.773,2963096.92360157
152,814.403211256062,221.014,1369157.48913462
153,386.093290565092,219.773,1087086.27776484
154,445.06892334233,217.293,3644028.75789714
155,511.040925515637,219.773,773721.091458806
156,526.483392055632,222.323,249177.611288411
157,554.514422567524,222.323,199203.797800781
158,610.183803310991,219.773,925397.032261284
159,680.479623961794,219.773,4371351.87571449
160,1020.394592398,222.323,417212.539453125
161,129.054458001146,226.058,262984.58869043
162,385.100783981781,218.532,5032698.82359015
163,427.058373149903,219.773,5428271.08531191
164,531.40756342371,222.323,1237557.00342857
165,639.311656235946,223.566,591427.495997397
166,661.292533689587,223.566,508124.492347657
167,664.457004229228,219.773,705515.848764206
168,683.366122139254,221.014,3616962.49408929
169,695.358202281832,221.014,1454488.73519748
170,102.066188845841,209.773,1772738.08195743
171,271.226501701957,217.293,4219593.53232513
172,389.345239661011,224.81,2398344.75157942
173,412.414900772146,224.81,266221.413346354
174,444.40448744574,224.81,302317.93829427
175,449.148165981441,226.058,593705.668228081
176,480.156700393758,224.81,268680.414645647
177,538.162808188803,221.014,4268705.6645625
178,660.290160048224,222.323,3068171.08185714
179,663.453112430761,219.773,1776017.87655649
180,325.309997326909,226.058,261524.442117188
181,351.325688542627,226.058,189985.093865235
182,353.341230436782,226.058,299853.425021485
183,385.08993998965,218.532,6603571.25472918
184,398.362714783245,226.058,315495.834496094
185,404.235706836798,226.058,505636.437861607
186,425.214039191091,226.058,1082075.89645536
187,468.440635848504,226.058,204215.783583985
188,539.164626889596,226.058,247428.416361329
189,638.307808276029,222.323,4833340.60055313
190,743.268432310849,222.323,667705.282314063
191,748.383519155404,223.566,637622.792631925
192,71.0854472190473,226.058,160527.69394587
193,152.143346772785,229.985,409861.138560267
194,294.860863814783,223.566,1387254.95574929
195,295.299246786144,227.491,290444.409615234
196,323.294145977664,228.738,256167.760964843
197,326.341474942187,227.491,545081.223393972
198,357.214303496407,223.566,1517591.25640955
199,394.300716354348,224.81,1282987.10562597
200,403.232575992547,226.058,2784636.37340583
201,453.325333555747,227.491,359918.816746962
202,493.405602646507,227.491,721700.844316127
203,523.24120794617,227.491,993566.272030663
204,542.206732686952,227.491,144515.410339062
205,657.340800382783,222.323,1917420.75665848
206,108.055631585394,208.529,1860468.22710916
207,256.162299270649,229.985,219610.332719532
208,273.188684440465,229.985,433565.460152344
209,284.266230380259,229.985,170431.796593506
210,322.149431432241,227.491,718843.691226917
211,324.217187768696,229.985,562371.298083008
212,339.325437628269,227.491,510917.534301432
213,350.230312919258,229.985,770813.543819444
214,356.351921761277,228.738,436769.361240234
215,370.367645039589,227.491,421914.226699218
216,384.310181607402,229.985,568877.991647727
217,402.357330692622,228.738,228482.28798112
218,426.393814559639,226.058,611241.498673828
219,441.787368920773,224.81,1109282.06429207
220,545.175229662206,228.738,299112.093033041
221,251.046408080112,228.738,500851.797760416
222,257.184407828318,231.231,341522.46595078
223,295.263032388647,229.985,402416.733521205
224,297.278635218429,228.738,1070324.14881179
225,311.257900917988,231.231,252350.823417534
226,314.305237056908,229.985,427233.121383928
227,339.289401556189,229.985,423073.364999999
228,342.300004128523,229.985,625900.288895088
229,362.289961664451,231.231,209155.691226562
230,374.325775398791,229.985,267163.798980469
231,383.20376470176,228.738,1604149.359375
232,386.325986450081,229.985,307070.730553125
233,463.316323544625,229.985,285513.993761719
234,537.165885342539,221.014,6937024.55132813
235,546.399661297573,231.231,149775.752746874
236,637.304246822973,222.323,13232461.4736786
237,700.313511461692,223.566,3131593.29361588
238,700.626408165979,221.014,2403028.73644853
239,759.572463759403,231.231,336192.759024608
240,212.112759406033,232.703,456602.446203125
241,300.289551502273,231.231,600544.616278846
242,306.300225490481,232.703,431012.454707812
243,340.284335223863,231.231,867826.443658855
244,344.279041595197,229.985,276885.987916992
245,349.195982252689,229.985,429574.065435268
246,353.268354272614,232.703,145781.43895
247,356.31579930676,229.985,390994.419058594
248,360.274155616752,233.95,245068.805710937
249,360.310676246556,231.231,554468.57179581
250,366.321131372118,232.703,196320.541120312
251,374.289700918749,229.985,396556.996551649
252,384.097834128939,218.532,40728968.2619993
253,387.211967443423,231.231,350816.519457589
254,393.297362689652,226.058,5225655.72206618
255,431.246924237568,231.231,478902.817545201
256,436.254081316521,232.703,684231.681521935
257,522.237975678838,228.738,4221274.56375571
258,532.439694259851,221.014,2177657.67838542
259,659.286672401858,222.323,9398966.85580357
260,86.0712531107504,209.773,4675280.52544643
261,165.163961508667,233.95,233820.900236979
262,219.17424606303,217.293,1452685.13261133
263,226.180073162882,229.985,869354.901041667
264,245.210894485253,232.703,290609.661378627
265,253.252344188524,232.703,673180.677403846
266,256.23511778266,232.703,429844.190979493
267,269.174916372987,235.196,947840.903964844
268,270.250513966103,232.703,351263.184186768
269,330.18044602148,232.703,550441.171930803
270,346.294730025444,232.703,184978.350045247
271,369.182068898179,232.703,270438.604016276
272,371.31534832929,224.81,20678802.236832
273,372.318994775444,224.81,4252415.31289219
274,383.167477822463,235.196,562011.607828515
275,385.273463496522,232.703,547270.826947999
276,386.19632695193,232.703,238092.619575
277,406.24312769703,232.703,695545.821198487
278,415.324443692805,232.703,563556.143331473
279,420.259059994518,232.703,517719.414746338
280,536.16533626318,221.014,14903280.4717172
281,682.362742933503,221.014,10790053.75215
282,149.013422341366,4.76007,4602767.12631749
283,221.117308116142,235.196,170795.61890625
284,229.179828281027,232.703,296015.922445313
285,254.174996048954,235.196,153312.14008125
286,297.242323443645,232.703,1692526.63807292
287,297.242254152384,216.054,1173498.75727734
288,300.700272539341,231.231,3175852.40207617
289,302.14456462884,232.703,549498.987283203
290,302.268782156596,231.231,455572.032967969
291,311.294235740473,228.738,1486588.78020027
292,314.268627387407,231.231,1309501.98330899
293,325.273662848747,231.231,543123.978139107
294,328.320916280046,228.738,917644.050970854
295,333.283034632508,231.231,861631.257652995
296,338.34151004677,229.985,1011587.45274833
297,353.3089409814,233.95,820290.643874512
298,360.237745652441,233.95,1107890.12666225
299,363.220665172043,233.95,386328.759830729
300,404.263805954388,233.95,373359.169191406
301,416.373068837029,226.058,1683275.28959543
302,424.363211100706,233.95,358648.651018695
303,438.378766506437,232.703,1074330.33832461
304,440.35784979092,233.95,409603.516856445
305,452.321546559281,228.738,3285986.10360965
306,458.347272016596,232.703,1692763.73092299
307,471.423653603691,224.81,4351181.43488802
308,492.402421929354,224.81,3849834.47081836
309,502.373975331515,231.231,678398.348399307
310,137.132496765403,235.196,568388.985329927
311,170.056036225525,236.441,383633.441727431
312,196.073414333253,232.703,367514.968205323
313,236.221769212605,236.441,224303.8917375
314,256.198609765114,237.687,300567.673154297
315,283.226446953374,233.95,1235822.0955613
316,285.205698436477,235.196,365766.379380682
317,286.273838102876,231.231,1541890.42101403
318,287.148677537606,236.441,508540.507125
319,289.153500245367,232.703,1306944.30415527
320,292.256124569579,235.196,426884.294460937
321,292.284410141487,235.196,557509.936242186
322,304.190515134667,233.95,338737.35459375
323,310.20708051351,231.231,2599186.39605748
324,314.232408631284,235.196,303534.711761363
325,318.263804315995,233.95,1210038.62943963
326,322.295192400634,235.196,721773.108743165
327,346.221972707178,235.196,1825258.24109628
328,348.274230663657,233.95,782438.370784254
329,354.190904618281,228.738,1126757.93804748
330,356.279086011125,227.491,2301312.21325313
331,358.222127751904,235.196,370112.299164062
332,361.221237247777,228.738,2061319.28154808
333,370.354847694328,235.196,405442.744110938
334,406.279742872188,233.95,516079.338576389
335,413.265818648868,226.058,1036505.82972803
336,417.217442854003,236.441,391960.223676563
337,656.337805372691,222.323,12706097.25125
338,758.569348599191,235.196,556664.050575001
339,116.081833335714,209.773,2151207.2806
340,130.09751266068,209.773,2339074.17433594
341,194.080584018538,238.931,994105.556259015
342,214.188090594187,236.441,212086.464145834
343,253.14316386471,236.441,178782.682640625
344,259.081039478756,233.95,431122.175132162
345,276.107556108784,233.95,1909196.56441172
346,281.210838213309,236.441,576465.606345312
347,300.253203940435,233.95,881375.536762963
348,305.128090156998,236.441,314200.641532118
349,308.206555395326,235.196,1680672.82070871
350,311.164070932823,235.196,1149407.35306055
351,312.229616541806,232.703,1500702.20313228
352,318.227616733626,236.441,1412843.26159738
353,320.170340171748,238.931,656076.757383742
354,327.272308098722,235.196,867289.906738281
355,332.148680084162,236.441,261474.156166667
356,344.206539861855,235.196,964128.79908654
357,344.242873933904,235.196,841388.285652645
358,382.243371060105,237.687,174761.688310547
359,388.341761111281,224.81,13106741.8542
360,392.264229984052,236.441,199917.453546875
361,430.243470063426,229.985,3296977.48517999
362,452.248678863965,232.703,1762082.96243786
363,71.0490688451915,231.231,1172361.9359654
364,140.01068282002,232.703,2731850.13295755
365,155.046801944809,232.703,2445206.20801532
366,161.096034585271,235.196,806088.978237305
367,206.146969759863,240.175,753756.031051433
368,223.205588322083,237.687,210664.238610547
369,225.221102664248,237.687,608447.465431818
370,228.203987244873,235.196,802926.81783789
371,228.232178332093,237.687,360231.482541573
372,266.149674777222,235.196,662775.638411457
373,269.210679588922,233.95,1626376.6011887
374,275.257869401992,235.196,503448.056605078
375,278.159456618184,235.196,1299679.53654119
376,288.224706624809,229.985,7662047.00607904
377,290.23222127353,237.687,911993.471466798
378,302.232530404983,232.703,1832147.72382384
379,309.130670423571,237.687,287868.36
380,313.236166834082,237.687,302597.460949707
381,314.196275760706,237.687,304900.885365235
382,318.15469804165,238.931,553860.241601563
383,330.263661898497,229.985,2112220.58957422
384,332.242872837527,236.441,808303.795377929
385,332.279368804129,231.231,5645065.22352022
386,336.31077869139,233.95,601423.74987793
387,338.23011697616,237.687,539406.904505022
388,350.326193063747,233.95,1573328.53072266
389,371.298582856753,233.95,1524361.1910973
390,374.196066290642,236.441,545095.344284668
391,379.151439949043,237.687,252680.095752604
392,380.336775114042,235.196,718115.217111149
393,383.094376881937,218.532,180113614.449172
394,386.208696341875,232.703,2193645.3657512
395,390.248424659018,235.196,443790.424213541
396,394.352478714176,233.95,1531128.42791667
397,405.22305838397,237.687,693896.443813476
398,461.272897516233,236.441,365061.414234375
399,473.263992856957,237.687,738326.711217448
400,191.053159487087,240.175,374225.97095421
401,194.085145129581,238.931,1198646.73507813
402,205.085979213178,232.703,3581965.44425112
403,211.10939046339,232.703,8337027.74607526
404,230.211356306221,237.687,886663.359737415
405,237.1120342649,236.441,1866243.70938672
406,242.174848652206,240.175,379834.32520348
407,243.195382442667,240.175,439029.541826562
408,259.190249685727,231.231,2738859.10549753
409,267.231560372618,233.95,1818192.16434375
410,269.247290241757,231.231,3500374.50044271
411,278.268676749109,236.441,733791.688102215
412,281.101784104757,241.421,577589.636159375
413,281.138023013884,238.931,606046.671483623
414,294.206261443226,235.196,938523.263099761
415,309.282626212838,238.931,777886.726093752
416,319.186266392095,232.703,4349115.30582032
417,331.002166836957,236.441,1349795.69483807
418,335.278856566642,233.95,1091760.38769034
419,340.180869113657,237.687,453614.659669678
420,350.254112287016,240.175,262502.253730664
421,357.169423419694,237.687,777998.20675171
422,362.253415346883,236.441,552954.426899414
423,389.185765543688,240.175,1038505.85344831
424,404.219117043233,238.931,4895669.63934727
425,410.165272484843,241.421,489584.187828683
426,470.420149230847,224.81,14390187.8641514
427,159.0651479807,240.175,283796.586330468
428,179.058595586703,240.175,251769.716099999
429,216.195841255104,240.175,317962.634492578
430,236.112633054351,241.421,273035.466559152
431,249.184769289674,227.491,2503398.95211143
432,251.121645351371,236.441,2176016.1543771
433,251.163881745178,240.175,411178.249260499
434,257.18989426839,238.931,2484651.05307812
435,261.242194499925,236.441,744532.746757032
436,268.125966118591,241.421,332754.965135742
437,268.154155967714,240.175,967402.574660645
438,277.127802909762,238.931,575576.103425049
439,283.190084737747,237.687,675844.153998047
440,283.262892102261,229.985,2293593.87273383
441,285.242195596162,231.231,1187348.60361291
442,286.237315413885,235.196,1813157.18541015
443,294.118047703816,238.931,633089.896705729
444,300.198581099277,229.985,10126708.431875
445,305.178748888052,237.687,663442.845941128
446,306.227444055252,238.931,404817.097683293
447,320.243094058597,235.196,2068243.30087403
448,326.268833168086,236.441,5567953.10320104
449,379.215461108543,235.196,2015379.70924011
450,396.331625430913,233.95,2515800.59381766
451,414.321143954863,232.703,3934569.9304526
452,423.140981420911,240.175,465073.74955254
453,210.087299207546,241.421,271164.906889649
454,210.15697021701,238.931,745071.851410807
455,249.205822810701,242.866,318327.253986328
456,253.215970381163,236.441,1412027.52479167
457,264.253211381894,237.687,1468357.38591875
458,270.169679707592,241.421,242065.207019531
459,272.221745791811,236.441,2581667.94933245
460,273.184456205918,237.687,2417458.78740625
461,291.25268812366,236.441,3508543.55603446
462,299.184720129874,241.421,214511.327684082
463,302.159591602041,232.703,1900283.16514703
464,319.194717225606,237.687,1055382.26372182
465,334.222185296843,241.421,1435758.39324386
466,337.205006768499,242.866,231292.360432031
467,342.179478169683,238.931,1319975.16778906
468,376.232644352064,237.687,1514293.84393555
469,409.174980170333,240.175,980130.475659724
470,175.111735324005,235.196,1782426.4497
471,186.156926112088,242.866,389161.361260045
472,188.164503742921,245.358,322678.207541853
473,191.179373638137,238.931,1179902.58430078
474,201.112320815331,242.866,238318.195518229
475,202.18015132305,242.866,424233.800463379
476,227.200473052013,236.441,7092273.87185719
477,246.081579398031,240.175,1133014.78114347
478,247.226657888335,238.931,2320499.45248242
479,249.152410009514,242.866,294928.472489583
480,257.13852482481,241.421,303088.268448154
481,266.195987472046,241.421,487921.359780413
482,272.258087255069,233.95,1302355.28484375
483,280.162223391741,232.703,5219240.08221289
484,286.200867623882,236.441,2162631.33774479
485,287.185156845345,242.866,414426.988385654
486,327.007910335632,236.441,5356830.69278626
487,370.173962481746,240.175,660835.393777778
488,392.22749969368,237.687,1826411.48668527
489,437.193377429833,238.931,1391289.11110547
490,91.0539754270272,245.358,123801.685339844
491,110.104536372326,245.358,137316.980203125
492,135.080332222183,236.441,720038.333532367
493,150.026646034238,238.931,3652191.21088459
494,190.049858142662,240.175,7415096.71916912
495,212.136105576311,245.358,518979.758683894
496,213.184868271814,237.687,4243211.06695208
497,214.151716925946,242.866,717194.882701171
498,217.16272728801,245.358,220289.418098959
499,237.148197402261,242.866,842064.098428153
500,245.157676139554,245.358,363923.450975098
501,245.174545039953,241.421,517066.937480469
502,247.153740289837,246.603,367662.736502403
503,255.231677593764,232.703,3440496.29065104
504,308.279362789706,236.441,9651955.05350104
505,311.146332783938,244.113,957691.150848213
506,316.248121723615,236.441,3241703.29924621
507,329.004944502085,236.441,5365229.27410706
508,352.305497717107,235.196,7111087.53995972
509,388.196104958221,240.175,1610187.92247396
510,434.244012061151,238.931,1766800.29153245
511,87.0440548489183,240.175,1581670.25655289
512,112.120194580337,229.985,3394585.17074219
513,196.141353862034,242.866,515711.492095525
514,216.167405824229,245.358,350648.595391741
515,217.179905406152,241.421,1380264.96756608
516,231.178377671624,242.866,1024254.91251563
517,239.200488852624,237.687,1892204.73159644
518,241.215979676608,233.95,2340596.62627979
519,258.206119746112,238.931,1774684.19840833
520,261.180603967715,244.113,439192.574655134
521,267.122602127396,241.421,4591154.5664682
522,271.078728235679,245.358,202565.509652344
523,292.21178196787,240.175,1037956.07638916
524,301.140851398411,232.703,4573128.6546224
525,302.196080703998,238.931,2896206.7610835
526,309.179151028733,240.175,1121905.84083383
527,323.189607123564,244.113,567124.112032715
528,369.35129979445,236.441,2453665.79963327
529,383.186441710542,237.687,2464409.88244687
530,385.182925228337,244.113,508539.513851172
531,406.213078711471,242.866,3181913.1263584
532,433.241253535372,237.687,14312032.2676641
533,460.26917364123,237.687,3262733.73306875
534,124.083768405299,246.603,208040.082173271
535,223.13277104676,246.603,552044.522297973
536,225.184199013465,238.931,2517417.20059136
537,227.127739074997,246.603,2959747.23436035
538,230.117552423887,245.358,642619.410789062
539,233.194005504009,245.358,411703.649730469
540,235.096442322475,244.113,455709.548707031
541,250.11843563953,236.441,18460337.3027588
542,272.185417528503,231.231,6682950.9976886
543,286.164544622622,246.603,462152.338703776
544,288.216669548044,240.175,2264654.120483
545,290.123085555658,244.113,942491.702265764
546,325.134089041318,246.603,376055.170878472
547,327.141499719071,244.113,1483157.22930989
548,354.051145304344,246.603,438588.295387836
549,362.216867181673,235.196,3879241.2896782
550,370.294933798213,233.95,8598576.88777941
551,375.029413831209,246.603,445198.662729248
552,145.086001268623,247.851,167157.412394206
553,163.111627903332,247.851,226213.071730225
554,195.06522716592,240.175,5095478.46836273
555,200.172541102275,229.985,11188670.7458631
556,203.091434875979,249.097,314710.745343749
557,209.190013403621,241.421,1719365.38793738
558,214.079122815029,247.851,724305.382664061
559,231.149071486392,247.851,371347.125724284
560,239.127825877406,247.851,4969026.90723974
561,240.130832414734,247.851,245379.618025716
562,241.179642827528,238.931,2968055.97976888
563,245.078305266625,240.175,9877374.67341642
564,245.110278178141,249.097,689386.466802455
565,252.122796589057,245.358,1482797.26194946
566,255.195260091203,236.441,3624264.78612427
567,271.153715548529,242.866,2210477.74629831
568,300.18055110565,241.421,966015.924140381
569,324.163577130954,246.603,1322367.86645801
570,332.206629231886,240.175,1606078.80718665
571,338.217294130562,245.358,619197.910050346
572,369.170463413758,240.175,4111630.32154859
573,378.211982619366,233.95,11177761.0860882
574,378.248361902496,228.738,3425237.12447656
575,405.210102318305,241.421,24666384.201494
576,409.161845970982,241.421,3725029.50169727
577,416.214524238014,237.687,5901767.36817467
578,485.358243243918,249.097,227234.533861328
579,655.334946083781,222.323,58245440.2930325
580,129.127355172023,241.421,8018267.1198427
581,141.127356169612,242.866,1544832.10840199
582,164.078784437674,249.097,134132.05590332
583,182.12560439816,246.603,380932.694230859
584,186.047878095613,249.097,532122.288875
585,200.164703410026,252.917,258695.090537543
586,207.137914653139,249.097,343258.572526042
587,213.111981203999,250.342,902435.829487499
588,215.127930605738,244.113,3479843.45017608
589,223.169019628098,238.931,1978770.9315955
590,224.099734036668,240.175,11307660.7805521
591,227.16412744118,241.421,2522721.98048698
592,237.184831781419,240.175,2029914.37697734
593,249.116170114681,249.097,314626.785249218
594,253.104518319851,245.358,633244.056257031
595,253.141389377497,247.851,629812.91728125
596,253.179627876215,237.687,3607854.66226367
597,256.154053497684,246.603,1446666.16666178
598,260.16440121824,249.097,289467.067119792
599,271.14385851073,247.851,757539.755704296
600,271.190187606732,241.421,1672172.10967342
601,275.049859300626,249.097,616488.472178466
602,276.216617110897,242.866,2194597.25852114
603,282.123439579128,249.097,423942.156285714
604,304.211788323617,242.866,2199896.8720686
605,308.17571957079,240.175,5943630.26371093
606,310.23531423767,247.851,1557086.55556562
607,323.136902511133,245.358,2559714.02745351
608,325.165558579746,247.851,1226415.44170019
609,334.185866828156,242.866,3989146.05524805
610,345.141904010123,246.603,788329.13129414
611,425.156963063874,246.603,862940.254583334
612,445.232924261166,241.421,2596330.16788811
613,95.085487705921,242.866,1550186.98924024
614,98.9841052539121,232.703,6402027.05467256
615,111.007642784008,247.851,505616.410803602
616,146.068151454787,250.342,328783.90755542
617,155.070303739284,250.342,575169.423738281
618,169.158697526933,249.097,970531.96738221
619,169.158669149153,235.196,706546.408998578
620,178.057951000898,240.175,11858092.4830112
621,205.122408786949,251.588,381773.885839843
622,205.143457424282,240.175,11581292.4458997
623,212.106636826412,247.851,7193145.59452473
624,221.153602124383,245.358,599697.345343587
625,228.159383298058,245.358,2583850.42062012
626,229.107167665767,246.603,809405.2136878
627,229.199180753111,249.097,293792.276782366
628,230.175011776466,242.866,9770875.19242383
629,231.195428446971,249.097,546915.680886008
630,233.174582665826,249.097,615024.906806151
631,241.133415673898,251.588,325887.12121875
632,241.14318317709,244.113,1526033.5686317
633,245.230370394177,246.603,883619.629811898
634,252.180384810837,249.097,575376.137350584
635,255.158892999998,231.231,3691700.49186117
636,255.158906678116,244.113,2675138.10705924
637,257.17443608897,238.931,2039562.9550731
638,259.143974832269,245.358,1848231.82042969
639,263.168104625618,251.588,466888.944058594
640,268.175054505738,232.703,7749901.63920381
641,273.169508085256,245.358,1964842.30175616
642,279.170080515579,246.603,1177053.89920011
643,280.190409524883,247.851,586612.350175346
644,289.256587838022,246.603,1897082.18145433
645,294.154341637769,250.342,466134.407844726
646,297.178917972107,241.421,2345562.72779975
647,322.2223615932,246.603,939506.286342774
648,330.227413611517,244.113,1768615.12718861
649,336.165175946776,245.358,1348360.06221094
650,352.1599873046,251.588,379356.644570312
651,353.047567116679,246.603,2812726.63178662
652,364.232708702849,238.931,3733879.1149043
653,376.175177035137,250.342,694384.043382568
654,403.174953731477,246.603,1060834.32078109
655,121.064485091086,240.175,2935026.49837068
656,139.002518797351,247.851,2179433.65660306
657,147.116778263191,251.588,156660.583171875
658,173.15366881036,250.342,761353.011958333
659,189.131421573268,251.588,563032.152813058
660,195.101577595063,249.097,600890.783419745
661,198.185283595394,249.097,1030374.00213956
662,208.190703074103,249.097,1551793.43882102
663,218.13881046903,246.603,691150.643865413
664,222.169907321055,241.421,5085329.9439414
665,225.112133769084,249.097,1072057.55858065
666,231.159016514052,233.95,3148002.95873198
667,231.159111132737,250.342,982206.335343749
668,232.089596731937,247.851,2553909.37946415
669,239.163989615701,244.113,3219546.32424648
670,242.138454513393,247.851,735676.233058893
671,253.068070500484,247.851,3767031.48725651
672,259.15380374657,251.588,619450.253453125
673,260.222076114147,252.917,127177.874321484
674,261.10959128404,249.097,1632818.84674219
675,263.129027060012,251.588,1190360.28852132
676,274.200977085854,237.687,3587463.20979773
677,275.087063766803,254.16,360362.818624999
678,276.143845798165,249.097,3095752.18256206
679,289.164233390933,244.113,1565757.9499707
680,304.175313672895,236.441,8759137.46772081
681,305.251530551972,229.985,16927937.8148193
682,308.15862537721,252.917,319885.387593749
