	RT	Std1new_1
382.08723969470844	218.16200256347656	3.3547432E7
132.02453596745806	541.8209838867188	3.2667618E7
465.24562521240864	277.6000061035156	3.2462012E7
189.11926426970564	629.8099975585938	3.216105E7
486.1709071568395	563.052978515625	3.113887E7
160.00395805681163	460.7950134277344	3.0779702E7
187.06328742197888	556.7969970703125	3.0686108E7
191.98320712584493	614.6060180664062	3.030534E7
211.0678084084491	386.95098876953125	2.8763992E7
119.05819954289029	619.5540161132812	2.8452832E7
129.04259887864592	633.5640258789062	2.8309562E7
162.12554915976037	261.3550109863281	2.7731046E7
233.06959952302924	595.43798828125	2.736911E7
145.15781373836649	664.3569946289062	2.6920694E7
135.04097786209473	498.76300048828125	2.6368608E7
114.05591399811728	498.76300048828125	2.6137436E7
233.06965222546123	549.31298828125	2.5072394E7
233.06971935702236	541.8209838867188	2.4648724E7
243.07177736224267	551.8319702148438	2.3634318E7
167.05826445627855	428.9960021972656	2.2974874E7
147.05307621015984	605.5659790039062	2.2761418E7
111.07964490505414	483.6510009765625	2.2478794E7
264.1040984849694	1104.8800048828125	2.2398858E7
290.0624795467968	529.385009765625	2.211063E7
173.0313525768288	590.4959716796875	2.171792E7
232.9073437095845	1349.8299560546875	2.122895E7
174.09861011205825	278.8349914550781	2.1167852E7
303.2408075966195	230.75999450683594	1.9877028E7
248.09966166052442	498.76300048828125	1.9688432E7
536.3875285823617	220.63299560546875	1.9565752E7
171.07743965749842	432.7330017089844	1.8996458E7
111.07963309905234	312.83599853515625	1.8910252E7
136.05787547811093	495.0220031738281	1.88628E7
150.07931633227702	302.6860046386719	1.8818124E7
132.097920745966	523.0180053710938	1.876325E7
234.9055026501221	1344.6500244140625	1.8604482E7
266.16445167622567	232.30499267578125	1.8315838E7
223.17829592929064	256.2309875488281	1.7827334E7
403.19921332468454	241.01499938964844	1.7515084E7
80.03743647296938	528.1480102539062	1.6862784E7
148.01605322787532	596.6740112304688	1.6333235E7
170.07091483072008	439.0780029296875	1.627035E7
254.129690749278	386.95098876953125	1.6222364E7
134.03674587278263	528.1480102539062	1.6065365E7
174.0873938275973	277.6000061035156	1.5862207E7
233.06962711237693	404.5690002441406	1.5836026E7
226.11053482076878	257.6210021972656	1.5747366E7
150.05443371418343	541.8209838867188	1.5638341E7
514.4054124399753	219.39700317382812	1.5594547E7
160.0829257827599	283.8219909667969	1.5589394E7
242.0901020856571	404.5690002441406	1.5449332E7
419.1473199285955	386.95098876953125	1.5398911E7
241.27662276827292	34.106998443603516	1.5251407E7
111.07962353171963	395.6679992675781	1.5069493E7
167.07348024898917	256.2309875488281	1.4816188E7
145.15786228333133	575.5440063476562	1.4482585E7
204.07217271007065	273.8949890136719	1.4438512E7
192.9983158689673	538.0969848632812	1.4255037E7
119.07353244991332	498.76300048828125	1.3880805E7
145.15780605411052	829.8759765625	1.383147E7
201.17290037496934	450.5719909667969	1.3817304E7
111.07963371177198	268.9049987792969	1.3811673E7
198.99574813125722	538.0969848632812	1.3790284E7
198.1620148582006	230.75999450683594	1.369814E7
133.05276343220774	436.4339904785156	1.3402344E7
150.08920326391498	364.44000244140625	1.3337004E7
145.15791623832544	549.31298828125	1.2875741E7
85.08911634986929	521.7789916992188	1.2871063E7
248.113202934214	498.76300048828125	1.2809403E7
234.12790288727334	275.1310119628906	1.2719099E7
111.07963326673834	252.50399780273438	1.2548163E7
121.06400365691903	529.385009765625	1.2482868E7
117.07899742625834	535.5809936523438	1.2254069E7
151.04685144434012	541.8209838867188	1.220965E7
112.0272633456843	446.6759948730469	1.2120244E7
212.091106080162	570.5399780273438	1.1802204E7
193.99892211918794	538.0969848632812	1.1702714E7
205.09319779871927	556.7969970703125	1.1537097E7
201.06124454284617	650.1339721679688	1.1456219E7
158.06907291904093	656.5349731445312	1.1435824E7
189.00521277673272	590.4959716796875	1.1418667E7
183.0531785829177	265.1300048828125	1.1392448E7
286.0538423761876	404.5690002441406	1.1340183E7
179.96898012272547	539.3369750976562	1.132883E7
218.0765721800084	479.9079895019531	1.1102625E7
179.07925802264006	648.8900146484375	1.1093771E7
167.05827249060624	257.6210021972656	1.1008942E7
244.08854511139612	564.2930297851562	1.0993779E7
152.0666603204701	437.843994140625	1.096301E7
132.06873910414836	355.63800048828125	1.0780867E7
103.04557517241362	541.8209838867188	1.0772348E7
386.1727259232005	239.77200317382812	1.0612873E7
111.07964040716851	237.2830047607422	1.0583275E7
145.1579139531067	531.8629760742188	1.0491796E7
161.06872121096256	648.8900146484375	1.048888E7
195.98308455043104	614.6060180664062	1.0462225E7
82.07818656036585	716.0440063476562	1.0284753E7
265.0671662234546	564.2930297851562	1.0156378E7
138.04292253368175	510.09100341796875	1.0052584E7
649.197717425985	385.7149963378906	9942891.0
203.07941157021912	592.968017578125	9746257.0
132.0615023284967	624.6790161132812	9627370.0
162.00097770009455	460.7950134277344	9565831.0
176.0473432826364	239.77200317382812	9561108.0
249.14753350207445	277.6000061035156	9489557.0
249.04341552292323	622.2059936523438	9297883.0
227.11495494022128	498.76300048828125	9235889.0
169.00442296393015	646.1950073242188	9168234.0
185.06884967125367	551.8319702148438	9031421.0
125.0146259427229	642.4760131835938	8921586.0
355.05933287318203	302.6860046386719	8873535.0
127.03994769790515	528.1480102539062	8827172.0
653.3243974930816	221.88600158691406	8775308.0
255.1061551719604	277.6000061035156	8754500.0
486.22415962399606	277.6000061035156	8682299.0
215.0946746084617	277.6000061035156	8643175.0
170.05547150242484	395.6679992675781	8636852.0
166.0823052361669	498.76300048828125	8618830.0
540.1403960312986	464.6960144042969	8601556.0
111.07963873228324	211.84500122070312	8594793.0
116.04732761454912	508.8479919433594	8566752.0
286.2141380418209	230.75999450683594	8404577.0
111.07960105207755	50.48350143432617	8156036.0
155.06946144274508	633.5640258789062	8123404.0
232.90739367649593	395.6679992675781	8109959.5
111.07962796792968	92.1270980834961	8071717.5
111.07962586048647	131.18800354003906	8061704.5
171.08063352296884	436.4339904785156	8048938.5
111.07958185983523	29.069900512695312	8031012.0
111.07962805337156	116.05599975585938	8027518.0
111.07961474078004	61.81869888305664	7974144.5
111.07963485777142	170.29299926757812	7961144.0
170.9856487800649	423.8370056152344	7908592.0
111.07963061421631	81.99639892578125	7898502.5
111.0796314731749	145.07000732421875	7890776.5
145.1102626244495	585.5050048828125	7875482.0
166.02659765585196	596.6740112304688	7781771.0
291.1104334524687	525.4970092773438	7725915.5
260.0870433840496	448.0920104980469	7706911.5
186.07930060743456	474.697998046875	7695366.5
145.15787708473297	483.6510009765625	7684973.0
267.1249351171595	386.95098876953125	7670490.0
303.2406949014561	1331.6700439453125	7608015.0
140.10613482435684	49.23400115966797	7596265.0
222.08921880972542	239.77200317382812	7533538.0
431.23058567737513	238.5260009765625	7412078.5
165.0426147172722	369.4620056152344	7403555.5
118.0823260654942	571.8159790039062	7352213.5
213.08353402722423	541.8209838867188	7292085.5
174.11160343172097	1030.469970703125	7285360.5
284.1402128843325	385.7149963378906	7270272.0
234.9055688135093	394.4230041503906	7247002.0
383.090688105644	218.16200256347656	7183635.5
272.07980711682734	389.4570007324219	7149219.5
192.1361252325358	280.0710144042969	7127255.5
420.1384223959666	386.95098876953125	7086610.0
169.07390050740858	508.8479919433594	7048660.0
115.0631757702738	498.76300048828125	7024814.5
290.17409160830306	278.8349914550781	7019581.5
232.90739565136792	413.4800109863281	7011206.5
233.0696537183223	488.8340148925781	6985851.5
170.1054677905589	450.5719909667969	6962261.5
113.05894698249517	555.5560302734375	6944698.5
269.08392367494014	529.385009765625	6923527.5
264.1106614249374	286.302001953125	6888383.5
207.1551254667931	256.2309875488281	6817770.0
194.97996973245387	540.5759887695312	6805920.5
179.07926410640334	632.322021484375	6737547.0
194.11549306893838	310.3070068359375	6703620.5
307.18939331935684	276.3659973144531	6655905.5
249.1191861449957	302.6860046386719	6630965.0
441.1293333426974	386.95098876953125	6610886.0
399.20349483151296	628.5700073242188	6608519.5
272.03825620860675	446.6759948730469	6593803.5
236.10603182250972	345.5719909667969	6442281.0
537.3909065204198	221.88600158691406	6425234.5
164.05859061215918	405.8030090332031	6421060.0
278.1515692715359	230.75999450683594	6407208.5
119.05827047648016	512.8489990234375	6376966.0
484.18029916162885	404.5690002441406	6366103.0
249.0434879989833	597.93701171875	6347488.0
330.05614502517363	464.6960144042969	6327562.0
156.07626459383468	310.3070068359375	6249374.5
197.07753998544388	656.5349731445312	6241847.0
278.1821747604721	280.0710144042969	6190309.5
246.13665812000096	265.1300048828125	6182204.0
137.04769162029666	551.8319702148438	6103027.0
110.10955070071553	230.75999450683594	6102740.5
136.05159238875382	495.0220031738281	6014132.5
122.03674758609985	291.2690124511719	5986994.0
226.09853634414245	386.95098876953125	5954723.0
515.4086773826957	220.63299560546875	5948102.0
487.17445729963265	563.052978515625	5947442.5
533.4387424083174	221.88600158691406	5892484.0
149.04764750046783	430.2309875488281	5838142.5
116.04733785617732	446.6759948730469	5810068.0
202.0477823362228	535.5809936523438	5749061.0
326.1509684155476	581.7890014648438	5735079.5
454.1593596668488	553.072021484375	5720463.0
149.0477052841053	302.6860046386719	5699592.0
132.05343342615956	639.958984375	5686804.5
71.07351745981923	571.8159790039062	5678159.5
69.05788407268038	583.0269775390625	5676268.0
195.08954765486533	302.6860046386719	5619967.5
232.90741836033536	1439.1800537109375	5606620.5
177.9697895043466	538.0969848632812	5596181.0
147.07238606407182	633.5640258789062	5574774.0
116.04731198558542	404.5690002441406	5462325.0
320.15159959208967	388.2200012207031	5435633.0
253.03569985826184	385.7149963378906	5433600.5
272.02186447651167	433.9670104980469	5429306.5
466.24876794331453	276.3659973144531	5313472.5
461.14408749379567	446.6759948730469	5299421.5
93.05785821607381	291.2690124511719	5269723.5
191.15220512703436	310.3070068359375	5219836.5
130.09939843172853	256.2309875488281	5158296.5
147.03528896794467	633.5640258789062	5136740.5
137.04188756537422	529.385009765625	5120582.5
234.90558150791742	1439.1800537109375	5119296.0
167.93865053801727	1330.4300537109375	5092272.0
205.13148821630776	374.49700927734375	5079323.5
128.04710231251732	526.7340087890625	5076481.5
264.07192298259935	404.5690002441406	5062446.0
221.0898568680568	560.5540161132812	5049058.0
249.04341985890218	659.1909790039062	5023591.5
323.83818787335326	1381.2099609375	5004825.5
133.07390576350932	508.8479919433594	4999099.0
138.0429429696432	395.6679992675781	4992114.5
306.03652630888297	526.7340087890625	4972685.0
165.04591445914065	576.7869873046875	4961099.5
193.9839616778308	615.8419799804688	4942291.5
232.05736828617944	385.7149963378906	4836018.5
249.04359878604797	541.8209838867188	4818469.0
212.09114320584746	463.45599365234375	4812852.5
198.16192383709958	1331.6700439453125	4801313.5
249.04350038951782	574.301025390625	4693386.5
295.05835159570444	609.4669799804688	4688646.0
559.4633958294914	219.39700317382812	4664680.0
232.90744394811105	512.8489990234375	4656069.0
248.08702369629015	515.3419799804688	4645279.5
164.10487452197262	287.5429992675781	4577145.0
234.90564362577436	512.8489990234375	4561837.0
228.13360241154456	256.2309875488281	4553615.0
212.09116701952442	446.6759948730469	4549744.0
508.1530560519272	563.052978515625	4547197.5
376.1380998544839	455.7200012207031	4506788.0
454.173057186286	563.052978515625	4483131.0
274.1025853484556	363.1969909667969	4465647.0
259.10663176305314	609.4669799804688	4439031.0
167.05833360627756	450.5719909667969	4392551.0
190.11054275933412	276.3659973144531	4381140.0
166.94849668327132	614.6060180664062	4363010.5
167.11575915498298	364.44000244140625	4299014.5
98.03680064765699	507.6059875488281	4276834.5
113.08408941641159	311.54998779296875	4252013.5
202.0476295306538	565.5339965820312	4246103.0
211.0759387319374	386.95098876953125	4241912.0
394.1233442606683	528.1480102539062	4240129.0
172.1000713078852	273.8949890136719	4235016.0
230.0789689364154	247.48399353027344	4234631.0
476.15498736313015	566.7769775390625	4220337.0
404.20284724011384	241.01499938964844	4216284.5
197.99888608281788	538.0969848632812	4211036.0
188.06655639635648	556.7969970703125	4166798.0
273.14743001462983	277.6000061035156	4129095.75
236.90367626142563	1341.989990234375	4127043.25
247.02781272505985	388.2200012207031	4089949.25
125.03618136603785	407.0740051269531	4027565.25
221.08985634042324	591.7319946289062	4014997.0
464.16159121807004	551.8319702148438	4012184.25
288.0394729698846	498.76300048828125	3943722.0
108.06878466654355	302.6860046386719	3900554.25
228.0745780881383	446.6759948730469	3894288.75
98.04800889009896	482.40399169921875	3883798.25
321.84001200924916	1364.0799560546875	3870127.75
264.11078915730144	361.9540100097656	3865155.75
321.84006687985726	1381.2099609375	3855757.5
194.9798994369845	555.5560302734375	3842125.75
533.427014571795	219.39700317382812	3755436.0
172.12122345027467	521.7789916992188	3743139.25
179.15211356742955	260.1090087890625	3710829.5
124.02908936723665	407.0740051269531	3709997.75
391.20030716625445	281.3089904785156	3699024.0
156.08991573242488	581.7890014648438	3656454.0
165.11537189158037	268.9049987792969	3626330.0
236.9037436407006	1379.969970703125	3623698.75
204.08281471450866	551.8319702148438	3614608.25
188.9856933939546	614.6060180664062	3595857.5
159.06840284760298	1439.1800537109375	3587654.25
117.06746746943645	581.7890014648438	3584173.25
276.084640945927	276.3659973144531	3558940.25
172.98391365037102	423.8370056152344	3528545.5
137.04771397831004	508.8479919433594	3524854.0
123.06837663356745	439.0780029296875	3487235.5
222.09313823119982	551.8319702148438	3477512.25
189.09017260490316	301.32598876953125	3463470.75
210.09788859856877	629.8099975585938	3448297.5
270.07663751416067	278.8349914550781	3382447.5
654.327752752006	221.88600158691406	3366336.5
337.334212247205	230.75999450683594	3366152.75
186.05040393667798	446.6759948730469	3362667.75
308.19618506033066	230.75999450683594	3329887.25
243.13167448199917	516.5869750976562	3314295.5
197.99661480885612	423.8370056152344	3271885.0
475.15978021954857	404.5690002441406	3263144.75
116.06030636266614	583.0269775390625	3238984.5
232.1211609661211	450.5719909667969	3229677.75
152.06670222723727	529.385009765625	3226658.0
251.10157603763741	408.30999755859375	3213499.5
316.10575272472016	361.9540100097656	3205081.75
324.1465975168199	503.885009765625	3178134.5
404.1919609541571	1356.199951171875	3166376.5
148.0160531853147	239.77200317382812	3164291.25
234.07311660763614	445.4389953613281	3129662.5
210.07119899132917	386.95098876953125	3093711.5
304.24423848004	230.75999450683594	3073952.25
184.0372429774279	534.3410034179688	3053680.0
150.99005627666344	539.3369750976562	3036278.75
442.1200606882536	386.95098876953125	3030544.0
140.13123449771462	720.0239868164062	3023364.75
121.06385047967125	1108.8900146484375	3014575.25
152.05271533962727	590.4959716796875	3004880.25
168.0509864015811	633.5640258789062	2993564.0
112.04654453530692	563.052978515625	2986559.25
145.08913453432703	252.50399780273438	2964890.25
142.09941692278912	300.0899963378906	2958895.0
159.0684109406895	1426.260009765625	2947612.0
176.09891879915983	656.5349731445312	2944007.5
315.204472092231	249.9739990234375	2942989.25
286.2140102333762	1333.0999755859375	2942760.75
213.08354854520633	464.6960144042969	2924961.0
233.04979947629826	384.4779968261719	2915311.25
280.0876443866261	609.4669799804688	2890460.0
263.16289052829507	276.3659973144531	2888040.5
414.2038871697301	237.2830047607422	2875140.25
232.12109742909246	412.2349853515625	2872171.0
265.10754971577825	1108.8900146484375	2852889.25
213.08360729689196	446.6759948730469	2849695.5
209.99046866268276	596.6740112304688	2836207.5
167.05826537470838	551.8319702148438	2826853.0
172.08146100040102	436.4339904785156	2825161.0
246.1002306147324	283.8219909667969	2804647.75
298.14291879511944	261.3550109863281	2792025.75
291.0659774705775	529.385009765625	2790579.75
257.10093284052357	523.0180053710938	2782284.75
398.0198065454431	302.6860046386719	2770711.75
105.04256246837885	659.1909790039062	2770649.75
204.13618806874217	239.77200317382812	2758894.25
128.09488713617358	628.5700073242188	2754675.0
324.0806005892523	591.7319946289062	2727515.5
156.10109722341247	49.23400115966797	2717764.25
650.2009286533702	386.95098876953125	2699908.5
188.106194696652	310.3070068359375	2699787.0
415.17730989105735	555.5560302734375	2688848.5
558.1436070012952	528.1480102539062	2675578.75
170.05543474925213	363.1969909667969	2644195.5
113.05895215360093	578.0679931640625	2605027.25
487.2278071292493	277.6000061035156	2586160.25
129.04261525832158	605.5659790039062	2574762.0
501.15050544124347	530.6240234375	2572945.0
242.2800058710938	37.90230178833008	2569804.5
101.04764787391667	620.7919921875	2567528.25
679.4727511085661	218.16200256347656	2555784.25
364.0978013187177	660.4359741210938	2554185.75
233.9104694560602	1336.8499755859375	2541857.25
242.07649073163398	310.3070068359375	2541650.0
405.2161989811172	277.6000061035156	2541237.75
134.09427754888597	310.3070068359375	2540576.25
242.07602907802087	361.9540100097656	2538161.5
255.13160901848892	446.6759948730469	2525958.25
259.9181666587112	423.8370056152344	2523699.0
210.1020804588585	232.30499267578125	2522495.5
157.14669761381157	249.9739990234375	2519647.0
278.09762419423436	549.31298828125	2518556.5
387.1761330480163	242.31700134277344	2494628.0
213.05142179752937	657.9459838867188	2481557.5
313.138448038673	529.385009765625	2479618.75
289.1786516486966	280.0710144042969	2474983.25
150.10855392614374	484.8970031738281	2457933.75
216.0072654259027	501.2349853515625	2444461.5
108.03240736808516	528.1480102539062	2435815.75
321.839940804069	1349.8299560546875	2431710.25
227.11389882499807	257.6210021972656	2424009.25
163.128983541458	262.6400146484375	2417854.25
273.0832885872622	405.8030090332031	2416235.5
145.08912544554045	295.1340026855469	2413030.75
106.06299022924097	261.3550109863281	2404570.75
249.11119224211103	236.03900146484375	2396448.5
291.1103237076844	619.5540161132812	2383213.0
174.09226861562217	280.0710144042969	2376878.25
147.03534169247516	596.6740112304688	2351681.75
134.9586619923683	615.8419799804688	2335576.25
157.02280550779875	498.76300048828125	2325851.0
223.0704459534834	549.31298828125	2277743.25
490.17218034497864	609.4669799804688	2276554.75
274.0199410889523	433.9670104980469	2265964.0
181.96918154490723	538.0969848632812	2265275.75
261.9163454708809	423.8370056152344	2257115.25
299.032788877102	437.843994140625	2253442.0
325.83643197879957	1381.2099609375	2250748.5
267.167791667102	233.5489959716797	2250249.5
189.1132067425112	628.5700073242188	2239558.25
266.1475873684144	551.8319702148438	2236233.25
148.07356516177265	363.1969909667969	2234764.75
171.12584865080663	398.3810119628906	2228522.5
90.05098273293422	648.8900146484375	2225420.25
101.04771601058025	540.5759887695312	2198017.5
98.0367841786742	446.6759948730469	2193545.25
281.0410975705588	563.052978515625	2189727.25
153.07895761314686	417.4079895019531	2154240.25
236.10476129312272	236.03900146484375	2142267.0
149.07017660943617	418.656005859375	2132931.25
72.05748314116332	256.2309875488281	2119480.75
284.0981831564616	551.8319702148438	2104960.25
175.97175413871076	536.822021484375	2085607.75
528.1442925410353	405.8030090332031	2079659.25
246.0714158519272	449.33099365234375	2076066.125
145.15787773000304	428.9960021972656	2070483.0
173.08005503473692	632.322021484375	2065979.5
110.10948948037134	1331.6700439453125	2049431.875
168.06166686502402	428.9960021972656	2041453.125
163.08454592517833	540.5759887695312	2037923.75
325.83635595876973	1365.3199462890625	2035393.875
166.08550051964622	417.4079895019531	2033061.375
164.94929952074517	615.8419799804688	2021034.5
234.07307320926094	541.8209838867188	2018674.25
191.1309287668669	251.22000122070312	2015398.75
206.10557431303891	309.0639953613281	2014224.875
266.11528915763273	239.77200317382812	2012297.625
154.08539023007236	500.0	2001204.5
132.07276697940893	633.5640258789062	1985554.75
185.1164905078522	450.5719909667969	1981389.375
242.17548405441403	249.9739990234375	1978534.375
150.0506404979444	541.8209838867188	1976589.0
192.08994225681053	600.4099731445312	1972708.5
234.0730369203697	595.43798828125	1957449.625
214.11826928816595	277.6000061035156	1955864.875
103.09961954540267	610.7069702148438	1953933.0
212.0710054711929	386.95098876953125	1941474.875
100.10177002383361	725.2470092773438	1931476.375
534.4315938755731	220.63299560546875	1929268.25
166.03782814111557	390.6940002441406	1917828.625
92.0473654917014	478.6610107421875	1917050.625
237.12105809757193	310.3070068359375	1911569.125
259.04564824521816	551.8319702148438	1911019.0
188.10617270742736	356.885009765625	1902210.125
223.12081497191596	270.14599609375	1900449.25
432.2339738828832	237.2830047607422	1890502.5
135.068423629632	285.06201171875	1887644.125
85.06398371550165	501.2349853515625	1887510.0
164.04746967941634	455.7200012207031	1887440.25
360.95440009829326	433.9670104980469	1887076.25
185.06881056788924	591.7319946289062	1885305.125
151.94110748093937	1360.0699462890625	1883947.0
228.9911659797624	528.1480102539062	1880306.5
97.97682971419275	233.5489959716797	1875147.75
335.0799153146982	606.8079833984375	1871490.25
244.0557099910477	465.93701171875	1870175.5
243.09339161055902	403.3320007324219	1865137.125
224.18163265475013	257.6210021972656	1857293.375
246.15907173955728	432.7330017089844	1855506.125
195.99968406304836	539.3369750976562	1853956.875
176.97233366517077	538.0969848632812	1851831.5
236.90376936321073	1408.6099853515625	1840453.75
128.0495439297364	528.1480102539062	1836561.0
209.16285470474085	281.3089904785156	1832407.75
295.1683807620561	241.01499938964844	1822136.5
98.03674343765803	404.5690002441406	1821117.25
266.1643661496107	1340.75	1820390.0
121.07382351085268	683.8889770507812	1817115.375
190.15684043032698	248.72900390625	1814242.625
189.04251653117834	596.6740112304688	1808301.625
331.08907365618245	531.8629760742188	1808274.625
293.02826944176917	385.7149963378906	1807514.375
356.0515700350865	300.0899963378906	1805903.875
132.06874560825509	302.6860046386719	1802316.875
217.035084614894	650.1339721679688	1801946.625
105.05783717754142	526.7340087890625	1796526.0
146.05785908790637	417.4079895019531	1786325.25
410.11853089822847	205.5919952392578	1784884.625
357.9724505244747	238.5260009765625	1775827.125
244.07512664939424	551.8319702148438	1767484.5
184.0371799307684	247.48399353027344	1765401.375
205.07567118315603	273.8949890136719	1761852.375
156.00587507648103	565.5339965820312	1750593.25
266.1644428471782	1385.1199951171875	1735704.375
370.30815318466745	224.54100036621094	1714520.125
255.13321042698246	388.2200012207031	1704931.625
651.1926944586593	386.95098876953125	1683430.875
238.14144089424988	306.4020080566406	1682851.0
249.04354884308074	446.6759948730469	1681890.375
133.02788008835225	541.8209838867188	1680556.125
187.08447429433954	538.0969848632812	1675990.875
326.13380348078584	529.385009765625	1675186.25
249.1030354100237	500.0	1672660.5
134.05597184846386	433.9670104980469	1670667.25
133.0374205951061	617.0780029296875	1667408.25
218.01156177903366	581.7890014648438	1661165.5
164.04756402161613	430.2309875488281	1660547.875
197.98323841598352	614.6060180664062	1656991.0
232.12109880175052	364.44000244140625	1650096.125
161.00728464779579	460.7950134277344	1646230.0
196.09469743879805	479.9079895019531	1640223.0
360.138761146189	541.8209838867188	1619650.375
137.0357047710169	529.385009765625	1608037.125
267.136974122249	266.375	1607989.75
151.08266922949144	302.6860046386719	1606669.0
156.00592442812203	535.5809936523438	1606594.625
181.1314329418149	286.302001953125	1604669.125
469.4130805343723	223.302001953125	1602829.875
212.06843620435126	247.48399353027344	1597006.625
199.99480383031667	423.8370056152344	1590495.5
159.0683773824266	1394.5400390625	1589780.125
213.12110010895552	481.1549987792969	1589603.375
129.04261744072267	487.5889892578125	1586018.0
99.06835389860058	364.44000244140625	1583962.125
541.1437129948844	464.6960144042969	1576450.125
134.05789058923497	516.5869750976562	1574844.625
324.2299660159815	216.80599975585938	1574798.75
143.05828202790084	551.8319702148438	1574490.375
1045.8373391932137	221.88600158691406	1567017.25
202.17622274526812	450.5719909667969	1565370.875
175.1019781516894	277.6000061035156	1563302.625
148.0735793646734	395.6679992675781	1560804.25
191.05554248074156	433.9670104980469	1550692.625
224.02969553073368	535.5809936523438	1550612.375
170.09426599959158	249.9739990234375	1547531.5
166.09939877846097	302.6860046386719	1547112.375
235.06543440480266	448.0920104980469	1545324.0
359.1423245465873	660.4359741210938	1533019.125
226.15680178055493	266.375	1530844.625
287.2457939272186	246.052001953125	1530031.0
237.12097248694914	361.9540100097656	1528970.875
129.07906170154388	534.3410034179688	1527293.125
199.16527288655826	229.51499938964844	1524708.75
290.03754253418634	501.2349853515625	1523871.0
151.1208494261669	310.3070068359375	1522057.625
175.06331270570442	526.7340087890625	1521487.375
188.00846417186995	596.6740112304688	1516622.0
168.07670721305934	256.2309875488281	1515475.375
69.04086395425584	423.8370056152344	1511031.875
113.99847516415099	460.7950134277344	1510986.625
362.95251313037494	433.9670104980469	1509040.375
310.19229799111235	714.7979736328125	1500323.875
272.08348103963954	265.1300048828125	1496059.75
125.03863781012626	404.5690002441406	1489470.25
408.1546581508921	241.01499938964844	1487457.875
120.07693931591866	500.0	1487248.625
274.06627356571914	539.3369750976562	1480522.25
