,mz,rt,into
381,438.379154231753,232.305,2279116.03385714
382,458.321311183084,233.549,691020.195118651
383,459.350879650409,232.305,1487795.25842432
384,522.237705058673,230.76,1512055.10451172
385,534.445969255267,220.633,57023293.0937917
386,591.429442566573,232.305,830781.442708333
387,760.584067804147,233.549,1444008.56971406
388,170.117522012676,233.549,564727.360432421
389,200.164846566563,232.305,627406.780273438
390,225.221290209002,236.039,400636.542606445
391,236.221925283484,237.283,760544.735664062
392,265.215916599917,236.039,528694.50041226
393,273.205838365182,234.794,390243.821749399
394,277.190856203895,237.283,313265.750731026
395,285.242033894295,232.305,1214165.73691619
396,290.214452072671,233.549,1379222.48220486
397,292.256088407897,237.283,483955.309659597
398,294.206081633977,234.794,554567.753200196
399,300.70031770235,230.76,3419777.7549948
400,302.159656596733,233.549,1293486.71311178
401,305.128794392857,234.794,381467.735184679
402,306.227070318837,236.039,214925.972059151
403,306.253886551086,233.549,956975.094018418
404,318.263721876111,233.549,1132598.52884766
405,322.294957359513,234.794,779143.119593361
406,327.158973257444,233.549,649752.330228238
407,328.321005194191,233.549,1042918.09400391
408,338.230365160111,236.039,418994.402568359
409,344.206593606488,234.794,495178.029479688
410,371.29832481334,233.549,1541037.5124375
411,376.378285464272,229.515,3193392.59639039
412,386.195881945134,232.305,1734621.31579327
413,386.208963456243,232.305,1228946.55179004
414,404.219100132195,236.039,1944038.08654688
415,408.308086215555,229.515,2132106.07015886
416,437.193341369258,237.283,1838235.40546953
417,464.430845296287,227.026,3015857.74117969
418,547.403848618283,232.305,949234.029397267
419,766.530072692253,232.305,1249692.54790483
420,786.600249381,234.794,705933.515025147
421,71.0490537853774,230.76,1649038.64183119
422,196.073357407395,232.305,1215509.24526562
423,231.159059484245,234.794,2083942.6060386
424,250.999962835403,236.039,261059.056679687
425,256.850256210979,232.305,1410482.90075244
426,270.206017732766,237.283,284655.003317871
427,274.188142347438,236.039,593409.251424107
428,275.25788978455,234.794,1218010.31403409
429,278.268647026274,236.039,546760.17543086
430,282.278796306393,236.039,649915.847897352
431,283.226428567135,234.794,918188.891282985
432,324.216794581201,233.549,1814608.70203809
433,328.247841313047,233.549,271391.278291992
434,353.308919097807,236.039,948597.562935268
435,366.247449926656,237.283,139852.69765918
436,379.215253169046,233.549,1487776.26248906
437,388.341761969186,224.541,10395972.1653582
438,397.335191695152,236.039,332624.240889062
439,420.258548163387,236.039,345996.275765625
440,424.362989198561,233.549,1222006.976825
441,482.405136925691,230.76,1545363.64769105
442,526.431961260082,236.039,261422.825001953
443,545.174590032522,236.039,706699.687125
444,758.568452050692,233.549,1493224.43947119
445,120.052410591919,237.283,312205.511537109
446,159.116849172386,237.283,477104.812347005
447,228.204026084877,236.039,507895.554396972
448,248.229825315717,237.283,238155.630039062
449,251.163818643861,239.772,366050.723573331
450,261.242321387642,236.039,723333.808159722
451,267.231646316392,233.549,1533952.97041513
452,272.258256529225,233.549,1291427.3356543
453,276.107567294525,233.549,1900384.08118847
454,277.127981421613,238.526,474551.151902343
455,278.159569039658,234.794,1903889.1486756
456,279.231399984429,237.283,375418.723780691
457,283.189976032107,237.283,553026.787220553
458,289.273402588649,233.549,1203461.22070664
459,292.175173821893,236.039,1075352.56440185
460,297.242283721938,232.305,1504795.9039115
461,300.198557207711,230.76,10493997.8740137
462,300.289524976393,237.283,486442.515012207
463,302.268840392724,232.305,2126490.29366667
464,305.178835877546,236.039,382896.187671484
465,305.210767198958,238.526,361553.902080078
466,306.300265028174,233.549,1659005.90716086
467,310.206850131338,230.76,4028603.76857198
468,310.310160523852,233.549,2468200.61388281
469,319.194677844809,237.283,431647.281428125
470,325.198811750075,234.794,1098895.94189844
471,330.180155996896,233.549,1557710.08423359
472,335.278811477927,236.039,1115693.82559375
473,336.310659441166,234.794,1522476.30556975
474,336.325895338311,233.549,1620327.20004167
475,350.326181184056,233.549,3795762.86182917
476,358.172697425994,236.039,1858605.68864754
477,380.154862380386,236.039,932523.498166504
478,380.336793857466,233.549,1599393.64725
479,383.167428678091,236.039,558370.188944662
480,394.352492748191,232.305,3162817.20613958
481,415.324497328653,233.549,1449715.89197407
482,417.217745320601,237.283,735553.871551338
483,437.228704886943,230.76,5446598.48147991
484,452.248686997894,233.549,1337723.41675
485,452.321596336467,228.269,4641244.94706027
486,458.347287960731,232.305,5708822.19561354
487,473.264363966963,237.283,1059472.02091309
488,484.383910781855,234.794,784088.719949951
489,546.400064470665,230.76,3833052.21013221
490,634.452349014061,236.039,667383.934981835
491,204.138576922269,241.015,421923.556025391
492,213.184892764142,237.283,2886636.50773243
493,227.125776399837,239.772,412765.556529689
494,230.211386503595,237.283,717144.028689453
495,246.08164459059,239.772,643725.677381943
496,251.200284497105,237.283,610735.936725962
497,264.216834012317,238.526,735777.787642857
498,269.247212498472,232.305,2890630.41395583
499,271.189960072127,238.526,934303.672457934
500,283.262875472594,232.305,1583408.4588763
501,285.205891138832,234.794,596652.434804228
502,290.232230704928,238.526,457995.987075521
503,298.061444854857,238.526,491881.983075928
504,301.140857294657,232.305,8380292.43432324
505,309.283230289107,238.526,1033412.85239822
506,312.229653329411,232.305,4555654.0908457
507,319.186276667334,232.305,3027302.43895605
508,327.272361645883,234.794,945535.415784091
509,340.180751224002,237.283,784342.430241321
510,353.120663975009,230.76,6052449.85096387
511,360.237780161034,236.039,781872.776261719
512,371.315416453583,224.541,15931530.7663259
513,379.151276313651,236.039,5056148.85626954
514,384.771952427065,229.515,1174403.66822146
515,387.192686434889,238.526,6323028.81376563
516,396.331575101831,234.794,3568865.68737598
517,417.039674868085,230.76,4362657.47966992
518,440.357762871304,234.794,1458646.79795625
519,470.420337781874,224.541,14098357.0997461
520,516.415933311087,220.633,53681874.4693945
521,170.056002754948,237.283,790516.018777734
522,172.11552555375,230.76,8737634.47459834
523,175.148201999511,241.015,219634.380667132
524,205.085984448612,232.305,6027680.63891518
525,210.157009250347,239.772,447114.96088956
526,211.205459875539,239.772,476892.400568142
527,223.173474158047,241.015,533695.260513673
528,251.121735714532,236.039,1964903.82051693
529,256.19031923461,239.772,216547.0875625
530,268.154146818592,239.772,594943.700188893
531,280.175074329429,242.317,3977210.12732955
532,284.294585255572,234.794,2032740.78556172
533,289.1536028535,233.549,4071307.89146406
534,292.284523317515,236.039,1186687.66840755
535,309.148000077471,239.772,212924.901621094
536,318.154541316823,242.317,381977.621981608
537,324.253303719568,237.283,639767.510364524
538,362.216937478479,234.794,3345250.74203979
539,372.180281206307,232.305,2562751.46043255
540,383.094515370286,218.162,227007117.771187
541,410.237970248943,241.015,177934.988375
542,418.221620562272,239.772,646418.019216797
543,490.936879219762,239.772,377318.876601563
544,502.37357355993,230.76,4620092.07628489
545,148.024936204149,238.526,381236.323681641
546,210.087391278122,241.015,523623.256635009
547,225.184279447979,237.283,2304514.23333467
548,229.143083546394,243.563,999902.276437498
549,233.210890219491,241.015,210744.533613281
550,235.16907081696,243.563,366546.011671874
551,238.115158600404,237.283,2603881.69316797
552,281.137873384265,237.283,1160085.52204687
553,286.237314850869,233.549,1646693.47934938
554,291.231439576614,241.015,257546.623230859
555,292.211819779833,241.015,397194.365748884
556,312.167304734912,241.015,526738.477554086
557,316.248259453504,236.039,2542803.39435938
558,320.243151297767,234.794,3621789.439275
559,332.206377299122,241.015,1552733.61494346
560,434.243902960782,239.772,2470878.80390788
561,561.473901515711,220.633,14998440.0457837
562,130.130799516786,241.015,332100.714845553
563,159.065217447111,241.015,419583.246935826
564,183.174369708379,242.317,271247.149317046
565,193.195074668244,242.317,216796.424960659
566,202.1802463001,242.317,550128.938480468
567,249.111861901738,237.283,1802128.90884302
568,257.210753177468,241.015,381429.906575521
569,258.193169616372,242.317,602396.882018821
570,259.190216358186,233.549,4456129.11666585
571,264.253071031134,238.526,2998109.43533008
572,269.174558955793,241.015,436706.414771485
573,280.263335093864,238.526,1269361.59152344
574,294.118087611025,241.015,703493.160708766
575,300.180413240677,238.526,876214.685216146
576,331.001984346766,236.039,1882893.40443815
577,332.279238356425,230.76,8283875.33752412
578,375.199300040169,237.283,1027594.50390941
579,401.15934730473,242.317,248099.767609375
580,402.227312445549,237.283,1735267.67205013
581,415.042275467076,230.76,8504463.47656933
582,460.269093665894,237.283,3836161.61804011
583,85.0647674779603,241.015,871126.726017401
584,112.120169455978,229.515,5042089.09907977
585,170.153905621508,241.015,1025054.43186523
586,192.18275648656,242.317,399899.219009766
587,194.081013651518,241.015,1043010.82589333
588,211.109370271974,233.549,21258672.4747978
589,236.112767292371,242.317,974465.823726562
590,242.174879919931,243.563,531340.954374999
591,245.174586462594,241.015,398700.766998699
592,250.209335150995,242.317,711064.087401228
593,254.211220582021,242.317,272740.032760417
594,256.263283422282,239.772,1531662.55521061
595,258.206033100105,239.772,1346689.2604276
596,271.143860835314,246.052,671010.78214363
597,278.174915810215,243.563,475937.06900879
598,280.162184278651,232.305,8660173.94675131
599,281.10171022966,241.015,1162561.30642969
600,291.252713773277,236.039,4196942.83045078
601,299.054104815185,238.526,1164117.95027523
602,309.17914878355,241.015,1277689.50724219
603,330.179425293169,244.807,146531.18641836
604,345.142198080874,244.807,742715.547830513
605,346.222261342523,237.283,1713479.00540712
606,359.983283221366,241.015,1191900.39062695
607,362.973322698296,241.015,1003822.18565625
608,369.351374056971,238.526,1420572.33925208
609,370.173917226885,241.015,1052176.41696575
610,378.212050723554,234.794,8393851.73048699
611,407.215391325292,242.317,595292.155413413
612,414.321073200365,233.549,6814378.75808642
613,431.143776741687,239.772,660948.887126953
614,446.236487934293,241.015,881217.934108322
615,462.247837726756,243.563,902929.372425293
616,527.286891664721,241.015,601349.771868491
617,83.0491213194657,244.807,252489.694679688
618,105.067867838296,244.807,196797.700115625
619,119.08543111934,238.526,3051850.12916341
620,133.1012248729,244.807,309660.48205957
621,150.026659430127,238.526,3012128.87362752
622,157.101170306894,246.052,188975.578585938
623,235.190222989633,246.052,341182.395566964
624,237.112008819858,236.039,20796262.5376172
625,239.200379331373,238.526,1814459.81269031
626,241.216061327862,234.794,1832553.88583538
627,247.226637212011,238.526,4474859.51757032
628,249.09673111721,244.807,228092.781076563
629,249.184760702918,233.549,4123353.95574805
630,253.215965126088,236.039,2462539.35944588
631,257.174584169234,238.526,1379357.15478516
632,264.143718943659,244.807,448696.273591472
633,271.153659984168,241.015,1397746.14125952
634,280.154250115304,246.052,160211.817467188
635,288.216585809973,241.015,1500878.98145095
636,302.232423210699,233.549,1502039.47548999
637,308.279432078975,236.039,10212349.0559912
638,311.164014013811,243.563,3035409.77284961
639,323.189057504307,243.563,499559.603217914
640,326.26889197914,236.039,4794524.57326172
641,339.345001715817,232.305,6335199.33946485
642,351.156362768965,244.807,871974.442620443
643,355.191706470529,244.807,167416.40829375
644,385.182965268944,243.563,458616.221291016
645,389.186033369927,241.015,3376801.59013574
646,409.174830949546,239.772,1222039.3374707
647,410.16527477445,239.772,3665481.19251287
648,425.135736123102,242.317,914659.195909091
649,137.132479372219,246.052,339514.19440039
650,140.010714936727,233.549,6311574.24642968
651,151.148150269071,242.317,1250177.54177714
652,178.057956036638,239.772,7794833.75666016
653,182.125610391561,246.052,263031.247556966
654,190.049845242175,239.772,6516863.73344531
655,206.146839326609,241.015,1934502.87078125
656,207.101552765543,247.484,275979.207891797
657,213.148517520939,242.317,6829360.68892163
658,214.151797620727,242.317,505548.218318555
659,217.179891078268,241.015,1366742.72959453
660,233.117105594297,244.807,997793.965682324
661,243.195326118556,244.807,688752.030939003
662,244.185414815357,246.052,209287.560799219
663,245.078299273773,239.772,6603402.80510616
664,250.128285789891,244.807,799639.65609375
665,252.122798771889,244.807,1314540.04741439
666,253.104715782814,246.052,245122.827
667,266.1384379365,247.484,131068.204451953
668,266.232228244495,242.317,1718514.33333984
669,268.125774945101,239.772,2910476.38023716
670,268.175036995248,233.549,19019889.1920667
671,288.224632237461,230.76,10195779.0700497
672,295.151793617562,246.052,475030.444543619
673,302.196024713206,237.283,2742040.96803542
674,325.133633807413,244.807,836276.710085937
675,329.005009434743,236.039,6628593.40098047
676,334.222253416221,241.015,1093774.77962396
677,342.179207733199,238.526,1864002.01279635
678,348.201425705426,244.807,638868.599758594
