	RT	Std1_1in1000
162.1255445546505	262.12799072265625	2.8332428E7
206.15180781961624	257.03900146484375	2.1963548E7
232.9073601183396	1362.75	2.1747546E7
234.90551269566046	1362.75	1.9640586E7
176.04733797433747	240.4929962158203	1.783977E7
113.05893038832122	501.1000061035156	1.692829E7
222.08916627526202	240.4929962158203	1.5039878E7
241.2766906346118	36.9359016418457	1.4603045E7
303.24078859052076	230.13699340820312	1.1646885E7
150.08920460897664	362.2569885253906	1.0817697E7
403.1992800283174	241.9239959716797	9673137.0
117.07894511661539	537.2559814453125	9334211.0
169.07386785098018	438.0459899902344	8626791.0
198.16201249536803	230.13699340820312	8589617.0
303.2406614558977	1332.969970703125	8239850.0
115.0633222956364	582.5809936523438	7908461.0
223.1782756179488	257.03900146484375	7251145.0
266.16447437933675	233.0070037841797	6495563.0
249.04343802018107	600.2360229492188	6311028.5
323.83818111956833	1362.75	5707556.0
653.3243766121315	222.4550018310547	5562647.0
232.90742723469597	379.92498779296875	5401030.0
232.90744130958444	66.18720245361328	5384419.5
232.907323939673	3.425029993057251	5355390.5
232.90743238689961	50.86009979248047	5346481.0
148.01606895093767	239.2449951171875	5290273.0
232.90742492136135	81.51439666748047	5276720.5
232.90743740814813	198.00799560546875	5250744.5
232.90742512702144	350.8500061035156	5249786.5
232.90742724077447	300.15399169921875	5225511.5
232.90742564163088	172.697998046875	5203346.5
232.90740516690278	31.87529945373535	5198714.0
232.90736390047746	19.242399215698242	5192236.0
232.90742012529125	109.38200378417969	5154427.5
232.90744272304934	259.5400085449219	5145894.5
386.1727473495144	241.9239959716797	5068387.0
232.9074362815761	390.03399658203125	4946929.5
232.90745163567718	228.88699340820312	4915131.5
234.9055785524355	80.25990295410156	4801546.0
234.90558706554563	352.1470031738281	4799243.0
198.1619191955194	1332.969970703125	4761509.0
286.21414111438537	230.13699340820312	4731216.5
234.90559056224816	195.45599365234375	4709262.0
232.12109403365838	278.49700927734375	4689952.5
234.90558119569275	297.6510009765625	4626834.0
234.90547331167426	3.425029993057251	4625986.5
234.90559665988565	273.4859924316406	4611164.0
232.9074353013538	1439.2900390625	4384079.0
236.9037060157603	1362.75	4343859.0
179.15210820819664	262.12799072265625	4256533.5
110.10955545906187	230.13699340820312	3940103.5
290.15568544980476	654.4450073242188	3937267.75
321.84002830387607	1362.75	3933703.75
99.1047261402271	716.3150024414062	3902661.75
192.13619640447658	279.7510070800781	3884370.0
167.11575452516624	362.2569885253906	3850157.5
232.90743421885938	425.3999938964844	3672492.25
