,mz,rt,into,maxo,intb
1,140.046714266935,14.4465,61100.3671224284,10871.6240234375,61093.7892890951
2,771.74449873903,19.8306,247008.883237109,64870.34765625,247003.722437109
3,101.035489143464,43.8157,155423.595722141,29068.591796875,115663.486979522
4,365.274041945611,37.5087,1782426.65442937,79698.59375,1738771.50209421
5,613.80159223508,66.591,247524.710065918,35233.79296875,224906.01181112
6,206.870717518401,94.3995,101384.089865508,27105.134765625,93812.0224147087
7,364.270867841638,36.256,7698600.06576862,311315.1875,7460399.34815642
8,155.046261443593,108.369,97730.0127229818,24374.572265625,90796.7945707703
9,143.046283152497,120.996,47685.3170480469,11424.8857421875,46421.6786459275
10,355.872955836787,22.3369,2594453.16631419,70425.8046875,2594389.14519174
11,355.873204020338,120.996,1625046.36928125,65429.30859375,1625013.48968125
12,355.872995896342,76.7085,875215.87365503,78191.2890625,875196.96990503
13,355.87308827904,99.5035,862770.801204583,62966.1015625,862750.59555125
14,169.069996171541,8.1746,834515.737478979,57134.44140625,595595.740114988
15,120.901248027912,163.988,183412.459465755,28543.947265625,156352.064736575
16,646.78325518192,167.837,58967.6373070312,15824.0791015625,57368.1147486328
17,119.001732763722,185.481,54501.0163125001,22121.748046875,54495.9283125001
18,318.660274406042,196.901,81230.7571293947,24627.876953125,81225.6699293946
19,339.181981190317,194.348,249330.10730603,41285.05859375,249321.251431031
20,318.158392713834,196.901,196739.709023437,40346.4453125,196729.600578993
21,325.166235608864,195.603,800673.31427002,117873.765625,800663.21427002
22,146.96613106079,201.957,52671.07603291,13260.91015625,52666.06883291
23,332.174220899286,195.603,2294687.52724429,330807.09375,2294672.40909044
24,332.675895396408,195.603,894406.467145182,142270.609375,894392.603478515
25,421.227051743244,201.957,248727.050538504,62470.19140625,248720.766967076
26,342.199234205026,203.208,70886.3500976562,21960.384765625,70881.3500976562
27,403.195040107173,204.456,185639.057827148,56670.12109375,185632.773660482
28,418.214248915992,204.456,214621.919757115,52124.6875,214614.379471401
29,465.467210622059,204.456,130319.368055176,44718.70703125,130313.083888509
30,491.482950553159,203.208,130189.574238607,46860.203125,130183.29007194
31,183.011717559555,204.456,292457.845271483,63131.0390625,292451.530271483
32,262.597333889672,205.703,212532.519099219,55895.12890625,212527.458299219
33,294.182514442551,204.456,152048.250638671,45133.27734375,152041.935638671
34,327.19061127052,204.456,528445.765270646,95444.78125,528438.196699218
35,337.205655526595,203.208,320801.308256103,64061.2421875,313894.541681156
36,341.269828798343,205.703,93671.9188156249,24743.7890625,93666.8580156249
37,353.21574347743,204.456,409210.466293212,76560.4453125,409201.641043212
38,409.166649759305,204.456,334714.90705078,79641.34375,334708.59205078
39,267.14376477654,205.703,471209.468112182,81893.9296875,471200.652487182
40,279.163696708067,205.703,207871.489279175,54816.5625,205155.545458153
41,283.068080553685,205.703,201237.460375,51460.1875,201232.404375
42,293.151064543786,205.703,742688.890233815,151813.484375,742681.327662387
43,294.134891702103,205.703,256981.898306919,71109.1953125,254693.259714781
44,313.175272646573,205.703,606373.633726562,129783.234375,606367.324559896
45,314.168251514104,205.703,200170.16790625,62074.36328125,200165.11190625
46,353.342711075901,206.994,382502.444250326,111343.125,381100.645039702
47,365.342606659297,206.994,351498.63025,86111.8515625,351493.57425
48,381.37388085159,206.994,400936.317524171,89026.46875,400278.224622134
49,395.150952084553,205.703,307749.115352678,67581.390625,307741.552781249
50,407.389704094954,204.456,346917.944999162,79124.28125,346910.382427734
51,410.408675876929,205.703,147212.43890625,44528.5703125,147207.38290625
52,423.420705230999,205.703,171824.447743443,52495.3828125,171816.885172014
53,441.097846659864,206.994,189479.2633125,55959.33203125,189474.2073125
54,199.170422858902,32.4507,533517.303874707,97557.1171875,533511.035999707
55,199.170397979617,122.252,3273795.78982857,88865.5078125,3273750.23645714
56,199.170435200762,158.97,1343468.01451262,99617.3515625,1343450.31205108
57,199.170409068025,14.4465,1495228.7727966,102599.6171875,1495209.17015374
58,199.170439494608,61.5325,1554100.75831924,94443.828125,1554079.26256299
59,199.170413326071,80.5145,1225595.02841097,108893.0546875,1225578.58135264
60,199.170412903259,91.8899,1101681.58377859,90380.328125,1101666.39188768
61,199.170462513412,174.105,1226598.49512207,94631.5,1226582.05337207
62,199.170438112524,196.901,1620219.29005425,111876.8671875,1620196.60805425
63,263.129030755245,208.283,502112.705039062,117835.3359375,502107.653039062
64,299.148948530011,206.994,689343.928623883,129920.34375,689336.373766741
65,309.153292926895,208.283,431275.22749121,99704.1328125,431268.92499121
66,323.168964505241,206.994,477085.443765067,94148.1953125,477077.888907924
67,337.184685337172,206.994,307323.463165178,71248.171875,307315.908308036
68,341.195834154536,205.703,811281.831358258,138799.53125,811274.276501116
69,353.200597980321,204.456,872215.538588422,145730.328125,800862.586107748
70,395.389688294622,206.994,284102.392300781,95945.71875,284097.340300781
71,417.210708739149,204.456,1246070.58041406,169214.25,1246059.26381406
72,239.06737177463,208.283,400573.276472657,112365.8671875,400565.728472657
73,249.149610443798,208.283,549600.496077271,103161.3046875,549591.696202271
74,250.144910762021,209.528,492917.2626556,119816.4921875,491012.653695974
75,266.151432082263,205.703,1631042.72107535,248542.953125,1569927.96318557
76,283.137388857423,208.283,450603.876406373,86498.875,450595.076531373
77,297.279802239939,210.771,1173308.74230202,298446.4375,1170698.86789111
78,312.299148654864,209.528,545979.589769532,111964.6484375,545972.041769532
79,313.164770297438,206.994,2030420.16014267,342107.21875,2030407.59923358
80,326.314929705608,209.528,253530.774997266,105201.171875,253525.726197266
81,327.18035486713,205.703,1814222.65152584,287302.25,1814210.09061674
82,340.203544949127,205.703,4863289.44370801,682574.5,4854803.7802305
83,368.361771471823,208.283,378652.022042969,83962.2109375,378644.474042969
84,409.40523127281,206.994,730522.794313722,118725.546875,730513.994438722
85,262.095713511586,208.283,1179600.10984375,148983.03125,1179587.55984375
86,293.179478807902,204.456,1792573.24932747,224530.015625,1677575.79094506
87,309.17442189442,205.703,1749102.32762277,209953.84375,1434489.5515941
88,309.280305036953,209.528,325615.721560873,77046.8984375,324894.924687934
89,339.326767565978,209.528,640798.521093751,146237.203125,640109.330029679
90,506.832312952798,199.453,10186849.7014269,235113.671875,10186778.9197283
91,506.832292385157,59.0251,5352354.89759648,238662.890625,5352328.30687148
92,506.83228876079,169.09,5605108.27580506,248307.703125,5605080.41018601
93,506.832285435752,114.636,8423359.09511089,242359.03125,8423317.34897652
94,506.83235850226,26.1402,7533698.27036347,245876.40625,7533659.71591519
95,506.83232964354,75.4111,3051652.16933097,229956.78125,3051637.02740369
96,154.087417517096,158.97,1474879.29885817,105827.296875,1474861.59639663
97,154.087438308792,83.0243,3237006.83295801,107380.4453125,3236965.08383301
98,154.087433776735,190.585,2470710.37786304,112506.2265625,2470678.80598804
