,mz,rt,into,maxo,intb
1801,258.070030916596,545.546,1913741.4950275,313198.75,1912514.06781328
1802,269.066773816884,535.573,2607178.23998777,228211.875,2439475.86272237
1803,387.144571307759,545.546,3608717.82208004,794328.75,3608708.96708004
1804,136.023892212555,545.546,3821043.90444682,602095.25,3815588.07646049
1805,151.040083719261,534.335,2074541.45308593,175873.1875,1444824.39926881
1806,176.056500024804,548.2,570204.630472413,102796.921875,570195.809597413
1807,253.112307453128,546.785,3667461.2580427,574482.25,3666293.80051014
1808,141.067001893515,545.546,1181016.91511062,129895.640625,1145314.02687615
1809,276.098001431918,550.674,339229.230989584,95932.125,336314.3051018
1810,296.075148639115,550.674,980388.361546884,159725.75,962731.495985978
1811,313.736703634674,551.911,363829.531931923,79776.0625,363821.956503351
1812,355.039910054866,551.911,525597.185927734,144595.703125,525591.000094401
1813,129.067012004606,554.385,119917.130814845,25882.990234375,119051.76966886
1814,168.103043979195,550.674,2569627.21774554,389067.78125,2548168.72405916
1815,237.040626647354,549.438,625331.745123048,83880.5625,622727.215298045
1816,237.982327756191,553.148,155021.60083008,31048.98046875,155015.41333008
1817,349.027128889968,551.911,599342.087405767,134223.40625,599334.528905767
1818,112.016992124759,551.911,765129.39282812,113376.7265625,762676.455628761
1819,176.991822078155,551.911,1458771.13111483,256024.09375,1458759.67051484
1820,206.83725569101,553.148,684851.029844636,121437.5,683962.778880654
1821,212.092977270905,550.674,1344266.44094365,225973.421875,1225614.34933222
1822,230.103473967417,550.674,2527687.27074268,346318.40625,2257034.06524805
1823,275.096759578398,551.911,3974655.59057966,578137.3125,3876943.70899942
1824,290.05990108342,553.148,1072936.26579087,115091.5078125,1066187.85898286
1825,295.770021350391,553.148,1045116.70449566,115982.1328125,1043575.22792772
1826,297.768216835089,551.911,780834.387587402,94232.5234375,779134.41550797
1827,306.7685025799,554.385,189751.945401563,67823.875,189746.850201563
1828,309.034214677853,551.911,4686881.36241403,785351.1875,4686869.90181403
1829,172.010605813505,554.385,527608.066287806,113980.6640625,527600.483144948
1830,254.067094173034,543.067,47372557.7275998,7103478,47345363.0047998
1831,254.067002059486,520.339,1913712.31720277,161211.296875,1885855.55769398
1832,315.734206830851,551.911,391838.333290344,40944.6015625,389858.344770458
1833,343.946588067073,555.623,107410.77351914,25354.904296875,107405.67511914
1834,211.044184401903,554.385,1234201.42749414,255712.65625,1234192.60049414
1835,267.135011465016,556.863,333922.247648436,90973.15625,333173.54201003
1836,304.770263986603,554.385,324343.758674627,37494.390625,324331.05231099
1837,111.039327948092,554.385,982442.738892044,156397.34375,982430.189801135
1838,131.090716419044,536.812,1818965.5912341,255824.71875,1815123.78817202
1839,131.090714137864,554.385,782248.405213411,104455.0390625,778110.154593324
1840,150.028491672329,554.385,1691449.43888494,226538.796875,1691436.88979403
1841,209.066784420902,555.623,389896.641907553,68984.0703125,389191.816529446
1842,226.801270330264,551.911,1368586.48808906,147778.140625,1368568.81355573
1843,188.064587681224,560.762,115798.474840038,39116.90625,115793.368440038
1844,215.837740426159,553.148,7863881.62850866,677748.375,7863860.17639755
1845,244.065692485575,551.911,2253418.43489038,271821.65625,2253399.51707788
1846,112.023291976204,551.911,5654041.36946745,675399.6875,5654022.43246745
1847,155.082700591606,558.28,1240850.85723325,224077.453125,1234712.78448735
1848,217.836001775372,551.911,3612997.83429101,328693.46875,3612976.39729101
1849,224.803460493294,551.911,1965738.35019683,192373.109375,1965715.63619683
1850,274.093329982324,531.681,55790854.7234244,7383348.5,55739560.7838319
1851,274.093361170533,551.911,37596203.4099414,5709220.5,37547872.46471
1852,126.90505077178,551.911,4415777.79700586,418944.84375,4387096.08023535
1853,210.040906691499,554.385,12255009.3098399,1790580.375,12253632.6910846
1854,252.10893670827,546.785,37036200.0268559,5917558,37001586.5422604
1855,280.103820016335,562.004,330848.664215959,82549.4453125,330841.17964453
1856,136.033233924452,564.489,118798.457631511,22296.890625,117862.89034868
1857,155.071450431542,562.004,518834.304858398,67427.2890625,485135.534110259
1858,180.059593843785,564.489,97239.5066070304,23087.990234375,97234.4778070304
1859,185.022263350054,563.246,226492.602984373,44465.41796875,226482.44565104
1860,211.024966479256,562.004,1382281.90414843,276207.875,1382271.74681509
1861,257.066785203587,545.546,16212685.948875,2717161.5,16062527.8152959
1862,318.131071303272,565.731,81551.6579527337,20986.001953125,81546.6291527337
1863,380.006760283573,565.731,107121.958021093,26442.166015625,107116.929221093
1864,209.045546683116,565.731,159486.318691405,54785.8984375,158106.847645228
1865,274.04227216619,565.731,209131.485856724,49753.84765625,209123.96957101
1866,288.055586319711,551.911,65481033.9801503,7162083,65476875.4034022
1867,342.043059150043,565.731,435353.255739746,76609.8828125,435344.496989746
1868,165.055718713763,565.731,388089.864837161,79035.7734375,388081.105212161
1869,236.065354435638,567.012,92398.3821828124,23109.07421875,92393.3549828124
1870,243.062268280541,551.911,20438366.9382831,2243574.25,20438345.4662831
1871,252.060313136902,565.731,687067.963548615,132880.078125,687057.961770837
1872,269.102801472915,567.012,112834.366252344,44736.7890625,112829.339052344
1873,338.109467379337,565.731,260403.981125002,62396.59375,260393.979347224
1874,346.05551779935,569.531,226818.091519251,61016.40625,226209.772725256
1875,389.167707709196,567.012,240259.183988283,66591.671875,240252.911488283
1876,169.050602436064,567.012,511654.941504597,57946.22265625,488545.519771428
1877,200.028198990865,567.012,609611.014306644,116823.203125,603677.75775806
1878,223.024746700025,568.29,289422.328928153,77329.734375,289414.812642439
1879,74.0322797685806,568.29,597956.824120666,61583.1640625,556618.531839599
1880,165.040684306072,568.29,1137546.23941651,161053.71875,1077442.52448502
1881,201.001916376411,569.531,146957.647839844,23052.875,146359.908458781
1882,208.07042382866,565.731,1648617.58416797,281723.75,1648605.09871343
1883,213.040562595686,565.731,1305699.81291057,103571.875,1164035.60059121
1884,330.080959526097,569.531,560707.382059149,100286.546875,560699.868344864
1885,101.043578895097,569.531,328128.569553712,53064.92578125,328119.816053712
1886,105.019218506844,539.292,7669953.40832227,1042392.75,7249102.54974165
1887,139.001304253687,568.29,791784.824074219,84943.109375,778422.633157469
1888,169.081247642571,565.731,3151801.91534572,486676.28125,3151788.19101239
1889,179.056184254106,565.731,3474664.54625781,541973.3125,3209864.06459615
1890,227.056256630407,548.2,11023945.2015443,585814.875,10973425.3205406
