	RT	Std2_2
94.04158499516434	297.8840026855469	5.089038848E9
193.07396622912293	350.39599609375	5.07670144E8
193.0741536433721	306.5090026855469	3.8342416E8
95.04494453979073	297.8840026855469	3.81269152E8
102.03151889986577	470.96099853515625	3.27206144E8
129.04265810713056	486.3280029296875	2.69372224E8
122.03686819312176	306.5090026855469	2.52009488E8
95.98761339518752	1354.3399658203125	2.51824032E8
219.11073849026553	436.2349853515625	1.6768112E8
153.0902419429361	418.90301513671875	1.54801792E8
195.0897058497819	301.5799865722656	1.4458736E8
166.03131057559693	375.5069885253906	1.41679072E8
149.07022548119528	439.9460144042969	1.15791344E8
186.0527943045369	576.1329956054688	1.15081056E8
159.08955562900937	374.27301025390625	1.13393872E8
142.06300328306938	576.1329956054688	1.04037024E8
256.24035425713384	214.5	1.01027992E8
176.1048947415776	273.99798583984375	9.417276E7
206.04359146331726	269.03399658203125	8.2635864E7
135.05452092817143	390.3810119628906	8.2243048E7
172.0559130567306	269.03399658203125	7.1065472E7
188.07981754921772	492.8609924316406	7.0931744E7
288.05944743532393	552.1259765625	6.5023904E7
515.2915366059116	267.79901123046875	6.2290516E7
146.02153156978747	404.0039978027344	6.1037244E7
126.04292115417074	420.1369934082031	5.9495952E7
194.07715449438717	350.39599609375	5.7788876E7
173.96520979889277	1354.3399658203125	5.522604E7
168.04230563656827	520.8729858398438	5.4699432E7
284.27152795503696	212.01400756835938	5.1350772E7
135.0545609231672	443.6470031738281	5.1107604E7
202.04786958658417	418.90301513671875	5.0547848E7
115.94356696278736	1383.1099853515625	4.976374E7
122.04801564337237	402.7690124511719	4.4735492E7
194.07739110297942	306.5090026855469	4.2631912E7
118.02655932734827	621.823974609375	4.2144644E7
135.05457071757326	473.60699462890625	4.2095592E7
196.05829851260236	582.322998046875	4.1587212E7
98.07289862863949	576.1329956054688	3.940892E7
243.11085012989528	373.0400085449219	3.3614768E7
175.08447780579365	459.8009948730469	2.9086772E7
122.03680300501897	358.0400085449219	2.8576376E7
259.10552344147845	358.0400085449219	2.818736E7
222.0385343901813	359.27398681640625	2.7734632E7
285.12126841773625	236.31700134277344	2.533137E7
238.0989234144347	490.2120056152344	2.494625E7
136.0525730651865	294.1839904785156	2.364425E7
117.94178019323046	1383.1099853515625	2.2147704E7
117.94178835099143	1360.8299560546875	2.1229188E7
123.04024849398937	306.5090026855469	2.0519598E7
251.10196449493358	443.6470031738281	1.9957494E7
202.04785746426802	399.06298828125	1.9527178E7
182.08679735200778	589.7890014648438	1.9091654E7
144.11503858979512	252.87899780273438	1.9024068E7
259.10556602743117	433.7669982910156	1.8861786E7
516.2951933152714	267.79901123046875	1.8134192E7
257.2437037916592	213.25799560546875	1.770039E7
111.07964024927814	418.90301513671875	1.6645502E7
220.11405404641843	436.2349853515625	1.6351501E7
77.97678466261732	1354.3399658203125	1.6310943E7
196.09306933072295	301.5799865722656	1.5834331E7
244.07125234897012	464.74700927734375	1.5662094E7
291.09556366746494	394.08599853515625	1.5406815E7
130.0267407050812	304.0450134277344	1.5386669E7
103.06317558318914	399.06298828125	1.530995E7
103.03487839486523	470.96099853515625	1.5247512E7
162.08938101696546	299.1159973144531	1.5198642E7
112.02724509750503	552.1259765625	1.5179498E7
297.0896666666604	389.14599609375	1.5120586E7
146.06915520969707	534.6909790039062	1.5100433E7
96.98719525166403	1355.5799560546875	1.4355199E7
123.0320633253639	449.864013671875	1.4328951E7
130.04602746017625	486.3280029296875	1.4315761E7
96.04591799884918	296.6510009765625	1.3975743E7
438.22148819438905	436.2349853515625	1.3969203E7
259.1056892449667	311.4410095214844	1.3946925E7
100.01595821025217	300.3479919433594	1.3879483E7
134.02152827705908	648.333984375	1.2333928E7
96.04825038117693	299.1159973144531	1.2252189E7
154.09360474111008	418.90301513671875	1.2134223E7
152.04735215524002	359.27398681640625	1.1977192E7
256.2403570894176	1359.5899658203125	1.1877343E7
173.9651910142522	707.27099609375	1.1770002E7
95.0449124134299	382.93701171875	1.1442531E7
116.08373709659632	277.8869934082031	1.135562E7
386.1479134953212	350.39599609375	1.122987E7
135.03542708434793	545.9030151367188	1.1114656E7
97.98448500018715	1354.3399658203125	1.0663532E7
230.12673598250672	359.27398681640625	1.0420156E7
275.1006599009136	550.8880004882812	1.0313325E7
146.0580119349889	300.3479919433594	1.0263065E7
187.05616127878767	576.1329956054688	1.0131547E7
438.09413464994026	432.5299987792969	1.0123173E7
75.03138811399356	349.1610107421875	1.0109032E7
285.2749010847418	212.01400756835938	9889011.0
128.01097267370753	402.7690124511719	9788283.0
136.0525034816116	356.62799072265625	9439042.0
167.03462543208397	375.5069885253906	9365971.0
95.0449241112415	428.8219909667969	9311486.0
233.9320612638945	1356.989990234375	9301759.0
119.05827539349372	1020.969970703125	9227951.0
178.04775237862142	538.4429931640625	9179315.0
112.02730662257395	463.510986328125	9132524.0
150.0317756760847	296.6510009765625	8843475.0
77.97678404310017	1376.510009765625	8701683.0
157.07399265536822	459.8009948730469	8641745.0
173.96519720083094	769.0750122070312	8603370.0
177.1082715653166	273.99798583984375	8498674.0
95.04493019024957	454.8139953613281	8425480.0
233.932094869305	1369.9599609375	8325395.5
160.09293060785822	373.0400085449219	8281044.5
255.07431931890443	542.1820068359375	8237115.5
148.07360894799515	380.46600341796875	8164691.0
188.08395007481462	296.6510009765625	8021150.0
143.06628731253352	576.1329956054688	7962774.0
97.97681375183889	605.1409912109375	7896209.0
275.1006261855343	530.9739990234375	7865630.5
150.07349535717444	439.9460144042969	7847703.0
270.15809037103253	296.6510009765625	7836994.0
195.91316925332555	825.2579956054688	7825706.0
96.9871952474588	1385.5899658203125	7811562.0
95.04496162378251	486.3280029296875	7689470.0
132.05346938553518	584.8330078125	7607207.0
242.0804434150161	359.27398681640625	7532660.0
249.08740343996737	212.01400756835938	7440570.0
312.1762407985644	205.7030029296875	7421953.5
193.11042525834205	284.27398681640625	7380428.0
208.03939710831546	269.03399658203125	7264043.5
75.03146254681694	306.5090026855469	7259650.5
207.04699084472074	269.03399658203125	6958197.5
289.0629070272286	552.1259765625	6835728.0
207.0896681127668	294.1839904785156	6801353.5
238.03358726418998	287.9949951171875	6747166.5
215.05593611221417	351.6300048828125	6586498.0
