	RT	Std2_1
94.04152097465223	296.114013671875	4.114276608E9
193.07397111605778	349.9639892578125	5.37728768E8
193.0740035036828	307.2030029296875	3.69687488E8
102.03154254195475	469.18499755859375	3.34625888E8
95.04487971084069	296.114013671875	3.19273216E8
122.03677401065907	305.97100830078125	2.6133624E8
129.04258543535798	485.78900146484375	2.35090816E8
95.98760598283194	1354.4599609375	2.27791504E8
219.11075420493518	436.7380065917969	1.69954656E8
166.03130565798494	374.7489929199219	1.441864E8
153.0902279612678	418.1390075683594	1.4330928E8
195.08954779156548	301.0419921875	1.3590432E8
149.07022186965924	440.44000244140625	1.08165712E8
159.08956192437026	373.5159912109375	1.03903168E8
256.2403307466159	213.83299255371094	9.608644E7
176.10487715973042	273.4519958496094	8.6574216E7
206.0435704742375	268.47698974609375	8.0071528E7
135.05451295113207	388.3680114746094	7.3943688E7
115.94355020831846	1363.75	7.3391928E7
186.05283053871545	575.7329711914062	7.0871144E7
188.0797465377818	493.56201171875	7.0500768E7
172.05590852314344	269.7130126953125	6.52193E7
288.059405978649	551.9110107421875	6.4219824E7
142.0630277058604	575.7329711914062	6.3920772E7
173.96520037707145	1355.68994140625	6.2914516E7
146.02153125488448	403.2669982910156	5.9766328E7
194.0771977125718	349.9639892578125	5.787842E7
126.04291652754395	419.37200927734375	5.559576E7
515.2915532365803	267.24200439453125	5.4937224E7
284.2715181552663	211.30999755859375	4.9728164E7
168.04227370905593	520.3389892578125	4.9514528E7
135.05454881236042	442.9419860839844	4.6529116E7
202.04786546565268	419.37200927734375	4.5212504E7
196.05833447552524	581.9619750976562	4.053074E7
194.07724137618365	307.2030029296875	4.0050208E7
122.04800909798531	403.2669982910156	3.9438928E7
118.02660066915482	620.9450073242188	3.8779272E7
135.05461052276027	473.0669860839844	3.6700528E7
243.11084367482707	372.260986328125	3.5102192E7
117.94176561244092	1363.75	3.3329222E7
175.08452489341212	460.3080139160156	2.831402E7
259.10556521062466	357.406005859375	2.7342086E7
285.1212444900648	235.76499938964844	2.6417426E7
122.03678816048283	357.406005859375	2.5605632E7
238.09880954201992	489.677001953125	2.452553E7
222.03856365655096	358.6400146484375	2.2846028E7
98.07291364721983	575.7329711914062	2.180915E7
123.04015628946183	304.739013671875	2.0458426E7
136.05247871957377	293.64801025390625	2.0139218E7
251.10195024072104	442.9419860839844	1.9306598E7
244.0713261345312	462.8290100097656	1.7118366E7
182.0867722456882	590.6710205078125	1.6891232E7
257.2436676759363	213.83299255371094	1.6743085E7
516.295158266342	267.24200439453125	1.6661576E7
259.10559097100946	433.0360107421875	1.6598736E7
220.11407956041532	436.7380065917969	1.6502792E7
103.03490595898579	469.18499755859375	1.5751229E7
438.2215935931681	436.7380065917969	1.5326845E7
130.02664230814855	303.5069885253906	1.5326782E7
146.06915981772403	534.3350219726562	1.5148518E7
297.0896518477363	388.3680114746094	1.5086361E7
144.11502329985726	252.2899932861328	1.4655578E7
112.02722253483753	551.9110107421875	1.4649132E7
111.07963407694461	418.1390075683594	1.4200037E7
196.09292023458133	301.0419921875	1.3787317E7
96.04584892759685	297.34600830078125	1.3424518E7
77.97677482510123	1354.4599609375	1.3394677E7
130.04596126773862	487.0270080566406	1.2891417E7
96.9871895911222	1354.4599609375	1.2695934E7
103.06317101136676	398.2900085449219	1.2641993E7
386.148002221597	349.9639892578125	1.2357691E7
259.1055244321318	312.135986328125	1.2211221E7
134.0215418396053	649.1669921875	1.2183345E7
307.090579952653	388.3680114746094	1.1805613E7
135.03543098869136	545.5460205078125	1.1611972E7
95.04491751246559	368.5589904785156	1.1584912E7
154.09360001780652	418.1390075683594	1.1550022E7
202.04787112254186	362.34600830078125	1.1488281E7
123.0320709315436	446.6499938964844	1.092369E7
101.99271967461074	1326.9100341796875	1.0757704E7
136.05247794775053	356.16900634765625	1.0685669E7
256.2403454579257	1358.469970703125	1.0618878E7
152.04737500785498	358.6400146484375	1.0456437E7
95.04490902641426	382.156005859375	1.0282199E7
285.2748597345383	211.30999755859375	1.0086336E7
173.96518808957208	699.4979858398438	9948929.0
162.0892691956104	298.5780029296875	9798523.0
230.1267313714625	358.6400146484375	9755306.0
75.03139047103217	349.9639892578125	9706807.0
167.0346128129318	374.7489929199219	9701909.0
178.0477723331243	538.052978515625	9687609.0
438.09424538654315	433.0360107421875	9591116.0
96.04818237988408	296.114013671875	9546444.0
233.9320328409369	1354.4599609375	9443464.0
112.02734658225273	464.06500244140625	9163178.0
173.96519275104566	671.18798828125	9054842.0
133.8751441752935	605.6119995117188	9012406.0
97.98447739042582	1354.4599609375	8901679.0
150.031682661255	297.34600830078125	8901124.0
204.87625808064112	1362.3599853515625	8829331.0
128.01097914569198	403.2669982910156	8784508.0
148.07361205566247	379.6860046386719	8510488.0
160.0929314579426	372.260986328125	8156098.0
97.97681648076308	605.6119995117188	8022113.5
206.87447106785993	1362.3599853515625	7989000.0
291.09553441193043	395.8169860839844	7932257.0
146.05790954523957	301.0419921875	7905370.0
116.08372692842656	277.1629943847656	7885253.0
135.8724994899295	605.6119995117188	7850789.5
157.07403490526843	460.3080139160156	7833779.5
95.04493069607803	424.34600830078125	7743389.0
177.10824505858213	272.1839904785156	7648897.0
100.01588068836813	301.0419921875	7643706.0
173.96518957676065	736.7899780273438	7609068.5
188.08381698252444	297.34600830078125	7535938.5
157.0739894469402	358.6400146484375	7513106.5
101.99281809792508	457.8349914550781	7467911.5
312.176200469	206.3000030517578	7433546.0
275.1005832756885	530.4390258789062	7383348.5
249.0873889477723	211.30999755859375	7272278.0
150.0734929057401	439.2049865722656	7185812.0
208.03941170656944	268.47698974609375	7165860.5
289.06286824801913	551.9110107421875	7162083.0
75.03140391719245	307.2030029296875	7115779.0
141.9934285050136	1353.219970703125	7109032.0
