166.08606,741.377991,8890080,StdMix1_12;M+H;monoisotopic,1
233.128184,338.045013,7908619.5,StdMix1_5;M+H;monoisotopic,1
114.066068,1037.73999,7125373.5,StdMix1_26;M+H;monoisotopic,1
132.10177,783.773987,5921166,StdMix1_13;M+H;monoisotopic,1
124.03918,455.389008,4767017,StdMix1_8;M+H;monoisotopic,1
265.111466,1768.400024,3916524,StdMix1_47;M+H;monoisotopic,1
205.096894,786.726013,3619928.5,StdMix1_14;M+H;monoisotopic,1
189.12307,1067.439941,3611042.5,StdMix1_27;M+H;monoisotopic,1
144.065372,559.252014,3539788.5,StdMix1_88;M+ACN+H;monoisotopic,1
365.105024,756.575989,3497350.25,StdMix1_87;M+Na;monoisotopic,1
138.054817,356.325989,3481649.5,StdMix1_7;M+H;monoisotopic,1
133.059345,1768.400024,3345997,StdMix1_47;M+2H;monoisotopic,1
116.070454,951.731995,3220678.25,StdMix1_22;M+H;monoisotopic,1
255.110049,338.045013,2962731.25,StdMix1_5;M+Na;monoisotopic,1
136.061624,896.471985,2821307.25,StdMix1_21;M+H;monoisotopic,1
269.087709,616.697998,2708771.25,StdMix1_11;M+H;monoisotopic,1
170.01152,1000.23999,2438076.75,StdMix1_77;M+H;monoisotopic,1
263.073527,820.302002,2236293.75,StdMix1_86;2M+Na;monoisotopic,1
127.050029,972.44397,2138209.25,StdMix1_2;M+H;monoisotopic,1
118.086066,893.411987,2122830.75,StdMix1_20;M+H;monoisotopic,1
205.070523,563.612976,1943348.125,StdMix1_88;2M+H;monoisotopic,1
355.063009,312.756012,1794847.125,StdMix1_57;M+H;monoisotopic,1
210.079213,831.726013,1495926.625,StdMix1_69;M+H;monoisotopic,1
177.101971,969.27002,1468275.25,StdMix1_23;M+H;monoisotopic,1
150.058186,828.869995,1463159.125,StdMix1_17;M+H;monoisotopic,1
152.070433,804.323975,1355942,StdMix1_15;M+H;monoisotopic,1
148.060196,1018.179993,1334093.5,StdMix1_84;M+H;monoisotopic,1
330.059325,923.807983,1215673.625,StdMix1_74;M+H;monoisotopic,1
227.124766,1042.339966,1162205.375,StdMix1_26;2M+H;monoisotopic,1
258.109682,1189.930054,1062637.125,StdMix1_39;M+H;monoisotopic,1
198.002642,813.078003,1055274.5,StdMix1_16;M+H;monoisotopic,1
244.092406,1160.530029,1053706.125,StdMix1_36;M+H;monoisotopic,1
377.14513,464.618011,961732.875,StdMix1_9;M+H;monoisotopic,1
176.102662,1138.819946,916792.9375,StdMix1_35;M+H;monoisotopic,1
280.091513,1193.170044,832643,StdMix1_39;M+Na;monoisotopic,1
165.05444,339.582001,766194,StdMix1_50;M+H;monoisotopic,1
133.060516,1112.079956,755524.0625,StdMix1_32;M+H;monoisotopic,1
537.168422,621.192017,700339.5,StdMix1_11;2M+H;monoisotopic,1
349.053875,908.622009,660861.25,StdMix1_76;M+H;monoisotopic,1
465.249341,345.69101,608700.75,StdMix1_5;2M+H;monoisotopic,1
75.080399,11.7581,570343,StdMix1_101;M+H;monoisotopic,1
232.061098,841.776001,543529.3125,StdMix1_69;M+Na;monoisotopic,1
246.096771,563.612976,531303.125,StdMix1_88;2M+ACN+H;monoisotopic,1
126.021838,975.612,508785.5313,StdMix1_24;M+H;monoisotopic,1
175.118697,1585.76001,497636.1875,StdMix1_46;M+H;monoisotopic,1
243.097142,421.990997,493239.6563,StdMix1_56;M+H;monoisotopic,1
169.049351,566.518982,453795.0313,StdMix1_55;M+H;monoisotopic,1
324.05855,1178.569946,416039.375,StdMix1_79;M+H;monoisotopic,1
487.231143,338.045013,389313.25,StdMix1_5;2M+Na;monoisotopic,1
227.052258,447.634003,383751,StdMix1_88;2M+Na;monoisotopic,1
291.104575,520.247009,383592.8125,StdMix1_99;2M+Na;monoisotopic,1
167.033675,357.842987,383550.125,StdMix1_52;M+H;monoisotopic,1
130.049688,1082.060059,351922.625,StdMix1_58;M+ACN+H;monoisotopic,1
266.074236,1163.810059,340702.8125,StdMix1_36;M+Na;monoisotopic,1
291.069606,616.697998,334877.2813,StdMix1_11;M+Na;monoisotopic,1
339.015786,997.242004,324257.5625,StdMix1_77;2M+H;monoisotopic,1
