"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"3",3,0,1,576.324,70.0651649995341,16394647,1,0,0
"9",9,0,1,583.769,71.0684585842655,525933.75,1,0,0
"13",13,0,1,573.853,71.068493280409,782599,1,0,0
"17",17,0,1,607.573,71.0726689780486,621101.75,1,0,0
"19",19,0,1,1218.8,72.0808121568722,1906551.375,1,0,0
"22",22,0,1,1209.2,72.0808135392004,2194536,1,0,0
"25",25,0,1,566.386,72.0808408917196,18611018,1,0,0
"32",32,0,1,468.374,73.0647708485487,740087.375,1,0,0
"35",35,0,1,510.144,74.0600231533043,955508.25,1,0,0
"41",41,0,1,656.404,76.0392977860068,1869402.375,1,0,0
"46",46,0,1,1026.56,76.0757004841294,2345473,1,0,0
"53",53,0,1,675.09,81.0334963546584,527579.5,1,0,0
"56",56,0,1,565.147,81.033536435695,1247629.125,1,0,0
"62",62,0,1,631.423,83.0602943553557,1227531.375,1,0,0
"66",66,0,1,481.074,84.0443583995321,2525837,1,0,0
"70",70,0,1,566.386,84.0807470582528,1052996.625,1,0,0
"76",76,0,1,667.66,85.0283743228408,4983658.5,1,0,0
"80",80,0,1,468.374,85.0283813311772,1784456.375,1,0,0
"84",84,0,1,660.152,85.0283830425095,4816784,1,0,0
"92",92,0,1,279.103,86.0600186388263,2681688.25,1,0,0
"94",94,0,1,646.361,86.0600743491589,19468758,1,0,0
"102",102,0,1,520.076,86.0963249848795,20697226,1,0,0
"113",113,0,1,535.275,86.0963347719583,2827462,1,0,0
"126",126,0,1,646.361,87.0441185269931,25989694,1,0,0
"138",138,0,1,646.361,87.0634604628194,918983.6875,1,0,0
"147",147,0,1,646.361,88.0474541043969,1189776.625,1,0,0
"158",158,0,1,909.818,89.0709212860637,1731129.75,1,0,0
"166",166,0,1,902.148,89.0709286373902,1294157.25,1,0,0
"178",178,0,1,630.182,90.0550009696295,41179372,1,0,0
"181",181,0,1,802.857,90.0913554656361,3064233.75,1,0,0
"188",188,0,1,631.423,91.0583428100074,1432393.25,1,0,0
"198",198,0,1,385.326,96.0443805143792,3682498,1,0,0
"204",204,0,1,394.629,96.0443805600765,4071113.5,1,0,0
"212",212,0,1,465.869,97.0284133408174,1099572.25,1,0,0
"216",216,0,1,667.66,97.0284286027851,6759389.5,1,0,0
"223",223,0,1,695.219,97.9913435914121,1525328.875,1,0,0
"241",241,0,1,542.739,98.9840355474053,1030523.8125,1,0,0
"246",246,0,1,550.174,98.9841488453579,1220289.75,1,0,0
"251",251,0,1,599.946,99.0439606650852,893632.1875,1,0,0
