"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"3655",3655,3645,2,776.026,87.043830871582,1,1,0,0
"14201",14201,14193,2,577.268,116.071044921875,0.825137270866707,1,0,0
"1798",1798,1795,2,484.002,56.0498085021973,0.126339684939769,1,0,0
"4835",4835,4819,2,510.903,111.055419921875,1,1,0,0
"4",4,1,2,578.503,70.065055847168,1,1,0,0
"18379",18379,18367,2,635.046,70.0652236938477,0.177643835623326,1,0,0
"2897",2897,2888,2,545.999,65.0388259887695,0.0598614083950574,1,0,0
"17576",17576,17569,2,484.002,84.0441131591797,1,1,0,0
"17597",17597,17590,2,474.881,84.0441131591797,1,1,0,0
"17618",17618,17611,2,493.037,84.0441131591797,1,1,0,0
"20954",20954,20941,2,602.224,104.107322692871,0.75377364817473,1,0,0
"20977",20977,20964,2,609.647,104.107322692871,0.75377364817473,1,0,0
"3674",3674,3661,2,274.851,86.0965347290039,1,1,0,0
"33592",33592,33562,2,659.996,163.060607910156,0.278249785547587,1,0,0
"33633",33633,33603,2,670.092,163.060607910156,0.278249785547587,1,0,0
"18393",18393,18367,2,635.046,86.060188293457,0.160975167303048,1,0,0
"14776",14776,14758,2,540.996,118.08610534668,1,1,0,0
"14802",14802,14784,2,531.059,118.08610534668,1,1,0,0
"14828",14828,14810,2,531.059,118.08610534668,1,1,0,0
"302",302,298,2,933.275,59.0733909606934,0.0250733771821458,1,0,0
"2644",2644,2632,2,495.514,94.0396423339844,0.0364748415185394,1,0,0
"34527",34527,34510,2,677.736,85.0282821655273,1,1,0,0
"17656",17656,17632,2,604.701,124.999320983887,0.401160076861762,1,0,0
"1721",1721,1718,2,631.311,56.0497550964355,0.140347073170732,1,0,0
"1748",1748,1745,2,627.569,56.0497550964355,0.140347073170732,1,0,0
"33571",33571,33562,2,659.996,69.0336608886719,0.25787385409609,1,0,0
"33612",33612,33603,2,670.092,69.0336608886719,0.25787385409609,1,0,0
"33582",33582,33562,2,659.996,97.0283660888672,0.255375881616634,1,0,0
"33623",33623,33603,2,670.092,97.0283660888672,0.255375881616634,1,0,0
"18378",18378,18367,2,635.046,69.0337295532227,0.1462491556604,1,0,0
"17651",17651,17632,2,604.701,98.98388671875,0.377682860078676,1,0,0
"14777",14777,14758,2,540.996,119.089385986328,0.893052155255412,1,0,0
"14803",14803,14784,2,531.059,119.089385986328,0.893052155255412,1,0,0
"14829",14829,14810,2,531.059,119.089385986328,0.893052155255412,1,0,0
"1732",1732,1718,2,631.311,129.065719604492,0.129617159253945,1,0,0
"1759",1759,1745,2,627.569,129.065719604492,0.129617159253945,1,0,0
"964",964,959,2,531.059,59.0687103271484,0.298364858681525,1,0,0
"982",982,977,2,531.059,59.0687103271484,0.298364858681525,1,0,0
"8957",8957,8952,2,278.946,59.04931640625,1,1,0,0
"9014",9014,9009,2,277.702,59.04931640625,1,1,0,0
"15739",15739,15724,2,559.742,112.051109313965,1,1,0,0
"23064",23064,22993,2,472.407,276.143646240234,1,1,0,0
"19108",19108,19088,2,478.834,85.0282821655273,1,1,0,0
"19149",19149,19129,2,467.234,85.0282821655273,1,1,0,0
"15502",15502,15475,2,477.597,126.066520690918,1,1,0,0
"15540",15540,15513,2,478.834,126.066520690918,1,1,0,0
"15599",15599,15572,2,487.891,126.066520690918,1,1,0,0
"17583",17583,17569,2,484.002,130.050491333008,0.802603931781011,1,0,0
"17604",17604,17590,2,474.881,130.050491333008,0.802603931781011,1,0,0
"17625",17625,17611,2,493.037,130.050491333008,0.802603931781011,1,0,0
"33589",33589,33562,2,659.996,127.03865814209,0.227984420321964,1,0,0
"33630",33630,33603,2,670.092,127.03865814209,0.227984420321964,1,0,0
"1917",1917,1911,2,642.551,70.065071105957,1,1,0,0
"1933",1933,1927,2,661.235,70.065071105957,1,1,0,0
"1949",1949,1943,2,653.758,70.065071105957,1,1,0,0
"33749",33749,33733,2,222.14,89.0058517456055,0.429820005309182,1,0,0
"18398",18398,18367,2,635.046,97.0284042358398,0.125679360292874,1,0,0
"13142",13142,13136,2,415.512,70.0651168823242,1,1,0,0
"1806",1806,1795,2,484.002,130.05061340332,0.0803133791516756,1,0,0
"16999",16999,16985,2,467.234,85.0282974243164,1,1,0,0
"17027",17027,17013,2,478.834,85.0282974243164,1,1,0,0
"791",791,789,2,577.268,68.0497360229492,0.00722733271787248,1,0,0
"13121",13121,13115,2,428.341,70.0650634765625,1,1,0,0
"5925",5925,5897,2,510.903,120.080345153809,1,1,0,0
"5969",5969,5941,2,499.241,120.080345153809,1,1,0,0
"6029",6029,6001,2,499.241,120.080345153809,1,1,0,0
"2637",2637,2632,2,495.514,67.0290832519531,0.0276080669798995,1,0,0
"3631",3631,3629,2,643.79,60.0559043884277,0.247648029324843,1,0,0
"3703",3703,3701,2,640.068,60.0559043884277,0.247648029324843,1,0,0
"13123",13123,13115,2,428.341,84.0447845458984,0.995126489671287,1,0,0
"2729",2729,2699,2,495.514,137.065658569336,1,1,0,0
"2786",2786,2756,2,495.514,137.065658569336,1,1,0,0
"4320",4320,4307,2,588.459,110.034614562988,0.241523113178851,1,0,0
"28613",28613,28595,2,655.001,85.0282897949219,1,1,0,0
"31426",31426,31406,2,514.793,85.0282974243164,1,1,0,0
"858",858,848,2,577.268,117.073944091797,0.136901149426679,1,0,0
"870",870,860,2,577.268,117.073944091797,0.136901149426679,1,0,0
"1311",1311,1309,2,420.52,53.0389060974121,0.103367850438227,1,0,0
"10080",10080,10075,2,860.653,70.0651168823242,1,1,0,0
"18645",18645,18544,2,635.046,249.116714477539,1,1,0,0
"18748",18748,18647,2,618.594,249.116714477539,1,1,0,0
"17650",17650,17632,2,604.701,87.0993728637695,0.280668031975722,1,0,0
"962",962,959,2,531.059,58.065544128418,0.227379722549436,1,0,0
"980",980,977,2,531.059,58.065544128418,0.227379722549436,1,0,0
"34541",34541,34510,2,677.736,145.049957275391,0.681895922059307,1,0,0
"4324",4324,4307,2,588.459,135.029663085938,0.214474530195862,1,0,0
"335",335,327,2,933.275,61.0841865539551,0.25186191982161,1,0,0
"350",350,342,2,933.275,61.0841865539551,0.25186191982161,1,0,0
"365",365,357,2,932.013,61.0841865539551,0.25186191982161,1,0,0
"13147",13147,13136,2,415.512,84.0448455810547,0.806756437012389,1,0,0
"19047",19047,19030,2,465.819,85.0283279418945,1,1,0,0
"967",967,959,2,531.059,60.0766143798828,0.21259925869165,1,0,0
"985",985,977,2,531.059,60.0766143798828,0.21259925869165,1,0,0
"19658",19658,19648,2,465.819,275.110473632812,1,1,0,0
"19671",19671,19661,2,478.834,275.110473632812,1,1,0,0
"18463",18463,18428,2,871.029,266.159484863281,1,1,0,0
"23063",23063,22993,2,472.407,258.133483886719,0.707849165914953,1,0,0
"1881",1881,1878,2,566.043,56.0497856140137,0.0780864667424959,1,0,0
"803",803,800,2,874.873,70.0650482177734,1,1,0,0
"13125",13125,13115,2,428.341,116.071060180664,0.765575452237644,1,0,0
"8591",8591,8572,2,859.384,130.085876464844,0.338479871332994,1,0,0
"1341",1341,1323,2,478.834,126.066528320312,1,1,0,0
"24468",24468,24442,2,787.669,84.0806427001953,1,1,0,0
"24539",24539,24513,2,798.2,84.0806427001953,1,1,0,0
"1317",1317,1309,2,420.52,80.0494384765625,0.0811989464020341,1,0,0
"8594",8594,8572,2,859.384,189.1591796875,0.321229940610172,1,0,0
"3638",3638,3629,2,643.79,104.071044921875,0.178889732612318,1,0,0
"3710",3710,3701,2,640.068,104.071044921875,0.178889732612318,1,0,0
"2908",2908,2888,2,545.999,93.0570220947266,0.0299614893672447,1,0,0
"19103",19103,19088,2,478.834,73.0645751953125,0.642605228702154,1,0,0
"19144",19144,19129,2,467.234,73.0645751953125,0.642605228702154,1,0,0
"2171",2171,2161,2,920.348,72.0806655883789,1,1,0,0
"18408",18408,18367,2,635.046,116.071266174316,0.0842763101498481,1,0,0
"23061",23061,22993,2,472.407,230.139862060547,0.616058634856358,1,0,0
"1780",1780,1771,2,630.064,70.0650634765625,1,1,0,0
"1839",1839,1830,2,630.064,70.0650634765625,1,1,0,0
"1863",1863,1854,2,631.311,70.0650634765625,1,1,0,0
"18419",18419,18367,2,635.046,182.08219909668,0.0831712056754704,1,0,0
"17648",17648,17632,2,604.701,86.0965957641602,0.215800577166003,1,0,0
"17664",17664,17632,2,604.701,259.111694335938,0.215275919802135,1,0,0
"21195",21195,21114,2,501.725,262.128814697266,1,1,0,0
"4148",4148,4121,2,437.165,150.078308105469,1,1,0,0
"34627",34627,34618,2,686.519,85.0282745361328,1,1,0,0
"3633",3633,3629,2,643.79,69.0336761474609,0.164016714389638,1,0,0
"3705",3705,3701,2,640.068,69.0336761474609,0.164016714389638,1,0,0
"8080",8080,8073,2,419.279,70.0651092529297,1,1,0,0
"13662",13662,13637,2,490.365,229.15608215332,1,1,0,0
"911",911,906,2,577.268,70.0650634765625,1,1,0,0
"924",924,919,2,578.503,70.0650634765625,1,1,0,0
"25576",25576,25561,2,659.996,85.0283279418945,1,1,0,0
"25613",25613,25598,2,671.332,85.0283279418945,1,1,0,0
"4829",4829,4819,2,510.903,83.0604400634766,0.399467394451806,1,0,0
"10396",10396,10364,2,553.527,188.070571899414,1,1,0,0
"837",837,832,2,588.459,70.0650634765625,0.2742270422695,1,0,0
"31438",31438,31406,2,514.793,145.049957275391,0.651447283317809,1,0,0
"4828",4828,4819,2,510.903,82.0522994995117,0.393380073427125,1,0,0
"21081",21081,20987,2,505.634,262.128723144531,1,1,0,0
"1442",1442,1439,2,519.739,81.0450210571289,1,1,0,0
"17639",17639,17632,2,604.701,60.0810890197754,0.186752300434893,1,0,0
"28628",28628,28595,2,655.001,145.049926757812,0.610559624903877,1,0,0
"13152",13152,13136,2,415.512,116.071197509766,0.571665780913631,1,0,0
"2892",2892,2888,2,545.999,53.038948059082,0.0247282900106805,1,0,0
"16996",16996,16985,2,467.234,73.0646286010742,0.586434453963419,1,0,0
"17024",17024,17013,2,478.834,73.0646286010742,0.586434453963419,1,0,0
"854",854,848,2,577.268,71.0630416870117,0.0846183327167041,1,0,0
"866",866,860,2,577.268,71.0630416870117,0.0846183327167041,1,0,0
"333",333,327,2,933.275,60.0810394287109,0.172254239321043,1,0,0
"348",348,342,2,933.275,60.0810394287109,0.172254239321043,1,0,0
"363",363,357,2,932.013,60.0810394287109,0.172254239321043,1,0,0
"3623",3623,3610,2,283.921,86.0965270996094,1,1,0,0
"10097",10097,10075,2,860.653,203.151184082031,0.620099817116646,1,0,0
"10382",10382,10364,2,553.527,118.065467834473,0.910780370837775,1,0,0
"8577",8577,8572,2,859.384,60.0810699462891,0.253101933914358,1,0,0
"18427",18427,18367,2,635.046,266.122253417969,0.0686387212569455,1,0,0
"4788",4788,4779,2,621.074,83.0603866577148,0.27863222017618,1,0,0
"2013",2013,2002,2,484.002,85.0476684570312,1,1,0,0
"19474",19474,19444,2,522.391,97.0283584594727,1,1,0,0
"19544",19544,19514,2,538.516,97.0283584594727,1,1,0,0
"13646",13646,13637,2,490.365,70.0650863647461,0.850498814847284,1,0,0
"2904",2904,2888,2,545.999,79.0416030883789,0.022826900784106,1,0,0
"2112",2112,2099,2,567.288,85.0841217041016,1,1,0,0
"447",447,435,2,383.824,110.059837341309,1,1,0,0
"2692",2692,2679,2,482.766,110.034645080566,0.17282368979383,1,0,0
"34637",34637,34618,2,686.519,145.049896240234,0.805618313069498,1,0,0
"28221",28221,28213,2,476.118,70.0651626586914,1,1,0,0
"28306",28306,28298,2,472.407,70.0651626586914,1,1,0,0
"19044",19044,19030,2,465.819,73.0646667480469,0.624180246537177,1,0,0
"965",965,959,2,531.059,59.0730171203613,0.133513466222229,1,0,0
"983",983,977,2,531.059,59.0730171203613,0.133513466222229,1,0,0
"1187",1187,1174,2,411.615,123.055046081543,1,1,0,0
"565",565,551,2,560.987,112.051025390625,1,1,0,0
"581",581,567,2,550.958,112.051025390625,1,1,0,0
"4191",4191,4173,2,453.384,150.092330932617,1,1,0,0
"2279",2279,2254,2,567.288,86.0601577758789,1,1,0,0
"2392",2392,2367,2,567.288,86.0601577758789,1,1,0,0
"6081",6081,6063,2,692.788,103.054527282715,0.190336996394113,1,0,0
"2030",2030,2018,2,484.002,85.0476989746094,1,1,0,0
"18414",18414,18367,2,635.046,128.070343017578,0.062005113140878,1,0,0
"645",645,622,2,453.384,113.070526123047,0.278965367933832,1,0,0
"676",676,653,2,453.384,113.070526123047,0.278965367933832,1,0,0
"21460",21460,21436,2,398.577,136.062286376953,1,1,0,0
"21490",21490,21466,2,387.897,136.062286376953,1,1,0,0
"2646",2646,2632,2,495.514,109.050590515137,0.0141414315733904,1,0,0
"17449",17449,17442,2,528.584,140.068649291992,1,1,0,0
"7924",7924,7901,2,615.862,184.072341918945,1,1,0,0
"7948",7948,7925,2,613.388,184.072341918945,1,1,0,0
"3640",3640,3629,2,643.79,128.081390380859,0.125085283107258,1,0,0
"3712",3712,3701,2,640.068,128.081390380859,0.125085283107258,1,0,0
"15646",15646,15626,2,410.326,127.050804138184,1,1,0,0
"2903",2903,2888,2,545.999,78.0341491699219,0.020834446339102,1,0,0
"18456",18456,18428,2,871.029,104.107315063477,0.620921359330577,1,0,0
"23023",23023,22993,2,472.407,86.0965957641602,0.439494501610651,1,0,0
"5212",5212,5199,2,465.819,160.132431030273,1,1,0,0
"33570",33570,33562,2,659.996,61.028491973877,0.101198219682041,1,0,0
"33611",33611,33603,2,670.092,61.028491973877,0.101198219682041,1,0,0
"33752",33752,33733,2,222.14,115.021499633789,0.193614896342091,1,0,0
"29374",29374,29287,2,635.046,365.106994628906,1,1,0,0
"29474",29474,29387,2,640.068,365.106994628906,1,1,0,0
"29574",29574,29487,2,651.276,365.106994628906,1,1,0,0
"29674",29674,29587,2,635.046,365.106994628906,1,1,0,0
"14468",14468,14424,2,409.09,235.120223999023,1,1,0,0
"14513",14513,14469,2,414.273,235.120223999023,1,1,0,0
"14558",14558,14514,2,398.577,235.120223999023,1,1,0,0
"10893",10893,10887,2,416.798,70.0651397705078,1,1,0,0
"10913",10913,10907,2,399.823,70.0651397705078,1,1,0,0
"7007",7007,7005,2,1002.67,60.055778503418,0.250707248012375,1,0,0
"7917",7917,7901,2,615.862,86.096565246582,0.893794432465272,1,0,0
"7941",7941,7925,2,613.388,86.096565246582,0.893794432465272,1,0,0
"20963",20963,20941,2,602.224,280.093841552734,0.251560007775803,1,0,0
"20986",20986,20964,2,609.647,280.093841552734,0.251560007775803,1,0,0
"13194",13194,13185,2,465.819,70.0651397705078,1,1,0,0
"2694",2694,2679,2,482.766,119.035163879395,0.142226628156606,1,0,0
"277",277,275,2,415.512,62.0601577758789,1,1,0,0
"33247",33247,33234,2,661.235,85.0283432006836,1,1,0,0
"3639",3639,3629,2,643.79,111.055465698242,0.10949922535454,1,0,0
"3711",3711,3701,2,640.068,111.055465698242,0.10949922535454,1,0,0
"7028",7028,7005,2,1002.67,175.119873046875,0.240603051770619,1,0,0
"13197",13197,13185,2,465.819,84.0441207885742,0.965411911939598,1,0,0
"7043",7043,7033,2,842.578,84.080696105957,1,1,0,0
"26478",26478,26464,2,709.177,70.0651168823242,1,1,0,0
"1215",1215,1205,2,413.033,124.03980255127,1,1,0,0
"1236",1236,1226,2,401.069,124.03980255127,1,1,0,0
"1248",1248,1238,2,387.897,124.03980255127,1,1,0,0
"1269",1269,1259,2,402.687,124.03980255127,1,1,0,0
"20841",20841,20747,2,474.881,262.12841796875,1,1,0,0
"20938",20938,20844,2,490.365,262.12841796875,1,1,0,0
"3037",3037,3009,2,545.999,95.0684967041016,0.202630977440822,1,0,0
"6077",6077,6063,2,692.788,91.0541534423828,0.157271152065678,1,0,0
"20953",20953,20941,2,602.224,86.0964813232422,0.236272864842903,1,0,0
"20976",20976,20964,2,609.647,86.0964813232422,0.236272864842903,1,0,0
"21193",21193,21114,2,501.725,244.117858886719,0.616267560249915,1,0,0
"6078",6078,6063,2,692.788,93.0698547363281,0.155858413946755,1,0,0
"19121",19121,19088,2,478.834,145.050170898438,0.374147790391719,1,0,0
"19162",19162,19129,2,467.234,145.050170898438,0.374147790391719,1,0,0
"6086",6086,6063,2,692.788,166.123046875,0.153638831755331,1,0,0
"10392",10392,10364,2,553.527,146.05940246582,0.658809775534237,1,0,0
"14443",14443,14424,2,409.09,110.071784973145,0.876868944311591,1,0,0
"14488",14488,14469,2,414.273,110.071784973145,0.876868944311591,1,0,0
"14533",14533,14514,2,398.577,110.071784973145,0.876868944311591,1,0,0
"19492",19492,19444,2,522.391,130.050476074219,0.738732542786358,1,0,0
"19562",19562,19514,2,538.516,130.050476074219,0.738732542786358,1,0,0
"2901",2901,2888,2,545.999,67.0546188354492,0.016876128834782,1,0,0
"20293",20293,20279,2,753.568,147.043655395508,1,1,0,0
"2549",2549,2538,2,874.873,116.071006774902,0.16508449249036,1,0,0
"13204",13204,13185,2,465.819,116.071189880371,0.881317451821399,1,0,0
"33567",33567,33562,2,659.996,57.0336570739746,0.0827194391497912,1,0,0
"33608",33608,33603,2,670.092,57.0336570739746,0.0827194391497912,1,0,0
"4322",4322,4307,2,588.459,128.045486450195,0.0975827380399666,1,0,0
"11423",11423,11402,2,543.521,212.095367431641,1,1,0,0
"17478",17478,17473,2,474.881,84.0441665649414,1,1,0,0
"33686",33686,33674,2,661.235,527.158569335938,1,1,0,0
"33699",33699,33687,2,671.332,527.158569335938,1,1,0,0
"629",629,622,2,453.384,68.0498962402344,0.211272811553825,1,0,0
"660",660,653,2,453.384,68.0498962402344,0.211272811553825,1,0,0
"33576",33576,33562,2,659.996,81.0333023071289,0.0808911226342795,1,0,0
"33617",33617,33603,2,670.092,81.0333023071289,0.0808911226342795,1,0,0
"19467",19467,19444,2,522.391,84.0441513061523,0.700864642878007,1,0,0
"19537",19537,19514,2,538.516,84.0441513061523,0.700864642878007,1,0,0
"1785",1785,1771,2,630.064,84.0638198852539,0.558623382334771,1,0,0
"1844",1844,1830,2,630.064,84.0638198852539,0.558623382334771,1,0,0
"1868",1868,1854,2,631.311,84.0638198852539,0.558623382334771,1,0,0
"21138",21138,21114,2,501.725,72.0807647705078,0.562730686398031,1,0,0
"14",14,12,2,1210.11,72.0806503295898,1,1,0,0
"4399",4399,4378,2,260.221,103.054481506348,0.195356880875085,1,0,0
"5937",5937,5897,2,510.903,166.072067260742,0.382614923265969,1,0,0
"5981",5981,5941,2,499.241,166.072067260742,0.382614923265969,1,0,0
"6041",6041,6001,2,499.241,166.072067260742,0.382614923265969,1,0,0
"18515",18515,18500,2,585.967,152.056045532227,1,1,0,0
"34542",34542,34510,2,677.736,163.060638427734,0.291952387531622,1,0,0
"7839",7839,7830,2,613.388,69.0337524414062,1,1,0,0
"1783",1783,1771,2,630.064,84.0447082519531,0.542325612881007,1,0,0
"1842",1842,1830,2,630.064,84.0447082519531,0.542325612881007,1,0,0
"1866",1866,1854,2,631.311,84.0447082519531,0.542325612881007,1,0,0
"16960",16960,16934,2,482.766,137.046188354492,1,1,0,0
"34413",34413,34401,2,666.373,85.0282821655273,1,1,0,0
"34442",34442,34430,2,676.494,85.0282821655273,1,1,0,0
"5915",5915,5897,2,510.903,103.054443359375,0.367646282655633,1,0,0
"5959",5959,5941,2,499.241,103.054443359375,0.367646282655633,1,0,0
"6019",6019,6001,2,499.241,103.054443359375,0.367646282655633,1,0,0
"28241",28241,28213,2,476.118,163.039077758789,0.693673114814119,1,0,0
"28326",28326,28298,2,472.407,163.039077758789,0.693673114814119,1,0,0
"33270",33270,33259,2,559.742,112.049957275391,1,1,0,0
"29310",29310,29287,2,635.046,136.062408447266,0.756757093667906,1,0,0
"29410",29410,29387,2,640.068,136.062408447266,0.756757093667906,1,0,0
"29510",29510,29487,2,651.276,136.062408447266,0.756757093667906,1,0,0
"29610",29610,29587,2,635.046,136.062408447266,0.756757093667906,1,0,0
"4789",4789,4779,2,621.074,93.0450820922852,0.179379825029582,1,0,0
"23390",23390,23378,2,398.577,136.062316894531,1,1,0,0
"23407",23407,23395,2,386.308,136.062316894531,1,1,0,0
"25115",25115,25086,2,409.09,121.064895629883,1,1,0,0
"1435",1435,1414,2,410.326,127.05086517334,1,1,0,0
"1473",1473,1452,2,420.52,127.05086517334,1,1,0,0
"1543",1543,1522,2,407.855,127.05086517334,1,1,0,0
"7918",7918,7901,2,615.862,98.9838790893555,0.699893295956357,1,0,0
"7942",7942,7925,2,613.388,98.9838790893555,0.699893295956357,1,0,0
"4838",4838,4819,2,510.903,157.059936523438,0.225206740526931,1,0,0
"1180",1180,1174,2,411.615,80.0494689941406,0.684474897806484,1,0,0
"21190",21190,21114,2,501.725,216.121734619141,0.512391263708844,1,0,0
"17296",17296,17282,2,584.728,124.039772033691,1,1,0,0
"19058",19058,19030,2,465.819,145.049911499023,0.41927036161827,1,0,0
"34519",34519,34510,2,677.736,69.0336380004883,0.271237624822346,1,0,0
"21080",21080,20987,2,505.634,244.117813110352,0.565030917706828,1,0,0
"14761",14761,14758,2,540.996,58.0655364990234,0.261962659792275,1,0,0
"14787",14787,14784,2,531.059,58.0655364990234,0.261962659792275,1,0,0
"14813",14813,14810,2,531.059,58.0655364990234,0.261962659792275,1,0,0
"845",845,832,2,588.459,117.073822021484,0.151462561880871,1,0,0
"33543",33543,33541,2,222.14,55.0182075500488,1,1,0,0
"28225",28225,28213,2,476.118,84.0441665649414,0.655379396683925,1,0,0
"28310",28310,28298,2,472.407,84.0441665649414,0.655379396683925,1,0,0
"781",781,778,2,636.289,70.0650863647461,1,1,0,0
"25123",25123,25086,2,409.09,296.149688720703,0.946422584201853,1,0,0
"6316",6316,6289,2,433.349,152.070266723633,1,1,0,0
"17641",17641,17632,2,604.701,61.0842361450195,0.107506688303718,1,0,0
"31367",31367,31346,2,240.354,105.070137023926,1,1,0,0
"33437",33437,33425,2,661.235,85.0282897949219,1,1,0,0
"18388",18388,18367,2,635.046,81.0332641601562,0.0411963291306778,1,0,0
"17657",17657,17632,2,604.701,126.003326416016,0.106277683383081,1,0,0
"6315",6315,6289,2,433.349,134.060012817383,0.982310180928426,1,0,0
"1290",1290,1281,2,409.09,124.039810180664,1,1,0,0
"7922",7922,7901,2,615.862,124.999320983887,0.659841935411118,1,0,0
