m/z,RT,Intensity,Identification,Prob
209.066653,774.107971,275940.000000,StdMix1_67;M+FA-H;[12C]7[1H]13[16O]7,1.000000
258.056627,809.466003,267199.968750,StdMix1_3;M+Cl;[12C]8[1H]15[14N]1[16O]6[37Cl]1,1.000000
535.154449,621.971985,263185.718750,StdMix1_11;2M-H;[12C]20[1H]23[14N]8[16O]10,1.000000
215.032811,880.325989,256118.468750,StdMix1_85;M+Cl;[12C]6[1H]12[16O]6[35Cl]1,1.000000
156.013034,571.632019,244383.187500,StdMix1_68;M-H;[12C]4[13C]1[1H]3[14N]2[16O]4,0.995000
268.076632,620.471985,243675.625000,StdMix1_11;M-H;[12C]9[13C]1[1H]11[14N]4[16O]5,1.000000
169.992712,1012.969971,239615.484375,StdMix1_77;M-H;[12C]3[1H]6[14N]1[16O]5[34S]1,1.000000
155.011581,822.468018,236502.000000,StdMix1_86;M+Cl;[12C]4[1H]8[16O]4[35Cl]1,1.000000
170.017438,536.499023,224948.265625,StdMix1_64;M-H;[12C]6[13C]1[1H]5[16O]5,1.000000
288.083813,1161.430054,208890.093750,StdMix1_36;M+FA-H;[12C]10[1H]14[14N]3[16O]7,1.000000
339.036010,524.208984,208819.109375,StdMix1_64;2M-H;[12C]14[1H]11[16O]10,1.000000
220.082683,709.296021,188377.609375,StdMix1_3;M-H;[12C]8[1H]14[14N]1[16O]6,1.000000
169.000270,1014.469971,184551.750000,StdMix1_77;M-H;[12C]2[13C]1[1H]6[14N]1[16O]5[32S]1,1.000000
249.022732,329.572998,180461.046875,StdMix1_24;2M-H;[12C]4[1H]13[14N]2[16O]6[32S]2,1.000000
174.012316,456.194000,180261.890625,StdMix1_66;M-H;[12C]5[13C]1[1H]5[16O]6,0.990000
244.065632,551.258972,178440.734375,StdMix1_65;M-H;[12C]8[13C]1[1H]11[14N]2[16O]6,1.000000
203.056138,557.081970,175414.625000,StdMix1_88;2M-H;[12C]8[1H]11[16O]6,0.995000
341.109181,981.185974,161528.468750,StdMix1_87;M-H;[12C]12[1H]21[16O]11,1.000000
214.072058,334.250000,160345.515625,StdMix1_19;M+FA-H;[12C]9[1H]12[14N]1[16O]5,1.000000
348.043416,906.390015,154455.296875,StdMix1_76;M-H;[12C]9[13C]1[1H]12[14N]4[16O]8[31P]1,0.985000
161.045444,557.081970,151448.546875,StdMix1_85;M-H2O-H;[12C]6[1H]9[16O]5,0.975000
189.979039,1014.469971,148364.984375,StdMix1_77;M+Na-2H;[12C]3[1H]5[14N]1[16O]5[32S]1[23Na]1,1.000000
279.056975,424.406006,142610.390625,StdMix1_56;M+Cl;[12C]10[1H]14[14N]2[16O]5[37Cl]1,1.000000
191.019621,1018.940002,138656.812500,StdMix1_73;M-H2O-H;[12C]6[1H]7[16O]7,0.995000
288.092016,422.809998,129925.820313,StdMix1_56;M+FA-H;[12C]10[13C]1[1H]15[14N]2[16O]7,1.000000
281.036153,546.869019,125404.468750,StdMix1_65;M+Cl;[12C]9[1H]12[14N]2[16O]6[37Cl]1,1.000000
278.054284,829.601990,121361.835938,StdMix1_36;M+Cl;[12C]9[1H]13[14N]3[16O]5[35Cl]1,0.980000
229.011760,1027.910034,120052.546875,StdMix1_72;M+Cl;[12C]6[1H]10[16O]7[35Cl]1,0.975000
117.019300,546.869019,115541.210938,StdMix1_54;M-H;[12C]4[1H]5[16O]4,0.975000
177.040290,580.421997,105710.242188,StdMix1_70;M-H2O-H;[12C]6[1H]9[16O]6,0.990000
149.045355,624.978027,105694.132813,StdMix1_51;M+FA-H;[12C]5[1H]9[16O]5,0.995000
172.020756,895.752014,103896.117188,StdMix1_21;M+Cl;[12C]5[1H]5[14N]5[37Cl]1,1.000000
290.071288,554.174011,103311.164063,StdMix1_65;M+FA-H;[12C]9[13C]1[1H]13[14N]2[16O]8,1.000000
355.045303,310.390991,101216.726563,StdMix1_57;M-H;[12C]19[1H]13[16O]5[34S]1,1.000000
206.040125,920.028015,98829.914063,StdMix1_19;M+Cl;[12C]8[1H]11[14N]1[16O]3[37Cl]1,0.995000
274.076432,470.023987,85504.421875,StdMix1_61;M+FA-H;[12C]9[13C]1[1H]13[14N]2[16O]7,1.000000
421.137219,465.411011,82805.570313,StdMix1_9;M+FA-H;[12C]18[1H]21[14N]4[16O]8,1.000000
217.029773,880.325989,82221.812500,StdMix1_85;M+Cl;[12C]6[1H]12[16O]6[37Cl]1,1.000000
133.014146,551.258972,78008.507813,StdMix1_58;M+FA-H;[12C]4[1H]5[16O]5,1.000000
130.022535,453.108002,73302.195313,StdMix1_60;M-H2O-H;[12C]4[13C]1[1H]5[16O]4,1.000000
157.008553,822.468018,72243.210938,StdMix1_86;M+Cl;[12C]4[1H]8[16O]4[37Cl]1,1.000000
335.077588,404.812988,69650.945313,StdMix1_55;2M-H;[12C]16[1H]15[16O]8,1.000000
295.067130,677.117981,68386.554688,StdMix1_60;2M-H;[12C]10[1H]15[16O]10,1.000000
263.044128,498.704987,68129.648438,StdMix1_61;M+Cl;[12C]9[1H]12[14N]2[16O]5[35Cl]1,1.000000
